"SITE_ID","VISIT_NO","RT_WQI","CL_pt","SO4_pt","PTL_pt","NTL_pt","TURB_pt","ENTERO_PT","DO_PT","PH_PT","NUMVARN","WQII"
"NRS18_NV_10638",1,"S",10,10,9.429931973,0,9.174017642,10,10,10,8,85.75
"NRS18_NV_10936",1,"S",10,10,0,7.84,0,10,10,10,8,72.3
"NRS18_NY_10002",1,"S",0,5.170818182,0,0,0,10,10,10,8,43.96
"NRS18_NY_10012",1,"S",0,0,10,0,3.313953488,10,10,10,8,54.14
"NRS18_NY_10012",2,"S",0,0,0,0,0,10,10,10,8,37.5
"NRS18_NY_10068",1,"T",0,0,0,0,0,10,10,10,8,37.5
"NRS18_NY_10068",2,"T",0,0,0,0,0,10,10,10,8,37.5
"NRS18_NY_10013",1,"S",0,2.590528757,9.20028169,0,0,10,10,10,8,52.24
"NRS18_NY_10014",1,"R",8.629229437,10,10,10,10,10,10,10,8,98.29
"NRS18_NY_10015",1,"S",0,8.525580705,7.995492958,9.281045752,0.174418605,10,10,10,8,69.97
"NRS18_NY_10016",1,"S",0,0,0,0,0,10,10,10,8,37.5
"NRS18_NY_10017",1,"T",0,2.399324675,0,0,0,10,10,10,8,40.5
"NRS18_NY_10018",1,"S",8.378288732,6.470619666,8.205352113,9.052287582,0,10,10,10,8,77.63
"NRS18_NY_10019",1,"T",0,0,3.078591549,2.647058824,0,10,10,10,8,44.66
"NRS18_NY_10020",1,"S",0,3.614146568,5.036901408,0,0,10,10,10,8,48.31
"NRS18_NY_10004",1,"R",10,10,10,10,10,0,10,10,8,87.5
"NRS18_NY_10007",1,"S",0,7.77042115,0,0,0,10,10,10,8,47.21
"NRS18_NY_10009",1,"T",0,0,0,3.202614379,4.709302326,0,10,10,8,34.89
"NRS18_NY_10010",1,"S",3.255522958,6.150014842,0,0.816993464,2.61627907,0,10,10,8,41.05
"NRS18_NY_10071",1,"S",0,10,10,10,10,10,10,10,8,87.5
"NRS18_NY_10072",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_NY_10021",1,"T",0,10,0,0,0,10,10,10,8,50
"NRS18_NY_10021",2,"T",0,10,0,0,0.091533181,10,10,10,8,50.11
"NRS18_NY_10028",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_NY_10032",1,"T",5.627872676,0,10,10,10,10,10,10,8,82.03
"NRS18_NY_10089",1,"R",10,10,9.966197183,10,4.88372093,10,10,10,8,93.56
"NRS18_NY_10090",1,"S",0,0,7.456056338,0,0,10,10,10,8,46.82
"NRS18_NY_10022",1,"S",2.58546493,7.21225974,7.65971831,7.941176471,0,10,NA,10,7,64.86
"NRS18_NY_10038",1,"S",6.874630845,3.256846011,10,0,10,10,10,10,8,75.16
"NRS18_NY_10039",1,"S",1.459211268,7.409257885,3.77943662,0.653594771,0,10,10,10,8,54.13
"NRS18_NY_10039",2,"S",0,6.497658627,4.453802817,2.287581699,0,10,10,10,8,54.05
"NRS18_NY_10040",1,"S",0,0,0,0,0,10,10,10,8,37.5
"NRS18_NY_10041",1,"S",0,4.37703154,3.92,0,0,10,10,10,8,47.87
"NRS18_NY_10042",1,"R",9.574064225,10,10,10,10,10,10,10,8,99.47
"NRS18_NY_10033",1,"S",10,10,9.938028169,10,8.488372093,10,10,10,8,98.03
"NRS18_NY_10034",1,"S",0,3.639254174,8.83971831,0,1.569767442,0,10,10,8,42.56
"NRS18_NY_10035",1,"S",10,10,8.981408451,9.803921569,2.906976744,10,10,10,8,89.62
"NRS18_NY_10036",1,"S",10,10,9.43915493,9.281045752,9.593023256,10,10,10,8,97.89
"NRS18_NY_10091",1,"T",0,1.90103525,8.722535211,0,0,10,10,10,8,50.78
"NRS18_NY_10025",1,"T",0,0,5.049014085,0,7.209302326,0,10,10,8,40.32
"NRS18_NY_10026",1,"T",3.544866197,10,10,10,7.906976744,0,10,10,8,76.81
"NRS18_NY_10027",1,"S",10,10,4.826478873,0,1.337209302,10,10,10,8,70.2
"NRS18_NY_10080",1,"T",10,6.540148423,10,0,0,10,10,10,8,70.68
"NRS18_NY_10081",1,"T",7.394389296,5.278974026,0,8.823529412,0,10,10,10,8,64.37
"NRS18_NY_10043",1,"T",0,4.55893672,10,0,10,0,10,10,8,55.7
"NRS18_NY_10051",1,"R",10,10,6.450422535,6.307189542,0,10,6.45,10,8,74.01
"NRS18_NY_10054",1,"S",10,10,10,9.967320261,8.081395349,10,10,10,8,97.56
"NRS18_NY_10055",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_NY_10061",1,"S",0,0,0.709859155,0,0,10,10,10,8,38.39
"NRS18_NY_10063",1,"T",0,10,0,0,9.565217391,10,10,10,8,61.96
"NRS18_NY_10064",1,"S",0,4.00041744,0,0,0,10,NA,10,7,34.29
"NRS18_NY_10065",1,"T",0,9.718192083,0,0,0,0,10,10,8,37.15
"NRS18_NY_10066",1,"S",1.634009014,6.285209647,7.175774648,8.39869281,0,10,NA,10,7,62.13
"NRS18_NY_10250",1,"S",0.00984662,2.472716141,10,10,10,10,10,10,8,78.1
"NRS18_NY_10251",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_NY_10255",1,"S",10,0,10,10,10,10,10,10,8,87.5
"NRS18_NY_10259",1,"S",7.10835662,10,8.578028169,10,0,10,10,10,8,82.11
"NRS18_NY_10260",1,"S",10,10,0,0,0,10,10,10,8,62.5
"NRS18_NY_10268",1,"R",10,10,4.022816901,10,0,10,NA,10,7,77.18
"NRS18_NY_10272",1,"T",0,0,0,0,10,0,10,10,8,37.5
"NRS18_NY_10279",1,"R",10,10,10,10,10,NA,10,10,7,100
"NRS18_NY_10283",1,"S",0,0,1.327042254,0,0,10,10,10,8,39.16
"NRS18_NY_10284",1,"R",10,10,7.795492958,9.836601307,0,10,10,9.1,8,83.42
"NRS18_NY_10286",1,"S",10,8.228152134,10,10,8.197674419,0,10,10,8,83.03
"NRS18_NY_10290",1,"S",0,10,10,10,10,0,10,10,8,75
"NRS18_NY_10399",1,"T",0,10,0,0,3.089244851,0,10,10,8,41.36
"NRS18_NY_10402",1,"T",0,10,0,0,10,10,0,10,8,50
"NRS18_NY_10549",1,"T",0,8.885158846,10,10,10,10,10,10,8,86.11
"NRS18_NY_10700",1,"T",0,0,0,0,6.744186047,10,10,10,8,45.93
"NRS18_NY_10702",1,"R",10,10,10,10,6.162790698,10,10,10,8,95.2
"NRS18_NY_10704",1,"S",0,2.530656772,9.230140845,1.699346405,0,10,10,10,8,54.33
"NRS18_NY_10707",1,"S",0,0,0,0,0,10,10,10,8,37.5
"NRS18_NY_11299",1,"S",7.843963803,7.038437848,6.062535211,8.888888889,0,10,10,10,8,74.79
"NRS18_OH_10001",1,"S",6.304418258,0,5.670262391,5.471698113,0,0,10,10,8,46.81
"NRS18_OH_10001",2,"S",4.763676096,0,6.903790087,9.58490566,0,10,10,10,8,64.07
"NRS18_OH_10037",1,"S",0,5.810959001,0,0,0,10,10,10,8,44.76
"NRS18_OH_10037",2,"S",0,7.143752969,0,0,0,10,NA,10,7,38.78
"NRS18_OH_10007",1,"T",0,3.00457606,0,0,0,10,10,10,8,41.26
"NRS18_OH_10008",1,"T",0,10,0,0,2.549019608,10,10,10,8,53.19
"NRS18_OH_10009",1,"T",0,0.175528558,0,4.339622642,0,10,10,10,8,43.14
"NRS18_OH_10004",1,"T",0,0,0.42,0,0,0,10,10,8,25.53
"NRS18_OH_10010",1,"T",0,6.751489255,0,0,0,10,10,10,8,45.94
"NRS18_OH_10005",1,"S",9.705231772,8.880878794,0,0,0,0,10,10,8,48.23
"NRS18_OH_10006",1,"S",0,0,4.23915493,0,0,10,10,10,8,42.8
"NRS18_OH_10038",1,"S",0,9.934359847,10,1.889218595,10,10,10,10,8,77.28
"NRS18_OH_10011",1,"S",5.476025826,0,10,9.471698113,0.022883295,0,10,10,8,56.21
"NRS18_OH_10011",2,"S",5.843635556,0,10,8.188679245,9.107551487,10,10,10,8,78.92
"NRS18_OH_10015",1,"T",0,0,0,0,0,10,10,10,8,37.5
"NRS18_OH_10016",1,"T",0,0,0,0,0,0,10,10,8,25
"NRS18_OH_10012",1,"S",0,9.950131837,0,0,0,0,10,10,8,37.44
"NRS18_OH_10012",2,"S",0,10,0,0,0,10,10,10,8,50
"NRS18_OH_10019",1,"S",0,2.999866541,5.481341108,0,6.201372998,10,NA,10,7,49.55
"NRS18_OH_10020",1,"T",0,9.546940067,0,0,8.068627451,10,10,10,8,59.52
"NRS18_OH_10049",1,"S",0,9.655299478,6.44893617,0,3.019607843,10,10,10,8,61.4
"NRS18_OH_10050",1,"S",0,10,7.202679275,0,8.264705882,10,10,10,8,69.33
"NRS18_OH_10014",1,"S",0,10,10,0,10,10,10,10,8,75
"NRS18_OH_10043",1,"S",0,10,0,0,0,10,10,10,8,50
"NRS18_OH_10021",1,"T",1.36585338,0,0,0,0,0,10,10,8,26.71
"NRS18_OH_10022",1,"T",0,0,0,0,8.779069767,10,10,10,8,48.47
"NRS18_OH_10023",1,"T",0,5.2623,0,0,0,0,10,10,8,31.58
"NRS18_OH_10024",1,"T",0,10,10,0,10,10,10,10,8,75
"NRS18_OH_10025",1,"S",0,0,6.998591549,0,0,10,NA,10,7,38.57
"NRS18_OH_10026",1,"T",0.325012254,0,0,0,0,10,NA,10,7,29.04
"NRS18_OH_10028",1,"S",0,10,10,9.78239367,10,10,10,10,8,87.23
"NRS18_OH_10029",1,"S",0,10,0.418124507,0,8.450980392,10,10,10,8,61.09
"NRS18_OH_10030",1,"S",0,0,0,0,0,0,10,10,8,25
"NRS18_OH_10031",1,"R",4.376584745,0,10,7.962264151,0,10,10,10,8,65.42
"NRS18_OH_10032",1,"T",0,9.805149606,10,7.012858556,10,10,10,10,8,83.52
"NRS18_OH_10033",1,"S",0,9.334699712,3.722301024,0,0,10,10,10,8,53.82
"NRS18_OH_10034",1,"T",0,4.009371631,4.991253644,0,3.867276888,10,10,10,8,53.58
"NRS18_OH_10035",1,"T",0,8.943401839,0,0,0,10,10,10,8,48.68
"NRS18_OH_10658",1,"S",5.049124204,5.860310839,10,0,6.384439359,10,10,10,8,71.62
"NRS18_OK_10050",1,"R",8.243112313,9.716221034,10,10,10,10,10,10,8,97.45
"NRS18_OK_10050",2,"R",8.381163318,10,10,10,10,10,10,10,8,97.98
"NRS18_OK_10007",1,"S",4.995280783,7.058980392,7.673469388,0,0,10,10,10,8,62.16
"NRS18_OK_10012",1,"S",9.875020505,10,0.081632653,0,0,10,10,10,8,62.45
"NRS18_OK_10001",1,"R",10,10,8.653061224,8.808510638,1.933962264,10,10,10,8,86.74
"NRS18_OK_10001",2,"R",10,10,10,10,10,0,10,10,8,87.5
"NRS18_OK_10056",1,"S",9.8844661,1.254616756,8.367346939,3.29787234,10,10,10,10,8,78.51
"NRS18_OK_10057",1,"S",0,4.743172906,10,7.659574468,7.547169811,10,10,10,8,74.94
"NRS18_OK_10034",1,"R",10,10,0,2.905660377,10,10,10,10,8,78.63
"NRS18_OK_10017",1,"T",7.832578626,10,0,0,0,0,7.5,10,8,44.17
"NRS18_OK_10013",1,"S",10,9.671686275,6.571428571,6.595744681,0,10,10,10,8,78.55
"NRS18_OK_10029",1,"S",0,0,9.371428571,9.376344086,2.43902439,10,10,10,8,63.98
"NRS18_OK_10002",1,"R",9.580027306,10,10,10,6.839622642,10,10,10,8,95.52
"NRS18_OK_10051",1,"S",8.857075992,6.339001783,10,10,10,10,10,10,8,94
"NRS18_OK_10062",1,"R",10,10,5.387755102,0,0,10,10,10,8,69.23
"NRS18_OK_10003",1,"R",9.996360072,10,10,10,10,10,10,10,8,100
"NRS18_OK_10024",1,"R",10,10,10,10,7.574370709,0,10,10,8,84.47
"NRS18_OK_10022",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_OK_10022",2,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_OK_10023",1,"S",8.610025826,6.029264844,0,0,0,10,10,10,8,55.8
"NRS18_OK_10045",1,"T",10,10,10,10,10,10,10,10,8,100
"NRS18_OK_10046",1,"S",5.394902112,0.883493761,6.571428571,0,0,10,10,10,8,53.56
"NRS18_OK_10028",1,"S",0,0,8.571428571,6.88172043,6.707317073,10,10,10,8,65.2
"NRS18_OK_10028",2,"S",0,0,0,8.387096774,10,10,10,10,8,60.48
"NRS18_OK_10030",1,"S",0,0,1.257142857,8.602150538,1.463414634,10,10,10,8,51.65
"NRS18_OK_10052",1,"S",10,10,3.102040816,1.063829787,0.471698113,10,10,10,8,68.3
"NRS18_OK_10035",1,"R",9.202944745,10,0,0,0,0,10,10,8,49
"NRS18_OK_10008",1,"R",0,9.395386174,0,0,0,10,10,10,8,49.24
"NRS18_OK_10040",1,"T",6.263760961,9.930316682,0.583090379,0,10,10,10,10,8,70.97
"NRS18_OK_10920",1,"T",8.991187988,9.836126296,8.746355685,8.037735849,0,10,10,10,8,82.01
"NRS18_OK_10018",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_OK_10004",1,"S",10,10,10,1.489361702,8.20754717,10,10,10,8,87.12
"NRS18_OK_10005",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_OK_10006",1,"T",9.605457754,10,10,10,7.216981132,10,10,10,8,96.03
"NRS18_OK_10009",1,"S",4.958951571,7.021868093,8.040816327,0,0,10,10,10,8,62.53
"NRS18_OK_10010",1,"S",0,9.220141844,2.285263987,6.627101879,0,10,10,10,8,60.17
"NRS18_OK_10011",1,"S",9.882286347,4.720905526,9.06122449,0,1.603773585,10,10,10,8,69.09
"NRS18_OK_10014",1,"S",10,10,10,10,8.537735849,10,10,10,8,98.17
"NRS18_OK_10016",1,"T",9.431077537,10,10,10,0,10,10,10,8,86.79
"NRS18_OK_10019",1,"S",0,0,0,0,10,0,10,10,8,37.5
"NRS18_OK_10025",1,"S",10,6.167714163,10,10,5,10,10,10,8,88.96
"NRS18_OK_10026",1,"S",10,10,6.705539359,2.830188679,7.345537757,10,10,10,8,83.6
"NRS18_OK_10031",1,"S",0,0,0,0,0,10,10,10,8,37.5
"NRS18_OK_10032",1,"S",0,6.725881244,0,0,0,10,10,10,8,45.91
"NRS18_OK_10033",1,"S",9.855155556,9.777257304,0,0,0,10,10,10,8,62.04
"NRS18_OK_10036",1,"R",10,10,10,8.452830189,10,0,10,10,8,85.57
"NRS18_OK_10038",1,"S",8.169571772,10,6.997084548,0,10,10,10,10,8,81.46
"NRS18_OK_10043",1,"T",0,0,6.857142857,3.870967742,6.951219512,10,9.5,10,8,58.97
"NRS18_OK_10049",1,"S",10,10,7.836734694,4.893617021,0.188679245,10,10,10,8,78.65
"NRS18_OK_10053",1,"S",0,7.20000713,10,9.027659574,8.537735849,10,10,10,8,80.96
"NRS18_OK_10054",1,"S",0,6.042103387,9.673469388,6.808510638,10,10,10,10,8,78.16
"NRS18_OK_10055",1,"S",9.872114168,4.884199643,8.12244898,0,0,10,10,10,8,66.1
"NRS18_OK_10058",1,"T",10,9.426745098,1.673469388,0.829787234,7.688679245,10,2.45,10,8,65.09
"NRS18_OK_10340",1,"S",10,10,10,9.990108803,9.607843137,10,10,10,8,99.5
"NRS18_OK_10431",1,"S",10,4.754656691,10,10,6.960784314,0,10,10,8,77.14
"NRS18_OK_10432",1,"S",10,10,10,9.361702128,10,10,10,10,8,99.2
"NRS18_OK_10585",1,"R",8.814084962,10,10,10,10,10,10,10,8,98.52
"NRS18_OK_10830",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_OK_10921",1,"S",0,7.65797361,0,0,0,10,10,10,8,47.07
"NRS18_OK_10922",1,"R",9.492725564,10,10,10,10,10,1.6,10,8,88.87
"NRS18_OK_10923",1,"S",7.435596241,10,10,10,10,10,0,10,8,84.29
"NRS18_OK_11082",1,"S",0,0,10,0,10,10,NA,10,7,57.14
"NRS18_OK_11085",1,"S",9.43834338,10,4.326530612,4.361702128,7.075471698,10,10,10,8,81.5
"NRS18_OK_11329",1,"S",10,1.254616756,8.734693878,0,10,10,10,10,8,74.99
"NRS18_OK_11330",1,"S",7.945212777,5.1142959,10,5.957446809,10,NA,10,10,7,84.31
"NRS18_OK_11421",1,"T",9.638154044,10,4.163265306,0,0,10,10,10,8,67.25
"NRS18_OK_11422",1,"S",10,10,6.816326531,0,9.29245283,NA,10,10,7,80.16
"NRS18_OK_11427",1,"T",8.471986347,10,10,5.106382979,9.905660377,10,10,10,8,91.86
"NRS18_OK_11579",1,"R",9.40928001,0.735044563,10,2.340425532,10,10,10,10,8,78.11
"NRS18_OR_10001",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_OR_10001",2,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_OR_10009",1,"S",6.002863964,10,10,10,9.17721519,10,10,10,8,93.98
"NRS18_OR_10010",1,"T",7.627744144,7.193170056,7.632826087,10,0,10,10,10,8,78.07
"NRS18_OR_10011",1,"R",9.808838739,10,2.532391304,10,10,10,10,10,8,90.43
"NRS18_OR_10012",1,"T",9.73542973,10,0,0,7.025316456,10,10,10,8,70.95
"NRS18_OR_10002",1,"T",10,10,10,10,10,10,10,10,8,100
"NRS18_OR_10002",2,"T",10,10,10,10,10,10,10,10,8,100
"NRS18_OR_10013",1,"S",6.817421622,10,10,4.875,10,10,10,10,8,89.62
"NRS18_OR_10014",1,"S",10,10,10,10,9.390537289,10,10,10,8,99.24
"NRS18_OR_10003",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_OR_10004",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_OR_10005",1,"S",9.297799099,10,10,10,10,10,10,10,8,99.12
"NRS18_OR_10006",1,"S",2.856158559,10,10,10,10,10,10,10,8,91.07
"NRS18_OR_10007",1,"S",10,9.60040904,10,10,10,10,10,10,8,99.5
"NRS18_OR_10045",1,"S",8.982987387,10,10,10,10,10,10,10,8,98.73
"NRS18_OR_10015",1,"S",8.401362162,10,10,10,10,10,10,10,8,98
"NRS18_OR_10015",2,"S",8.18537027,10,10,4.75,10,10,10,10,8,91.17
"NRS18_OR_10020",1,"S",10,10,10,5.1875,0,0,10,10,8,68.98
"NRS18_OR_10021",1,"S",10,10,1.765500486,10,10,10,10,10,8,89.71
"NRS18_OR_10022",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_OR_10016",1,"T",10,10,10,10,9.240506329,10,10,10,8,99.05
"NRS18_OR_10016",2,"T",10,10,9.689130435,7.9375,10,10,10,10,8,97.03
"NRS18_OR_10026",1,"S",10,10,4.502608696,7.125,0,10,10,10,8,77.03
"NRS18_OR_10063",1,"S",10,10,8.608913043,7.6875,7.151898734,10,10,10,8,91.81
"NRS18_OR_10023",1,"S",4.61373964,10,8.454130435,7.5,5.632911392,10,10,10,8,82.75
"NRS18_OR_10024",1,"S",10,10,5.993478261,10,5.063291139,10,10,10,8,88.82
"NRS18_OR_10059",1,"T",0,0,2.047608696,0,0,10,10,10,8,40.06
"NRS18_OR_10017",1,"S",9.241330631,10,10,10,10,10,10,10,8,99.05
"NRS18_OR_10054",1,"S",10,10,3.394565217,10,1.455696203,10,10,10,8,81.06
"NRS18_OR_10055",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_OR_10028",1,"T",9.237095495,10,5.507826087,2.9375,9.556962025,10,10,10,8,84.05
"NRS18_OR_10029",1,"S",10,10,6.396956522,10,10,10,10,10,8,95.5
"NRS18_OR_10030",1,"R",10,10,9.713913043,10,10,10,10,10,8,99.64
"NRS18_OR_10035",1,"S",10,10,4.960652174,10,10,10,10,10,8,93.7
"NRS18_OR_10040",1,"S",7.116704505,5.379359887,4.099130435,4.5,0,10,10,10,8,63.87
"NRS18_OR_10041",1,"T",10,10,10,10,10,10,10,10,8,100
"NRS18_OR_10042",1,"S",10,10,10,10,10,0,10,10,8,87.5
"NRS18_OR_10068",1,"S",6.201915315,10,10,0,10,10,10,10,8,82.75
"NRS18_OR_10069",1,"S",6.09039009,10,10,10,10,10,10,10,8,95.11
"NRS18_OR_10071",1,"T",10,10,10,5,0,10,10,10,8,81.25
"NRS18_OR_10231",1,"S",10,10,9.615646259,0,4.362469928,10,10,10,8,79.97
"NRS18_OR_10232",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_OR_10249",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_OR_10368",1,"S",10,10,0,10,10,10,10,10,8,87.5
"NRS18_OR_10519",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_OR_10521",1,"S",10,10,5.93313897,0.02,10,0,10,10,8,69.94
"NRS18_OR_10668",1,"S",8.980163964,10,0,0,0,10,10,10,8,61.23
"NRS18_OR_10670",1,"T",9.554730631,10,0,0,10,10,10,10,8,74.44
"NRS18_OR_10817",1,"R",10,10,2.516715258,9.68,1.868484362,10,10,10,8,80.08
"NRS18_OR_10818",1,"S",10,10,9.26627794,10,10,10,10,10,8,99.08
"NRS18_OR_10819",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_OR_10968",1,"T",7.924203604,10,10,10,10,10,10,10,8,97.41
"NRS18_OR_11118",1,"R",10,10,5.211953353,6.72,0,10,10,10,8,77.41
"NRS18_PA_10046",1,"T",0,8.909528369,0,0,4.942791762,0,10,10,8,42.32
"NRS18_PA_10046",2,"T",0,7.148168143,0,0,10,10,10,10,8,58.94
"NRS18_PA_10002",1,"S",4.735344789,0,0,3.725490196,0.639534884,0,10,10,8,36.38
"NRS18_PA_10002",2,"S",0,0,0,0,0,0,10,10,8,25
"NRS18_PA_10009",1,"S",6.472728451,0,10,9.803921569,10,10,10,10,8,82.85
"NRS18_PA_10010",1,"S",0,7.2061541,10,0,4.027459954,10,10,10,8,64.04
"NRS18_PA_10011",1,"S",0,0,0,0,0,0,10,10,8,25
"NRS18_PA_10012",1,"S",0.506431127,6.947664193,0,4.607843137,0,10,10,10,8,52.58
"NRS18_PA_10003",1,"S",10,0,10,10,10,10,10,0,8,75
"NRS18_PA_10013",1,"S",10,0,10,10,10,10,10,10,8,87.5
"NRS18_PA_10014",1,"S",0,0,0.346478873,0,2.790697674,10,10,10,8,41.42
"NRS18_PA_10004",1,"R",10,7.144662338,10,10,9.825581395,10,10,10,8,96.21
"NRS18_PA_10005",1,"R",10,9.060565863,10,10,3.081395349,10,10,10,8,90.18
"NRS18_PA_10006",1,"T",0,8.208693025,0,0,10,0,10,10,8,47.76
"NRS18_PA_10007",1,"R",10,8.656912801,10,10,2.674418605,10,10,10,8,89.16
"NRS18_PA_10008",1,"S",2.757916096,0,10,9.735849057,10,10,10,10,8,78.12
"NRS18_PA_10015",1,"S",0,0,10,0,10,10,10,10,8,62.5
"NRS18_PA_10015",2,"S",0,1.843090858,10,0,10,10,10,10,8,64.8
"NRS18_PA_10020",1,"S",4.916763662,4.508363636,8.418028169,10,9.186046512,10,10,10,8,83.79
"NRS18_PA_10021",1,"S",1.569784085,0,0,0,4.360465116,0,10,10,8,32.41
"NRS18_PA_10022",1,"T",0,0.913868274,9.270514286,0,10,10,10,10,8,62.73
"NRS18_PA_10016",1,"S",4.057255556,8.741653629,8.365889213,0,1.601830664,10,10,10,8,65.96
"NRS18_PA_10016",2,"S",0,7.606953817,10,9.169811321,1.14416476,10,10,10,8,72.4
"NRS18_PA_10026",1,"S",5.230387988,5.035163808,10,0,8.512585812,10,10,10,8,73.47
"NRS18_PA_10027",1,"S",0,0,2.196056338,0,0,10,10,10,8,40.25
"NRS18_PA_10028",1,"S",3.160840845,4.591411874,6.351830986,0,0,10,10,10,8,55.13
"NRS18_PA_10023",1,"S",0,0,6.803380282,0,0,10,10,10,8,46
"NRS18_PA_10024",1,"S",10,0,10,10,6.744186047,10,10,10,8,83.43
"NRS18_PA_10025",1,"S",0,2.357507729,0,0,0,0,10,10,8,27.95
"NRS18_PA_10017",1,"R",10,4.512226345,9.038028169,10,7.674418605,10,10,10,8,89.03
"NRS18_PA_10018",1,"R",10,8.757343228,10,10,10,10,10,10,8,98.45
"NRS18_PA_10019",1,"S",3.829405285,6.592641093,10,8.377358491,8.169336384,10,10,10,8,83.71
"NRS18_PA_10032",1,"R",10,10,8.030704225,10,0,0,10,10,8,72.54
"NRS18_PA_10034",1,"S",9.980601408,10,0,7.254901961,0,0,10,10,8,59.04
"NRS18_PA_10035",1,"T",0,9.552573987,0,0,4.942791762,0,5.9,10,8,37.99
"NRS18_PA_10036",1,"T",0,0,3.8976,0,8.951219512,10,6.55,10,8,49.25
"NRS18_PA_10037",1,"S",10,10,3.693521127,10,8.023255814,0,10,10,8,77.15
"NRS18_PA_10038",1,"S",10,8.297680891,10,10,10,10,10,10,8,97.87
"NRS18_PA_10039",1,"S",0,7.255898398,6.713119534,10,8.260869565,10,10,10,8,77.79
"NRS18_PA_10041",1,"T",0,0,0,0,10,10,10,10,8,50
"NRS18_PA_10042",1,"S",4.338739296,5.603441558,5.742253521,0,0,10,10,10,8,57.11
"NRS18_PA_10043",1,"S",0,10,10,10,10,10,10,10,8,87.5
"NRS18_PA_10044",1,"S",5.483532113,10,10,10,10,0,10,10,8,81.85
"NRS18_PA_10045",1,"S",1.702012204,9.074361546,10,8.754716981,10,10,10,10,8,86.91
"NRS18_PA_10068",1,"T",0,0,4.580457143,0,10,0,7.7,10,8,40.35
"NRS18_PA_10217",1,"S",10,10,10,10,7.848837209,10,10,10,8,97.31
"NRS18_PA_10218",1,"S",10,6.731352505,10,9.673202614,9.476744186,10,10,10,8,94.85
"NRS18_PA_10220",1,"S",10,9.261426716,7.76056338,0,0,10,10,10,8,71.28
"NRS18_PA_10816",1,"S",3.63713015,9.526867861,0,0,0.137299771,10,10,10,8,54.13
"NRS18_PA_RF001",1,"S",2.968825826,7.352051084,10,0,7.66590389,10,10,10,8,72.48
"NRS18_RI_10002",1,"T",0,0,0,0,0,0,10,10,8,25
"NRS18_RI_10002",2,"T",0,0,3.771549296,0,10,10,10,10,8,54.71
"NRS18_RI_10003",1,"S",10,10,4.58,3.39869281,10,10,10,10,8,84.97
"NRS18_RI_10004",1,"S",0,10,10,10,10,10,10,10,8,87.5
"NRS18_RI_10001",1,"T",0,4.207072356,10,0,10,10,10,10,8,67.76
"NRS18_RI_10001",2,"T",0,1.808330241,10,0,10,10,10,10,8,64.76
"NRS18_RI_10005",1,"S",0,0,5.464788732,0,1.569767442,10,10,10,8,46.29
"NRS18_RI_10005",2,"S",0,0,10,0,10,10,10,10,8,62.5
"NRS18_RI_10008",1,"S",6.475376901,8.954341373,10,10,10,10,10,10,8,94.29
"NRS18_RI_10006",1,"S",0,7.623638219,2.422535211,0.032679739,10,10,10,10,8,62.6
"NRS18_RI_10006",2,"S",0,6.466756957,1.058873239,0,10,10,10,10,8,59.41
"NRS18_RI_10009",1,"S",0,7.4382282,0,0,10,10,10,10,8,59.3
"NRS18_RI_10022",1,"T",0,0,10,0,10,10,10,10,8,62.5
"NRS18_RI_10017",1,"T",0,3.782174397,0,0,0,10,10,10,8,42.23
"NRS18_RI_10018",1,"T",0,1.352530612,7.08,1.470588235,9.593023256,10,10,10,8,61.87
"NRS18_RI_10019",1,"S",0,10,7.150422535,3.366013072,0,0,10,10,8,50.65
"NRS18_RI_10020",1,"S",0,7.726,0,0,10,10,10,10,8,59.66
"NRS18_RI_10183",1,"S",2.811245352,7.80132282,6.129295775,2.581699346,5.290697674,10,10,10,8,68.27
"NRS18_RI_10192",1,"T",0,6.08241744,0,0,0,10,0,10,8,32.6
"NRS18_RI_10194",1,"S",2.633137042,10,10,10,10,10,10,10,8,90.79
"NRS18_RI_10197",1,"T",0,8.376866419,10,7.483660131,7.906976744,10,10,10,8,79.71
"NRS18_RI_10199",1,"S",0,7.967419295,10,10,10,0,10,10,8,72.46
"NRS18_RI_10201",1,"S",0,6.528560297,10,10,10,10,10,10,8,83.16
