"SITE_ID","VISIT_NO","MMI_BENT","OE_SCORE_OLD"
"FW08CO032",1,33.33,0.108176687
"FW08CO036",1,NA,NA
"FW08CO046",1,44.98,1.256092153
"FW08CO047",1,21.57,0.375032331
"FW08CO049",1,40.18,0.599211642
"FW08CO055",1,35.18,0.898520797
"FW08CO059",1,44.28,0.456935052
"FW08CO062",1,18.78,0.890883228
"FW08CO066",1,60.43,0.530983315
"FW08CO083",1,68.58,0.847207794
"FW08CO125",1,56.9,1.048327488
"FW08CO143",1,56.4,0.62168097
"FW08PA010",1,56.77,0.900323999
"FW08PA017",1,30.8,0.989107982
"FW08PA019",1,39.62,1.060129158
"FW08PA021",1,53.13,1.180115119
"FW08PA038",1,46.97,0.978504725
"FW08RPA9001",1,59.1,0.889028315
"FW08RPA9002",1,53.05,0.562610135
"FW08RPA9003",1,49.07,1.024077047
"FW08CO054",1,48.45,0.634669183
"FW08NY003",1,0,0.259170783
"FW08NY009",1,16.58,0.772626449
"FW08NY011",1,41.42,0.630160688
"FW08NY046",1,4.85,0.327646009
"FW08NY047",1,41.02,0.810167916
"FW08NY048",1,24.4,0.663356561
"FW08NY049",1,23.57,0.37075472
"FW08NY051",1,30.15,0.448643132
"FW08NY052",1,38.55,0.721222079
"FW08NY053",1,27.25,0.379054243
"FW08NY055",1,54.5,0.982571664
"FW08NY076",1,50.08,1.015068686
"FW08NY081",1,47.53,1.011368637
"FW08NY084",1,66.45,0.923908541
"FW08NY088",1,62.78,0.957073251
"FW08RNY9003",1,31.93,0.710507347
"FW08RNY9006",1,45.8,0.614998164
"FW08RNY9001",1,25.25,0.971947063
"FW08PA015",1,9.85,0.71936235
"FW08PA015",2,32.43,0.791298585
"FW08PA020",1,18.15,0.495253824
"FW08OH001",1,0,0.272890314
"FW08OH002",1,21.78,0.292893129
"FW08OH002",2,60.92,1.171572516
"FW08OH006",1,26.37,0.681381606
"FW08OH008",1,34.43,0.460041316
"FW08OH008",2,51.68,0.715619825
"FW08OH011",1,8.73,0.665585477
"FW08OH013",1,9.15,0.31095859
"FW08OH015",1,16.85,0.392217811
"FW08OH020",1,2.08,0.373171567
"FW08OH022",1,40.13,0.941327115
"FW08OH025",1,8.67,0.266105686
"FW08OH026",1,10.98,0.574618135
"FW08OH029",1,36.6,0.890151256
"FW08OH030",1,3.7,0.072193769
"FW08OH036",1,2.08,0.378104478
"FW08OH037",1,28.65,0.52682819
"FW08OH040",1,35.9,0.945593354
"FW08OH044",1,34.25,1.279668592
"FW08OH050",1,35.37,0.713997891
"FW08OR003",1,41.62,1.209640377
"FW08OR012",1,53.67,0.972861896
"FW08OR023",1,76.78,1.027253591
"FW08OR023",2,73.63,1.369671454
"FW08OR025",1,9.88,0.487761283
"FW08OR026",1,58.97,0.939276763
"FW08OR028",1,9.18,0.491350651
"FW08OR028",2,9.68,0.589620782
"FW08OR030",1,23.12,0.501500733
"FW08OR041",1,71.47,1.069183309
"FW08OR046",1,13.17,0.496688845
"FW08OR055",1,72.58,1.162159264
"FW08OR056",1,30.97,0.477226403
"FW08OR061",1,60.88,1.130527541
"FW08OR064",1,2.43,0.292398273
"FW08OR065",1,43.9,0.790155112
"FW08OR066",1,67.97,1.019168368
"FW08OR071",1,7.85,0.267014446
"FW08OR074",1,6.42,0.503887805
"FW08VA003",1,17.1,0.573007547
"FW08VA004",1,8.48,0.630838711
"FW08VA009",1,65.97,1.217776358
"FW08VA017",1,37.97,0.991928672
"FW08VA019",1,25.47,0.80311425
"FW08VA020",1,22.58,0.574564927
"FW08VA021",1,43.37,1.325227886
"FW08VA025",1,22.82,0.835233402
"FW08VA032",1,65.75,1.293395556
"FW08VA033",1,35.15,0.855098239
"FW08VA035",1,72.85,1.007381527
"FW08VA036",1,32.47,1.023099623
"FW08VA038",1,55.83,1.027597745
"FW08VA038",2,50.98,1.113230891
"FW08VA039",1,45.1,0.844707854
"FW08VA044",1,20.53,0.804518478
"FW08VA045",1,34.87,1.006997764
"FW08VA047",1,58.45,1.054116271
"FW08VA048",1,29.73,0.726065711
"FW08RVA9005",1,54.37,1.061924752
"FW08RVA9017",1,67.53,1.009639535
"FW08RVA9089",1,62.77,0.756485917
"FW08FL007",1,15.05,0.83974966
"FW08FL023",1,37.03,0.949224113
"FW08FL033",1,12.75,0.368312153
"FW08FL081",1,15.93,0.100064886
"FW08FL083",1,26.48,0.596934027
"FW08FL091",1,25.93,0.256250758
"FW08FL095",1,0,0
"FW08FL096",1,16.67,0
"FW08FL123",1,0,NA
"FW08FL124",1,16.67,0.085475991
"FW08RFL9046",1,34.5,0.697991252
"FW08GA002",1,13.32,0.2586323
"FW08GA008",1,70.02,1.006251549
"FW08GA008",2,55.12,1.083655514
"FW08GA009",1,35.97,0.742336135
"FW08GA010",1,47.12,1.00026517
"FW08GA012",1,59.82,1.212853157
"FW08GA024",1,68.92,0.624868701
"FW08GA025",1,59.87,0.941674779
"FW08GA028",1,21.55,0.555825045
"FW08GA029",1,41.95,1.135865983
"FW08GA030",1,32.4,0.711445003
"FW08GA071",1,42.22,0.740869673
"FW08GA081",1,32.57,0.776166254
"FW08GA095",1,19,0.169234154
"FW08RGA9005",1,39.93,1.015071637
"FW08RGA9007",1,56.43,0.968476401
"FW08OR057",1,72.57,1.30564646
"FW08GA002",2,12.85,0.2586323
"FW08GA041",1,48.15,0.098539641
"FW08GA044",1,15.1,0.166789358
"FW08GA054",1,24.28,0.783141441
"FW08GA064",1,56.33,0.972443798
"FW08GA069",1,27.03,0.361592336
"FW08GA091",1,33.33,0.228599119
"FW08GA095",2,20.18,0.253851231
"FW08GA113",1,46.73,0.890528856
"FW08GA115",1,31.07,0.760301749
"FW08GA123",1,10.02,0.518496053
"FW08GA133",1,6.6,0.228150841
"FW08GA155",1,11.93,0.143304809
"FW08RFL9030",1,58.53,0.582276379
"FW08FL005",1,NA,NA
"FW08FL006",1,NA,NA
"FW08FL048",1,NA,NA
"FW08FL064",1,NA,NA
"FW08GA006",1,NA,NA
"FW08FL005",2,36.03,0.774154514
"FW08FL006",2,26.1,0.500429835
"FW08FL009",1,52.8,0.602342668
"FW08FL010",1,15.35,0.338410543
"FW08FL015",1,29.7,0.858818731
"FW08FL026",1,43.02,0.784405082
"FW08FL031",1,19.9,0.637710187
"FW08FL048",2,35.4,0.916572939
"FW08FL064",2,12.12,0.547723379
"FW08FL075",1,37.87,0.770170413
"FW08RFL9013",1,50.15,1.008398519
"FW08RFL9028",1,44.03,0.956380329
"FW08ID047",1,NA,NA
"FW08GA059",1,68.43,0.980880447
"FW08RFL9037",1,38.88,0.134381259
"FW08RFL9051",1,25.83,0.82766486
"FW08WA123",1,NA,NA
"FW08WA030",1,1.17,0.131370104
"FW08WA036",1,0,0.104475778
"FW08WA017",1,12.43,0.795623724
"FW08GA006",2,54.63,1.101841717
"FW08GA020",1,50.1,0.089782795
"FW08GA022",1,36.07,0.645477621
"FW08RGA9006",1,31.68,0.942086633
"FW08RGA9004",1,45.98,1.129884016
"FW08NC021",2,67.18,1.040971876
"FW08AZ077",1,14.15,0.6320357
"FW08AZ007",1,55.25,1.008930999
"FW08AZ073",1,9.52,0.632217458
"FW08AZ057",1,8.33,0.632131749
"FW08AZ013",1,23.13,0.63229489
"FW08AZ045",1,28.58,0.758291868
"FW08AZ098",1,13.02,0.549386237
"FW08AZ034",1,19.08,0.769012444
"FW08AZ009",1,20.2,0.757029689
"FW08AZ109",1,21.9,0.886074673
"FW08AZ093",1,6.17,0.473603244
"FW08WA006",1,69.95,1.244383095
"FW08WA040",1,19.55,0.950027859
"FW08WA016",1,2.38,0.332812009
"FW08WA001",2,49.7,1.223477631
"FW08WA015",1,66.4,1.181119716
"FW08WA033",1,22.95,0.816640472
"FW08WA041",1,0,0.361230018
"FW08WA109",1,32.68,0.827563017
"FW08PA003",1,20.9,0.582088036
"FW08RMD9052",1,71.8,1.170088281
"FW08RVA9215",1,31.37,0.588110537
"FW08RWV9020",1,60.35,1.197579564
"FW08RWV9035",1,30,0.838327125
"FW08RWV9001",1,55.35,0.904900251
"FW08PA014",1,24.58,0.856089255
"FW08PA013",1,6.7,0.669733324
"FW08PA006",1,62.62,1.074225109
"FW08PA030",1,33.52,0.805261215
"FW08WA044",1,NA,NA
"FW08WA015",2,75.28,1.120994415
"FW08TX035",1,28.88,0.806625294
"FW08TX005",1,38.23,0.970347488
"FW08TX042",1,31.42,0.83057952
"FW08RUT90520",1,52.38,0.944916168
"FW08RUT95790",1,68.18,1.282321021
"FW08RUT90790",1,49.38,0.772954613
"FW08RUT90340",1,30.02,1.241007064
"FW08RUT99066",1,56.48,0.781529121
"FW08RUT95825",1,40.88,0.975302668
"FW08RUT95821",1,50.33,0.958864581
"FW08RUT95820",1,56.7,1.187528057
"FW08RUT98755",1,79.42,0.746434469
"FW08TX053",1,65.15,0.695743639
"FW08TX043",1,73.68,1.18004424
"FW08TX037",1,22.33,0.477273835
"FW08CT003",1,NA,NA
"FW08CT027",1,NA,NA
"FW08CT008",1,NA,NA
"FW08CT004",1,NA,NA
"FW08TX057",1,45.83,0.763124426
"FW08ND018",1,24.57,1.073146118
"FW08CA001",1,63.9,1.191605416
"FW08CA015",1,26.58,1.10387592
"FW08DE001",1,53.9,1.330041162
"FW08DE008",1,27.1,0.760739164
"FW08DE015",1,11.77,0.704803741
"FW08DE021",1,36.57,0.663125702
"FW08IN013",1,37.78,0.932223019
