"UID","SITE_ID","VISIT_NO","DATE_COL","YEAR","SITE_CLASS","STATE","AGGR_ECO3_2015","AGGR_ECO9_2015","AG_ECO5","US_L3CODE","US_L4CODE","HUC8","LAT_DD83","LON_DD83","PROTOCOL","REALM","STRAHLERORDER","MMI_BENT","OE_SCORE_OLD","OE_SCORE","NH4","ANC","CL","COLOR","COND","DOC","MG","SODIUM","K","NO3","NO2","NTL","PTL","SO4","TSS","TURB","RT_WQI","CL_pt","SO4_pt","PTL_pt","NTL_pt","TURB_pt","ENTERO_PT","DO_PT","PH_PT","WQII","H2O_dD","H2O_d18O","d.excess","MAST_SY","MSST_SY","MWST_SY","LDCBF_G08","XDEPTH_CM","SDDEPTH_CM","XWXD","RP100","XBKF_W","XBKF_H","XINC_H","SINU","REACHLEN","LSUB_DMM","XEMBED","PCT_FN","PCT_SAFN","PCT_SFGF","LDMB_BW5","LRBS_BW5","LRBS_G08","PCT_FAST","PCT_SLOW","RPRAT","PCT_BDRK","XFC_ALG","XFC_AQM","XFC_LWD","XFC_NAT","V1W_MSQ","XCDENBK","XCDENMID","XCL","XGB","XGW","XMW","XC","XCMGW","QR1","QRVEG1","RDIST1","W1_HALL","W1H_WALL","W1_HNOAG","W1_HAG","W1H_CROP","XSLOPE_use","XWIDTH_use","Lpt01_XCMGW","Lpt01_XFC_NAT","LRBS_use","RDIST_COND","LRBS_Cond_use","LOE_RBS_use","LXCMGW_Cond_use","LOE_XCMGW_use","LXFC_NAT_Cond_use","LOE_XFC_NAT_use","Qbkf_cl","LQbkf_cl","Qbkf_kmcl","LQbkf_kmcl","QLow_cl","LQLow_cl","QLow_kmcl","LQLow_kmcl","LOE_QLow_cl","LOE_Qbkf_cl","CatAreaSqKm","WsAreaSqKm","CatAreaSqKmRp100","WsAreaSqKmRp100","PSUMPY_SY_PT","PSUMPY_SY_WS","TMEAN_PWSY_PT","TMEAN_PWSY_WS","TMEAN_WSY_PT","TMEAN_WSY_WS","TMEAN_SSY_PT","TMEAN_SSY_WS","TMEAN_SY_PT","TMEAN_SY_WS","PMAXWs","PMINWs","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","BFIWs","ElevWs","PermWs","RunoffWs","HydrlCondWs","WDMAX_PT","WDMIN_PT","WDSUM_PT","PCTOW_WS","PCTICE_WS","PCTURBOP_WS","PCTURBLO_WS","PCTURBMD_WS","PCTURBHI_WS","PCTDECID_WS","PCTCONIF_WS","PCTMXFST_WS","PCTSHRB_WS","PCTGRS_WS","PCTHAY_WS","PCTCROP_WS","PCTWDWET_WS","PCTHBWET_WS","PCTOW_WsRp100","PCTICE_WsRp100","PCTURBOP_WsRp100","PCTURBLO_WsRp100","PCTURBMD_WsRp100","PCTURBHI_WsRp100","PCTDECID_WsRp100","PCTCONIF_WsRp100","PCTMXFST_WsRp100","PCTSHRB_WsRp100","PCTGRS_WsRp100","PCTHAY_WsRp100","PCTCROP_WsRp100","PCTWDWET_WsRp100","PCTHBWET_WsRp100","PCTIMP_WS","PCTIMP_WsRp100","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","RdDensWs","RdDensWsRp100","PopDen2010Ws","PopDen2010WsRp100","AgKffactWs","FertWs","ManureWs","NPDESDensWs","NPDESDensWsRp100"
11242,"FW08IA028",1,"2008-08-19",2008,"PROB","IA","PLNLOW","TPL","Midwest",47,"47b",7100004,41.85046039,-94.0261349,"WADEABLE","WADEABLE","4th",43.7,0.532760045,0.557006525,0.009,5009.92,20.13,8,608.33,2.52,29.26,8.534,1.739,5.62739,0,6100,50.2513,26.06,8.5,5.31,"S",0,10,10,0,10,10,10,10,75,-41.15,-6.36,9.72,11.9787541996268,22.4365171829875,3.41380417508597,"0.295195846",71.38,23.61636994,12.2098,21.69725493,23.23636364,1,1.772727273,1.077147102,673.2,-0.703294544,93.81818182,25.71428571,88.57142857,97.14285714,0.156489809,-0.859784353,-0.99849039,0,100,0.303968267,0,0,0,0.004545455,0.247727273,0.003155717,76.73796791,21.12299465,0.3125,0.320454545,0.077272727,0.438636364,0.648863636,1.164772727,0.767643396,0.624147727,0.083333333,0.090909091,0,0.090909091,0,0,0.02523602,16.8425,0.069953856,-0.588839621,-1.284841297,"1 Low","Medi",-0.74476924,"Good",0.154452114,"Good",0.16926052,11.22365614,1.050134353,0.02132711,-1.671067989,0.510929036,-0.291639416,0.000970864,-3.012841758,-0.19349205,-0.266186205,2.0403,526.2624,0.2727,54.9774,886.280151367188,894.897702938468,-7.73357343673706,-8.07770550467297,-8.4711389541626,-8.80625761190909,22.1571941375732,22.0011139184037,7.86804962158203,7.61524966803911,0,0,889.932951871887,14.9892192526925,9.13788392542669,-12.4201935569856,43.8869472719313,323.655058111695,4.68225074221529,216.795892505336,33.584314124252,10,5,90,0.0494240135719367,0,3.55647676900345,1.45005609369014,0.420531658731462,0.0896130903518852,0.318263284627593,0.0022232255239971,0.0410441635199474,0.0001710173479997,0.573934219887265,2.18166830843321,89.9169881792809,0.771117222131013,0.611216001751218,0.106407360115247,0,2.86317650525489,0.954392168418295,0.207903611302099,0.0605703434502177,0.920014405919523,0.0032740726189306,0.0916740333300592,0,2.07248796778312,9.87132894607602,73.7779523949841,5.92770847657401,3.14147267786399,1.05519413889345,0.6953475428085,0,0,0,1.5140383063303,1.30101054464881,13.087908645035,9.08511943033396,0.223427786214634,92.6220482405735,2.55834427844361,0.0019001927555531,0
11244,"FW08IA031",1,"2008-10-15",2008,"PROB","IA","PLNLOW","TPL","Midwest",47,"47e",10230003,42.40438954,-95.87348016,"WADEABLE","WADEABLE","1st",27.28,0.693619677,0.788998352,0.013,7833.04,9.56,17,811.51,3.93,35.11,10.27,5.757,1.3445,0,1695,120.4288,47.36,1.5,6.18,"S",8.500048855,9.908787156,7.925232467,0.642927794,10,0,10,10,71.22,-56.87,-8.21,8.82,10.1496383122962,17.9908814266945,3.48125437885468,"1.266701327",18.64,10.74804805,0.298368421,9.244828232,2.645454545,0.581818182,0.918181818,1.041889254,223.5,-0.341159008,73.27272727,40.95238095,59.04761905,70.47619048,1.117750308,-1.458909316,-1.607860335,10.66666667,89.33333333,0.49596718,0,0,0,0.004545455,0.045454545,0.002252819,88.5026738,72.32620321,0.032954545,0.392045455,0.025,0.2,0.213636364,0.438636364,0.6296211,0.297386364,0.063829787,0.068181818,0,0.068181818,0,0,0.498888889,1.663157895,-0.348105528,-1.256062854,-1.862655061,"1 Low","Medi",-0.645482843,"Medi",-0.217888471,"Poor",-0.691701262,0.978435322,-0.009467877,0.213083175,-0.671450841,0.007005564,-2.154556908,0.001525668,-2.816539872,0.260212258,-0.167065691,4.5918,4.5918,0.729,0.729,824.25146484375,828.736545252842,-8.40183925628662,-8.43470065072521,-9.02897834777832,-9.06035363837711,22.5979614257812,22.5386212265778,7.51826190948486,7.49332649537436,0,0,767.247789504116,14.9304968900431,8.91034546705214,2.88456503169345,47,400.36672873383,3.27326538612309,168.598000784006,24.5439300862407,10,4,80,0.0588004704037632,0,2.17561740493924,1.19560956487652,0,0,17.9341434731478,0,0,0,17.9733437867503,34.8686789494316,25.7938063504508,0,0,0.123456790123457,0,1.11111111111111,0.123456790123457,0,0,47.037037037037,0,0,0,6.66666666666667,41.4814814814815,3.45679012345679,0,0,0.563112504900039,0.141975308641975,0,0,0,0.810284710488044,0.587354869901235,7.24243671321051,7.24243671322222,0.213782830262642,48.4457075656605,1.25833006664053,0,0
11245,"FW08IA036",1,"2008-08-18",2008,"PROB","IA","PLNLOW","TPL","Midwest",47,"47b",7100003,43.35914965,-93.86842916,"WADEABLE","WADEABLE","2nd",20.58,1.374033211,1.177783087,0.049,3862.47,18.37,18,530.65,5.28,28.14,7.275,2.743,0.21887,0.00582,886,35.9075,58.79,10.2,6.68,"S",0,9.72332024,10,8.644906034,10,0,10,10,72.96,-45.37,-6.52,6.8,12.7076025072119,21.3535902733296,3.91238705080837,"2.297634695",23.68,8.81330491,1.182875,11.55128542,5.486363636,12.63181818,0.903636364,1.017004929,198,-0.418543934,86.18181818,28.57142857,64.76190476,88.57142857,1.750583894,-2.169127829,-2.71617863,2,98,0.487807661,0,0,0,0,0.159090909,0,87.96791444,0,0,0.25,0,0,0,0,0.442336598,0.1,0.029413192,0.030304545,0,0.030304545,0,0,0.112777778,4.7125,-2,-0.771879741,-2.941944062,"1 Low","Poor",-2.155413116,"Poor",-1.89692454,"Good",-0.098688973,312.1169496,2.494317354,3.106243994,0.492235566,0.016393509,-1.78532809,0.000163151,-3.787409878,-0.878170101,1.582645932,1.8153,100.4805,0.4977,8.0631,919.929870605469,876.73777971275,-10.224910736084,-10.2330499775091,-10.7908573150635,-10.8388028962103,21.2761840820312,21.2538963601048,6.21250772476196,6.18522233859913,0,0,833.719401338349,13.0358837179372,7.55775757794438,-14.5178448167634,47.6875722155045,377.203545523758,3.42271297415917,199.089471091406,0.0291620008647427,10,4,84,0.149581262035917,0,3.30332751130816,1.06587845402839,0.315285055309239,0.0501589860719244,0.315285055309239,0.0062698732589905,0.0313493662949527,0,0.76850732231627,5.10815531371759,87.5193694298894,0.0600116440503381,1.25934882887724,0.0334858801205491,0,3.53834133273803,0.825985042973546,0.0558098002009152,0.0223239200803661,0.524612121888604,0,0,0,2.7011943297243,10.0680879562451,81.5046322134167,0.189753320683112,0.535774081928787,0.789672623046263,0.54693604196897,0,0,0,1.34183289690618,1.26928940447304,5.53692176873483,3.90326907357183,0.226764118411035,96.7854897218863,0,0,0
11246,"FW08IA041",1,"2008-08-26",2008,"PROB","IA","PLNLOW","TPL","Midwest",47,"47c",7080102,42.19419472,-91.39223307,"WADEABLE","WADEABLE","1st",1.05,0.327894964,0.437970189,0.036,3857.87,17.27,3,477.75,1.28,20.17,6.445,0.682,5.08513,0.00583,5856,133.8256,17.35,54.8,34.99,"T",0,10,6.869535067,0,0,0,10,10,46.09,-49.52,-7.58,11.12,11.9094061845106,18.8906504451052,3.83408563064756,"0.709936201",8.2,3.553993878,0.0669,3.342124058,1.063636364,0.336363636,0.827272727,1.024119229,149,-1.917775768,97.45454545,90.47619048,98.0952381,99.04761905,1.000122653,-2.917898421,-2.627711969,0.666666667,99.33333333,0.407576105,0,0,0,0,0.920454545,0.000365973,97.86096257,84.09090909,0,0.047727273,0.009090909,0.009090909,0,0.018181818,0.366280152,0.108181818,0.53684308,1.159095455,0,0.159095455,1,1,0.668571429,0.74,-1.550030994,-0.031304838,-2.922570581,"2 Medi","Poor",-1.794960575,"Poor",-1.504223798,"Good",0.485073614,0.163601778,-0.786211982,0.148634303,-0.827880948,0.000660341,-3.18023208,0.000599928,-3.221901046,-0.067609667,-0.594759109,1.1007,1.1007,0.2511,0.2511,1132.91357421875,1135.54812195421,-8.77811527252197,-8.81422159893704,-9.78317356109619,-9.82104301684383,21.3633518218994,21.3457747262469,6.95930147171021,6.92826851761243,0,0,946.380369345871,14.2978306026983,8.47269101430908,2.64301988285364,39,283.428757154538,3.75417007358953,281,0.065939664645789,10,5,96,0,0,2.61651676206051,2.28945216680294,0.654129190515127,0,0.0817661488143908,0,0,0,0.408830744071954,0,93.9493049877351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1.329517579722,0,0,0,0,1.31852529191333,1.16994599544086,5.69466547957482,5.69466547956989,0.248560915780867,68.5429272281276,2.70564186426819,0,0
11247,"FW08IA042",1,"2008-10-01",2008,"PROB","IA","PLNLOW","UMW","Midwest",52,"52b",7060004,42.80455827,-91.53054161,"WADEABLE","WADEABLE","5th",47.03,1.316345793,1.291635387,0.014,5011.51,12.43,9,552.56,1.42,27.65,5.342,2.084,2.92212,0,3713,21.0144,21.19,0.6,3.49,"S",5.52644624,0,10,0,10,10,10,10,69.41,-51.67,-7.84,11.07,11.0757879395939,21.5650194934492,3.05253089646879,"1.025444598",77.57,32.72235667,25.2432,28.65213311,41.1,0.881818182,1.790909091,1.680803579,1346.4,-0.223054225,82.63636364,45.71428571,63.80952381,67.61904762,0.763819301,-0.986873525,-1.248498822,9,91,0.369371318,8.571428571,0.113636364,0,0,0.125,0.001277951,47.59358289,3.07486631,0.180681818,0.601136364,0.027272727,0.2125,0.322727273,0.5625,0.560311435,0.353125,0.057145551,0.060609091,0,0.060609091,0,0,0.11000817,34.705,-0.242224509,-0.869666232,-1.506623691,"1 Low","Medi",-0.780797347,"Poor",-0.335068602,"Medi",-0.333378038,30.07322708,1.478180034,0.043002046,-1.366510882,2.305018472,0.36267441,0.003295972,-2.482016505,-0.108842974,0.335668978,0.2214,699.3441,0.0791999999999999,126.5832,1239.07470703125,1247.15570065056,-9.37403774261475,-9.66542636742816,-10.3799524307251,-10.6096929842026,20.9778175354004,20.9542135361735,6.52002716064453,6.32870345647274,0,0,940.762561493888,13.5488250926644,7.88219868046525,-14.0628830649873,46.9378867999315,337.084040285748,6.19796640881077,277.034521632484,0.0534847372484735,9,4,86,0.210797517273685,0,2.18570514858136,2.20526633455548,0.43021739941754,0.0525063412989399,12.5255936240829,0.0450422045456592,0.730069789678643,0.0718101432470796,2.48465669475155,13.147304738826,64.6834369518525,0.666367243249782,0.532398857729693,0.268045048632046,0,2.22399180933963,1.85498549570559,0.277287981343496,0.0149308913031113,21.9967578636027,0.04905864285308,1.5272168818611,0.0632785393322336,3.99436892099425,16.5107218019453,45.6124509413571,3.18667880097833,2.38183266025823,1.21604943832371,0.962509242932712,0.0028598225108355,6808.14037038419,2982.52988764758,1.34985034945224,1.3054733101196,6.07196913926373,6.2271850801658,0.195842231313598,71.5485110977557,7.00926067725459,0,0
11248,"FW08IA043",1,"2008-09-02",2008,"PROB","IA","PLNLOW","TPL","Midwest",47,"47f",7100007,41.587557,-94.39743921,"WADEABLE","WADEABLE","3rd",21.2,0.658054074,0.726086887,0.036,4215.58,5.36,13,531.14,2.15,18.87,12.92,2.94,0.73014,0,549,21.9563,60.26,15.2,13.47,"S",10,9.69946754,10,10,9.245098039,10,10,10,98.68,-44.44,-6.73,9.4,10.6166191057853,21.0631426708648,2.59115855244775,"1.196408922",16.22,4.781234362,1.3811,4.151844962,12.99090909,1.036363636,2.872727273,1.021698032,198,-0.289716253,89.81818182,15.23809524,83.80952381,90.47619048,0.697214904,-0.986931158,-1.486125175,0,100,0.255970713,0,0,0,0.004545455,0.022727273,0.001784465,77.54010695,51.20320856,0.022727273,0.525,0.15,0.054545455,0.084090909,0.288636364,0.482152091,0.229886364,0.388900771,0.636395455,0,0.030304545,0.606090909,0.606090909,0.111388889,8.22,-0.524857311,-1.485090181,-1.755864178,"2 Medi","Medi",-0.87522799,"Medi",-0.427233073,"Poor",-0.808596618,17.76716904,1.249618234,0.242153218,-0.615909756,0.020232154,-1.693957873,0.000275749,-3.559485863,-0.633176862,0.414785634,2.7594,73.3716,0.5265,14.9031,1103.62939453125,1138.96263610033,-7.28227376937866,-7.15029751301097,-7.89894151687622,-7.73769870053245,22.2129421234131,22.2183050217966,8.0022668838501,8.04286941092591,0,0,902.736170596144,15.4984863700456,9.55234975436436,-11.2457767069133,48.9239733084736,370.517286075266,1.99458122761395,208.219027525637,0.0294306489179272,10,4,86,0.137382856582111,0,2.92061233501791,0.765418772386046,0.0404788773858005,0.0012266326480545,19.7083067562926,0.212207448113439,2.19567244001766,0.122663264805456,1.31985672930671,44.783131347824,26.6559540748737,0.959226730778666,0.174181836023748,0.0483120961410713,0,3.32145660969865,0.923968838697989,0.0543511081587052,0,23.8903315417598,0.0845461682468748,3.20671538136361,0.0785071562292409,0.984358958874328,35.5758197958814,26.2576242526723,4.71646838577209,0.857539706504016,0.465801481772239,0.52919862310526,0,0,0,1.13625732058055,1.15138072963567,4.53199935986703,4.57639348566278,0.233264314803003,37.905451155488,2.91580393503753,0,0
11249,"FW08IA048",1,"2008-09-04",2008,"PROB","IA","PLNLOW","TPL","Midwest",47,"47f",7100008,41.21823045,-93.86450662,"WADEABLE","WADEABLE","2nd",28.92,1.020690579,0.947404787,0.014,4654.16,12.2,17,554.26,3.94,14.5,10.89,4.431,0.07088,0,432,98.1875,38.65,1.9,6.18,"S",2.81578626,10,9.677895981,10,10,0,10,10,78.12,-42.42,-6.28,7.83,11.4550009575309,21.0477430398933,3.15737457738487,"1.036919441",9.24,2.697248879,0.263,2.615840542,7.472727273,0.581818182,1.990909091,1.165851445,148.5,-0.46772458,99.27272727,10.47619048,90.47619048,96.19047619,0.741154108,-1.208878688,-1.504644022,3,97,0.283099626,0,0.213636364,0,0,0.254545455,5.22664e-05,35.82887701,32.48663102,0.018181818,0.428409091,0.0875,0.084090909,0.029545455,0.201136364,0.318118398,0.190511364,0.6,1.5,0,0,1.5,0,0.219259259,3.145,-0.675436962,-0.577499695,-1.809048529,"3 High","Medi",-0.787183756,"Poor",-0.59113252,"Good",0.050014422,3.652815711,0.562627762,0.201914538,-0.694832411,0.002879276,-2.540716746,0.000159156,-3.798176919,-0.79585944,0.069954923,0.0324,18.0909,0.0117,3.159,1054.85986328125,1067.66122612909,-6.83931255340576,-6.8260975854745,-7.63310718536377,-7.61857857786235,22.2919368743896,22.2956337931404,8.36234378814697,8.37635489584324,0,0,913.341081820691,15.8318297301796,9.99229589574086,-10.9449756268499,25.519675638028,327.64143475449,2.21575046017611,226,0.0217058561189284,10,5,83,0.223869459230884,0,1.86557882692403,1.87552858066763,0.253718720461669,0.0198995074871896,21.3123725187802,0.198995074871897,3.49733844087359,0.0795980299487587,1.86557882692403,37.6100691507885,31.1974528630416,0,0,0.341880341880342,0,0.997150997150997,0.883190883190883,0.113960113960114,0,38.7464387464387,0,5.98290598290598,0.0284900284900284,2.33618233618234,38.6894586894587,11.8803418803419,0,0,0.905974827123029,0.423646723646724,0,0,0,1.17201024135077,0.813596921411282,10.0736486066571,10.2210423726051,0.202962041689468,31.692005372867,8.69976618078702,0,0
11342,"FW08IA052",1,"2008-09-22",2008,"PROB","IA","PLNLOW","TPL","Midwest",47,"47b",7100005,42.913511,-94.05752706,"WADEABLE","WADEABLE","3rd",2.08,0.410529304,0.412437278,0.032,4713.79,21.22,11,714.96,2.74,31,6.744,2.824,0.04681,0,543,66.3363,121.74,18.4,13.57,"T",0,8.701872964,10,10,9.147058824,10,10,10,84.81,-45.12,-6.41,6.19,12.4650285402634,22.0891323428947,3.16371409282923,"-0.582259087",42.24,23.4706436,2.6683,24.30619428,10.16363636,0.409090909,0.7,1.166542029,237.6,-0.790161014,97.63636364,23.80952381,97.14285714,98.0952381,-0.36349147,-0.426669543,-0.207901926,0,100,0.575430736,0,0.045454545,0.004545455,0,0.090909091,0,27.00534759,0,0,0.104545455,0,0,0,0,0.25887801,0.1,0.494256361,0.977286364,0.068181818,0.136363636,0.840922727,0.333340909,0.018981481,6.97,-2,-0.996069706,-0.485396938,"2 Medi","Good",-0.051234125,"Poor",-1.899689656,"Medi",-0.283595012,0.393835232,-0.404685435,0.001642518,-2.784489878,0.031771379,-1.497963938,0.000132505,-3.877768381,-1.015743936,-1.528901395,18.1449,239.7753,1.5948,25.5591,1080.51965332031,1055.15224556008,-9.31566333770752,-9.62566240899202,-10.0356130599976,-10.3053853853505,21.4953022003174,21.3939528876357,6.72239923477173,6.53582086997492,0,0,829.427213653783,13.6162441683917,8.03002445230972,-12.9750483610329,45.2589136579122,361.77562974585,5.24125622614172,233.694535258636,4.53332280132061,10,4,86,0.0394118993908046,0,3.35338961102332,1.1778527646509,0.330684603459989,0.0420393593501916,0.13024694370104,0.0011260542683087,0.0003753514227695,0.0007507028455391,0.239098856304215,2.05204622828123,92.0369195659436,0.128745538009962,0.430528081916695,0.0352125074826578,0,3.30293320187331,1.07398147822106,0.161977534420226,0,0.306348815099123,0,0,0,0.711292651149689,6.75728018592204,85.0487693228635,0.295785062854326,2.2747279833797,0.845013644024218,0.663720553540618,0,0,0,1.51123712290808,1.40446358525335,2.80114037057695,2.88235946273284,0.235600168157437,87.604860050222,3.87793947082956,0,0
11250,"FW08IA054",1,"2008-09-15",2008,"PROB","IA","PLNLOW","UMW","Midwest",52,"52b",7060004,42.61752156,-91.28994821,"WADEABLE","WADEABLE","4th",28.13,1.359383842,1.336576255,0.045,5972.92,10.46,12,631.57,2.05,31.44,5.523,3.429,4.03414,0,4550,178.7263,20.58,7,7.8,"S",7.074240669,0.062991736,0,0,0,0,10,10,33.92,-53.77,-8.34,12.92,10.235817075065,19.2175490995473,2.81093211130538,"1.172646209",57.97,43.27629229,4.83555,33.22961599,15.47272727,0.540909091,1.368181818,1.043371241,316.8,0.374744813,54.18181818,30.47619048,40,45.71428571,1.1486334,-0.773888587,-0.797901396,26,74,0.573220907,0,0.086363636,0.004545455,0,0.040909091,0.000994541,42.78074866,22.45989305,0.090909091,0.423863636,0.020454545,0.059090909,0.231818182,0.311363636,0.373940957,0.240113636,0.551020408,1.227272727,0,0,1.227272727,0,0.456423611,8.215,-0.493003268,-1.293204657,-1.034367739,"2 Medi","Good",0.119417748,"Poor",-0.505627152,"Poor",-0.758691086,6.06199038,0.782615243,0.156240892,-0.806205289,0.400962062,-0.396896717,0.01033434,-1.98571725,0.318508997,0.568317987,1.4391,38.799,0.2817,8.3817,1328.56311035156,1300.98337173286,-9.76678371429443,-9.82933979503542,-10.8455657958984,-10.8944872682962,20.8466758728027,20.6859309745319,6.25946760177612,6.14601455323783,0,0,930.372908027836,13.5884645311169,7.86814297140107,-13.1181271578636,49.4511250289956,321.388583855254,3.5158121085595,276.815866388309,0.0709344892580259,10,5,95,0.141498492229181,0,2.67455346787288,1.55184411969381,0.269079099976803,0.0162375318951519,13.249826026444,0.0603108327534214,1.73045697054048,0.0046392948271862,2.58640686615634,22.964509394572,54.6392948271863,0.0115982370679656,0.0208768267223382,0.075163749597337,0,3.08171373349082,1.2240953505852,0.18254053473639,0,25.3623966498443,0.075163749597337,4.30580908407602,0,3.51122087404703,22.108880060131,39.8797380006443,0.0536883925695264,0.0214753570278105,0.895731848758989,0.733168688929453,0.0257738601510348,3433.48643006263,1653.16013299312,1.22027446218473,1.04686659408783,6.38353562083438,6.50370249206808,0.229971236372071,72.907167710508,15.0102992345164,0,0
11251,"FW08IA055",1,"2008-09-23",2008,"PROB","IA","PLNLOW","TPL","Midwest",40,"40a",10280102,40.68790173,-93.96833011,"WADEABLE","WADEABLE","2nd",52.78,1.055763729,1.079028065,0.005,4656.09,5.81,17,557.69,3.85,17.78,9.835,5.001,0.05117,0,292,79.3175,59.52,0.6,4.48,"S",10,9.711475021,10,10,10,10,10,10,99.64,-41.6,-6.35,9.19,12.576888537792,20.5600395194636,3.9569822500145,"0.956131266",36.54666667,30.89288415,1.308,28.12129686,6.209090909,0.554545455,1.236363636,1.880554842,223.5,-0.454492703,93.09090909,14.28571429,86.66666667,88.57142857,0.905924397,-1.3604171,-1.410623969,8.666666667,91.33333333,0.769462701,0,0,0,0,0.159090909,0.005372075,63.90374332,56.68449198,0.182954545,0.709090909,0.018181818,0.243181818,0.353409091,0.614772727,0.633541464,0.376647727,0,0,0,0,0,0,0.326825397,3.114,-0.204277937,-0.771879741,-1.674918888,"1 Low","Medi",-0.541042907,"Good",-0.112526697,"Good",-0.196543449,1.235301002,0.091772794,0.231694238,-0.635084766,0.033502308,-1.474925273,0.006283725,-2.201782832,0.866859973,-0.102329955,0.4239,5.3316,0.1494,1.2114,1129.19348144531,1128.31626104001,-6.1687068939209,-6.22618998771776,-6.96452522277832,-7.02624612117319,22.7786655426025,22.7350614046759,8.86212730407715,8.81552894948008,0,0,950.497274745273,15.9502059130351,10.1852319401654,-9.28806965370696,14,340.628372721134,1.06575286968265,240.942099932478,0.0255202836886124,10,5,91,0.185685347738015,0,2.80216070222822,1.02970965563808,0.0168804861580013,0,8.89601620526671,0.050641458474004,1.85685347738015,0.708980418636057,0,69.2268737339635,15.2261985145172,0,0,0.0742942050520059,0,4.08618127786033,0.594353640416048,0,0,24.44279346211,0.0742942050520059,3.41753343239227,2.89747399702823,0,60.0297176820208,4.38335809806835,0,0,0.49459824442944,0.407132243684993,0,0,0,1.28403326713082,1.42863767436033,2.70097429842167,2.7009742984153,0.294574611748818,30.6401080351114,4.25557056043214,0,0
12820,"FW08ID003",1,"2008-07-15",2008,"PROB","ID","WMTNS","WMT","West",15,"15p",17060308,46.86031503,-116.0390442,"WADEABLE","WADEABLE","2nd",71.73,1.076180431,1.17709445,0.002,114.86,0.1,12,12.18,1.33,0.297,1.143,0.275,0.03632,0,106,4.0863,0.23,0.7,0.49,"S",10,10,10,10,10,10,10,10,100,-112.48,-15.29,9.85,8.41399654032983,14.5170251814753,0.766897392561217,"",29.59,11.53395952,1.7804,5.384015307,6.427272727,0.281818182,0.281818182,2.002233,NA,1.911167869,37,0.952380952,6.666666667,8.571428571,NA,NA,NA,93,7,NA,0,0,0.004545455,0.111363636,0.338636364,NA,97.32620321,67.37967914,0.189772727,0.096590909,0.344318182,0.422727272,0.242045455,1.009090909,0.614239439,0.554090909,0.571440816,1.3334,0,1.3334,0,0,5.48,5.585,0.008212927,-0.457627316,-0.468792176,"2 Medi","Good",0.175409334,"Good",0.030064581,"Medi",-0.242731777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3685,12.7836,0.5031,1.4688,1257.14416503906,1298.28008426436,-3.64545345306396,-3.79216053050831,-3.36513352394104,-3.50824684037102,17.1738090515137,17.0492522889397,5.41675615310669,5.27273524884821,0,0,1366.69100951633,10.9780949905731,6.30013391317235,-2.798197968147,59,1360.1758905942,9.42,887,0.0843034791986764,17,5,143,0,0,0,0,0,0,0,49.1270064770487,0,47.5711067304984,3.30188679245283,0,0,0,0,0,0,0,0,0,0,0,49.4485294117647,0,50.5514705882353,0,0,0,0,0,0.12721768515911,0.0716911764705882,0,0,0,2.1763496922909,2.07690138296569,0.301692771917066,0.301692771916054,0,0,0,0,0
12829,"FW08ID003",2,"2008-08-12",2008,"PROB","ID","WMTNS","WMT","West",15,"15p",17060308,46.86031503,-116.0390442,"WADEABLE","WADEABLE","2nd",72.57,1.302744732,1.373276858,0.004,141.7,0.11,16,13.48,1.25,0.361,1.238,0.38,0.02912,0,111,2.4888,0.22,0.7,3.09,"R",10,10,10,10,0,10,NA,10,85.71,-112.63,-15.33,10.05,8.41399654032983,14.5170251814753,0.766897392561217,"2.213234966",25.62626263,8.909506341,1.2869,6.383670726,6.627272727,0.3,0.3,1.153463487,148.5,2.053740434,47.27272727,0.952380952,7.619047619,10.47619048,1.973768103,0.079972331,-0.159494532,100,0,0.249106583,0,0,0,0.081818182,0.286363636,0.10878423,92.2459893,61.36363636,0.317045455,0.025,0.451136364,0.506818182,0.455681818,1.413636364,0.70314301,0.736136364,0.492320189,0.969745455,0,0.969745455,0,0,5,5.075,0.153399073,-0.528175086,-0.159494532,"2 Medi","Good",0.491995679,"Good",0.170664638,"Medi",-0.313279546,2.680889012,0.428278835,0.209949645,-0.677884855,0.177313202,-0.751258927,0.013886007,-1.857422616,0.22325477,-0.133238571,5.3685,12.7836,0.5031,1.4688,1257.14416503906,1298.28008426436,-3.64545345306396,-3.79216053050831,-3.36513352394104,-3.50824684037102,17.1738090515137,17.0492522889397,5.41675615310669,5.27273524884821,0,0,1366.69100951633,10.9780949905731,6.30013391317235,-2.798197968147,59,1360.1758905942,9.42,887,0.0843034791986764,17,5,143,0,0,0,0,0,0,0,49.1270064770487,0,47.5711067304984,3.30188679245283,0,0,0,0,0,0,0,0,0,0,0,49.4485294117647,0,50.5514705882353,0,0,0,0,0,0.12721768515911,0.0716911764705882,0,0,0,2.1763496922909,2.07690138296569,0.301692771917066,0.301692771916054,0,0,0,0,0
