"SITE_ID","CatAreaSqKm","WsAreaSqKm","CatAreaSqKmRp100","WsAreaSqKmRp100","HydrlCondWs","OMHWs","RdDensWs","RdDensWsRp100","RdDens_WS_PctFull","RdDens_RipBuf100_WS_PctFullRp100","DamDensWs","DamNIDStorWs","DamNrmStorWs","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","MineDensWs","MineDensWsRp100","AgKffactWs","FertWs","ManureWs","NPDESDensWs","NPDESDensWsRp100","SuperfundDensWs","HUDen2010Ws","HUDen2010WsRp100","PopDen2010Ws","PopDen2010WsRp100","PctOw2008Ws","PctIce2008Ws","PctUrbOp2008Ws","PctUrbLo2008Ws","PctUrbMd2008Ws","PctUrbHi2008Ws","PctDecid2008Ws","PctConif2008Ws","PctMxFst2008Ws","PctShrb2008Ws","PctGrs2008Ws","PctHay2008Ws","PctCrop2008Ws","PctWdWet2008Ws","PctHbWet2008Ws","PctOw2008_WsRp100","PctIce2008_WsRp100","PctUrbOp2008_WsRp100","PctUrbLo2008_WsRp100","PctUrbMd2008_WsRp100","PctUrbHi2008_WsRp100","PctDecid2008_WsRp100","PctConif2008_WsRp100","PctMxFst2008_WsRp100","PctShrb2008_WsRp100","PctGrs2008_WsRp100","PctHay2008_WsRp100","PctCrop2008_WsRp100","PctWdWet2008_WsRp100","PctHbWet2008_WsRp100","PctFrstLoss2008Ws","PctFrstLoss2008WsRp100","PctFrstLoss2009Ws","PctFrstLoss2009WsRp100","PctImp2008Ws","PctImp2008WsRp100","BFIWs","BFI_WS_PctFull","PctNOT_PRINCIPLEWs","PctSANDSTONEWs","PctSEMICONSOL_SANDWs","PctVOLCANICWs","PctSANDSTONE_CARBONATEWs","PctUNCONSOL_SAND_GRAVELWs","PctCARBONATEWs","ClayWs","PctCarbResidWs","PctNonCarbResidWs","PctAlkIntruVolWs","PctSilicicWs","PctExtruVolWs","PctColluvSedWs","PctGlacTilClayWs","PctGlacTilLoamWs","PctGlacTilCrsWs","PctGlacLakeCrsWs","PctGlacLakeFineWs","PctHydricWs","PctEolCrsWs","PctEolFineWs","PctSalLakeWs","PctAlluvCoastWs","PctCoastCrsWs","PctWaterWs","ElevWs","PermWs","KffactWs","Kffact_PT","LSTFRZWs","LSTFRZ_PT","RDHWs","RDH_PT","RHMEANWs","RHMEAN_PT","RunoffWs","WDMAX_PT","WDMIN_PT","WDSUM_PT","PMAXWs","PMINWs","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","Precip08Ws","Precip09Ws","TMEAN_S_2008Ws","TMEAN_S_2008_PT","TMEAN_S_2009Ws","TMEAN_S_2009_PT","TMEAN_W_2008Ws","TMEAN_W_2008_PT","TMEAN_W_2009Ws","TMEAN_W_2009_PT","TMEAN_PW_2008Ws","TMEAN_PW_2008_PT","TMEAN_PW_2009Ws","TMEAN_PW_2009_PT","TMEAN_SY_2008Ws","TMEAN_SY_2008_PT","TMEAN_SY_2009Ws","TMEAN_SY_2009_PT","PSUMPY_2008Ws","PSUMPY_2008_PT","PSUMPY_2009Ws","PSUMPY_2009_PT","MAST_2008","MAST_2009","MSST_2008","MSST_2009","MWST_2008","MWST_2009"
"FW08ND010",2.1978,929.8899,0.4761,137.3562,4.526099,0,1.379987,1.385995,100,99.42209,0.006452377,37461.77,6926.081,0.004301585,37398.5,6902.204,0,0,0.09556021,12.0768,0,0,0,0,0.4083093,0.4136517,0.6673418,0.6714092,0.3734958,0,2.208261,0.732861,0.1036574,0.01287249,0.330523,0.1559217,0.007452495,38.24727,21.33611,7.243341,28.24012,0.06039425,0.944628,0.1972244,0,1.903445,0.559567,0.04979753,0.001310461,0.4894573,0.05372892,0.03341677,52.20158,22.62643,4.868364,15.34943,0.1566001,1.508341,0.000290357,0,0,0,0.4602719,0.3383415,15.61851,100,0,100,0,0,0,0,0,23.64499,0,90.09486,0,0,0,0,0,2.257138,0,0,0,0,0,0,0,7.648002,0,0,692.4261,7.362397,0.2734345,29,0,136,0,56.95889,0,64,23.85636,10,4,74,0,0,415.6939,12.75463,5.93986,-17.53674,412.0622,492.7539,21.67138,21.63885,18.12065,18.12956,-9.516901,-10.22635,-10.90876,-11.77206,-8.898731,-9.604019,-11.73467,-12.4349,5.308522,5.072052,4.187354,3.995524,314.3929,334.2079,494.1542,541.4484,12.26757,12.21623,23.55539,21.01428,2.183688,2.172082
"FW08ND018",0.0324,171.9819,0.0207,29.5983,16.33426,0,1.352774,1.390333,100,99.97567,0.005814565,566.5999,334.9394,0.005814565,566.5999,334.9394,0,0,0.06605089,8.871846,0,0,0,0,0.4271868,0.4359951,0.673973,0.679969,0.1151284,0,2.063938,1.287868,0.2679352,0.04081825,1.347002,0.8195048,0,42.85968,20.68125,7.152613,22.71326,0.03401521,0.6117504,0.0395293,0,1.915651,1.009517,0.06689573,0.003040715,1.468665,0.2067686,0,51.7925,22.35534,4.430322,14.96944,0.02736644,1.714963,0,0,0,0,0.7891214,0.5419467,15.31814,100,0,100,0,0,0,0,0,21.04569,0,89.08583,0,0,0,0,0,0,0,0,0,0,0,0,0,10.91417,0,0,743.0569,10.33961,0.2582806,26,0,134,0,56,0,64,23.85489,11,4,79,0,0,399.6977,12.7096,5.911975,-17.06373,366.8008,434.3368,21.50578,21.68174,18.02174,18.12616,-9.163605,-9.309119,-10.44289,-10.71382,-8.509629,-8.658425,-11.33901,-11.60865,5.324827,5.372767,4.234744,4.235137,269.7437,301.4681,432.6379,443.7618,12.01148,11.96984,23.11488,20.50861,2.059106,2.109265
"FW08ND011",8.9172,961.371,1.6632,148.9095,28.2421,0,1.450248,1.467612,100,99.22819,0.00936163,54097.57,9396.273,0.00936163,54097.57,9396.273,0.001040181,0,0.2256291,59.12708,0,0,0,0,0.5292536,0.5150229,0.9508698,0.9373006,1.22422,0,3.140546,0.7649388,0.09202483,0.01254458,1.07743,0.05382937,0.05457831,0.0522379,3.721529,15.13308,67.14086,0.833934,6.591805,0.2121423,0,2.8473,0.754888,0.0695053,0.006648333,4.069384,0.06225258,0.2242302,0.2320873,10.6597,17.57336,57.12308,2.848509,3.301804,0.003931885,0.001813182,0.001310628,0.001813182,0.5219736,0.4878607,22.10853,100,100,0,0,0,0,0,0,24.89692,0,0,0,0,0,0.2695213,4.832193,75.37741,0,13.16507,4.66022,0,0,0,0,1.695579,0,0,427.8071,4.801914,0.2981374,29,0,136,0,60,0,69,25.12641,10,4,76,0,0,511.0908,9.767665,3.899488,-21.09589,607.0412,528.5938,19.04546,19.53884,17.75452,18.07845,-16.22012,-15.73622,-16.40934,-15.75595,-15.54355,-15.1758,-16.76185,-15.99492,2.270755,2.928031,2.612374,3.26834,585.8416,538.063,664.3815,601.2106,12.33218,12.33006,21.95757,21.2359,2.774087,2.774087
"FW08ND003",1.5588,22162.52,0.0531,660.7638,3.546706,0,1.642608,1.802011,29.66031,96.66731,0.001624364,61919.72,25421.7,0.001489,61918.15,25496.32,4.512122e-05,0,0.2067573,34.29759,0,4.512122e-05,0,9.024244e-05,3.793004,4.313146,8.217129,9.220479,0.4219123,0,0.8563606,0.3678047,0.109206,0.02876749,0.2275653,0.002286292,0.001336039,0.009705575,5.303824,0.4043042,20.55694,0.06867405,1.236462,0.8345342,0,2.960029,1.336317,0.3243065,0.07287021,3.213508,0.03146359,0.01675334,0.04058939,37.08427,2.733246,40.70149,1.708296,7.574008,0.004544158,0.008853391,0.001068019,0.00408618,0.9139584,0.9065028,25.46199,29.73511,0,29.72817,0,0,0,0,0,26.55023,0,0,0,0,0,0.9577006,0,27.81584,0.08564865,0.2484749,0.4088402,0,0,0,0,0.497299,0,0,609.9291,2.641016,0.2926501,27,0,137,0,60,0,66,7.071432,9,3,68,0,0,423.8666,10.54078,4.219289,-20.10856,472.4005,428.4145,19.5141,20.22463,17.255,17.9544,-13.09083,-12.86143,-14.79252,-14.1948,-12.56206,-12.31704,-15.25224,-14.87208,3.25044,3.599591,2.63803,3.282646,362.5362,418.8558,557.873,685.278,12.58972,12.58936,22.37361,21.10777,3.237951,3.237951
"FW08ND015",1.1079,601.6113,0.2016,119.7756,0.9660464,0,1.338006,1.290609,100,100,0.009973217,1132.992,395.0916,0.008311014,1014.895,358.8014,0,0,0.1683374,14.83168,0,0,0,0,0.2861026,0.2555085,0.5412006,0.4744654,0.05280818,0,2.423641,0.6745385,0.05864252,0.005684734,0.051013,0,0.006133528,17.37359,27.75137,11.73524,39.24366,0.1162378,0.4953198,0.03757026,0,2.293288,0.5365033,0.04132728,0.002254215,0.1390099,0,0.01051967,26.28565,37.2186,8.092633,23.90145,0.2960536,1.131616,0.000598393,0.003005621,0,0,0.4191743,0.3535361,15.7996,100,0,100,0,0,0,0,0,28.1682,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803.0292,5.493012,0.2977143,29,0,137,0,56.8,0,63,26.72183,11,4,76,0,0,403.2428,12.5274,5.908452,-16.37682,333.9999,456.9357,21.52093,21.47925,18.10235,17.98641,-8.902637,-9.091814,-9.738483,-10.1172,-8.324632,-8.511459,-10.68876,-11.00568,5.358683,5.236634,4.348302,4.150916,274.6278,273.583,412.8878,456.0487,12.38292,12.34305,23.08174,20.80017,3.117182,3.110443
"FW08ND013",1.1835,472.3137,0.5607,91.3221,0.3108809,0,0.9761035,0.9278902,100,100,0.004234474,447.8841,249.1437,0.004234474,447.8841,249.1437,0,0,0.2248158,34.37768,0,0,0,0,0.3492494,0.349625,0.6454615,0.6389267,0.0720284,0,2.634563,0.2399041,0.02267561,0.004573232,0.02972601,0.0007622053,0.0001905513,8.897603,13.05924,4.820186,69.45996,0.143104,0.6139564,0.07194316,0,2.256847,0.1990756,0.02562359,0.0009855227,0.03547882,0.003942091,0,15.97434,16.67307,5.644088,57.49441,0.5233125,1.090974,0.0003811026,0.0009855227,0,0,0.2148447,0.1766352,16.91223,100,0,100,0,0,0,0,0,27.2227,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.3248,5.636826,0.286536,27,0,136,0,53.6,0,63,25.09417,10,3,71,0,0,409.6469,12.95455,6.140757,-16.36373,391.3159,484.2216,21.37802,21.2079,17.98092,17.90576,-8.918223,-9.541467,-9.724064,-10.38959,-8.261057,-8.841446,-10.58487,-11.15268,5.252661,4.986289,4.186096,3.971589,349.2113,410.8126,484.5829,540.8122,12.28384,12.23833,22.73007,20.64103,2.966969,2.990034
"FW08ND001",1.35,10642.92,0.2547,2073.049,7.035446,0,1.113076,1.055171,99.99802,99.36962,0.01033551,4462.101,1974.69,0.009207999,4273.722,1881.37,0,0,0.1478634,17.61799,0.01467502,0,0,0,0.2959293,0.2898267,0.5317081,0.521573,0.1726613,0,1.998365,0.3058484,0.0381042,0.00520064,0.238147,0.01692956,0.006418351,4.319719,43.87635,6.850148,40.95801,0.2398975,0.9268809,0.1506042,0,1.709178,0.2233666,0.02157691,0.002300958,0.6939777,0.01397941,0.01567257,7.288004,51.68152,7.328509,28.17176,0.835465,1.825702,0.0004481853,0.0004775574,0.0001437575,8.682862e-05,0.2485334,0.1934459,18.39433,100,0,100,0,0,0,0,0,25.85992,0,96.29508,0,0,0,0,0,0.01982163,0,0,0,0,0.1102959,0,0,3.574802,0,0,744.7648,6.509206,0.2871909,24,0,141,0,55.97572,0,63,20.77559,9,2,63,0,0,411.9002,13.18662,6.325678,-16.59045,448.7886,504.8509,21.61711,21.74747,18.34652,18.7343,-9.241277,-10.46647,-9.689779,-11.46644,-8.579653,-9.916431,-10.5251,-12.04188,5.41165,5.25153,4.441814,4.401752,445.8391,523.3405,548.4847,622.8335,12.35941,12.31762,23.8697,21.25947,1.563085,1.552837
"FW08ND002",2.0313,703.4283,0.4752,129.6873,6.221239,0,1.252354,1.185898,100,99.46356,0.009951263,5074.004,831.3468,0.009951263,5074.004,831.3468,0,0,0.1162138,12.65372,0,0,0,0,0.3784695,0.1465321,0.7158317,0.2488715,0.2671488,0,1.960882,0.2450143,0.02290212,0.0003838344,0.1267933,0.06640336,0.02494924,37.03529,29.62498,3.712319,26.46103,0.04503657,0.3890802,0.08535917,0,1.613496,0.1852919,0.01318556,0.000693977,0.4136103,0.07564349,0.06384588,45.45202,34.64749,2.5233,14.20987,0.1762702,0.5190948,0.004606013,0.00693977,0,0,0.2243743,0.1834598,17.9834,100,0,100,0,0,0,0,0,25.37748,0,99.49449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5055099,0,0,892.1337,6.588375,0.3113707,35,0,137,0,46.69,0,63,16.95865,10,3,69,0,0,373.081,13.31644,6.435643,-15.25944,285.2182,446.1927,21.51421,21.70917,18.51477,18.60755,-8.574903,-8.848917,-7.820387,-8.548571,-7.898352,-8.230663,-9.104336,-9.701257,5.485919,5.532305,4.823469,4.828069,337.0291,317.798,368.4393,326.895,12.40738,12.37426,23.21071,21.07021,2.601641,2.602241
"FW08ND016",1.5039,108.4779,0.3177,15.7059,0.08461782,0,1.129943,1.053279,100,100,0,0,0,0,0,0,0,0,0.2817917,57.65716,0,0,0,0,0.3984879,0.3986048,0.6802955,0.6804302,0,0,2.146336,0.8238544,0.125279,0.0174229,0.5152202,0.05143905,0,0.02074155,1.264405,0.3376725,93.44235,0.002488986,1.249471,0,0,1.403931,0.6819093,0.1203369,0.01146066,2.171795,0.04011231,0,0.1375279,7.036846,0.04584265,86.23575,0,2.114492,0,0,0,0,0.5081017,0.4194029,17.92531,100,100,0,0,0,0,0,0,27.57947,0,0,0,0,0,2.631688,0,97.36831,0,0,0,0,0,0,0,0,0,0,490.7983,2.589294,0.3180182,32,0,142,0,57.2,0,67,31.04693,9,4,73,0,0,518.9918,8.571857,2.7421,-22.47449,630.0162,544.9092,18.2494,18.40187,16.85067,17.02979,-16.78859,-16.68562,-17.02401,-16.83082,-16.08465,-16.03682,-17.50425,-17.34266,1.49023,1.654738,1.801581,1.997119,568.801,592.8497,676.5222,726.5001,11.84367,11.84367,20.21057,19.83933,3.076527,3.076527
"FW08ND020",0.2844,1834.891,0.1035,160.3503,37.85738,0,1.275137,1.084226,99.98597,94.64211,0.009809846,27379.1,13780.5,0.008719863,26731.94,12693.16,0.0005449914,0.006236346,0.1759386,46.86073,0.3584503,0,0,0,0.7717561,0.6652251,1.442656,1.204893,4.503896,0,2.676322,0.4430126,0.08353084,0.01466572,0.931543,0.004904923,0.0638621,0.02197405,11.42523,12.15376,57.94676,0.03673787,9.646659,0.8245073,0,2.721604,0.3165569,0.05556585,0.001122542,4.14611,0.02806356,0.2834419,0.08026178,22.64954,18.68135,39.24913,0.1150606,10.75564,0.01540146,0.003928898,0.001569575,0,0.3499491,0.277369,31.60334,100,100,0,0,0,0,0,0,25.66177,0,0,0,0,0,0,0,67.5454,0,3.819022,21.27697,0,7.358611,0,0,0,0,0,403.8721,5.874429,0.2617294,26,0,134,0,60,0,68,19.91903,9,4,74,0,0,573.543,11.99717,5.991932,-18.61989,624.335,679.6539,21.36834,21.02368,18.94828,18.62837,-12.81557,-13.284,-13.29672,-13.61402,-12.28619,-12.55987,-13.3978,-13.64337,4.720588,4.56812,4.405735,4.247344,596.4612,660.278,701.7065,720.5154,12.18853,12.17991,22.39902,20.80901,2.553055,2.553055
"FW08ND021",8.5167,2073.455,0.6885,353.1915,3.069044,0,1.168771,1.208854,100,99.88304,0.007716589,830.5275,433.6756,0.005787441,670.9182,350.0339,0.0004822868,0,0.09687542,11.17286,0,0,0,0,0.3515983,0.3438495,0.6659128,0.6640949,0.05364958,0,1.266495,0.460145,0.04917878,0.00238732,0.4357943,0.008116887,0.03307523,42.7322,19.73007,5.349766,29.20968,0.06580321,0.5962222,0.04867048,0,1.052658,0.3705072,0.03057831,0.001274096,0.7998777,0.01350542,0.04714156,54.59936,20.30808,4.281473,17.40976,0.2497229,0.7830596,0.0005642755,0.0007644578,4.340581e-05,0,0.3259082,0.2638373,15.81277,100,0,100,0,0,0,0,0,27.51647,0,92.28713,0,0,0,0,0,1.489297,0,0,0.5229532,0,0,0,0,5.700615,0,0,706.8583,5.637662,0.3021652,29,0,136,0,53.69794,0,64,23.9768,10,3,77,0,0,406.5629,12.78302,5.951051,-17.22115,371.553,491.6515,21.63611,21.76045,18.1108,18.16357,-9.402752,-10.3862,-10.63706,-11.82758,-8.815241,-9.753642,-11.46354,-12.42693,5.34606,5.16021,4.255628,4.053268,275.995,249.8701,462.4906,484.1434,12.43412,12.37713,23.66289,21.1986,2.083036,2.066249
"FW08ND022",0.9882,3155.677,0.4257,562.9905,3.747297,0,1.20801,1.26182,100,99.81312,0.005704005,649.4413,371.0981,0.004436449,544.5691,316.1409,0.0006337784,0,0.09864202,12.14305,0.01205741,0,0,0,0.5327557,0.5613482,0.9979813,1.062952,0.05835198,0,1.321019,0.4953929,0.06086174,0.004306524,0.6819994,0.007985608,0.02626695,37.43667,24.49018,5.08301,29.6057,0.1434557,0.5739085,0.04476097,0,1.185526,0.4509668,0.04236306,0.001598606,1.122861,0.01486704,0.0377271,47.87921,24.59823,4.28922,18.8554,0.6354459,0.8376696,0.0005704005,0.0004795818,2.852003e-05,0,0.3441423,0.3050764,15.99796,100,0,100,0,0,0,0,0,28.01167,0,87.83578,0,0,0,0,0,1.623018,0,0,0.3436093,0,0,0,0,10.19759,0,0,690.1743,5.151443,0.3041017,29,0,138,0,56.2,0,64,23.98628,10,4,73,0,0,409.0554,12.74353,5.936216,-17.40485,374.0805,496.4839,21.62421,21.70819,18.09537,18.20237,-9.600316,-10.62099,-10.90122,-12.15954,-8.988867,-9.950048,-11.66406,-12.73357,5.285793,5.023453,4.193453,3.969717,281.302,295.3556,468.5909,472.0448,12.41346,12.36673,23.73701,21.2255,1.803736,1.794445
"FW08ND023",11.5794,929.0025,1.8279,143.3403,28.90968,0,1.455411,1.47748,100,99.1982,0.00968781,55982.45,9723.66,0.00968781,55982.45,9723.66,0.001076423,0,0.226712,59.35397,0,0,0,0,0.5244037,0.5090646,0.9383052,0.9227658,1.260481,0,3.141079,0.7629151,0.09319674,0.01298167,1.097726,0.05492988,0.05328296,0.05337983,3.8107,15.4384,66.91845,0.4232604,6.769067,0.2166174,0,2.89765,0.7415221,0.07157792,0.006906641,4.166588,0.06467128,0.2329422,0.2411046,10.99161,18.16761,57.43186,1.545832,3.207821,0.003100099,0.001883629,0.001356293,0.001883629,0.5229635,0.4907231,22.0172,100,100,0,0,0,0,0,0,25.13202,0,0,0,0,0,0.2789121,3.838504,78.00373,0,11.4786,4.822592,0,0,0,0,1.57766,0,0,431.9784,4.618493,0.2994063,29,0,137,0,60,0,69,25.13081,10,4,74,0,0,510.8914,9.747089,3.875017,-21.04017,609.3021,528.3834,19.03032,19.39957,17.74405,18.03399,-16.2367,-15.83272,-16.43104,-15.91113,-15.55615,-15.25526,-16.78669,-16.1908,2.251032,2.714716,2.591905,3.10074,586.8958,582.0516,666.343,617.3713,12.38651,12.39076,21.76988,21.15232,2.76833,2.76833
"FW08ND024",3.4299,3771.425,1.4031,730.3392,3.543215,0,1.202693,1.161279,100,99.46814,0.01087122,6682.413,2934.148,0.009545464,6421.942,2827.069,0,0,0.1916158,25.60141,0,0,0,0,0.3739534,0.3868389,0.6591668,0.6827688,0.160674,0,2.399181,0.3806731,0.05615119,0.007278416,0.1712695,0.02782503,0.007540917,7.613677,25.16788,6.965564,56.00928,0.2129354,0.8121042,0.1195335,0,2.097135,0.2656848,0.03351867,0.004929216,0.5476359,0.02057948,0.02045625,13.40845,32.79494,6.52887,41.74467,0.787812,1.614935,0.0005488642,0.0004929216,0.0001193183,0.0001232304,0.2915295,0.2220501,17.55914,100,0,100,0,0,0,0,0,26.67323,0,99.3585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6415029,0,0,777.3629,5.898359,0.289086,29,0,135,0,56.8,0,64,24.95198,9,3,59,0,0,406.4017,13.11702,6.247764,-16.44066,406.2984,502.2815,21.53332,21.68154,18.17019,18.40639,-9.063895,-10.03352,-9.626746,-11.04875,-8.404689,-9.44412,-10.50158,-11.68155,5.359137,5.293311,4.326528,4.272916,407.697,477.2184,504.1837,628.9117,12.37256,12.32738,23.69964,21.099,1.421706,1.411497
"FW08ND026",0.7326,498.6792,0.2502,90.5562,6.88057,0,1.177249,1.094619,100,99.23175,0.01403708,7157.302,1172.683,0.01403708,7157.302,1172.683,0,0,0.1365905,15.21847,0,0,0,0,0.4771697,0.1501848,0.9152084,0.2569236,0.353193,0,2.048953,0.3008547,0.02689104,0.0001804767,0.03356868,0.03447106,0.0009023837,36.98961,22.16417,4.263402,33.18282,0.05540636,0.5204949,0.1162814,0,1.754159,0.2136795,0.01490787,0,0.1480848,0.05366833,0.00496929,45.17482,29.75213,3.319486,18.53247,0.2156672,0.6698603,0.004150965,0.00496929,0,0,0.2495488,0.1994574,18.1648,100,0,100,0,0,0,0,0,25.47385,0,99.28694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7130636,0,0,907.5853,6.329568,0.3110297,32,0,136,0,47.6,0,63,16.94168,10,4,71,0,0,376.845,13.28222,6.427702,-15.1593,300.2157,453.4948,21.4506,21.61361,18.46547,18.5921,-8.525026,-8.664297,-7.705977,-8.065703,-7.842416,-8.005476,-9.003903,-9.303812,5.461826,5.545615,4.79803,4.859677,348.9793,295.2148,387.5178,320.5934,12.38989,12.36002,23.14193,20.92901,2.655714,2.66473
"FW08ND027",4.1877,2508.814,1.2438,317.8881,4.788747,0,1.287966,1.253519,99.96825,99.18235,0.004783137,8120.258,4647.797,0.003985947,6636.826,3091.697,0,0,0.2336586,52.59801,0,0,0,0,0.8007566,0.9522117,1.485395,1.842123,1.599206,0,2.818117,0.5137089,0.07085021,0.006959464,0.801845,0.1396198,0.288746,0.02306668,2.045114,9.461858,75.12713,0.912192,6.188111,0.3085992,0,2.628755,0.3991971,0.02802873,0.001415592,1.557435,0.2075259,1.26101,0.1081513,8.138524,8.810648,65.90659,5.010065,5.632076,0.003515606,0.002548066,0.0009327117,0.002264948,0.3813718,0.3089644,23.963,100,100,0,0,0,0,0,0,23.03443,0,0,0,0,0,0,5.024769,63.14124,0,7.662764,18.9061,0,0,0,0,5.265121,0,0,391.1483,4.831507,0.29128,29,0,130,0,60,0,69,35.66434,9,4,85,0,0,541.4101,10.40533,4.514563,-20.43382,615.3056,513.5674,19.53493,19.88725,17.94456,18.18066,-15.657,-15.60458,-15.75687,-15.31767,-14.94809,-14.88516,-16.01073,-15.59962,2.82175,3.170972,3.012976,3.366974,516.9325,488.0672,710.7398,676.012,12.34883,12.34499,21.91523,21.12369,3.186012,3.186012
"FW08ND028",0.1764,690.336,0.1107,133.6536,0.1883694,0,1.630865,1.649779,100,99.63099,0.01013999,19726.25,6984.71,0.00869142,19585.99,6904.305,0,0,0.1535931,24.68326,0.4984994,0,0,0,0.9684323,0.836767,2.202895,1.921927,0.2663486,0,2.426992,0.4136681,0.1659627,0.01199416,0.5416927,0.0002607426,0.005345223,0.06831456,44.1256,3.527326,47.26611,0.4295734,0.6910982,0.1387168,0,2.347412,0.3461186,0.100334,0.006733825,1.278753,0.001346765,0.0114475,0.08349943,57.76612,4.69819,29.6524,1.499623,2.030248,0,0,0.0005214852,0,0.3783349,0.301002,18.86508,100,0,100,0,0,0,0,0,28.21312,0,96.38233,0,0,0,0,0,3.615848,0,0,0,0,0,0,0,0.001825198,0,0,639.1742,3.747521,0.3103342,33,0,135,0,45,0,66,22.97367,10,3,73,0,0,439.5376,12.42899,5.800265,-17.90297,438.8885,521.431,21.43054,21.51328,18.15771,18.39231,-10.84984,-10.75758,-12.27919,-11.96901,-10.25511,-10.17888,-12.8556,-12.5501,4.75023,4.933664,3.868741,4.10778,442.2157,505.9462,519.746,558.3353,12.35828,12.33545,22.96268,20.85862,2.579431,2.576758
"FW08ND029",0.0558,407593.2,0.0234,59369.7,11.44677,0,0.723248,0.80046,95.40796,99.36348,0.00850603,90118.99,74537.45,0.00570667,102899.4,81973.6,0.0001643796,0,0.05351691,3.834243,0.01040062,6.869594e-05,0.0002863414,6.869594e-05,0.9405802,0.8290411,1.98509,1.722411,0.7162101,0.01200601,0.5524785,0.2636991,0.09551089,0.02018277,0.1854488,11.85767,0.05659959,32.17474,33.94455,1.63187,11.73467,0.6223853,1.013547,0.652301,0.001879747,0.6423338,0.2960995,0.08469776,0.01263675,0.2602206,13.03211,0.08027732,36.70698,33.98883,2.090142,5.864997,2.591548,3.421268,0.1486751,0.1686224,0.04557353,0.03893502,0.2587986,0.2723511,51.01822,95.43259,50.44359,37.39015,0,0.6694162,3.957157,2.972189,0,26.35997,2.423189,59.75334,0.6028232,7.849885,0.02092866,0.2058343,0,12.99458,1.660428,0,0.9969019,0,0.3076556,0.00610756,0,8.015282,0,0.5770439,1345.552,4.585728,0.3199189,3,0,136,0,45,0,66,89.48663,9,4,71,0,0,406.472,12.99155,5.90631,-13.76785,444.5549,402.2676,19.4725,21.90618,17.87067,18.90486,-6.545175,-10.17722,-4.906294,-11.39877,-6.497388,-9.658671,-6.48033,-12.2059,5.244675,5.436944,5.090284,4.607359,388.8641,304.6236,486.4831,408.9906,12.08069,12.0471,23.01043,20.24185,2.461285,2.463125
"FW08ND031",1.8144,2677.148,0.8946,295.1595,27.94726,0,1.287233,1.210044,100,99.36302,0.002241191,49456.26,24748.4,0.001867659,49424.01,24723.52,0,0,0.2490774,53.38966,0.006231407,0,0,0,0.744579,0.7165889,1.495483,1.414594,1.355237,0,2.910097,0.6337976,0.1051231,0.01812003,0.5318682,0.08579279,0.04726672,0.01327906,1.657663,4.726806,82.46334,0.3515084,5.081004,0.3338873,0,2.494854,0.5647116,0.07318077,0.0121968,0.6421613,0.1094662,0.08476773,0.02256407,5.307435,8.123066,73.13442,2.135049,6.955832,0.004336704,0.0003049199,0.002017072,0.0006098398,0.4658733,0.4008294,27.2144,100,100,0,0,0,0,0,0,24.92272,0,0,0,0,0,0.005614183,41.14463,33.36808,0,10.0392,9.219598,0,0.2770448,0,0,5.945823,0,0,372.7677,4.417672,0.2931161,29,0,134,0,60,0,69,28.57335,8,2,69,0,0,544.4298,11.51178,5.296833,-19.57925,639.2909,573.9442,20.3307,20.88071,18.4867,19.04959,-14.95373,-14.85737,-14.79803,-14.56838,-14.11437,-14.00673,-14.90981,-14.60346,3.624585,4.086581,3.673556,4.249135,534.6209,499.9592,744.9244,825.2418,12.20748,12.20973,22.72937,21.1689,3.129016,3.129016
"FW08ND032",0.054,97.6014,0.0441,18.9279,4.906764,0,0.7579718,0.5836125,100,100,0,0,0,0,0,0,0,0,0.02748538,5.664072,0,0,0,0,0.3090959,0.2884735,0.4998516,0.4420855,0.02120871,0,1.556535,0.03227413,0.005532708,0,0.1060436,0,0,0.08667908,83.79839,0.8013205,11.08847,0.03504048,2.458366,0.02852931,0,1.088869,0.01901954,0.009509771,0,0.2424992,0,0,0.209215,89.63435,0,3.875232,0.05705863,4.835719,0,0,0,0,0.07067112,0.05239884,20.0042,100,71.14416,28.85584,0,0,0,0,0,22.4584,0,51.41176,0,0,0,0,0,22.27652,0,0,0,0,2.095974,0,0,24.21574,0,0,559.0781,10.18039,0.269116,30,0,139,0,49.6,0,65,16.12466,10,3,71,0,0,457.1269,12.34366,5.833501,-18.62355,490.3461,550.0562,21.10725,21.28372,18.4525,18.64006,-11.21882,-11.02152,-12.27372,-12.03939,-10.58655,-10.42331,-12.81534,-12.58417,4.707888,4.867706,4.038241,4.202776,479.2009,499.2841,610.0608,621.3259,11.77769,11.75618,21.8045,19.30603,2.509741,2.502536
