"SITE_ID","CatAreaSqKm","WsAreaSqKm","CatAreaSqKmRp100","WsAreaSqKmRp100","HydrlCondWs","OMHWs","RdDensWs","RdDensWsRp100","RdDens_WS_PctFull","RdDens_RipBuf100_WS_PctFullRp100","DamDensWs","DamNIDStorWs","DamNrmStorWs","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","MineDensWs","MineDensWsRp100","AgKffactWs","FertWs","ManureWs","NPDESDensWs","NPDESDensWsRp100","SuperfundDensWs","HUDen2010Ws","HUDen2010WsRp100","PopDen2010Ws","PopDen2010WsRp100","PctOw2013Ws","PctIce2013Ws","PctUrbOp2013Ws","PctUrbLo2013Ws","PctUrbMd2013Ws","PctUrbHi2013Ws","PctDecid2013Ws","PctConif2013Ws","PctMxFst2013Ws","PctShrb2013Ws","PctGrs2013Ws","PctHay2013Ws","PctCrop2013Ws","PctWdWet2013Ws","PctHbWet2013Ws","PctOw2013_WsRp100","PctIce2013_WsRp100","PctUrbOp2013_WsRp100","PctUrbLo2013_WsRp100","PctUrbMd2013_WsRp100","PctUrbHi2013_WsRp100","PctDecid2013_WsRp100","PctConif2013_WsRp100","PctMxFst2013_WsRp100","PctShrb2013_WsRp100","PctGrs2013_WsRp100","PctHay2013_WsRp100","PctCrop2013_WsRp100","PctWdWet2013_WsRp100","PctHbWet2013_WsRp100","PctFrstLoss2013Ws","PctFrstLoss2013WsRp100","PctImp2013Ws","PctImp2013_RipBuf100WsRp100","BFIWs","BFI_WS_PctFull","PctNOT_PRINCIPLEWs","PctSANDSTONEWs","PctSEMICONSOL_SANDWs","PctVOLCANICWs","PctSANDSTONE_CARBONATEWs","PctUNCONSOL_SAND_GRAVELWs","PctCARBONATEWs","ClayWs","PctCarbResidWs","PctNonCarbResidWs","PctAlkIntruVolWs","PctSilicicWs","PctExtruVolWs","PctColluvSedWs","PctGlacTilClayWs","PctGlacTilLoamWs","PctGlacTilCrsWs","PctGlacLakeCrsWs","PctGlacLakeFineWs","PctHydricWs","PctEolCrsWs","PctEolFineWs","PctSalLakeWs","PctAlluvCoastWs","PctCoastCrsWs","PctWaterWs","ElevWs","PermWs","KffactWs","Kffact_PT","LSTFRZWs","LSTFRZ_PT","RDHWs","RDH_PT","RHMEANWs","RHMEAN_PT","RunoffWs","WDMAX_PT","WDMIN_PT","WDSUM_PT","PMAXWs","PMINWs","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","Precip08Ws","Precip09Ws","TMEAN_S_2013Ws","TMEAN_S_2013_PT","TMEAN_S_2014Ws","TMEAN_S_2014_PT","TMEAN_W_2013Ws","TMEAN_W_2013_PT","TMEAN_W_2014Ws","TMEAN_W_2014_PT","TMEAN_PW_2013Ws","TMEAN_PW_2013_PT","TMEAN_PW_2014Ws","TMEAN_PW_2014_PT","TMEAN_SY_2013Ws","TMEAN_SY_2013_PT","TMEAN_SY_2014Ws","TMEAN_SY_2014_PT","PSUMPY_2013Ws","PSUMPY_2013_PT","PSUMPY_2014Ws","PSUMPY_2014_PT","MAST_2013","MAST_2014","MSST_2013","MSST_2014","MWST_2013","MWST_2014"
"INRM-1005",3.1932,4700.7621,0.2529,534.7143,0.044500267,2.784589509,1.963697702,2.052012772,100,98.17547427,0.006594675,169293.9234,52818.49707,0.00297824,151918.556,36004.27209,0.002552778,0.001870158,0.285810524,62.54308492,12.26354544,0.00148912,0.005610473,0.001063657,15.97980431,17.06706896,37.79094531,40.58822324,1.863100028,0,4.594578398,2.817730342,1.489239372,0.449448399,9.094002013,0.11096924,0.089047263,0.025712852,0.380485113,2.431826958,75.48510272,0.780077767,0.265724998,0.651880827,0,4.544987856,2.726184806,1.428314148,0.360528978,16.18559668,0.062276247,0.176729891,0.047969542,0.632861324,2.835757338,65.8148847,3.226751183,1.222634218,0.009381458,0.009593908,2.594956528,2.434373459,24.11505094,100,11.37262403,0,0,0,0,0,88.62737597,33.75559291,0,0,0,0,0,0,96.18172764,0,0,0,0,0,0,0,0,2.703602039,0,1.114670321,262.8659208,1.803746773,0.357728937,31,120.9994224,124,0,60,0,70,318.0537121,11,8,111,0,0,987.6139889,15.92629324,10.40875927,-8.288676387,1067.360493,963.3262783,21.60910377,21.3076992,20.86729221,20.70918083,-2.361153458,-2.784725666,-8.297049188,-8.828149796,-0.705203475,-1.098542809,-6.216797485,-6.815402508,9.921455654,9.53555584,8.585913146,8.288229942,971.4489639,886.8401489,971.4489639,886.8401489,12.84919973,12.67476496,23.92751526,23.45658371,3.592873777,3.27102407
"INRO-1025",1.3887,1796.6007,0.2817,228.159,136.5736328,8.828335344,2.386716892,2.511810621,100,96.37450199,0.012801954,12467.98846,6109.726285,0.011132134,8745.442568,5462.297148,0.003896247,0,0.189356159,54.06731763,6.324010394,0.002783034,0.004382908,0.002226427,31.16829674,32.57058399,74.90420529,79.40731999,2.594549807,0,5.095623084,4.462978335,2.292128685,1.008755034,6.226007816,0.143521039,0.210647808,0.334481669,0.161705381,7.498561033,58.70346149,10.07557773,1.076482938,1.188513274,0,5.01794801,5.021892628,2.490237072,0.668612678,6.610784584,0.094670822,0.200386573,0.270206303,0.203147805,6.726756341,41.32815274,27.03167528,3.106386336,0.022793045,0.054435722,4.225055016,4.217518047,59.6375936,100,98.32198106,0,0,0,0,0,1.678018939,19.12890207,0,0,0,0,0,0,15.49115505,26.68013544,0,57.82870952,0,0,0,0,0,0,0,0,272.9182898,9.938434505,0.269741417,24,123.6104037,124,0,60,0,71,372.7729257,12,8,118,0,0,971.9116838,15.15495872,9.801301385,-8.868690955,1058.074185,1134.153898,21.42493331,21.55495071,20.75735863,20.83500862,-2.993244989,-2.700074434,-8.84153821,-8.479775429,-1.331542161,-1.087545633,-6.964597515,-6.73062706,9.353186699,9.445215225,8.057349221,8.164579391,810.8335809,872.961853,810.8335809,872.961853,10.59876815,10.44130328,20.639206,20.25679723,4.218412399,3.46752662
"INRO-1026",0.9711,7766.2476,0.3717,694.4382,3.15923699,1.853708946,3.561843805,3.385790822,100,97.27863473,0.021117019,56933.6267,20748.20017,0.006438116,54184.35318,18919.32181,0.004764206,0.007200065,0.199176113,41.15393426,0.339979748,0.004249156,0.020160181,0.007983263,98.22797358,86.80478813,224.4225941,199.8623653,1.224081499,0,9.052058809,8.975064097,5.739965077,2.22209243,17.59199385,0.046806388,0.811237334,0.049471768,0.680598955,6.463893837,46.19880906,0.608158566,0.193251629,1.102776316,0,10.05458801,6.438197092,3.63984873,1.103942727,29.28312411,0.064800583,1.46125314,0.063634172,0.888934393,6.864066522,34.38513319,3.376628763,1.128048543,0.036365052,0.029808268,9.261002225,6.01956848,29.21103597,100,42.47347715,0,0,0,4.140192491,0,53.38633036,25.46233045,0,0,0,0,0,8.834853527,6.137361626,71.91822985,0,2.698894122,0.68679886,0,0,0,0,9.72386201,0,0,258.4088808,3.178393255,0.359221133,31,115.9207167,115,0,60,0,70,376.7228362,12,8,113,0,0,1073.78344,16.5084023,11.03532306,-7.729182346,1351.355272,1117.29564,22.16837059,22.5571003,21.44498734,21.98751259,-1.455428366,-0.558155119,-6.662469476,-5.25829649,0.125476235,0.952410519,-4.83693754,-3.824811697,10.62425014,11.06663322,9.548894662,10.25310421,1128.085946,1169.981689,1128.085946,1169.981689,13.11580785,12.90413414,24.6640388,24.07842595,3.454309126,2.528757221
"INRO-1027",0.486,844.8876,0.1368,123.5025,0.044876321,1.66127328,1.566073666,1.55431418,100,99.69539078,0.001183589,924.138122,385.4225343,0.001183589,924.138122,385.4225343,0,0,0.271358329,71.17735448,1.131116021,0,0,0,4.161475668,3.534022437,9.468482261,8.066728038,0.101196893,0,2.250618899,2.41541005,0.435572732,0.071476963,5.973599328,0.003302214,0.144871341,0.000426092,0.083514067,2.558257453,85.22844932,0.532828272,0.170756441,0.165421753,0,2.209509929,2.100929131,0.277646201,0.029149208,17.47349244,0.003643651,0.379668428,0.002186191,0.186554928,4.498451448,68.86718892,2.995081071,0.794315905,0.024713346,0.067043177,1.34374028,1.089415194,35.94687589,100,100,0,0,0,0,0,0,24.77343435,0,0,0,0,0,0,3.632648887,96.36735111,0,0,0,0,0,0,0,0,0,0,224.165473,4.02546068,0.311945079,31,120.5597392,120,0,59.93769455,0,71,365.1674446,11,7,107,0,0,972.8619409,16.21398751,10.53962074,-8.642367006,1127.823252,1070.698571,21.72571329,22.01752281,20.87613856,21.20353317,-2.443806275,-1.98448801,-8.653722769,-7.958828449,-0.819913485,-0.368970871,-6.923317346,-6.242139816,9.899704009,10.32291317,8.601836545,9.066409111,1059.226416,1193.588135,1059.226416,1193.588135,12.89628103,12.35884304,23.4962724,22.86692462,3.626620884,3.07476747
"INSS-1088",6.1407,8.8146,0.6408,0.7596,0.029162001,0.967818205,1.666456271,1.251259158,100,100,0.113448143,30785.92335,16792.32183,0.113448143,30785.92335,16792.32183,0,0,0.287656729,59.68450071,1.585460486,0,0,0,3.571974383,3.571974383,8.841894335,8.841894335,0.939350623,0,3.93097815,0.908719624,0.347151317,0.040841331,15.22360629,0.255258321,0.132734327,0,0.510516643,0.633040637,76.99612007,0.030630999,0.051051664,0.473933649,0,3.317535545,0.473933649,0.118483412,0,53.55450237,2.369668246,0.710900474,0,2.606635071,2.014218009,33.53080569,0.236966825,0.592417062,0,0,0.803859506,0.518957346,40.68021237,100,100,0,0,0,0,0,0,25.97701246,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,316.7632898,2.510295079,0.36128446,36,121.228303,121,0,59.20000076,0,69,387,11,8,116,0,0,1082.128764,16.108945,10.47953949,1.010153298,1261.277082,1045.574106,21.59713683,21.58979034,20.92106729,20.91254997,-1.678076265,-1.682054639,-6.888111639,-6.896438599,-0.030055745,-0.034405641,-4.978406582,-4.986400604,10.28421371,10.27883434,9.238691755,9.231180191,1016.985058,1018.340149,1016.985058,1018.340149,11.57732115,11.15099821,20.78897046,20.23610661,3.640190883,3.112297576
"INSS-1089",16.911,16.911,1.0629,1.0629,0.004856,4.094837228,1.041288459,0.47084135,100,100,0,0,0,0,0,0,0,0,0.148661522,71.80840873,6.266737626,0,0,0,10.4936288,8.372164344,27.76499958,21.60748794,0.021287919,0,1.362426823,2.011708356,0.23416711,0.069185737,9.403938265,0.580095796,0.292708888,0.122405535,0.904736562,6.460883449,75.08781267,3.09739223,0.303352847,0.084674005,0,0.931414056,1.100762066,0.084674005,0,0.50804403,0,0,0,0,2.286198137,73.15834039,21.33784928,0.50804403,0.00532198,0,0.965300692,0.633361558,52.51873337,100,100,0,0,0,0,0,0,7.840323576,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,200.2331772,25.10059234,0.185892496,20,121.9810005,122,0,60,0,68,373,10,5,94,0,0,978.6371825,15.54464924,9.904524436,4.259983536,1331.31976,1061.788733,21.25074136,21.30127525,20.56136043,20.59744072,-3.183288139,-3.178647518,-9.708912001,-9.698404312,-1.522368139,-1.509525895,-7.999781143,-7.98967123,9.076644509,9.102326393,7.860640463,7.879723072,1031.993708,1022.771851,1031.993708,1022.771851,14.37791077,14.20900058,22.93719684,22.20862328,6.514119072,6.24993403
"INSS-1090",1.8117,3.2616,0.1125,0.5355,0.184129998,0.490003794,1.581793869,1.563204144,100,100,0,0,0,0,0,0,0,0,0.29477649,89.84078366,0.824227373,0,0,0,4.873514931,4.873514931,10.24890945,10.24890945,0,0,6.153421634,1.020971302,0.220750552,0,14.04525386,0,0.082781457,0,0,23.37196468,55.10485651,0,0,0,0,1.344537815,0.168067227,0,0,25.88235294,0,0,0,0,28.90756303,43.69747899,0,0,0,0,0.793046358,0.124369748,17,100,100,0,0,0,0,0,0,23.22721854,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,137.6472213,3.387135762,0.35634106,38,99.05077263,98,0,60,0,66,379,11,5,100,0,0,1132.253197,19.0093337,13.36557661,2.240455094,1414.683041,1382.365891,24.19373259,24.16732216,23.96398629,23.95109749,1.702206986,1.688287139,-2.693208308,-2.683308601,2.843920585,2.878419161,-1.600501276,-1.585636497,12.83794613,12.82917309,12.28278533,12.27745438,1239.899183,1214.880249,1239.899183,1214.880249,15.30448636,14.52240377,20.72485862,20.67886162,5.198596605,4.524414544
"INSS-1092",22.3659,22.3659,1.719,1.719,0.027089,2.5322893,2.031582917,2.565916246,100,100,0,0,0,0,0,0,0,0,0.321820047,62.84298419,0,0,0,0,8.310333556,9.766299135,18.67850866,22.23068692,0.535189731,0,4.744275884,2.080399179,0.997947769,0.124743471,3.126634743,0,0.104623556,0,0.281678806,0.607621424,86.59611283,0.78065269,0.012071949,0.209424084,0,4.345549738,1.361256545,0.785340314,0,12.51308901,0,0.785340314,0,0.157068063,5.183246073,67.80104712,6.858638743,0,0,0,1.666250855,1.116753927,30.07858839,100,0,0,0,0,0,0,100,34.49800129,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,269.6820361,1.470300189,0.369985514,37,120.9039475,121,0,60,0,71,332.9797191,11,7,110,0,0,1029.7549,16.00644814,10.48885982,4.966517086,1176.4824,1001.124473,21.49930242,21.50378227,20.85526472,20.83701515,-1.998728456,-2.055068016,-8.001729691,-8.09437561,-0.369778174,-0.418843806,-5.954573447,-6.023720741,10.05735934,10.02419758,8.74054774,8.687342644,1090.152679,1101.459717,1090.152679,1101.459717,14.82670942,14.62276727,22.19012886,21.61084827,5.771148476,5.476789581
"INSS-1093",0.4302,6.795,0.1224,0.8532,0.029162001,1.950399665,1.399233168,1.693102728,100,100,0,0,0,0,0,0,0,0,0.253225166,82.47099338,0.896423841,0,0,0,6.217320317,6.189399045,12.57863004,12.44223263,0,0,3.668874172,1.01986755,0.410596026,0.066225166,3.629139073,0,0,0,0.092715232,0,88.79470199,2.264900662,0.052980132,0,0,2.637130802,0.210970464,0,0,3.375527426,0,0,0,0,0,92.61603376,1.160337553,0,0.834437086,1.371308017,0.855364238,0.175105485,44.86741722,100,0,0,0,0,0,0,100,19.31376291,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,239.3091881,6.769810596,0.282909934,21,122.9838411,123,0,60,0,70,358,11,7,112,0,0,1015.249099,15.33884483,9.939515805,-7.887254142,1178.860113,1054.805739,21.36870754,21.39966202,20.92322953,20.89637566,-2.818812915,-2.861774683,-8.633716655,-8.634225845,-1.161116486,-1.202339053,-6.812696867,-6.829164505,9.585800457,9.567292213,8.448786251,8.430089951,893.5642802,875.3475952,893.5642802,875.3475952,14.82880534,14.67195267,22.29644299,21.78031465,6.090045767,5.766973095
"INSS-1095",0.108,23.2659,0.0612,2.4723,0.027089,1.597086903,1.168711151,1.053768311,100,100,0,0,0,0,0,0,0,0,0.285406367,69.5775792,0.567250783,0,0,0,1.177013762,1.197905741,2.709812346,2.745819728,0,0,2.874163475,0.909055743,0.143127925,0.007736645,0,0,0,0,0,0,96.06591621,0,0,0,0,2.621041136,1.164907171,0,0,0,0,0,0,0,0,96.21405169,0,0,0,0,0.548334687,0.564251911,33.58574136,100,100,0,0,0,0,0,0,26.21266837,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,223.2393784,2.778585741,0.296702642,28,118.1328769,118,0,60,0,71,325,11,7,106,0,0,975.7776512,16.18147919,10.56984491,-8.566178448,1180.453017,1060.463073,22.05008295,22.15501404,21.18692588,21.27087212,-2.146230944,-2.052667618,-8.078091851,-7.979188442,-0.511631305,-0.429582715,-6.463641675,-6.368580341,10.18722493,10.28297615,8.986789318,9.070171356,1115.198191,1117.603638,1115.198191,1117.603638,14.86852081,14.52380568,21.5488431,21.25242491,5.953938778,5.637960804
"INRF-0001",13.2948,154.7901,1.6614,14.3478,0.02400548,0.559455909,1.628412769,1.234441925,100,97.99899636,0.012920723,75431.96677,37293.64087,0.012920723,75431.96677,37293.64087,0,0,0.165416393,30.14503835,0.961189378,0,0,0,6.990734298,5.853744198,16.21330587,13.63541692,0.595386914,0,2.640285135,1.253568542,0.706440528,0.130240887,50.24623668,0.063957579,2.207117897,0.641901517,0.371535389,6.687055568,34.08241225,0.351766683,0.015698678,0.119182035,0,2.992096349,0.489273617,0.138000251,0.012545477,77.93250533,0.069000125,3.613097478,0.313636934,0.514364572,4.560281019,8.430560783,0.746455903,0.069000125,0.009884353,0,1.132136358,0.379312508,18.13274105,100,0,0,0,0,0,0,100,26.16096902,0,0,0,0,0,9.959939298,0,82.17502282,0,0,0,0,0,0,0,7.86503788,0,0,274.9153948,1.917589671,0.4119703,42,116.248231,116,0,59.59999847,0,70,428.6359535,11,7,112,0,0,1131.250199,17.46899308,11.71928902,-5.637222261,1442.748015,1206.941233,22.67425029,22.72403336,22.12351447,22.20082474,-0.013889619,0.451074362,-4.364307084,-3.797543764,1.495078119,1.91485548,-2.732012262,-2.256077766,11.4911879,11.73509312,10.76675988,11.0421629,1010.380661,1019.193787,1010.380661,1019.193787,13.45402465,12.92697589,24.51035536,23.82081973,4.07774025,2.765026565
"INRF-0002",16.5249,16.5249,1.2177,1.2177,0.019148,1.016234341,3.195749551,2.780035775,100,100,0.242058953,132940.4644,111890.9355,0,0,0,0,0,0.209638364,50.41991177,0.572953543,0,0,0,13.26384012,13.22906503,34.10209213,33.73375351,1.486847122,0,4.92892544,0.800609989,0.206960405,0.027231632,32.92304341,0.103480203,2.62512935,0.441152443,0.69168346,30.42317957,25.18381352,0.005446326,0.081694897,0.44345898,0,6.651884701,0.81300813,0.07390983,0,69.32742055,0,3.03030303,0,0.44345898,10.19955654,9.016999261,0,0,0,0,0.686890692,0.629711752,27.58139535,100,100,0,0,0,0,0,0,23.8925418,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,253.8955367,2.581779315,0.359979304,30,112.7123795,113,0,60,0,73,396.7363978,11,7,110,0,0,1120.689141,16.92242321,11.42782385,5.928565857,1577.881437,1326.744473,22.07104116,22.04728699,21.92210497,21.82775688,-0.95097303,-0.875150681,-4.661150181,-4.524819374,0.607326301,0.685334861,-3.007300457,-2.878019094,10.96124977,10.92024994,10.42417095,10.30757999,1044.372443,1039.625122,1044.372443,1039.625122,12.20638615,11.94078669,22.1397233,22.02655585,3.440179231,2.885193994
"KSR9-0901",0.2412,1015761.026,0.0603,151914.8637,25.9751184,1.199717355,0.947275759,0.960337379,98.15735119,99.0163684,0.010984867,125871.6948,97404.42211,0.007355076,125215.5705,95328.50676,0.000294361,0.000157983,0.08020512,14.95850933,0.753504002,0.000190005,0.000506863,0.0002284,3.364269561,2.419708159,7.706705819,5.501638075,1.203375055,0.013960016,1.286340022,0.584235824,0.272481423,0.080655959,0.703658126,6.904190683,0.100532032,18.62467986,39.87903885,3.084436329,22.84190649,0.576266203,1.564064647,0.94982062,0.007692796,1.229620956,0.526645768,0.188313239,0.042449895,1.334516091,7.21213424,0.168189336,20.80006283,41.51748898,3.967029857,15.57550171,2.286429198,3.76454967,0.043923245,0.031359473,0.56975369,0.462136083,47.26758975,98.16724049,46.28550237,32.78272694,0,0.268615829,2.234437267,16.59592095,0,25.16874716,1.458326626,45.70205344,0.24189416,5.551369226,0.008398019,2.870406824,0,15.95396667,0.794303335,1.022742785,0.96344364,0,6.129594719,7.204234534,0,9.537667359,0,0.721379981,1119.637747,7.017911449,0.296587892,30,139.8360705,107,0,60,0,68,66.24596102,10,4,84,0,0,474.5205645,14.02100541,7.025490077,-13.65455919,534.6274306,513.5739788,21.03884055,23.89892197,19.90954372,23.37802696,-4.936003354,-1.078232765,-7.357912655,-5.593613625,-4.998956951,-0.333022535,-7.74067107,-5.038244247,6.469899078,10.87005615,6.274913517,10.52372742,321.8450689,580.0059814,321.8450689,580.0059814,13.19956787,13.07131882,23.55326177,23.47804141,2.81123118,2.420126885
"KSR9-0902",2.0961,97399.4283,0.216,11823.1731,51.54473539,0.797239044,1.030153236,1.155635947,99.99953521,99.35977847,0.005975394,30867.63357,18358.84137,0.004394276,30289.33917,16823.5407,0.000554418,0.000845797,0.081998594,11.9626549,1.784752889,0.00030801,0.001099536,0.000441481,4.934692849,5.324000143,11.55542376,12.54240154,0.274586622,0.025225097,1.8673317,0.627525449,0.360553759,0.107971065,0.982848274,8.497446078,0.203158174,12.27840616,46.33478531,0.932962663,25.97597187,0.425466871,0.849707554,0.269843804,0.004323712,1.936246709,0.734110033,0.335034425,0.085058384,1.634743891,8.905241352,0.269577378,14.55614314,47.65338503,0.959194279,17.9228231,2.083983698,2.561365696,0.042359386,0.029474321,0.663724318,0.706942428,32.67244734,100,64.61214064,4.507071219,0,0,0,30.88078814,0,22.8922457,0.20341875,40.09490454,0,8.907676617,0,4.875869174,0,0,0.387423629,0,0,0,13.2383006,19.42198002,0,12.73778863,0,0.132638048,1459.902125,7.674930774,0.286858803,22,127.5209293,104,0,60,0,65,26.92792029,9,3,72,0,0,469.1418523,18.53210486,10.5096971,-9.336827307,456.6447752,518.8537286,22.73591629,25.35214424,22.32169946,25.60093117,-1.071180359,1.594055057,-1.54870405,-1.043428421,-0.816561984,2.066830873,-1.643173233,-1.206363678,10.23091037,12.88432217,10.37338154,13.09772968,243.412686,598.7877808,243.412686,598.7877808,15.3659918,15.41477685,23.72373497,23.74223835,3.39771994,2.495346808
"KSR9-0903",11.5119,93678.0255,1.9899,11092.1688,49.97905068,0.781675705,1.004298064,1.127087192,99.99893358,99.40917506,0.005924548,32043.93786,19071.87499,0.004355344,31451.46351,17478.18432,0.000469694,0.00072123,0.076668643,10.34258609,1.765676017,0.000309571,0.001171998,0.000309571,4.80623793,5.274863068,11.28781141,12.48142546,0.217084422,0.026227175,1.79730272,0.580985879,0.346725391,0.102023606,0.954194962,8.835006242,0.210540838,12.76557873,47.47919799,0.965951508,24.19030886,0.433700964,0.829954299,0.218765153,0.004608657,1.848209342,0.688345096,0.326971223,0.083345288,1.379927612,9.49211303,0.285712385,15.51374516,48.98069979,1.011535273,15.28152727,2.178060976,2.612954285,0.043941255,0.031303166,0.630316199,0.683077272,32.9702902,100,66.65760403,4.577595628,0,0,0,28.76480034,0,22.72087105,0.211499654,41.68723486,0,9.261538182,0,4.534382612,0,0,0.402814212,0,0,0,13.2497703,18.94770508,0,11.56714794,0,0.137907155,1497.374499,7.75350626,0.285918327,25,128.3751744,104,0,60,0,64,26.21326026,9,3,69,0,0,458.428797,18.4845493,10.40610657,-9.418105784,439.3519547,509.168473,22.64603947,25.08645439,22.20154849,25.38157272,-1.141985796,1.184700012,-1.55577697,-0.921298921,-0.891871802,1.560195923,-1.648020164,-1.231846571,10.14946096,12.43768311,10.28702631,12.87386131,234.3889285,540.168396,234.3889285,540.168396,15.14500904,15.34157169,23.68235957,23.73035406,3.281945084,2.523666379
"KSR9-0904",1.6083,5224.9005,0.5094,1180.2375,13.86866855,0.849641045,1.1167767,1.105485665,100,99.29806501,0.023349727,98976.62927,20263.01797,0.020287468,193452.6092,38318.20398,0,0,0.149773101,22.94503832,0.366678179,0,0,0,0.89282086,0.911868558,1.644091024,1.670314682,0.278118215,0,1.897632309,1.136605377,0.436469556,0.038291638,0.776977475,0.000120576,0.007751344,0.119525721,46.76354698,0.212404045,47.04552364,0.843484005,0.398264043,0.243561148,0,1.530683443,1.267219521,0.32927271,0.016928796,2.887046039,0.000228768,0.015327424,0.35474216,61.2335907,0.224268421,27.67393004,3.035668668,1.132551711,0.000137802,0.000228768,0.803814867,0.749379849,27.89534136,100,54.6774106,0,0,0,0,45.3225894,0,24.45143757,0,0,0,0,0,40.69376249,0,0,0,0,0,0,0,52.59619202,0,6.710045483,0,0,688.6286263,3.534906175,0.325829899,31,116.1901207,115,0,60,0,64,28.40498291,9,3,66,0,0,588.2038178,19.16111053,11.62266655,-9.504444477,844.4971951,653.5194408,24.82388175,24.82962036,24.73068643,25.26366997,-0.939819923,-1.419100881,-2.451020104,-2.757602453,-0.745269669,-1.10308075,-2.319962915,-2.820761919,11.28984911,11.15518475,11.25387253,11.49826527,323.0928255,395.4739685,323.0928255,395.4739685,13.36226436,13.56093798,24.28970309,24.38748754,2.25987732,1.928971043
"KSR9-0905",78.3279,1020846,3.3102,152806.1364,25.86462625,1.204414855,0.950623211,0.962656402,98.16625796,99.01519212,0.011090801,125295.146,96936.6269,0.007383092,124633.785,94866.81405,0.000297792,0.000157062,0.081104027,15.10700575,0.761782284,0.000193957,0.000516995,0.000239017,3.384968611,2.423695618,7.753561542,5.51002402,1.201758395,0.013890479,1.29378445,0.592849784,0.273787094,0.081113958,0.74107649,6.870393029,0.102925191,18.53228044,39.68295965,3.179706597,23.02951197,0.577062143,1.557780782,0.948773984,0.007647926,1.23403368,0.533409428,0.18847706,0.042401964,1.405927963,7.170836378,0.172133998,20.67914374,41.27856705,4.062259762,15.81031489,2.291554873,3.747002643,0.043767228,0.031280224,0.574304254,0.464519433,47.1841898,98.17636972,46.49260717,32.67988616,0,0.267277817,2.223307228,16.51325439,0,25.20540781,1.451062502,45.49335147,0.240689252,5.523717095,0.008356187,2.856108934,0,16.25924375,0.790346801,1.017648363,0.958644595,0,6.099062368,7.187017064,0,9.55942592,0,0.724273397,1115.770283,6.994508479,0.296692119,2,139.7094506,107,0,60,0,68,67.05705081,10,5,87,0,0,476.6764043,14.03356395,7.043126269,-13.63746096,537.5788688,516.1584922,21.04875973,24.08548164,19.92092932,23.57518578,-4.926664872,-0.951157868,-7.358973304,-5.50163126,-4.985720882,-0.266344577,-7.737431538,-4.995932579,6.484160851,10.98162079,6.288708706,10.66551304,323.7450303,611.0257568,323.7450303,611.0257568,13.29596753,13.0896992,23.5720915,23.52180935,2.797388163,2.437879861
"KSS9-0930",2.4525,101.5308,0.4293,24.5385,0.01652403,2.8386983,0.961185015,0.856158063,100,100,0.088643052,141886.1362,24504.18159,0.088643052,141886.1362,24504.18159,0,0,0.022442559,2.651801227,0.064895578,0,0,0,1.029894517,1.025504744,1.914142507,1.872861235,0.95113995,0,0.945821367,0.455625288,0.072687303,0.000886431,3.48367195,0,0.002659292,0.029252207,88.4090345,5.602240896,0,0.010637166,0.000886431,0.176049881,0,0.905923345,0.348432056,0.04401247,0,9.503025857,0,0,0.099028058,77.92774619,10.90408949,0,0.04401247,0.003667706,0,0,0.270077651,0.230662021,22,100,100,0,0,0,0,0,0,38.2124867,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.1129518,1.261458976,0.353272347,33,104.7564621,104,0,60,0,63,235.8638797,8,4,77,0,0,956.8406913,19.65748568,13.44534494,-6.86383312,1435.348594,1248.494309,24.81869717,24.63321877,25.05112393,24.81569099,1.026787561,0.950026214,-1.963184463,-2.073322296,1.562971995,1.508876801,-1.863166857,-1.937325239,12.16730845,12.06637955,12.32779634,12.2035799,647.1363034,646.2428589,647.1363034,646.2428589,13.31885984,13.62351372,23.26352317,23.33304244,4.165895371,2.937144576
