"UNIQUE_ID","DATE_COL","phdi_month","phdi_mean"
"NRS_OH-10044",2013-08-19,2.28,1.17416666666667
"NRS_OH-10047",2013-06-23,1.97,3.15416666666667
"NRS_OH-10050",2013-08-01,3.2,2.73583333333333
"NRS_OH-10075",2013-06-24,0.38,0.39
"NRS_OH-10076",2013-05-28,-1.76,1.14416666666667
"NRS_OH-10082",2013-07-21,4.02,3.15416666666667
"NRS_OH-10034",2013-06-19,1.12,0.785833333333333
"NRS_OH-10034",2013-07-09,1.82,0.785833333333333
"NRS_OH-10036",2013-06-20,-0.64,1.17416666666667
"NRS_OH-10036",2013-07-08,2.19,1.17416666666667
"NRS_OH-10038",2013-07-16,3.44,2.73583333333333
"NRS_OH-10045",2013-07-31,3.44,2.73583333333333
"NRS_OH-10048",2013-06-18,1.12,0.785833333333333
"NRS_OH-10049",2013-06-26,2.22,2.73583333333333
"NRS_OH-10051",2013-07-25,1.74,1.25416666666667
"NRS_OH-10052",2013-06-19,0.47,1.25416666666667
"NRS_OH-10053",2013-07-08,2.26,1.6075
"NRS_OH-10087",2013-07-01,1.53,0.39
"NRS_OH-10088",2013-06-26,0.86,1.5425
"NRS_OK-10102",2013-08-06,-0.94,-1.63583333333333
"NRS_OK-10107",2013-07-17,-1,-1.63583333333333
"NRS_OK-10047",2013-06-03,-1.54,-0.555833333333333
"NRS_OK-10047",2013-06-18,-1.54,-0.555833333333333
"NRS_OK-10048",2013-07-01,1.94,-0.0875
"NRS_OK-10048",2013-09-16,2.44,-0.0875
"NRS_OK-10054",2013-06-18,-1.54,-0.555833333333333
"NRS_OK-10055",2013-07-02,3.13,0.449166666666667
"NRS_OK-10056",2013-08-06,-0.94,-1.63583333333333
"NRS_OK-10057",2013-06-26,-0.75,0.449166666666667
"NRS_OK-10058",2013-06-11,-2.59,-2.2525
"NRS_OK-10062",2013-06-26,-2.16,-2.27916666666667
"NRS_OK-10064",2013-07-30,-1,-1.63583333333333
"NRS_OK-10066",2013-06-25,-1.54,-0.555833333333333
"NRS_OK-10120",2013-08-20,-1.05,-2.27916666666667
"NRS_OK-10123",2013-08-13,-1.05,-2.27916666666667
"NRS_OK-10125",2013-07-16,1.94,-0.0875
"NRS_OK-10127",2013-07-08,-1,-1.63583333333333
"NRS_OK-10050",2013-06-10,-2.59,-2.2525
"NRS_OK-10053",2013-07-08,3.13,0.449166666666667
"NRS_OK-10053",2013-08-19,4.08,0.449166666666667
"NRS_OK-10060",2013-07-30,-0.77,-0.696666666666667
"NRS_OK-10065",2013-07-23,3.13,0.449166666666667
"NRS_OK-10090",2013-06-04,-1.54,-0.555833333333333
"NRS_OK-10091",2013-07-17,3.13,0.449166666666667
"NRS_OK-10094",2013-08-12,-1.05,-2.27916666666667
"NRS_OK-10096",2013-07-15,-1,-1.63583333333333
"NRS_OK-10098",2013-06-25,-2.16,-2.27916666666667
"NRS_OK-10150",2013-09-17,1.22,-0.236666666666667
"NRS_OR-10545",2013-08-12,-1.94,-1.0675
"NRS_OR-10547",2013-07-29,-1.09,-0.643333333333333
"NRS_OR-10548",2013-09-18,1.35,-1.34583333333333
"NRS_OR-10549",2013-08-14,-1.74,-0.706666666666667
"NRS_OR-10476",2013-08-29,-1.74,-0.706666666666667
"NRS_OR-10478",2013-07-17,-0.93,-0.1975
"NRS_OR-10479",2013-09-26,1.79,-1.26666666666667
"NRS_OR-10486",2013-09-24,1.79,-1.26666666666667
"NRS_OR-10490",2013-07-02,-2.27,-1.34583333333333
"NRS_OR-10491",2013-07-18,-1.59,-0.706666666666667
"NRS_OR-10492",2013-06-26,-1.46,-0.706666666666667
"NRS_OR-10492",2013-08-26,-1.74,-0.706666666666667
"NRS_OR-10497",2013-07-24,-5.69,-4.35166666666667
"NRS_OR-10563",2013-07-10,-1.09,-0.643333333333333
"NRS_OR-10584",2013-09-04,2.35,-0.706666666666667
"NRS_OR-10487",2013-06-27,-0.89,-0.1975
"NRS_OR-10487",2013-08-15,-0.73,-0.1975
"NRS_OR-10507",2013-08-20,-1.74,-0.706666666666667
"NRS_OR-10509",2013-07-30,-1.09,-0.643333333333333
"NRS_OR-10516",2013-07-25,-1.09,-0.643333333333333
"NRS_OR-10520",2013-07-23,-2.27,-1.34583333333333
"NRS_OR-10533",2013-07-31,-1.09,-0.643333333333333
"NRS_OR-10592",2013-08-21,-2.24,-1.26666666666667
"NRS_OR-10597",2013-08-19,-1.74,-0.706666666666667
"NRS_PA-10079",2013-09-05,1.18,1.3075
"NRS_PA-10080",2013-09-04,1.18,1.3075
"NRS_PA-10044",2013-08-06,0.77,0.336666666666667
"NRS_PA-10044",2013-08-28,0.77,0.336666666666667
"NRS_PA-10045",2013-08-21,1.28,1.3075
"NRS_PA-10048",2013-08-27,2.54,1.58333333333333
"NRS_PA-10049",2013-09-25,1.18,1.3075
"NRS_PA-10052",2013-08-27,2.54,1.58333333333333
"NRS_PA-10063",2013-06-24,-0.7,-0.435833333333333
"NRS_PA-10064",2013-08-29,0.77,0.336666666666667
"NRS_PA-10086",2013-05-29,-1.41,1.58333333333333
"NRS_PA-10087",2013-06-26,-0.7,-0.435833333333333
"NRS_PA-10089",2013-08-08,0.77,0.336666666666667
"NRS_PA-10095",2013-08-22,-1.05,-0.435833333333333
"NRS_PA-10050",2013-08-26,-0.46,-0.428333333333333
"NRS_PA-10053",2013-06-06,1.1,1.3075
"NRS_PA-10054",2013-07-22,0.62,-0.428333333333333
"NRS_PA-10059",2013-06-12,0.71,0.336666666666667
"NRS_PA-10062",2013-06-10,0.76,1.58333333333333
"NRS_PA-10101",2013-09-12,-0.88,-0.428333333333333
"NRS_RI-10038",2013-08-05,1.46,-0.259166666666667
"NRS_RI-10055",2013-09-18,1.13,-0.259166666666667
"NRS_SD-10377",2013-07-31,1.97,-0.315833333333333
"NRS_SD-10378",2013-07-10,-2.51,-1.15333333333333
"NRS_SD-10286",2013-07-16,2.2,1.5025
"NRS_SD-10289",2013-09-11,1.51,-0.315833333333333
"NRS_SD-10292",2013-08-21,1.24,1.11166666666667
"NRS_SD-10297",2013-08-27,-1.17,-0.821666666666667
"NRS_SD-10299",2013-07-17,-1.28,0.339166666666667
"NRS_SD-10302",2013-07-15,2.2,1.5025
"NRS_SD-10385",2013-08-28,2,0.339166666666667
"NRS_SD-10391",2013-07-23,-2.51,-1.15333333333333
"NRS_SD-10407",2013-07-30,1.97,-0.315833333333333
"NRS_SD-10300",2013-08-19,2.59,0.0950000000000001
"NRS_SD-10304",2013-06-25,-3.36,-1.15333333333333
"NRS_SD-10328",2013-08-13,2.2,-0.315833333333333
"NRS_SD-10334",2013-07-17,-1.28,0.339166666666667
"NRS_SD-10348",2013-08-06,2.2,-0.315833333333333
"NRS_SD-10348",2013-09-10,1.51,-0.315833333333333
"NRS_SD-10419",2013-08-20,1.92,0.926666666666667
"NRS_SD-10421",2013-07-09,-2.51,-1.15333333333333
"NRS_SD-10424",2013-06-26,-3.36,-1.15333333333333
"NRS_TX-10183",2013-08-01,-2.85,-1.44416666666667
"NRS_TX-10094",2013-06-26,-3.41,-2.7875
"NRS_TX-10094",2013-07-17,-2.75,-2.7875
"NRS_TX-10103",2013-06-04,-2.64,-1.44416666666667
"NRS_TX-10108",2013-08-29,-3.58,-3.275
"NRS_TX-10109",2013-08-28,-4.47,-3.60833333333333
"NRS_TX-10119",2013-08-08,-2.85,-1.44416666666667
"NRS_TX-10121",2013-07-09,-3.25,-3.41
"NRS_TX-10123",2013-07-30,-1.03,-0.168333333333333
"NRS_TX-10124",2013-08-27,-3.58,-3.275
"NRS_TX-10125",2013-09-11,-2.68,-2.7875
"NRS_TX-10200",2013-09-12,-2.68,-2.7875
"NRS_TX-10202",2013-09-05,-2.68,-2.7875
"NRS_TX-10208",2013-08-14,-2.98,-2.66833333333333
"NRS_TX-10221",2013-08-20,-2.97,-2.7875
"NRS_TX-10227",2013-08-07,-2.85,-1.44416666666667
"NRS_TX-10091",2013-06-06,-2.87,-2.66833333333333
"NRS_TX-10091",2013-06-20,-2.87,-2.66833333333333
"NRS_TX-10098",2013-06-11,-3.41,-2.7875
"NRS_TX-10098",2013-06-25,-3.41,-2.7875
"NRS_TX-10111",2013-08-06,-2.85,-1.44416666666667
"NRS_TX-10133",2013-09-18,-2.53,-2.70833333333333
"NRS_TX-10145",2013-07-25,-2.75,-2.7875
"NRS_TX-10151",2013-08-13,-2.98,-2.66833333333333
"NRS_TX-10154",2013-06-13,-3.41,-2.7875
"NRS_TX-10163",2013-07-16,-2.75,-2.7875
"NRS_TX-10170",2013-06-27,-3.41,-2.7875
"NRS_UT-10326",2013-08-08,-3.54,-2.85583333333333
"NRS_UT-10241",2013-07-17,-3.24,-1.36333333333333
"NRS_UT-10241",2013-08-20,-2.51,-1.36333333333333
"NRS_UT-10247",2013-09-30,-2.49,-3.2475
"NRS_UT-10248",2013-06-27,-3.87,-2.28833333333333
"NRS_UT-10249",2013-09-12,2.36,-1.36333333333333
"NRS_UT-10331",2013-09-11,2.36,-1.36333333333333
"NRS_UT-10332",2013-09-10,2.36,-1.36333333333333
"NRS_UT-10242",2013-08-07,-2.51,-1.36333333333333
"NRS_UT-10242",2013-09-09,2.36,-1.36333333333333
"NRS_UT-10262",2013-08-05,-3.76,-3.2475
"NRS_UT-10355",2013-06-26,-3.87,-2.28833333333333
"NRS_VA-10082",2013-09-11,2.21,1.03083333333333
"NRS_VA-10083",2013-09-04,3.56,2.60083333333333
"NRS_VA-10085",2013-09-10,2.21,1.03083333333333
"NRS_VA-10087",2013-09-23,2.07,1.36833333333333
"NRS_VA-10091",2013-08-28,2.94,1.03083333333333
"NRS_VA-10091",2013-09-17,2.21,1.03083333333333
"NRS_VA-10103",2013-08-27,2.94,1.03083333333333
"NRS_VA-10103",2013-09-16,2.21,1.03083333333333
"NRS_VA-10119",2013-09-18,0.84,1.04
"NRS_VA-10122",2013-09-26,1.32,1.45583333333333
"NRS_VT-10098",2013-06-11,1.95,0.293333333333333
"NRS_VT-10098",2013-07-10,2.39,0.293333333333333
"NRS_VT-10119",2013-08-14,2.27,0.293333333333333
"NRS_VT-10120",2013-08-15,2.69,1.26
"NRS_VT-10099",2013-07-17,3.14,1.26
"NRS_VT-10099",2013-07-31,3.14,1.26
"NRS_VT-10100",2013-07-09,2.39,0.293333333333333
"NRS_VT-10102",2013-08-05,2.27,0.293333333333333
"NRS_VT-10113",2013-06-26,2.32,1.26
"NRS_VT-10113",2013-07-15,3.14,1.26
"NRS_WA-10325",2013-07-09,0.99,0.525
"NRS_WA-10325",2013-07-30,0.99,0.525
"NRS_WA-10342",2013-07-23,-1.43,-1.02083333333333
"NRS_WA-10388",2013-07-24,0.99,0.525
"NRS_WA-10399",2013-09-11,2.55,1.8
"NRS_WA-10319",2013-08-20,0.26,0.494166666666667
"NRS_WA-10319",2013-09-17,2.29,0.494166666666667
"NRS_WA-10331",2013-07-01,-0.56,0.0683333333333333
"NRS_WA-10336",2013-06-20,1.13,0.0683333333333333
"NRS_WA-10340",2013-07-16,-0.62,0.055
"NRS_WA-10341",2013-07-18,-0.56,0.0683333333333333
"NRS_WA-10356",2013-09-04,3.04,0.525
"NRS_WA-10360",2013-08-22,0.03,0.055
"NRS_WA-10407",2013-08-27,-0.62,0.0683333333333333
"NRS_WI-10121",2013-08-19,0.97,0.0775
"NRS_WI-10122",2013-08-21,3.18,2.4925
"NRS_WI-10123",2013-07-31,1.59,-0.0875
"NRS_WI-10127",2013-09-18,-1.96,-0.0875
"NRS_WI-10055",2013-07-10,3.87,1.525
"NRS_WI-10056",2013-08-20,0.97,0.0775
"NRS_WI-10056",2013-09-04,-2.04,0.0775
"NRS_WI-10068",2013-09-10,1.86,1.525
"NRS_WI-10072",2013-08-26,1.35,-0.0383333333333333
"NRS_WI-10077",2013-07-22,1.59,-0.0875
"NRS_WI-10077",2013-08-12,0.91,-0.0875
"NRS_WI-10087",2013-07-16,1.57,0.8975
"NRS_WI-10088",2013-07-23,2.66,1.69833333333333
"NRS_WI-10090",2013-09-12,1.86,1.525
"NRS_WI-10091",2013-07-01,4.7,2.45833333333333
"NRS_WI-10093",2013-09-19,-1.96,-0.0875
"NRS_WI-10094",2013-08-28,1.35,-0.0383333333333333
"NRS_WI-10095",2013-09-05,1.35,1.69833333333333
"NRS_WI-10098",2013-08-01,0.91,-0.0875
"NRS_WI-10099",2013-09-16,-1.96,-0.0875
"NRS_WI-10156",2013-07-02,3.87,1.525
"NRS_WI-10158",2013-07-24,2.97,-0.0383333333333333
"NRS_WI-10162",2013-09-23,-2.04,0.0775
"NRS_WY-10388",2013-08-22,-2.62,-1.95416666666667
"NRS_WY-10391",2013-08-26,-2.62,-1.95416666666667
"NRS_WY-10321",2013-08-01,-4.18,-2.46333333333333
"NRS_WY-10329",2013-08-05,-2.36,-2.1875
"NRS_WY-10342",2013-07-31,-6.39,-4.575
"NRS_WY-10417",2013-08-08,-4.18,-2.46333333333333
"NRS_WY-10421",2013-08-09,-0.73,-0.76
"NRS_WY-10423",2013-08-20,-7.38,-5.42666666666667
"NRS_WY-10330",2013-07-15,-6.6,-5.29333333333333
"NRS_WY-10343",2013-08-23,-2.62,-1.95416666666667
"NRS_WY-10350",2013-07-12,-7.05,-5.42666666666667
"NRS_WY-10353",2013-08-06,-0.73,-0.76
"NRS_WY-10354",2013-07-16,-7.05,-5.42666666666667
"NRS_WY-10355",2013-08-21,-7.38,-5.42666666666667
"NRS_WY-10360",2013-08-02,-4.18,-2.46333333333333
"NRS_WY-10369",2013-08-11,-4.18,-2.46333333333333
"NRS_AL-10067",2014-06-26,2.68,0.908333333333333
"NRS_AL-10069",2014-05-21,3.05,0.908333333333333
"NRS_AL-10071",2014-06-12,3.4,1.36833333333333
"NRS_AL-10033",2014-05-22,2.22,0.7475
"NRS_AL-10033",2014-06-14,2.23,0.7475
"NRS_AL-10034",2014-06-27,2.68,0.908333333333333
"NRS_AL-10040",2014-05-20,3.05,0.908333333333333
"NRS_AL-10041",2014-07-13,1.81,0.908333333333333
"NRS_AL-10077",2014-06-23,2.68,0.908333333333333
"NRS_AL-10035",2014-05-14,0.28,1.1725
"NRS_AL-10035",2014-06-15,1.25,1.1725
"NRS_AZ-10619",2014-05-14,-4.05,-3.61916666666667
"NRS_AZ-10619",2014-06-17,-4.83,-3.61916666666667
"NRS_AZ-10625",2014-05-06,-4.26,-2.86
"NRS_AZ-10625",2014-06-04,-4.72,-2.86
"NRS_AZ-10435",2014-05-07,-4.26,-2.86
"NRS_AZ-10475",2014-04-28,-2.97,-1.02083333333333
"NRS_AZ-10475",2014-05-28,-3.06,-1.02083333333333
"NRS_AZ-10655",2014-04-28,-2.97,-1.02083333333333
"NRS_AZ-10662",2014-07-21,-4.92,-3.6325
"NRS_AZ-10665",2014-05-08,-4.26,-2.86
"NRS_AZ-10675",2014-05-13,-4.05,-3.61916666666667
"NRS_CA-10895",2014-06-24,-3.37,-3.00083333333333
"NRS_CA-10897",2014-05-20,-7.86,-7.30916666666667
"NRS_CA-10906",2014-06-10,-3.12,-2.73583333333333
"NRS_CA-10907",2014-07-09,-4.44,-4.07916666666667
"NRS_CA-10910",2014-07-08,-4.44,-4.07916666666667
"NRS_CA-10782",2014-07-23,-3.51,-2.73583333333333
"NRS_CA-10782",2014-08-11,-3.63,-2.73583333333333
"NRS_CA-10802",2014-08-12,-3.63,-2.73583333333333
"NRS_CA-10818",2014-07-22,-3.51,-2.73583333333333
"NRS_CA-10823",2014-06-17,-7.92,-6.74666666666667
"NRS_CA-10825",2014-08-19,-3.63,-2.73583333333333
"NRS_CA-10830",2014-08-12,-3.63,-2.73583333333333
"NRS_CA-10930",2014-09-02,-6.9,-6.74666666666667
"NRS_CA-10932",2014-07-23,-3.51,-2.73583333333333
"NRS_CA-10934",2014-06-18,-7.92,-6.74666666666667
"NRS_CA-10946",2014-06-10,-7.92,-6.74666666666667
"NRS_CA-10948",2014-06-19,-7.92,-6.74666666666667
"NRS_CA-10949",2014-06-04,-7.92,-6.74666666666667
"NRS_CA-10953",2014-06-09,-7.92,-6.74666666666667
"NRS_CA-10858",2014-06-18,-3.37,-3.00083333333333
"NRS_CA-11009",2014-06-05,-7.92,-6.74666666666667
"NRS_CA-11011",2014-07-24,-3.51,-2.73583333333333
"NRS_CA-11054",2014-06-03,-7.92,-6.74666666666667
"NRS_CA-11076",2014-06-17,-3.37,-3.00083333333333
"NRS_CO-10315",2014-07-13,-0.84,-1.18833333333333
"NRS_CO-10324",2014-09-05,5.25,3.87166666666667
"NRS_CO-10224",2014-07-10,0.68,1.535
"NRS_CO-10224",2014-07-28,0.68,1.535
"NRS_CO-10231",2014-07-13,4.17,3.87166666666667
"NRS_CO-10235",2014-07-14,4.17,3.87166666666667
"NRS_CO-10236",2014-06-25,0.9,1.535
"NRS_CO-10246",2014-09-04,5.25,3.87166666666667
"NRS_CO-10325",2014-07-29,0.68,1.535
"NRS_CO-10328",2014-06-20,0.9,1.535
"NRS_CO-10329",2014-08-22,1.45,1.535
"NRS_CO-10331",2014-06-24,0.9,1.535
"NRS_CO-10333",2014-06-09,-3.43,-2.29916666666667
"NRS_CO-10336",2014-06-10,-3.43,-2.29916666666667
"NRS_CO-10277",2014-07-27,0.68,1.535
"NRS_CO-10281",2014-07-14,-0.84,-1.18833333333333
"NRS_CO-10349",2014-07-15,4.17,3.87166666666667
"NRS_CO-10353",2014-06-18,0.9,1.535
"NRS_CT-10093",2014-07-20,-0.43,-0.894166666666667
"NRS_CT-10094",2014-07-24,-0.43,-0.894166666666667
"NRS_CT-10065",2014-07-29,-0.43,-0.894166666666667
"NRS_CT-10065",2014-08-12,-0.72,-0.894166666666667
"NRS_CT-10066",2014-08-17,-0.72,-0.894166666666667
"NRS_CT-10067",2014-09-01,-1.51,-0.894166666666667
"NRS_CT-10076",2014-07-28,-0.43,-0.894166666666667
"NRS_CT-10076",2014-08-12,-0.72,-0.894166666666667
"NRS_CT-10097",2014-09-01,-1.51,-0.894166666666667
"NRS_CT-10098",2014-09-03,-1.51,-0.894166666666667
"NRS_CT-10100",2014-08-21,-0.72,-0.894166666666667
"NRS_DE-10050",2014-07-30,2.44,2.18083333333333
"NRS_DE-10055",2014-09-03,0.58,0.874166666666667
"NRS_DE-10009",2014-07-23,2.44,2.18083333333333
"NRS_DE-10009",2014-08-11,2.22,2.18083333333333
"NRS_DE-10013",2014-07-21,2.44,2.18083333333333
"NRS_DE-10006",2014-07-16,0.9,0.874166666666667
"NRS_DE-10006",2014-08-06,0.75,0.874166666666667
"NRS_FL-10116",2014-05-23,3.11,1.98333333333333
"NRS_FL-10118",2014-05-18,0.57,0.223333333333333
"NRS_FL-10031",2014-05-14,3.81,0.985833333333333
"NRS_FL-10031",2014-05-28,3.81,0.985833333333333
"NRS_FL-10032",2014-05-13,3.81,0.985833333333333
"NRS_FL-10032",2014-05-27,3.81,0.985833333333333
"NRS_FL-10033",2014-05-15,0.57,0.223333333333333
"NRS_FL-10134",2014-05-29,3.81,0.985833333333333
"NRS_FL-10135",2014-06-22,2.64,1.98333333333333
"NRS_FL-10137",2014-05-19,3.81,0.985833333333333
"NRS_FL-10028",2014-05-19,3.81,0.985833333333333
"NRS_FL-10044",2014-05-12,3.81,0.985833333333333
"NRS_FL-10047",2014-05-20,3.11,1.98333333333333
"NRS_FL-10049",2014-05-16,0.57,0.223333333333333
"NRS_FL-10077",2014-05-12,3.11,1.98333333333333
"NRS_FL-10077",2014-05-26,3.11,1.98333333333333
"NRS_FL-10082",2014-05-18,3.11,1.98333333333333
"NRS_FL-10087",2014-05-18,3.81,0.985833333333333
"NRS_FL-10107",2014-06-11,3.1,0.985833333333333
"NRS_FL-10107",2014-06-25,3.1,0.985833333333333
"NRS_FL-10140",2014-05-14,3.81,0.985833333333333
"NRS_GA-10114",2014-05-29,2.02,2.03416666666667
"NRS_GA-10041",2014-06-17,2.69,1.4275
"NRS_GA-10041",2014-07-22,1.64,1.4275
"NRS_GA-10047",2014-08-20,1.27,2.21166666666667
"NRS_GA-10047",2014-09-17,1.34,2.21166666666667
"NRS_GA-10053",2014-06-18,2.56,2.21166666666667
"NRS_GA-10055",2014-09-16,0.83,2.25333333333333
"NRS_GA-10060",2014-08-06,-1.01,1.01833333333333
"NRS_GA-10063",2014-07-16,2.08,2.21166666666667
"NRS_GA-10065",2014-08-19,0.61,2.25333333333333
"NRS_GA-10123",2014-07-15,2.08,2.21166666666667
"NRS_GA-10124",2014-05-28,2.02,2.03416666666667
"NRS_GA-10125",2014-09-03,1.29,2.03416666666667
"NRS_GA-10130",2014-05-21,1.98,0.5075
"NRS_GA-10131",2014-09-04,-0.89,1.04916666666667
"NRS_IA-10106",2014-08-12,2.09,1.71583333333333
"NRS_IA-10109",2014-06-25,2.25,0.808333333333333
"NRS_IA-10054",2014-07-24,2.07,2.14833333333333
"NRS_IA-10054",2014-08-04,3.33,2.14833333333333
"NRS_IA-10056",2014-08-03,2.12,0.173333333333333
"NRS_IA-10057",2014-08-05,2.32,0.553333333333333
"NRS_IA-10059",2014-07-29,2.24,-0.00749999999999995
"NRS_IA-10069",2014-08-07,2.09,1.71583333333333
"NRS_IA-10070",2014-07-30,2.24,-0.00749999999999995
"NRS_IA-10072",2014-08-01,2.12,0.173333333333333
"NRS_IA-10073",2014-08-04,2.32,0.553333333333333
"NRS_IA-10082",2014-07-23,1.34,0.755
"NRS_IA-10082",2014-08-03,2.95,0.755
"NRS_IA-10113",2014-07-31,2.42,1.71583333333333
"NRS_IA-10114",2014-08-08,2.09,1.71583333333333
"NRS_IA-10116",2014-08-11,2.09,1.71583333333333
"NRS_IA-10062",2014-06-03,1.54,0.755
"NRS_IA-10062",2014-06-18,1.54,0.755
"NRS_IA-10066",2014-07-07,2.2,0.938333333333333
"NRS_IA-10071",2014-06-12,2.72,1.0175
"NRS_IA-10089",2014-06-12,3.1,1.71583333333333
"NRS_IA-10093",2014-08-05,2.09,1.71583333333333
"NRS_IA-10100",2014-07-08,2.2,0.938333333333333
"NRS_IA-10127",2014-06-11,3.1,1.71583333333333
"NRS_IA-10129",2014-06-17,-1.13,0.173333333333333
"NRS_ID-10256",2014-07-17,-2.67,-0.749166666666667
"NRS_ID-10257",2014-08-23,-1.05,-0.454166666666667
"NRS_ID-10260",2014-07-22,-1.38,-0.454166666666667
"NRS_ID-10198",2014-07-07,-1.82,-1.73833333333333
"NRS_ID-10205",2014-09-02,-1.22,-0.454166666666667
"NRS_ID-10210",2014-09-13,-1.22,-0.454166666666667
"NRS_ID-10217",2014-08-06,-2.24,-2.52416666666667
"NRS_ID-10281",2014-07-07,-1.82,-1.73833333333333
"NRS_ID-10283",2014-07-10,-1.38,-0.454166666666667
"NRS_ID-10284",2014-08-24,-1.91,-2.00333333333333
"NRS_ID-10194",2014-07-31,-1.38,-0.454166666666667
"NRS_ID-10194",2014-08-14,-1.05,-0.454166666666667
"NRS_ID-10208",2014-08-12,-4.34,-4.54583333333333
"NRS_ID-10208",2014-09-16,-3.73,-4.54583333333333
"NRS_ID-10220",2014-07-08,-1.38,-0.454166666666667
"NRS_ID-10228",2014-07-01,-5.9,-4.54583333333333
"NRS_ID-10236",2014-08-07,-2.24,-2.52416666666667
"NRS_ID-10237",2014-09-09,-2.89,-3.96833333333333
"NRS_ID-10241",2014-07-09,-1.38,-0.454166666666667
"NRS_ID-10245",2014-08-19,1.51,0.4425
"NRS_ID-10249",2014-07-27,-1.12,-0.7575
"NRS_ID-10345",2014-07-16,-2.67,-0.749166666666667
"NRS_ID-10358",2014-07-30,-1.38,-0.454166666666667
"NRS_ID-10359",2014-07-07,-1.38,-0.454166666666667
"NRS_ID-10377",2014-09-17,2.66,-0.749166666666667
"NRS_ID-10378",2014-09-23,-1.22,-0.454166666666667
"NRS_IL-10080",2014-08-05,2.51,1.36416666666667
"NRS_IL-10035",2014-08-20,1.95,0.9175
"NRS_IL-10035",2014-09-09,2.59,0.9175
"NRS_IL-10038",2014-08-19,2.45,2.16083333333333
"NRS_IL-10039",2014-08-22,2.21,0.420833333333333
"NRS_IL-10043",2014-09-19,3,0.420833333333333
"NRS_IL-10044",2014-09-05,2.67,0.959166666666667
"NRS_IL-10048",2014-07-30,1.63,0.19
"NRS_IL-10053",2014-07-22,1.6,1.36416666666667
"NRS_IL-10087",2014-07-29,1.63,0.19
"NRS_IL-10088",2014-08-01,1.69,0.19
"NRS_IL-10089",2014-08-21,1.95,0.9175
"NRS_IL-10090",2014-07-15,1.63,0.19
"NRS_IL-10093",2014-06-25,1.03,0.815833333333333
"NRS_IL-10094",2014-08-27,1.69,0.19
"NRS_IL-10036",2014-06-20,1.14,0.9175
"NRS_IL-10036",2014-07-11,0.83,0.9175
"NRS_IL-10049",2014-06-19,1.36,1.8675
"NRS_IL-10058",2014-07-08,1.22,0.613333333333333
"NRS_IL-10067",2014-07-10,0.83,0.9175
"NRS_IL-10069",2014-07-23,1.6,1.36416666666667
"NRS_IL-10069",2014-08-07,2.51,1.36416666666667
"NRS_IL-10102",2014-07-09,1.28,0.420833333333333
"NRS_IL-10103",2014-06-26,1.97,2
"NRS_IL-10104",2014-07-31,1.63,0.19
"NRS_IN-10055",2014-08-20,1.38,1.34583333333333
"NRS_IN-10057",2014-09-09,2.31,1.66833333333333
"NRS_IN-10024",2014-07-15,2.32,2.61583333333333
"NRS_IN-10024",2014-08-13,2.73,2.61583333333333
"NRS_IN-10026",2014-07-16,1.76,1.88833333333333
"NRS_IN-10026",2014-08-14,2.09,1.88833333333333
"NRS_IN-10027",2014-07-23,0.59,1.34583333333333
"NRS_IN-10028",2014-08-12,2.73,2.61583333333333
"NRS_IN-10062",2014-08-05,1.87,1.78166666666667
"NRS_IN-10064",2014-07-22,0.59,1.34583333333333
"NRS_IN-10065",2014-07-08,0.59,1.34583333333333
"NRS_IN-10067",2014-07-17,1.48,1.78166666666667
"NRS_IN-10034",2014-08-27,2.09,1.88833333333333
"NRS_IN-10037",2014-09-04,2.03,1.62833333333333
"NRS_IN-10039",2014-09-30,1.72,1.34583333333333
"NRS_IN-10045",2014-09-03,2.07,1.78166666666667
"NRS_IN-10046",2014-06-03,1.83,1.66833333333333
"NRS_IN-10049",2014-08-19,3.27,1.84
"NRS_IN-10049",2014-09-29,3.69,1.84
"NRS_IN-10072",2014-08-26,2.73,2.61583333333333
"NRS_KS-10060",2014-07-08,-1.14,-0.9725
"NRS_KS-10040",2014-09-03,-0.65,0.288333333333333
"NRS_KS-10040",2014-09-15,-0.65,0.288333333333333
"NRS_KY-10028",2014-08-06,1.54,1.60083333333333
"NRS_KY-10028",2014-08-21,1.54,1.60083333333333
"NRS_KY-10029",2014-05-29,1.95,2.6075
"NRS_KY-10031",2014-06-04,1.48,1.80083333333333
"NRS_KY-10032",2014-08-07,1.54,1.60083333333333
"NRS_KY-10036",2014-09-10,2.14,2.6075
"NRS_KY-10079",2014-08-20,1.54,1.60083333333333
"NRS_KY-10087",2014-05-27,1.95,2.6075
"NRS_LA-10079",2014-07-24,0.96,0.545
"NRS_LA-10079",2014-08-06,1.82,0.545
"NRS_LA-10081",2014-06-12,0.81,0.649166666666667
"NRS_LA-10085",2014-06-03,0.81,0.649166666666667
"NRS_LA-10086",2014-07-08,0.92,0.2075
"NRS_LA-10090",2014-07-23,0.92,0.2075
"NRS_LA-10096",2014-08-19,2.89,1.255
"NRS_LA-10192",2014-08-18,2.12,1.12416666666667
"NRS_LA-10193",2014-06-19,1.48,-0.359166666666667
"NRS_LA-10113",2014-06-04,0.81,0.649166666666667
"NRS_LA-10113",2014-07-02,1.16,0.649166666666667
"NRS_LA-10126",2014-07-01,1.19,0.343333333333333
"NRS_LA-10134",2014-07-29,0.96,0.545
"NRS_LA-10199",2014-06-17,0.55,0.343333333333333
"NRS_MA-10073",2014-08-26,0.85,0.549166666666667
