UID,UID,PUBLICATION_DATE,SITE_ID,DATE_COL,VISIT_NO,YEAR,UNIQUE_ID,DSGN_CYCLE,SAMPLE_ID,H2O_dD,H2O_d18O,d-excess,LAT_DD83,LON_DD83,ELEVATION
2013131,1000657,4/7/2021,NRS18_MA_10011,8/2/2018,1,2018,NRS_MA-10094,2018-19,894660,-36.34,-5.48,7.5,41.8455303,-70.61924261,20.71
2012757,1000281,4/7/2021,NRS18_MA_10013,6/26/2018,1,2018,NRS_MA-10096,2018-19,895060,-51.73,-6.94,3.81,42.12793973,-73.30680862,272.92
2012804,1000328,4/7/2021,NRS18_MA_10014,7/6/2018,1,2018,NRS_MA-10097,2018-19,895080,-47.71,-7.06,8.78,42.62580561,-72.36068271,208.13
2013449,1000977,4/7/2021,NRS18_MA_10016,9/7/2018,1,2018,NRS_MA-10099,2018-19,107940,-31.05,-3.6,-2.23,42.85435688,-70.92492707,0.08
2013151,1000677,4/7/2021,NRS18_MA_10017,8/5/2018,1,2018,NRS_MA-10100,2018-19,894760,-44.03,-6.55,8.39,42.46445751,-71.41567548,38.15
2013956,1001541,4/7/2021,NRS18_MA_10018,7/1/2019,1,2019,NRS_MA-10101,2018-19,126900,-55.89,-8.72,13.85,42.27510741,-73.28968466,251.73
2012785,1000309,4/7/2021,NRS18_MA_10019,7/1/2018,1,2018,NRS_MA-10102,2018-19,895000,-66.99,-10.41,16.33,42.58726947,-72.72401827,88.76
2012771,1000295,4/7/2021,NRS18_MA_10182,6/29/2018,1,2018,NRS_MA-10105,2018-19,890120,-53.23,-8.78,17.05,42.54022534,-72.86832966,464.25
2012981,1000507,4/7/2021,NRS18_MA_10185,7/22/2018,1,2018,NRS_MA-10108,2018-19,104380,-45.45,-7.13,11.58,42.01910761,-70.97145746,17.78
2014437,1002025,4/7/2021,NRS18_MA_10631,8/19/2019,1,2019,NRS_MA-10109,2018-19,136340,-63.78,-9.21,9.91,42.35001685,-72.6362297,31.04
2013804,1001387,4/7/2021,NRS18_MD_10001,6/17/2019,1,2019,NRS_MD-10018,2018-19,122780,-35.72,-6.27,14.44,38.68907918,-75.76990306,0.13
2014102,1001689,4/7/2021,NRS18_MD_10001,7/17/2019,2,2019,NRS_MD-10018,2018-19,122920,-35.43,-6.2,14.13,38.68907918,-75.76990306,0.13
2012934,1000459,4/7/2021,NRS18_MD_10002,7/18/2018,1,2018,NRS_MD-10020,2018-19,896520,-46.32,-7.33,12.3,39.06636869,-77.38957869,55.365
2013436,1000964,4/7/2021,NRS18_MD_10002,9/6/2018,2,2018,NRS_MD-10020,2018-19,896440,-43.41,-6.99,12.52,39.06636869,-77.38957869,55.365
2013185,1000711,4/7/2021,NRS18_MD_10003,8/8/2018,1,2018,NRS_MD-10025,2018-19,105860,-44.79,-7.39,14.33,39.69016583,-76.93024368,235.09
2013885,1001469,4/7/2021,NRS18_MD_10004,6/25/2019,1,2019,NRS_MD-10021,2018-19,122860,-50.59,-8.13,14.48,39.59856395,-77.88460965,105.54
2013157,1000683,4/7/2021,NRS18_MD_10005,8/6/2018,1,2018,NRS_MD-10045,2018-19,899420,-37.58,-6.33,13.03,39.18863218,-76.85368602,83.98
2013546,1001074,4/7/2021,NRS18_MD_10005,9/20/2018,2,2018,NRS_MD-10045,2018-19,110940,-34.7,-6.14,14.39,39.18863218,-76.85368602,83.98
2014410,1001998,4/7/2021,NRS18_MD_10006,8/15/2019,1,2019,NRS_MD-10052,2018-19,128600,-53.49,-8.31,12.97,39.44732403,-78.97642063,242.3
2014585,1002174,4/7/2021,NRS18_MD_10006,9/5/2019,2,2019,NRS_MD-10052,2018-19,128560,-52.98,-8.29,13.36,39.44732403,-78.97642063,242.3
2013489,1001017,4/7/2021,NRS18_MD_10007,9/13/2018,1,2018,NRS_MD-10060,2018-19,105900,-33.29,-5.99,14.66,38.76443704,-75.73555877,7.64
2013240,1000766,4/7/2021,NRS18_MD_10008,8/13/2018,1,2018,NRS_MD-10046,2018-19,899400,-50.05,-7.26,8.06,39.40693029,-79.41190187,724.84
2014620,1002209,4/7/2021,NRS18_MD_10009,9/10/2019,1,2019,NRS_MD-10054,2018-19,129760,-41.73,-7.27,16.42,39.26830308,-76.79422599,38.155
2012952,1000478,4/7/2021,NRS18_MD_10010,7/19/2018,1,2018,NRS_MD-10053,2018-19,896540,-42.04,-6.79,12.27,39.3151199,-77.65539854,66.9
2013576,1001104,4/7/2021,NRS18_MD_10013,9/24/2018,1,2018,NRS_MD-10077,2018-19,105880,-54.2,-8.51,13.92,39.29386819,-79.46484146,745.66
2013204,1000730,4/7/2021,NRS18_MD_10014,8/9/2018,1,2018,NRS_MD-10078,2018-19,899440,-37.56,-6.26,12.56,38.99003699,-77.15981221,53.31
2013184,1000710,4/7/2021,NRS18_MD_10015,8/7/2018,1,2018,NRS_MD-10079,2018-19,103420,-37.89,-6.83,16.74,39.64425948,-75.868082,23.04
2014639,1002228,4/7/2021,NRS18_MD_10018,9/12/2019,1,2019,NRS_MD-10082,2018-19,128520,-41.86,-6.89,13.26,39.46356445,-77.3875051,76.59
2012899,1000424,4/7/2021,NRS18_MD_10019,7/16/2018,1,2018,NRS_MD-10083,2018-19,888340,-42.52,-7.02,13.6,38.73357821,-77.03549819,-0.06
2014057,1001644,4/7/2021,NRS18_MD_10034,7/15/2019,1,2019,NRS_MD-10088,2018-19,122800,-30.09,-5.34,12.67,38.87857134,-75.87091471,14.79
2014168,1001755,4/7/2021,NRS18_MD_10039,7/24/2019,1,2019,NRS_MD-10093,2018-19,113040,-40.14,-6.62,12.79,38.92555697,-76.64383345,29.38
2014686,1002276,4/7/2021,NRS18_MD_10481,9/19/2019,1,2019,NRS_MD-10094,2018-19,128580,-32.1,-4.61,4.75,39.65681743,-78.40977244,165.78
2014654,1002244,4/7/2021,NRS18_MD_10632,9/16/2019,1,2019,NRS_MD-10096,2018-19,128540,-39.98,-6.6,12.79,39.22843476,-76.66950694,0.42
2013868,1001452,4/7/2021,NRS18_MD_11081,6/24/2019,1,2019,NRS_MD-10097,2018-19,122760,-45.36,-7.01,10.76,39.26544769,-77.53817853,61.59
2014345,1001933,4/7/2021,NRS18_ME_10001,8/8/2019,1,2019,NRS_ME-10271,2018-19,131840,-77.45,-10.94,10.09,46.9755638,-69.37838052,285.415
2014651,1002241,4/7/2021,NRS18_ME_10001,9/15/2019,2,2019,NRS_ME-10271,2018-19,137200,-74.16,-10.85,12.65,46.9755638,-69.37838052,285.415
2014312,1001900,4/7/2021,NRS18_ME_10002,8/6/2019,1,2019,NRS_ME-10264,2018-19,131660,-75.61,-10.59,9.12,47.13182687,-67.89809741,128.53
2014648,1002238,4/7/2021,NRS18_ME_10002,9/13/2019,2,2019,NRS_ME-10264,2018-19,135980,-74.53,-10.64,10.63,47.13182687,-67.89809741,128.53
2014560,1002148,4/7/2021,NRS18_ME_10003,9/2/2019,1,2019,NRS_ME-10269,2018-19,136040,-47.38,-7.09,9.34,44.7373756,-67.54984117,16.13
2014142,1001729,4/7/2021,NRS18_ME_10004,7/22/2019,1,2019,NRS_ME-10270,2018-19,133140,-58.5,-8.71,11.2,43.49885439,-70.46422695,11.165
2014274,1001861,4/7/2021,NRS18_ME_10005,8/1/2019,1,2019,NRS_ME-10272,2018-19,131820,-61.16,-8.79,9.15,45.25733285,-68.94965527,79.19
2014291,1001878,4/7/2021,NRS18_ME_10006,8/2/2019,1,2019,NRS_ME-10283,2018-19,131860,-71.14,-9.97,8.64,46.5760353,-68.08781271,149.325
2014640,1002230,4/7/2021,NRS18_ME_10006,9/12/2019,2,2019,NRS_ME-10283,2018-19,136020,-73.33,-10.46,10.31,46.5760353,-68.08781271,149.325
2014551,1002139,4/7/2021,NRS18_ME_10007,8/29/2019,1,2019,NRS_ME-10288,2018-19,136780,-69.26,-9.34,5.48,45.89866594,-68.61411606,104.77
2014661,1002251,4/7/2021,NRS18_ME_10007,9/16/2019,2,2019,NRS_ME-10288,2018-19,135960,-70.02,-10.02,10.13,45.89866594,-68.61411606,104.77
2014204,1001791,4/7/2021,NRS18_ME_10008,7/25/2019,1,2019,NRS_ME-10298,2018-19,133120,-63.67,-10.3,18.75,43.76644418,-70.76903158,155.59
2014680,1002270,4/7/2021,NRS18_ME_10009,9/17/2019,1,2019,NRS_ME-10300,2018-19,136760,-63.68,-8.61,5.2,46.03282766,-68.60542015,161.14
2014241,1001828,4/7/2021,NRS18_ME_10010,7/30/2019,1,2019,NRS_ME-10284,2018-19,131720,-52.25,-7.87,10.67,44.67094962,-68.6770121,22.22
2014679,1002269,4/7/2021,NRS18_ME_10011,9/17/2019,1,2019,NRS_ME-10285,2018-19,136000,-67.46,-9.58,9.16,46.02430446,-68.60342836,121.8
2014164,1001751,4/7/2021,NRS18_ME_10012,7/23/2019,1,2019,NRS_ME-10294,2018-19,113820,-58.41,-8.84,12.29,43.49893734,-70.48889328,14.16
2014327,1001915,4/7/2021,NRS18_ME_10013,8/7/2019,1,2019,NRS_ME-10295,2018-19,131880,-73.71,-10.08,6.91,47.20865809,-68.82281706,158.61
2014509,1002097,4/7/2021,NRS18_ME_10014,8/26/2019,1,2019,NRS_ME-10289,2018-19,136320,-60.34,-8.93,11.1,44.82133255,-68.70376994,4.39
2014500,1002088,4/7/2021,NRS18_ME_10015,8/23/2019,1,2019,NRS_ME-10290,2018-19,135020,-68.41,-9.52,7.78,44.6401745,-69.59274287,33.32
2014222,1001809,4/7/2021,NRS18_ME_10016,7/28/2019,1,2019,NRS_ME-10312,2018-19,133080,-52.08,-7.8,10.29,44.63400284,-69.74449431,69.85
2013443,1000971,4/7/2021,NRS18_ME_10017,9/6/2018,1,2018,NRS_ME-10313,2018-19,109520,-44.45,-6.82,10.14,43.21747802,-70.65012175,38.41
2014298,1001886,4/7/2021,NRS18_ME_10018,8/5/2019,1,2019,NRS_ME-10314,2018-19,131800,-70.24,-10.29,12.04,46.704392,-68.67903911,286.41
2014224,1001811,4/7/2021,NRS18_ME_10019,7/29/2019,1,2019,NRS_ME-10315,2018-19,133020,-51.36,-7.62,9.57,44.9387264,-69.32349831,86.7
2014490,1002078,4/7/2021,NRS18_ME_10020,8/22/2019,1,2019,NRS_ME-10316,2018-19,135080,-43.59,-7.9,19.61,44.26609848,-69.05398813,187.23
2014683,1002273,4/7/2021,NRS18_ME_10021,9/18/2019,1,2019,NRS_ME-10317,2018-19,136060,-47.14,-7.11,9.76,44.77467216,-67.49839354,61.73
2014299,1001887,4/7/2021,NRS18_ME_10025,8/4/2019,1,2019,NRS_ME-10321,2018-19,131780,-73.83,-10.46,9.88,46.58245096,-68.69484212,225.03
2014530,1002118,4/7/2021,NRS18_ME_10026,8/27/2019,1,2019,NRS_ME-10322,2018-19,136080,-47.88,-6.59,4.87,44.59358519,-68.72522043,4.4
2014203,1001790,4/7/2021,NRS18_ME_10044,7/26/2019,1,2019,NRS_ME-10325,2018-19,133100,-52.4,-7.94,11.13,44.14003785,-70.28093883,80.73
2014177,1001764,4/7/2021,NRS18_ME_10193,7/24/2019,1,2019,NRS_ME-10326,2018-19,133060,-56.37,-8.66,12.92,43.62200793,-70.86188808,126.77
2014559,1002147,4/7/2021,NRS18_ME_10194,8/30/2019,1,2019,NRS_ME-10327,2018-19,136100,-48.76,-7.45,10.81,44.85215555,-68.07279956,86.28
2014503,1002091,4/7/2021,NRS18_ME_10493,8/25/2019,1,2019,NRS_ME-10328,2018-19,136160,-69.02,-9.63,8.01,44.73871922,-69.76380198,47.36
2013345,1000871,4/7/2021,NRS18_MI_10001,8/24/2018,1,2018,NRS_MI-10043,2018-19,108820,-57.1,-8.06,7.34,42.56949897,-84.59279596,264.575
2013444,1000972,4/7/2021,NRS18_MI_10001,9/7/2018,2,2018,NRS_MI-10043,2018-19,108940,-57.36,-8.84,13.33,42.56949897,-84.59279596,264.575
2014342,1001930,4/7/2021,NRS18_MI_10002,8/8/2019,1,2019,NRS_MI-10045,2018-19,136360,-54.21,-7.99,9.73,43.05631092,-85.59420601,183.54
2014564,1002152,4/7/2021,NRS18_MI_10002,9/3/2019,2,2019,NRS_MI-10045,2018-19,136520,-56.03,-8.32,10.55,43.05631092,-85.59420601,183.54
2014614,1002203,4/7/2021,NRS18_MI_10004,9/10/2019,1,2019,NRS_MI-10051,2018-19,136400,-67.13,-10.03,13.1,43.9306406,-86.02687062,203.95
2013081,1000607,4/7/2021,NRS18_MI_10005,7/31/2018,1,2018,NRS_MI-10055,2018-19,893700,-69.8,-10.02,10.35,44.31521566,-84.21130805,310.835
2013887,1001471,4/7/2021,NRS18_MI_10006,6/25/2019,1,2019,NRS_MI-10057,2018-19,107680,-81.31,-11.49,10.64,46.2920558,-88.94178909,496.53
2012729,1000253,4/7/2021,NRS18_MI_10007,6/26/2018,1,2018,NRS_MI-10058,2018-19,100780,-64.91,-7.61,-4,45.65369356,-84.99923728,186.155
2013475,1001003,4/7/2021,NRS18_MI_10008,9/12/2018,1,2018,NRS_MI-10050,2018-19,111460,-55.49,-7.8,6.92,43.34147376,-83.62441072,187.46
2013740,1001322,4/7/2021,NRS18_MI_10009,6/10/2019,1,2019,NRS_MI-10052,2018-19,108960,-55.15,-8.43,12.25,43.02233916,-86.02397235,177.41
2012569,1000089,4/7/2021,NRS18_MI_10010,6/12/2018,1,2018,NRS_MI-10054,2018-19,891960,-38.07,-6.4,13.09,43.31096676,-83.96788191,179.485
2014546,1002134,4/7/2021,NRS18_MI_10011,8/29/2019,1,2019,NRS_MI-10056,2018-19,136420,-52.15,-7.27,6.02,42.82315921,-84.93878071,220.935
2013728,1001310,4/7/2021,NRS18_MI_10012,6/7/2019,1,2019,NRS_MI-10059,2018-19,894460,-52.47,-7.74,9.43,42.54166706,-84.62802707,259.9
2013335,1000861,4/7/2021,NRS18_MI_10013,8/23/2018,1,2018,NRS_MI-10097,2018-19,108920,-51.59,-7.28,6.65,42.75546259,-82.49398014,176.32
2013593,1001121,4/7/2021,NRS18_MI_10013,9/27/2018,2,2018,NRS_MI-10097,2018-19,108800,-51.47,-7.8,10.92,42.75546259,-82.49398014,176.32
2014325,1001913,4/7/2021,NRS18_MI_10014,8/7/2019,1,2019,NRS_MI-10104,2018-19,124260,-75.07,-10.91,12.2,44.6744892,-84.32746796,303.45
2014482,1002070,4/7/2021,NRS18_MI_10014,8/22/2019,2,2019,NRS_MI-10104,2018-19,133880,-76.38,-11.23,13.44,44.6744892,-84.32746796,303.45
2012601,1000124,4/7/2021,NRS18_MI_10015,6/14/2018,1,2018,NRS_MI-10114,2018-19,894920,-51.83,-6.65,1.39,42.63642766,-82.58948436,176.35
2013821,1001404,4/7/2021,NRS18_MI_10017,6/18/2019,1,2019,NRS_MI-10116,2018-19,124240,-63.75,-9.82,14.79,44.01721717,-85.75154523,276.69
2014376,1001964,4/7/2021,NRS18_MI_10019,8/13/2019,1,2019,NRS_MI-10099,2018-19,119300,-73.69,-9.86,5.21,46.33677643,-89.67835099,467.75
2014285,1001872,4/7/2021,NRS18_MI_10021,8/1/2019,1,2019,NRS_MI-10107,2018-19,131600,-84.62,-11.98,11.23,46.01942542,-86.22127085,185.635
2013054,1000580,4/7/2021,NRS18_MI_10022,7/27/2018,1,2018,NRS_MI-10109,2018-19,100740,-53.08,-7.38,5.97,42.96817223,-84.05173434,228.215
2014352,1001940,4/7/2021,NRS18_MI_10023,8/9/2019,1,2019,NRS_MI-10110,2018-19,133900,-55.14,-7.95,8.47,42.97659795,-85.51225004,185.41
2014230,1001817,4/7/2021,NRS18_MI_10024,7/29/2019,1,2019,NRS_MI-10105,2018-19,113300,-77.36,-11.13,11.69,46.84373019,-89.33006437,182.53
2013718,1001300,4/7/2021,NRS18_MI_10025,6/6/2019,1,2019,NRS_MI-10106,2018-19,889720,-49.78,-7.42,9.62,41.85573834,-86.26981234,194.145
2013989,1001575,4/7/2021,NRS18_MI_10028,7/9/2019,1,2019,NRS_MI-10127,2018-19,899820,-72.76,-9.12,0.21,46.68576718,-89.41586628,337.59
2013524,1001052,4/7/2021,NRS18_MI_10030,9/18/2018,1,2018,NRS_MI-10129,2018-19,111500,-81.41,-12.2,16.17,45.54514887,-84.45337414,184.79
2013386,1000912,4/7/2021,NRS18_MI_10032,8/29/2018,1,2018,NRS_MI-10131,2018-19,108840,-50.68,-7.8,11.68,41.874795,-84.7893984,312.34
2012521,1000034,4/7/2021,NRS18_MI_10033,6/5/2018,1,2018,NRS_MI-10132,2018-19,894960,-54.44,-7.63,6.62,42.94417911,-83.85332199,234.57
2012713,1000237,4/7/2021,NRS18_MI_10034,6/25/2018,1,2018,NRS_MI-10133,2018-19,100820,-86.6,-12.38,12.43,44.95075902,-85.08357966,266.82
2013870,1001454,4/7/2021,NRS18_MI_10035,6/24/2019,1,2019,NRS_MI-10134,2018-19,124200,-89.27,-12.73,12.6,46.74178176,-88.48809369,210.11
2013933,1001518,4/7/2021,NRS18_MI_10037,6/27/2019,1,2019,NRS_MI-10136,2018-19,119280,-72.97,-10.45,10.62,46.46407532,-90.00448768,425.83
2013462,1000990,4/7/2021,NRS18_MI_10039,9/11/2018,1,2018,NRS_MI-10138,2018-19,899840,-52.48,-8.1,12.29,43.15242931,-85.96651416,189.24
2013523,1001051,4/7/2021,NRS18_MI_10040,9/18/2018,1,2018,NRS_MI-10139,2018-19,111520,-80.39,-12.1,16.43,45.36446152,-84.5085825,215.67
2013543,1001071,4/7/2021,NRS18_MI_10041,9/20/2018,1,2018,NRS_MI-10140,2018-19,888060,-76,-10.86,10.88,46.81622694,-88.2020265,276.38
2013380,1000906,4/7/2021,NRS18_MI_10042,8/28/2018,1,2018,NRS_MI-10141,2018-19,108860,-42.93,-5.57,1.63,42.155709,-84.17461787,282.49
2013511,1001039,4/7/2021,NRS18_MI_10044,9/17/2018,1,2018,NRS_MI-10143,2018-19,108900,-59.01,-7.68,2.42,45.18018921,-83.63260681,212.97
2014395,1001983,4/7/2021,NRS18_MI_10045,8/14/2019,1,2019,NRS_MI-10144,2018-19,136480,-86.06,-11.77,8.1,46.57276085,-88.99455083,307.02
2014580,1002169,4/7/2021,NRS18_MI_10046,9/5/2019,1,2019,NRS_MI-10145,2018-19,132920,-48.14,-7.08,8.48,41.90694319,-85.62352696,239.83
2012767,1000291,4/7/2021,NRS18_MI_10047,6/29/2018,1,2018,NRS_MI-10146,2018-19,100840,-58.57,-8.83,12.11,43.03484094,-83.93323098,223.86
2012654,1000178,4/7/2021,NRS18_MI_10048,6/20/2018,1,2018,NRS_MI-10147,2018-19,100720,-44.14,-6.55,8.22,43.02970944,-83.67384574,216.1
2013911,1001496,4/7/2021,NRS18_MI_10049,6/26/2019,1,2019,NRS_MI-10148,2018-19,124220,-65.19,-8.22,0.58,46.26555884,-89.43310093,508.48
2013955,1001540,4/7/2021,NRS18_MI_10050,7/1/2019,1,2019,NRS_MI-10149,2018-19,126440,-66.19,-8.97,5.6,44.18391754,-86.17118475,187.54
2012758,1000282,4/7/2021,NRS18_MI_10052,6/28/2018,1,2018,NRS_MI-10151,2018-19,100760,-54.42,-7.55,5.96,43.32067313,-83.99699064,178.01
2013961,1001547,4/7/2021,NRS18_MI_10053,7/2/2019,1,2019,NRS_MI-10152,2018-19,126860,-72.43,-9.73,5.43,44.26975369,-85.95569078,187.18
2014665,1002255,4/7/2021,NRS18_MI_10054,9/17/2019,1,2019,NRS_MI-10153,2018-19,136500,-50.46,-7.2,7.17,42.85931554,-84.91912977,215.99
2014271,1001858,4/7/2021,NRS18_MI_10055,7/31/2019,1,2019,NRS_MI-10154,2018-19,131640,-73.95,-10.37,9.02,45.74707533,-87.8664876,252.55
2012537,1000050,4/7/2021,NRS18_MI_10056,6/6/2018,1,2018,NRS_MI-10155,2018-19,891980,-49.7,-7.47,10.05,42.74129081,-84.54961724,249.32
2014268,1001855,4/7/2021,NRS18_MI_10057,7/31/2019,1,2019,NRS_MI-10156,2018-19,131620,-72.69,-10.03,7.57,45.20647229,-87.7321759,187.43
2013584,1001112,4/7/2021,NRS18_MI_10062,9/26/2018,1,2018,NRS_MI-10061,2018-19,108880,-59.48,-9.18,13.94,42.80947195,-86.17005076,183.645
2014367,1001955,4/7/2021,NRS18_MI_10072,8/12/2019,1,2019,NRS_MI-10117,2018-19,136460,-80.08,-11.42,11.27,46.7152655,-89.39489377,312.905
2014573,1002161,4/7/2021,NRS18_MI_10075,9/4/2019,1,2019,NRS_MI-10101,2018-19,136580,-62.75,-9.5,13.25,42.32680717,-86.13681824,190.91
2014700,1002290,4/7/2021,NRS18_MI_10077,9/24/2019,1,2019,NRS_MI-10103,2018-19,133920,-43.85,-6.11,5.02,44.02062367,-82.99065842,185.875
2012585,1000107,4/7/2021,NRS18_MI_10081,6/13/2018,1,2018,NRS_MI-10158,2018-19,894940,-60.37,-9.23,13.43,43.18335607,-82.90068569,242.35
2013491,1001019,4/7/2021,NRS18_MI_10231,9/13/2018,1,2018,NRS_MI-10159,2018-19,111480,-58.76,-8.94,12.77,42.4643262,-84.04812975,273.58
2014032,1001619,4/7/2021,NRS18_MI_10233,7/11/2019,1,2019,NRS_MI-10161,2018-19,126540,-84.71,-12.61,16.17,46.51578692,-85.26036191,249.26
2014592,1002181,4/7/2021,NRS18_MI_10236,9/9/2019,1,2019,NRS_MI-10164,2018-19,136380,-79.22,-11.97,16.56,44.74158424,-85.64073472,191.94
2012556,1000073,4/7/2021,NRS18_MI_10381,6/11/2018,1,2018,NRS_MI-10165,2018-19,894540,-55.69,-8.09,9.04,43.29709201,-83.854919,182.5
2012949,1000475,4/7/2021,NRS18_MI_10531,7/19/2018,1,2018,NRS_MI-10166,2018-19,899800,-60.23,-9.01,11.81,42.92392471,-84.98954692,227.91
2014357,1001945,4/7/2021,NRS18_MI_10532,8/11/2019,1,2019,NRS_MI-10167,2018-19,136540,-90.21,-13.5,17.83,46.37357258,-85.98251537,226.86
2012648,1000172,4/7/2021,NRS18_MI_10682,6/19/2018,1,2018,NRS_MI-10169,2018-19,894480,-52.86,-7.17,4.46,42.25386254,-83.11887269,174.79
2014687,1002277,4/7/2021,NRS18_MI_10982,9/19/2019,1,2019,NRS_MI-10171,2018-19,131480,-48.81,-6.86,6.1,41.88051296,-85.65127107,239.13
2014055,1001642,4/7/2021,NRS18_MN_10001,7/14/2019,1,2019,NRS_MN-10061,2018-19,129840,-53.54,-8.47,14.24,43.76481541,-94.04070848,317.29
2014504,1002092,4/7/2021,NRS18_MN_10001,8/25/2019,2,2019,NRS_MN-10061,2018-19,135620,-52.4,-7.68,9.05,43.76481541,-94.04070848,317.29
2014002,1001588,4/7/2021,NRS18_MN_10002,7/9/2019,1,2019,NRS_MN-10053,2018-19,125400,-56.2,-7.9,6.96,44.13244146,-91.72951931,198.2
2014318,1001906,4/7/2021,NRS18_MN_10002,8/6/2019,2,2019,NRS_MN-10053,2018-19,132640,-53.19,-7.51,6.89,44.13244146,-91.72951931,198.2
2014086,1001673,4/7/2021,NRS18_MN_10003,7/16/2019,1,2019,NRS_MN-10080,2018-19,127680,-55.51,-8.36,11.34,44.04150643,-92.33873694,365.89
2014157,1001744,4/7/2021,NRS18_MN_10004,7/23/2019,1,2019,NRS_MN-10081,2018-19,133360,-60.87,-7.95,2.7,46.33407672,-94.01816982,368.155
2013710,1001292,4/7/2021,NRS18_MN_10005,6/5/2019,1,2019,NRS_MN-10090,2018-19,113440,-90.28,-12.36,8.62,47.75501675,-91.53362421,464.04
2014141,1001728,4/7/2021,NRS18_MN_10006,7/21/2019,1,2019,NRS_MN-10100,2018-19,132660,-76.85,-10.73,9,48.65556203,-94.98697239,370.75
2013810,1001393,4/7/2021,NRS18_MN_10007,6/17/2019,1,2019,NRS_MN-10104,2018-19,120160,-53.35,-7.8,9.03,44.51765109,-94.02857543,281.99
2013851,1001434,4/7/2021,NRS18_MN_10008,6/21/2019,1,2019,NRS_MN-10106,2018-19,125460,-44.32,-5.4,-1.12,44.40724308,-93.61883431,319.33
2013805,1001388,4/7/2021,NRS18_MN_10009,6/16/2019,1,2019,NRS_MN-10107,2018-19,123800,-82.1,-11.17,7.29,48.03552614,-92.9070676,396.29
2013816,1001399,4/7/2021,NRS18_MN_10010,6/18/2019,1,2019,NRS_MN-10108,2018-19,118380,-81.94,-11.22,7.79,48.37845866,-93.22725536,352.51
2014303,1001891,4/7/2021,NRS18_MN_10011,8/2/2019,1,2019,NRS_MN-10057,2018-19,131140,-50.1,-6.96,5.61,43.71939963,-95.0462199,402.36
2013792,1001375,4/7/2021,NRS18_MN_10012,6/14/2019,1,2019,NRS_MN-10058,2018-19,119780,-55.82,-7.7,5.78,45.12479497,-93.99623622,283.17
2013582,1001110,4/7/2021,NRS18_MN_10013,9/25/2018,1,2018,NRS_MN-10059,2018-19,111800,-52.52,-6.8,1.86,45.29728866,-93.57205141,260.14
2013741,1001323,4/7/2021,NRS18_MN_10014,6/10/2019,1,2019,NRS_MN-10062,2018-19,123840,-85.22,-11.31,5.25,46.98701564,-92.81150143,377.89
2014129,1001716,4/7/2021,NRS18_MN_10015,7/19/2019,1,2019,NRS_MN-10064,2018-19,132700,-52,-7.75,9.98,44.79955972,-93.53311891,213.32
2014430,1002018,4/7/2021,NRS18_MN_10016,8/16/2019,1,2019,NRS_MN-10071,2018-19,132060,-60.33,-8.16,4.98,45.56509146,-92.79529856,231.23
2014238,1001825,4/7/2021,NRS18_MN_10017,7/30/2019,1,2019,NRS_MN-10072,2018-19,129720,-72.66,-8.57,-4.08,48.70305583,-94.33570175,326.32
2013832,1001415,4/7/2021,NRS18_MN_10018,6/19/2019,1,2019,NRS_MN-10073,2018-19,125380,-53.68,-7.42,5.64,44.85127093,-93.9828323,286.59
2014061,1001648,4/7/2021,NRS18_MN_10019,7/15/2019,1,2019,NRS_MN-10128,2018-19,126700,-55.26,-8.42,12.07,43.56310669,-91.73164628,314.79
2014301,1001889,4/7/2021,NRS18_MN_10019,8/5/2019,2,2019,NRS_MN-10128,2018-19,134320,-54.83,-8.61,14.06,43.56310669,-91.73164628,314.79
2013878,1001462,4/7/2021,NRS18_MN_10020,6/23/2019,1,2019,NRS_MN-10135,2018-19,126760,-65.97,-8.04,-1.65,46.7649255,-96.77698153,271.16
2014221,1001808,4/7/2021,NRS18_MN_10020,7/29/2019,2,2019,NRS_MN-10135,2018-19,131220,-54.73,-6.81,-0.28,46.7649255,-96.77698153,271.16
2013734,1001316,4/7/2021,NRS18_MN_10021,6/7/2019,1,2019,NRS_MN-10154,2018-19,124780,-86.04,-11.85,8.76,47.29310861,-91.5662546,480.205
2013704,1001281,4/7/2021,NRS18_MN_10022,6/5/2019,1,2019,NRS_MN-10155,2018-19,124320,-80.95,-10.27,1.23,48.10912487,-96.11105552,343.31
2013913,1001498,4/7/2021,NRS18_MN_10023,6/26/2019,1,2019,NRS_MN-10156,2018-19,126260,-55.31,-6.29,-4.98,46.91546096,-94.042166,405.35
2014128,1001715,4/7/2021,NRS18_MN_10024,7/19/2019,1,2019,NRS_MN-10173,2018-19,129680,-45.57,-6.49,6.38,44.9438804,-93.01252412,243.24
2013752,1001334,4/7/2021,NRS18_MN_10025,6/11/2019,1,2019,NRS_MN-10129,2018-19,124300,-66.15,-8.7,3.41,46.97236748,-95.055888,435.93
2013722,1001304,4/7/2021,NRS18_MN_10026,6/6/2019,1,2019,NRS_MN-10130,2018-19,117760,-81.12,-10.32,1.44,47.88967031,-90.7971327,533.85
2013890,1001474,4/7/2021,NRS18_MN_10028,6/25/2019,1,2019,NRS_MN-10132,2018-19,126280,-81.97,-10.81,4.51,47.76297832,-95.40422429,366.865
2013731,1001313,4/7/2021,NRS18_MN_10029,6/6/2019,1,2019,NRS_MN-10147,2018-19,124340,-78.51,-9.7,-0.88,47.89306518,-96.32798959,284.315
