UID,SITE_ID,VISIT_NO,SAMPLE_ID,DATE_COL,LAT_DD83,LON_DD83,STRAH_ORD,Chem_Lab_ID,H2O_dD,H2O_d18O,d-excess
138842,FLS9-0922,1,747300,5/18/2014,29.77762355,-81.30897471,1,1410036,-9.95,-2.51,10.15
138843,FLS9-0923,1,742400,5/18/2014,30.75285334,-85.25415423,1,1410039,-18.74,-3.74,11.17
141390,FLS9-0929,1,750640,6/11/2014,30.96981875,-86.99358916,2,1410172,-20.4,-4.02,11.72
143550,FLS9-0929,2,750580,6/25/2014,30.96981875,-86.99358916,2,1410310,-16.24,-3.35,10.54
138690,FLSS-1068,1,742520,5/14/2014,30.7611,-86.26433,1,1410023,-20.86,-4.15,12.34
138551,FLSS-1069,1,736240,5/13/2014,27.32147,-80.57938,0,1410022,3.64,0.4,0.46
139560,FLSS-1076,1,705540,5/21/2014,26.625,-80.16233,0,1410065,-0.47,-0.48,3.41
140970,FLSS-1107,1,736420,6/8/2014,26.66816,-81.98964,0,1410133,1.54,0.41,-1.74
140090,GALS-1052,1,744940,5/29/2014,34.51919,-84.59084,4,1410096,-28.38,-5.26,13.67
155340,GALS-1060,1,742180,9/23/2014,33.96522,-85.11613,3,1411162,-21.88,-3.62,7.06
142300,GAR9-0901,1,744380,6/17/2014,30.70226826,-83.0338573,6,1410232,-15.82,-2.87,7.11
147260,GAR9-0901,2,742160,7/22/2014,30.70226826,-83.0338573,6,1410584,-16.08,-2.82,6.49
151412,GAR9-0905,1,767880,8/20/2014,32.14304266,-83.38111614,6,1410923,-17.11,-2.97,6.67
154500,GAR9-0905,2,766340,9/17/2014,32.14304266,-83.38111614,6,1411134,-16.87,-2.86,6.02
142570,GAR9-0906,1,744360,6/18/2014,32.0082543,-83.29546049,6,1410281,-21.7,-4.05,10.67
154260,GAR9-0907,1,766320,9/16/2014,31.15898786,-85.07890755,7,1411110,-16.82,-2.5,3.18
149330,GAR9-0910,1,759100,8/6/2014,32.513841,-81.61018979,6,1410753,-19.69,-3.65,9.48
146200,GAR9-0911,1,759120,7/16/2014,33.17345556,-83.82379567,6,1410531,-21.15,-3.65,8.08
151100,GAR9-0913,1,767860,8/19/2014,30.96199996,-84.55846955,7,1410878,-17.76,-3.12,7.2
140020,GARF-0001,1,745300,5/30/2014,34.24611101,-84.68597444,NA,1410098,-29.81,-5.51,14.28
140100,GARF-0002,1,736320,5/28/2014,31.22270864,-84.46812358,NA,1410083,-18.89,-3.47,8.91
139780,GARF-0003,1,745320,5/27/2014,34.89942821,-83.53970114,NA,1410081,-31.35,-5.9,15.84
145991,GARM-1001,1,759140,7/15/2014,32.61633,-83.54926,6,1410500,-19.3,-3.59,9.46
139860,GARM-1002,1,703300,5/28/2014,33.87507,-84.44903,5,1410099,-23.4,-4.4,11.84
152991,GARM-1003,1,758100,9/3/2014,33.51301,-84.82877,6,1411016,-21.73,-4.07,10.8
147450,GARM-1004,1,758940,7/23/2014,31.77943,-83.01545,6,1410605,-19.79,-3.53,8.43
148810,GARM-1006,1,758960,8/5/2014,34.03242,-84.15734,5,1410734,-24.41,-4.52,11.77
139210,GARO-1032,1,705540,5/21/2014,31.34047,-81.48489,7,1410069,-20.52,-3.53,7.71
153111,GARO-1033,1,758120,9/4/2014,34.12189,-84.81018,6,1411038,-25.66,-4.3,8.77
143270,GARO-1034,1,744340,6/24/2014,31.98338,-82.13766,5,1410301,-16.59,-2.98,7.28
138700,GARO-1038,1,743680,5/14/2014,32.1258,-82.19105,5,1410029,-17.94,-3.29,8.37
149150,HIKS13-037,1,755440,8/4/2014,22.07633482,-159.4188855,NA,1410740,-9.81,-3.14,15.29
151140,HIKS13-037,2,729420,8/18/2014,22.07633482,-159.4188855,NA,1410869,-9.43,-2.79,12.87
151250,HIKS13-042,1,729380,8/19/2014,22.18076225,-159.4227425,NA,1410897,-6.58,-1.56,5.91
153535,HIKS13-045,1,768660,9/8/2014,22.1240381,-159.354358,NA,1411066,-9.42,-2.94,14.07
142621,HIKS13-046,1,753940,6/17/2014,22.20925143,-159.4315314,NA,1410257,-4.47,-1.55,7.9
142330,HIKS13-054,1,753920,6/16/2014,21.96830502,-159.4003247,NA,1410211,-11.24,-2.88,11.8
143780,HIKS13-070,1,753980,6/24/2014,21.94143655,-159.5560344,NA,1410318,-9.31,-3.24,16.59
144930,HIKS13-079,1,755400,7/8/2014,22.10261888,-159.3667189,NA,1410391,-9.36,-3.01,14.71
142622,HIKS13-089,1,753900,6/18/2014,21.99008339,-159.6677074,NA,1410268,-17.45,-4.01,14.6
143290,HIKS13-095,1,753880,6/23/2014,21.96414894,-159.3887528,NA,1410306,-11.23,-3.23,14.62
144730,HIKS13-097,1,755380,7/7/2014,21.97027653,-159.3676218,NA,1410382,-12.22,-3.41,15.04
149151,HIKS13-102,1,755420,8/5/2014,22.21239474,-159.4587074,NA,1410739,-9.04,-2.64,12.09
151330,HIKS13-108,1,755460,8/20/2014,22.19420645,-159.5546619,NA,1410914,-12.31,-2.77,9.82
153880,HIKS13-108,2,768700,9/10/2014,22.19420645,-159.5546619,NA,1411084,-11.17,-2.86,11.68
153760,HIKS13-123,1,768680,9/9/2014,22.10098686,-159.3839999,NA,1411075,-10.06,-2.75,11.92
155200,HIKS13-123,2,768340,9/22/2014,22.10098686,-159.3839999,NA,1411154,-9.69,-2.83,12.94
159000,HIKS13-127,1,708320,11/17/2014,22.20645857,-159.3928271,NA,1411192,-7.89,-2.77,14.23
155430,HIKS13-132,1,768300,9/23/2014,22.12584386,-159.35367,NA,1411161,-9.23,-2.53,11.03
157240,HIKS13-169,1,755480,10/15/2014,21.92155064,-159.5077463,NA,1411186,-7.56,-2.3,10.81
155540,HIKS13-170,1,768320,9/24/2014,22.10610191,-159.3434249,NA,1411172,-9.75,-2.52,10.42
158320,HIKS13-186,1,766700,10/28/2014,22.07647311,-159.3827314,NA,1411190,-12.62,-3.3,13.78
157241,HIKS13-216,1,766740,10/15/2014,22.0780123,-159.352793,NA,1411187,-12.62,-2.95,10.95
158321,HIKS13-218,1,706100,10/28/2014,22.1130202,-159.3384003,NA,1411189,-9.86,-2.78,12.4
159261,HIKS13-222,1,729320,11/18/2014,22.19223699,-159.4998761,NA,1411193,-9.26,-3.17,16.13
158262,HIKS13-230,1,766720,10/27/2014,21.94219575,-159.3984544,NA,1411188,-3.29,-1.04,5.01
158420,HIKS13-234,1,705160,10/29/2014,21.89782026,-159.4647387,NA,1411191,-8.71,-2.44,10.83
159290,HIKS13-269,1,732700,11/19/2014,21.95882655,-159.4403639,NA,1411194,-8.89,-2.64,12.24
149852,IALS-1049,1,757920,8/12/2014,43.47283,-92.28034,4,1410803,-56.92,-8.32,9.65
143535,IALS-1052,1,747000,6/25/2014,42.05726,-93.73743,3,1410325,-47.34,-7.45,12.28
1000116,IALS-1053,1,758060,8/10/2014,43.14558,-91.18244,4,1410783,-57.45,-8.47,10.35
150030,IALS-1054,1,757980,8/13/2014,43.34031,-91.83877,4,1410834,-54.88,-7.65,6.3
142690,IALS-1055,1,742920,6/19/2014,41.99173,-95.12794,3,1410286,-51.5,-8.02,12.66
147690,IAR9-0901,1,759700,7/24/2014,42.79185309,-96.60156764,7,1410627,-57.14,-7.94,6.37
148953,IAR9-0901,2,759620,8/4/2014,42.79185309,-96.60156764,7,1410717,-56.93,-8.07,7.63
1000109,IAR9-0902,1,757940,8/3/2014,41.00445546,-91.66528083,6,1410703,-43.62,-6.9,11.62
1000112,IAR9-0903,1,758080,8/5/2014,42.20200038,-90.33230625,8,1410710,-54.35,-7.43,5.1
148170,IAR9-0904,1,759640,7/29/2014,43.45106299,-94.86715932,6,1410668,-44.74,-5.96,2.94
149370,IAR9-0906,1,758000,8/7/2014,43.10975481,-91.17645261,8,1410755,-55.39,-7.65,5.81
148430,IAR9-0907,1,759580,7/30/2014,43.26844196,-96.21303223,5,1410680,-56.47,-7.9,6.75
149050,IAR9-0908,1,758140,8/1/2014,40.87469553,-91.04809262,8,1410702,-51.25,-7.41,8.06
1000110,IAR9-0909,1,758720,8/4/2014,42.13067913,-90.356497,6,1410707,-51.13,-7.85,11.65
147520,IAR9-0914,1,759720,7/23/2014,41.46759546,-95.90930533,5,1410604,-48.87,-7.38,10.17
148701,IAR9-0914,2,759660,8/3/2014,41.46759546,-95.90930533,5,1410704,-48.69,-7.54,11.63
1430313,IARF-0001,1,749920,6/24/2014,42.11479216,-93.56017424,NA,1410300,-44.56,-6.95,11.01
1000108,IARM-1001,1,758780,7/31/2014,42.50707,-90.64463,8,1410678,-55,-7.49,4.92
149400,IARM-1002,1,758760,8/8/2014,43.09286,-91.17658,8,1410765,-55,-7.44,4.54
149684,IARO-1014,1,758040,8/11/2014,42.82805,-91.37593,6,1410795,-54.98,-8.33,11.7
1000107,IARO-1015,1,758020,7/30/2014,41.58195,-91.09258,6,1410681,-50.66,-7.36,8.18
147822,IARO-1016,1,736300,7/27/2014,41.93221,-95.50535,5,1410636,-50.07,-7.54,10.27
148061,IARO-1017,1,759680,7/28/2014,43.02158,-95.04576,6,1410651,-49.16,-7.1,7.67
141070,IARO-1018,1,739880,6/10/2014,43.00886,-91.87465,5,1410155,-54.55,-8.09,10.21
140460,IAS9-0919,1,742860,6/3/2014,41.37959378,-94.89794017,2,1410112,-43.24,-6.81,11.26
142442,IAS9-0919,2,742900,6/18/2014,41.37959378,-94.89794017,2,1410265,-42.26,-6.69,11.27
144551,IAS9-0921,1,747020,7/7/2014,42.40438954,-95.87348016,1,1410387,-54.36,-8.3,12.01
141720,IAS9-0922,1,742840,6/12/2014,43.35914965,-93.86842916,2,1410188,-54.54,-8.18,10.93
141480,IAS9-0927,1,739840,6/12/2014,42.61752155,-91.28994821,4,1410173,-53.96,-8.4,13.24
149152,IAS9-0929,1,759540,8/5/2014,43.49761688,-92.19012324,4,1410723,-56.99,-8.57,11.57
144756,IAS9-0932,1,742980,7/8/2014,42.44584415,-96.01966152,3,1410395,-54.66,-8.36,12.24
141260,IASS-1091,1,739860,6/11/2014,43.16721,-91.67862,1,1410168,-56.51,-8.5,11.46
141540,IASS-1092,1,747040,6/11/2014,42.88145,-94.2817,2,1410181,-53.46,-7.99,10.47
142240,IASS-1093,1,739820,6/17/2014,41.14847,-92.53798,2,1410223,-38.99,-6.08,9.61
146722,IDLS-1064,1,756500,7/17/2014,42.28978,-114.0244,3,1410562,-121.03,-16.2,8.55
151813,IDLS-1065,1,760140,8/23/2014,46.8368,-115.4679,4,1410959,-109.86,-14.97,9.86
147080,IDLS-1068,1,760340,7/22/2014,43.92202,-114.1142,4,1410581,-126.29,-16.86,8.58
149571,IDLS-1074,1,760000,8/8/2014,45.60399,-113.9651,3,1410774,-135.43,-18.25,10.58
151812,IDLS-1077,1,767320,8/23/2014,46.69657,-115.1734,3,1410957,-112.5,-15.25,9.49
147703,IDLS-1081,1,744140,7/25/2014,47.24398,-115.761,4,1410639,-115.06,-15.63,10.01
152260,IDLS-1082,1,753760,8/27/2014,44.10553,-115.9951,4,1410981,-120.78,-16.08,7.9
149670,IDLS-1083,1,760280,8/8/2014,43.36601,-111.4188,3,1410807,-128.21,-17.11,8.7
151811,IDLS-1086,1,760180,8/20/2014,48.83478,-116.9529,3,1410958,-117.36,-15.81,9.08
145031,IDR9-0902,1,749020,7/7/2014,46.13488438,-115.9599482,6,1410423,-120.09,-16.51,12.01
153341,IDR9-0907,1,768080,9/2/2014,44.83915163,-114.7851599,6,1411056,-131.05,-17.36,7.86
154180,IDR9-0909,1,767940,9/13/2014,45.38527554,-115.5332862,7,1411111,-124.41,-15.78,1.87
149573,IDR9-0912,1,756540,8/6/2014,45.13322891,-113.8008196,5,1410778,-135.06,-17.67,6.27
145030,IDRF-0101,1,749000,7/9/2014,46.50986738,-114.7182129,NA,1410420,-121.42,-16.42,9.91
149680,IDRF-0102,1,748580,8/6/2014,44.49182256,-111.2854653,NA,1410800,-125.38,-16.08,3.23
145560,IDRF-0103,1,748720,7/11/2014,43.31666979,-114.1534206,NA,1410467,-132.51,-17.52,7.66
145561,IDRF-0104,1,755280,7/13/2014,44.34613601,-113.3619078,NA,1410466,-136.07,-18.05,8.35
145562,IDRF-0105,1,748820,7/12/2014,43.60439272,-114.9209513,NA,1410473,-127.94,-17.04,8.4
145032,IDRM-1003,1,749040,7/7/2014,46.24418,-116.0405,6,1410426,-119.87,-16.59,12.85
145090,IDRM-1005,1,751740,7/10/2014,44.26038,-114.7981,5,1410457,-126.81,-16.5,5.16
151762,IDRM-1006,1,768040,8/24/2014,46.07413,-116.9562,8,1410961,-122.68,-15.96,4.96
154181,IDRM-1007,1,767960,9/10/2014,45.39317,-114.8096,7,1411108,-130.32,-16.69,3.2
151761,IDRM-1010,1,768000,8/21/2014,45.91822,-116.4312,7,1410954,-126.01,-16.67,7.32
151760,IDRM-1018,1,768020,8/23/2014,45.87269,-116.7464,7,1410955,-126.52,-16.61,6.34
145641,IDRO-1040,1,751780,7/12/2014,43.57673,-114.3437,5,1410480,-131.34,-17.53,8.89
149572,IDRO-1046,1,760020,8/5/2014,45.11921,-113.7782,5,1410779,-135.56,-17.68,5.92
149671,IDRO-1051,1,756520,8/11/2014,42.81658,-111.5148,5,1410884,-125.24,-16.35,5.54
144050,IDRO-1052,1,751720,6/30/2014,42.8237,-116.8078,5,1410355,-112.44,-14.41,2.84
149672,IDRO-1055,1,756480,8/10/2014,43.12051,-111.9117,5,1410821,-104.74,-12,-8.77
147890,IDRO-1056,1,760080,7/24/2014,42.01859,-114.5095,5,1410656,-123.92,-15.96,3.76
153340,IDRO-1058,1,768060,9/3/2014,44.87894,-114.7346,6,1411055,-130.98,-17.34,7.72
148703,IDS9-0920,1,760060,7/31/2014,45.33148348,-115.9499493,2,1410705,-123.26,-16.79,11.02
150920,IDS9-0920,2,760220,8/14/2014,45.33148348,-115.9499493,2,1410857,-115.33,-14.82,3.23
150921,IDS9-0921,1,760260,8/12/2014,42.17904009,-114.2219629,1,1410856,-124.25,-16.67,9.14
154470,IDS9-0921,2,746480,9/16/2014,42.17904009,-114.2219629,1,1411137,-124.68,-16.71,9.02
146726,IDS9-0923,1,756600,7/8/2014,43.6029256,-115.5733393,2,1410554,-122.13,-16.58,10.53
144170,IDS9-0924,1,751840,7/1/2014,42.7527138,-116.0743669,4,1410363,-123.69,-15.64,1.46
149570,IDS9-0925,1,751800,8/7/2014,44.84403732,-113.8166768,2,1410773,-134.39,-18.04,9.9
153650,IDS9-0926,1,748380,9/9/2014,43.31272807,-114.1155635,4,1411081,-128.67,-16.39,2.42
146725,IDS9-0927,1,756560,7/9/2014,44.20986481,-115.5467376,1,1410560,-122.7,-16.77,11.42
151810,IDS9-0928,1,760200,8/19/2014,48.79570404,-116.7498671,1,1410956,-113.09,-15.33,9.53
147704,IDS9-0929,1,760820,7/27/2014,45.84354422,-115.8445425,1,1410638,-111.19,-14.64,5.96
155520,IDSS-1111,1,766480,9/24/2014,43.24322,-111.4883,1,1411170,-128.72,-17.2,8.91
146720,IDSS-1115,1,753780,7/16/2014,42.43042,-111.7891,1,1410566,-124.57,-16.72,9.17
148702,IDSS-1128,1,751760,7/30/2014,44.80779,-115.9302,2,1410706,-120.09,-16.47,11.69
146724,IDSS-1129,1,756620,7/7/2014,43.7188,-115.3065,1,1410555,-120.6,-16.38,10.47
151814,IDSS-1132,1,767220,8/24/2014,45.78759,-115.9991,1,1410960,-111.47,-14.92,7.89
146721,IDSS-1143,1,753820,7/15/2014,42.74955,-111.4603,2,1410561,-127.26,-16.98,8.55
154471,IDSS-1147,1,725420,9/17/2014,44.59477,-111.4556,2,1411136,-126.23,-16.59,6.47
155280,IDSS-1148,1,766500,9/23/2014,45.51916,-115.9668,1,1411163,-122.23,-16.29,8.08
143520,ILLS-1068,1,750900,6/24/2014,38.90585,-88.99894,3,1410305,-36.9,-6.06,11.61
148951,ILLS-1070,1,763740,8/5/2014,41.53328,-89.10373,3,1410713,-45.65,-7.28,12.6
154450,ILLS-1075,1,766140,9/17/2014,37.5323,-88.33421,3,1411120,-36.42,-6.01,11.65
154560,ILLS-1076,1,766120,9/18/2014,39.92575,-90.78567,3,1411133,-38.1,-6,9.92
151260,ILR9-0901,1,749540,8/20/2014,39.20865,-90.59292,8,1410931,-38.26,-5.22,3.47
153490,ILR9-0901,2,766080,9/9/2014,39.20865,-90.59292,8,1411073,-30.54,-4.3,3.86
151251,ILR9-0903,1,749560,8/19/2014,37.00011,-89.26342,10,1410886,-52.66,-7.09,4.06
151780,ILR9-0904,1,722940,8/22/2014,40.47669,-91.36704,8,1410938,-51.38,-7.09,5.32
154800,ILR9-0905,1,766100,9/19/2014,40.78506,-90.13891,6,1411140,-43.58,-6.62,9.4
153280,ILR9-0906,1,749460,9/5/2014,41.15196,-87.91418,6,1411044,-37.42,-6.15,11.78
148221,ILR9-0907,1,709360,7/30/2014,41.90002,-89.48215,7,1410690,-48.15,-6.91,7.14
147020,ILR9-0909,1,751220,7/22/2014,42.21645,-88.18891,6,1410594,-44.96,-6.46,6.73
148040,ILRM-1001,1,745400,7/29/2014,42.47833,-89.05604,6,1410659,-45.25,-6.55,7.18
148590,ILRM-1002,1,751180,8/1/2014,41.71376,-89.90675,7,1410697,-47.52,-6.81,6.95
151381,ILRM-1003,1,749520,8/21/2014,39.53748,-90.57779,8,1410935,-38.98,-5.35,3.79
146050,ILRO-1019,1,751240,7/15/2014,42.31862,-90.23431,5,1410520,-51.13,-7.93,12.27
143532,ILRO-1022,1,749440,6/25/2014,38.72384,-89.4926,6,1410312,-37.26,-5.59,7.49
152280,ILRO-1023,1,750980,8/27/2014,42.2585,-90.28275,5,1410989,-43.88,-7.07,12.66
145712,ILRO-1024,1,751200,7/15/2014,42.46858,-89.76524,6,1410504,-57.02,-8.72,12.76
149140,ILRO-1026,1,749480,8/6/2014,40.82178,-87.82629,6,1410720,-43.68,-7,12.32
152480,ILRO-1028,1,750960,8/28/2014,40.48718,-90.3647,6,1411002,-29.29,-4.83,9.37
143521,ILS9-0919,1,750880,6/20/2014,39.41046,-89.1314,2,1410271,-38.47,-6.25,11.52
145290,ILS9-0919,2,755060,7/11/2014,39.41046,-89.1314,2,1410445,-36.55,-5.82,10.03
142610,ILS9-0922,1,750860,6/19/2014,39.34781,-88.05272,1,1410270,-31.63,-4.13,1.4
144620,ILS9-0924,1,755100,7/8/2014,40.3726,-89.40746,1,1410386,-45.89,-7.36,12.96
145012,ILS9-0926,1,755020,7/10/2014,39.59013,-90.8737,1,1410436,-40.38,-6.27,9.78
147261,ILS9-0928,1,755140,7/23/2014,41.72844,-87.99265,1,1410606,-35.24,-5.05,5.17
149351,ILS9-0928,2,763760,8/7/2014,41.72844,-87.99265,1,1410754,-34.19,-4.77,3.95
144880,ILSS-1117,1,755040,7/9/2014,39.94937,-90.56089,1,1410389,-44.8,-7.38,14.28
144171,ILSS-1118,1,750840,6/26/2014,37.57781,-88.65127,2,1410341,-35.92,-6.01,12.19
148431,ILSS-1119,1,755080,7/31/2014,41.6051,-89.83285,1,1410695,-48.81,-7.56,11.65
146210,ILSS-1120,1,754980,7/17/2014,42.26657,-90.30543,1,1410543,-50.65,-7.79,11.64
154200,ILSS-1122,1,766180,9/16/2014,37.40822,-89.08727,2,1411107,-19.82,-3.45,7.81
146510,ILSS-1124,1,755160,7/18/2014,42.3148,-89.98587,1,1410546,-52.32,-8.04,11.97
155810,ILSS-1169,1,750800,9/30/2014,39.47316124,-88.36511971,NA,1411180,-35.09,-5.19,6.4
151210,INLS-1043,1,740280,8/20/2014,41.3719,-86.18942,3,1410908,-50.26,-7.27,7.88
153491,INLS-1045,1,764360,9/9/2014,39.67185,-85.0023,4,1411065,-42.78,-6.79,11.55
153310,INLS-1048,1,764300,9/8/2014,40.06568,-86.27057,3,1411059,-40.61,-6.34,10.12
145670,INR9-0901,1,741020,7/15/2014,38.64279,-87.61438,7,1410479,-39.22,-6.1,9.59
149950,INR9-0901,2,741080,8/13/2014,38.64279,-87.61438,7,1410802,-40.74,-6.19,8.77
145920,INR9-0902,1,741040,7/16/2014,38.83491,-86.52326,6,1410501,-34.84,-5.81,11.6
150220,INR9-0902,2,741100,8/14/2014,38.83491,-86.52326,6,1410838,-30.16,-4.54,6.17
147090,INR9-0903,1,740840,7/23/2014,41.69465,-85.9174,5,1410596,-53.01,-7.88,10.03
149870,INR9-0904,1,741000,8/12/2014,38.45178,-87.598,7,1410801,-35.43,-5.42,7.91
148981,INRM-1002,1,704320,8/5/2014,39.92804,-87.42776,7,1410736,-43.66,-6.67,9.68
144310,INRM-1003,1,704360,7/2/2014,39.12838,-84.82103,7,1410370,-37.21,-6.61,15.65
146950,INRM-1004,1,740860,7/22/2014,41.70914,-86.2679,6,1410575,-52.43,-7.65,8.81
144650,INRM-1005,1,704340,7/8/2014,40.79022,-85.82739,5,1410414,-35.86,-5.61,9
147660,INRO-1025,1,740880,7/25/2014,41.66737,-85.942,5,1410630,-50.8,-7.66,10.49
146201,INRO-1026,1,741060,7/17/2014,39.26175,-86.79816,5,1410515,-42.02,-6.48,9.78
152347,INS9-0919,1,764420,8/27/2014,38.35095,-86.61832,1,1410996,-29.24,-5.12,11.74
153020,INS9-0921,1,740140,9/4/2014,39.77824,-86.44708,1,1411043,-41.48,-6.59,11.25
155835,INS9-0922,1,740200,9/30/2014,41.04921,-85.72037,4,1411181,-48.22,-7.2,9.38
152850,INS9-0924,1,740100,9/3/2014,40.01112,-86.89988,1,1411025,-44.53,-6.87,10.4
140461,INS9-0925,1,740120,6/3/2014,39.6101,-84.95963,1,1410105,-46.78,-7.44,12.71
151066,INS9-0927,1,740260,8/19/2014,40.71213,-86.85061,3,1410883,-43.05,-6.85,11.74
155710,INS9-0927,2,764380,9/29/2014,40.71213,-86.85061,3,1411178,-40.98,-6.26,9.08
151890,INSS-1090,1,764400,8/26/2014,38.08905,-87.93263,1,1410972,-34.81,-6.03,13.4
154111,INSS-1092,1,740220,9/15/2014,40.39311,-85.50298,1,1411101,-43.69,-6.76,10.37
154340,INSS-1093,1,740300,9/16/2014,40.99117,-86.2953,1,1411138,-49.33,-7.49,10.61
150930,INSS-1095,1,740240,8/18/2014,40.41867,-87.52563,2,1410861,-41.81,-6.63,11.26
145061,KSR9-0915,1,738820,7/8/2014,38.37939,-96.2142,6,1410402,-31.48,-4.61,5.42
1000104,KSRF-0001,1,749980,7/30/2014,37.71330258,-96.21426812,NA,1410663,-25.9,-3.66,3.4
139000,KSRF-0005,1,742140,5/19/2014,39.73790051,-101.8768888,NA,1410035,-66.14,-8.47,1.65
1430315,KSRF-0007,1,749940,6/26/2014,39.08610718,-95.29008808,NA,1410350,-35.19,-5.36,7.69
139012,KSRS-1260,1,705540,5/20/2014,37.03778,-95.08089,6,1410077,-21.5,-3.1,3.33
152731,KSRS-1308,1,738840,9/2/2014,38.01453,-96.02915,5,1411020,-20.33,-2.72,1.41
141240,KSRS-1314,1,747120,6/10/2014,37.63481,-97.75061,5,1410154,-44.94,-6.27,5.26
152992,KSS9-0930,1,747140,9/3/2014,37.78662,-96.42997,4,1411037,-17.99,-2.03,-1.74
154130,KSS9-0930,2,754720,9/15/2014,37.78662,-96.42997,4,1411112,-18.69,-1.85,-3.85
1000113,KYR9-0901,1,741420,8/6/2014,37.7814,-88.03819,9,1410745,-36.15,-5.76,9.93
151461,KYR9-0901,2,741500,8/21/2014,37.7814,-88.03819,9,1410947,-40.49,-5.94,7.02
1000066,KYR9-0902,1,741260,5/29/2014,37.62117,-83.49986,6,1410093,-40.64,-6.53,11.63
1000069,KYR9-0903,1,741300,6/4/2014,37.9815,-86.03399,8,1410123,-52.33,-8.16,12.94
1000115,KYR9-0904,1,741440,8/7/2014,37.4704,-88.09642,9,1410769,-39.18,-6.17,10.17
140350,KYR9-0906,1,741240,9/10/2014,37.97943,-82.67112,6,1411088,-36.27,-6.01,11.8
151230,KYRM-1001,1,741520,8/20/2014,37.33669,-87.13761,7,1410928,-27.9,-3.7,1.66
1000121,KYRM-1004,1,741460,8/18/2014,36.68796,-85.49951,6,1410885,-41.69,-6.77,12.47
151120,KYRM-1005,1,741480,8/19/2014,37.23859,-86.67502,7,1410900,-31.05,-5.14,10.08
1000063,KYRO-1030,1,741280,5/27/2014,37.7732,-82.32324,6,1410087,-45.61,-7.18,11.8
148950,LALS-1037,1,760840,8/5/2014,32.2913,-91.82665,3,1410735,-15.33,-3.3,11.1
147910,LAR9-0901,1,744180,7/24/2014,32.9748,-92.07644,7,1410621,-23.32,-3.93,8.09
149242,LAR9-0901,2,761480,8/6/2014,32.9748,-92.07644,7,1410760,-22.46,-3.88,8.56
142301,LAR9-0902,1,740980,6/12/2014,31.6265,-92.90921,7,1410185,-23.37,-4.43,12.05
140770,LAR9-0904,1,740960,6/3/2014,31.55119,-91.80545,7,1410116,-22.72,-4.04,9.6
144750,LAR9-0905,1,744160,7/8/2014,32.06618,-93.41412,7,1410407,-23.13,-3.73,6.71
147911,LAR9-0906,1,740680,7/23/2014,32.54806,-93.781,6,1410625,-15.29,-2.41,4.01
151220,LAR9-0907,1,759760,8/19/2014,32.65297,-91.14072,10,1410890,-41.44,-5.72,4.36
146051,LARF-0001,1,754140,7/15/2014,30.66862635,-90.31548522,NA,1410513,-18.23,-3.7,11.38
151221,LARM-1001,1,752460,8/18/2014,32.2701,-90.96074,10,1410898,-41.92,-5.77,4.28
142691,LARM-1002,1,740940,6/19/2014,30.12132,-90.91755,10,1410277,-47.34,-6.83,7.32
141391,LARM-1003,1,740660,6/11/2014,31.23039,-91.92194,7,1410177,-17.87,-3.17,7.53
150890,LARO-1022,1,761460,8/15/2014,31.64202,-91.7872,6,1410862,-10.38,-1.96,5.31
140760,LAS9-0945,1,740440,6/4/2014,31.33362,-92.50204,3,1410119,-23,-4,8.98
144350,LAS9-0945,2,740460,7/2/2014,31.33362,-92.50204,3,1410368,-22.17,-3.59,6.52
144172,LAS9-0947,1,740480,7/1/2014,31.36399,-93.19881,1,1410369,-21.7,-4.8,16.71
148432,LAS9-0949,1,759780,7/29/2014,32.52848,-92.04399,3,1410677,-8.54,-1.12,0.45
142331,LASS-1049,1,753860,6/17/2014,31.77988,-93.58421,2,1410243,-26.67,-4.26,7.4
151970,MALS-1038,1,767540,8/26/2014,42.68029,-71.1452,4,1410973,-46.82,-7.17,10.57
151073,MALS-1041,1,767420,8/19/2014,42.03199,-71.6083,4,1410868,-42.11,-5.75,3.91
151181,MALS-1042,1,767440,8/20/2014,42.45926,-71.44284,3,1410895,-35.44,-4.98,4.41
150270,MAR9-0901,1,743880,8/14/2014,41.96179,-70.91978,5,1410824,-37.63,-5.27,4.53
152462,MAR9-0901,2,767620,8/28/2014,41.96179,-70.91978,5,1410992,-38.56,-5.67,6.84
151615,MAR9-0902,1,767500,8/24/2014,42.70064,-71.21798,7,1410967,-50.97,-7.64,10.16
153251,MAR9-0902,2,760700,9/7/2014,42.70064,-71.21798,7,1411058,-50.22,-7.35,8.61
150451,MAR9-0903,1,759560,8/13/2014,42.57836,-72.56958,6,1410848,-59.63,-8.57,8.92
150122,MARM-1001,1,759500,8/12/2014,42.65448,-72.46514,6,1410822,-63.24,-9.07,9.31
150452,MARM-1002,1,759520,8/14/2014,42.35176,-72.62634,6,1410846,-58.43,-8.37,8.56
150891,MARM-1003,1,760940,8/17/2014,42.65102,-71.3109,7,1410874,-50.26,-7.27,7.91
153180,MARO-1019,1,760720,9/5/2014,42.17896,-72.36888,5,1411049,-40,-5.8,6.43
148210,MAS9-0914,1,737180,7/30/2014,42.63171,-72.129,4,1410691,-46.9,-6.92,8.43
151582,MAS9-0914,2,767480,8/22/2014,42.63171,-72.129,4,1410940,-47.17,-6.7,6.46
149640,MAS9-0915,1,760620,8/11/2014,42.45575,-72.88497,4,1410780,-55.31,-7.89,7.78
