SITE_ID,YEAR,VISIT_NO,UNIQUE_ID,ECOWSA9,RT_WQI,CL_pt,SO4_pt,PTL_pt,NTL_pt,TURB_pt,ENTERO_PT,DO_PT,PH_PT,NUMVARN,WQII
NRS18_VT_10017,2018,1,NRS_VT-10144,NAP,S,4.385749296,10,10,8.758169935,10,10,10,10,8,91.43
NRS18_VT_10018,2018,1,NRS_VT-10145,NAP,S,4.539359437,7.789734694,10,7.614379085,9.825581395,10,10,10,8,87.21
NRS18_VT_10034,2018,1,NRS_VT-10148,NAP,T,0,9.213142857,6.503098592,4.150326797,0,0,10,10,8,49.83
NRS18_VT_10184,2018,1,NRS_VT-10149,NAP,S,4.813474085,5.474040816,10,10,10,0,10,10,8,75.36
NRS18_VT_10335,2018,1,NRS_VT-10151,NAP,S,4.256637324,5.520393321,10,7.026143791,10,10,10,10,8,83.50
NRS18_VT_RF001,2019,1,NRS_VT-10152,NAP,R,10,10,10,10,10,10,10,10,8,100.00
NRS18_VT_RF002,2019,1,NRS_VT-10153,NAP,S,10,10,10,10,10,10,10,10,8,100.00
FW08WA001,2008,1,NRS_WA-10004,WMT,S,10,10,10,10,0,10,10,10,8,87.50
FW08WA001,2008,2,NRS_WA-10004,WMT,S,10,10,10,10,0,10,10,10,8,87.50
FW08WA005,2008,1,NRS_WA-10152,WMT,R,10,10,10,10,10,10,10,10,8,100.00
FW08WA006,2008,1,NRS_WA-10164,WMT,R,10,10,10,10,0,10,10,10,8,87.50
FW08WA004,2009,1,NRS_WA-10195,WMT,S,10,10,8.6985,10,10,10,2.876707842,10,8,89.47
FW08WA007,2008,1,NRS_WA-10206,WMT,S,7.009414414,10,10,10,10,,10,10,7,95.73
FW08WA007,2009,1,NRS_WA-10206,WMT,S,2.943684685,10,10,10,10,10,10,10,8,91.18
FW08WA009,2008,1,NRS_WA-10319,WMT,R,10,0,9.941717391,10,0,10,10,10,8,74.93
WAS9-0915,2013,1,NRS_WA-10319,WMT,R,10,0,0,10,0,10,10,10,8,62.50
WAS9-0915,2013,2,NRS_WA-10319,WMT,R,10,0,0,10,0,10,10,10,8,62.50
NRS18_WA_10001,2018,1,NRS_WA-10319,WMT,R,10,0,7.845,10,9.303797468,10,10,10,8,83.94
NRS18_WA_10001,2018,2,NRS_WA-10319,WMT,R,10,0,6.31173913,10,0,10,10,10,8,70.39
FW08WA010,2009,1,NRS_WA-10320,WMT,T,0,10,0,0,0,10,,10,7,42.86
WAS9-0916,2014,1,NRS_WA-10320,WMT,T,0,10,0,0,0,10,0,10,8,37.50
WAS9-0916,2014,2,NRS_WA-10320,WMT,T,0,10,0,5.4375,0,10,0,10,8,44.30
FW08WA015,2008,1,NRS_WA-10325,XER,R,10,10,10,10,10,,,10,6,
FW08WA015,2008,2,NRS_WA-10325,XER,R,10,10,10,10,10,10,10,10,8,100.00
WAR9-0901,2013,1,NRS_WA-10325,XER,R,10,10,10,10,10,10,10,10,8,100.00
WAR9-0901,2013,2,NRS_WA-10325,XER,R,10,10,10,10,10,10,10,10,8,100.00
NRS18_WA_10002,2018,1,NRS_WA-10325,XER,R,10,10,10,10,10,10,10,10,8,100.00
NRS18_WA_10002,2018,2,NRS_WA-10325,XER,R,10,10,10,10,10,10,10,10,8,100.00
FW08WA016,2009,1,NRS_WA-10326,XER,T,10,10,10,10,10,10,,10,7,100.00
WAR9-0902,2014,1,NRS_WA-10326,XER,S,10,10,10,10,10,10,10,10,8,100.00
NRS18_WA_10008,2018,1,NRS_WA-10326,XER,T,10,10,10,10,10,10,10,10,8,100.00
FW08WA017,2009,1,NRS_WA-10327,WMT,T,10,10,10,10,1.455696203,10,10,10,8,89.32
FW08WA017,2009,2,NRS_WA-10327,WMT,S,10,10,10,10,0,10,0,10,8,75.00
WAR9-0903,2014,1,NRS_WA-10327,WMT,S,10,10,10,10,1.708860759,10,10,10,8,89.64
WAR9-0903,2014,2,NRS_WA-10327,WMT,S,10,10,0,5.75,0,,10,10,7,65.36
FW08WA018,2009,1,NRS_WA-10328,XER,S,10,10,6.202623907,10,10,10,10,10,8,95.25
WAS9-0917,2014,1,NRS_WA-10328,XER,S,10,10,2.915451895,10,4.955894146,10,10,10,8,84.84
FW08WA020,2008,1,NRS_WA-10330,XER,T,10,10,10,10,10,10,10,10,8,100.00
WAR9-0904,2014,1,NRS_WA-10330,XER,T,10,10,5.63654033,10,10,10,10,10,8,94.55
FW08WA021,2009,1,NRS_WA-10331,WMT,T,10,10,8.3,10,10,10,,10,7,97.57
WAS9-0918,2013,1,NRS_WA-10331,WMT,S,10,10,4.130434783,10,10,10,10,10,8,92.66
FW08WA022,2009,1,NRS_WA-10332,WMT,S,10,10,10,10,10,10,10,10,8,100.00
WAR9-0905,2014,1,NRS_WA-10332,WMT,S,10,10,10,10,10,10,10,10,8,100.00
NRS18_WA_10010,2018,1,NRS_WA-10332,WMT,S,10,10,10,10,10,10,10,10,8,100.00
FW08WA026,2009,1,NRS_WA-10336,WMT,S,6.811774775,10,0,0,0,10,10,10,8,58.51
WAS9-0919,2013,1,NRS_WA-10336,WMT,T,7.346813514,10,0,3.75,0,10,10,10,8,63.87
NRS18_WA_10005,2018,1,NRS_WA-10336,WMT,T,7.454103604,10,0,0,0,10,5.85,10,8,54.13
FW08WA028,2008,1,NRS_WA-10338,XER,S,10,10,10,10,10,10,10,10,8,100.00
FW08WA029,2008,1,NRS_WA-10339,WMT,S,10,10,8.350413043,0,0,10,10,10,8,72.94
WAR9-0907,2014,1,NRS_WA-10339,WMT,S,10,10,10,10,10,10,10,10,8,100.00
NRS18_WA_10011,2018,1,NRS_WA-10339,WMT,S,10,10,10,10,4.873417722,10,10,10,8,93.59
FW08WA030,2009,1,NRS_WA-10340,WMT,S,6.14827027,10,7.02526087,9.1875,0,10,10,10,8,77.95
WAS9-0920,2013,1,NRS_WA-10340,WMT,S,5.827811712,10,3.47826087,0.75,5.379746835,10,10,10,8,69.29
NRS18_WA_10006,2018,1,NRS_WA-10340,WMT,S,5.165718919,10,10,3.25,10,10,10,10,8,85.52
FW08WA031,2009,1,NRS_WA-10341,WMT,S,10,9.862717514,6.450217391,10,0,10,10,10,8,82.89
WAS9-0921,2013,1,NRS_WA-10341,WMT,S,10,10,0.652173913,10,0,10,10,10,8,75.82
NRS18_WA_10007,2018,1,NRS_WA-10341,WMT,R,10,10,10,10,6.202531646,10,10,10,8,95.25
FW08WA032,2008,1,NRS_WA-10342,XER,T,10,10,10,0,10,10,10,10,8,87.50
WAR9-0908,2013,1,NRS_WA-10342,XER,T,10,10,8.454810496,0,10,10,10,10,8,85.57
NRS18_WA_10012,2018,1,NRS_WA-10342,XER,T,10,10,9.980466472,0,10,10,10,10,8,87.48
FW08WA033,2008,1,NRS_WA-10343,WMT,T,10,10,10,8.6875,2.46835443,10,,10,7,87.37
WAR9-0909,2014,1,NRS_WA-10343,WMT,T,10,10,10,10,10,10,10,10,8,100.00
NRS18_WA_10047,2018,1,NRS_WA-10343,WMT,T,10,10,10,9.8125,2.658227848,10,10,10,8,90.59
FW08WA035,2008,1,NRS_WA-10345,XER,S,10,10,10,10,10,10,10,10,8,100.00
WAR9-0910,2014,1,NRS_WA-10345,XER,S,10,10,5.73372206,10,0.946271051,10,10,10,8,83.35
FW08WA036,2009,1,NRS_WA-10346,XER,S,10,10,9.20122449,3.26,10,10,,10,7,89.23
FW08WA037,2009,1,NRS_WA-10347,WMT,S,9.508144144,10,10,0,10,,10,10,7,85.01
FW08WA040,2008,1,NRS_WA-10350,WMT,T,10,10,10,0,0.443037975,10,10,10,8,75.55
FW08WA041,2009,1,NRS_WA-10351,WMT,T,2.774279279,8.980514124,6.328521739,0,0,10,10,10,8,60.10
FW08WA044,2009,1,NRS_WA-10354,XER,T,10,10,9.489669582,7.82,10,10,10,10,8,96.64
FW08WA046,2008,1,NRS_WA-10356,WMT,R,7.461162162,10,10,10,3.481012658,10,10,10,8,88.68
WAS9-0923,2013,1,NRS_WA-10356,WMT,R,7.617862162,10,10,10,10,10,10,10,8,97.02
NRS18_WA_10043,2018,1,NRS_WA-10356,WMT,R,10,10,10,10,10,10,10,10,8,100.00
FW08WA051,2009,1,NRS_WA-10358,WMT,S,10,10,10,10,10,10,10,10,8,100.00
WAS9-0924,2014,1,NRS_WA-10358,WMT,S,10,10,0.217391304,10,0,10,10,10,8,75.27
NRS18_WA_10044,2018,1,NRS_WA-10358,WMT,S,10,10,10,10,9.556962025,10,10,10,8,99.45
FW08WA058,2009,1,NRS_WA-10360,WMT,T,5.978864865,10,6.877173913,10,4.493670886,10,10,10,8,84.19
WAS9-0925,2013,1,NRS_WA-10360,WMT,S,6.094625225,10,1.52173913,9.25,10,10,10,10,8,83.58
FW08WA066,2009,1,NRS_WA-10362,WMT,R,10,10,0,0,10,10,10,10,8,75.00
FW08WA078,2009,1,NRS_WA-10365,WMT,S,2.520171171,10,6.378804348,0,10,10,10,10,8,73.62
WAS9-0927,2014,1,NRS_WA-10365,WMT,S,3.677774775,10,7.173913043,0,3.417721519,10,10,10,8,67.84
FW08WA084,2009,1,NRS_WA-10368,XER,T,10,10,7.65451895,10,10,10,10,10,8,97.07
FW08WA109,2009,1,NRS_WA-10371,WMT,R,10,7.004378531,6.627717391,10,0,10,10,10,8,79.54
FW08WA120,2009,1,NRS_WA-10374,WMT,R,10,10,8.051086957,10,10,10,,10,7,97.22
FW08WA122,2009,1,NRS_WA-10376,WMT,S,6.331792793,10,5.730695652,10,10,10,10,10,8,90.08
FW08WA123,2009,1,NRS_WA-10377,WMT,R,10,10,2.440478261,3.9375,10,10,10,10,8,82.97
FW08RWA9901,2009,1,NRS_WA-10378,WMT,S,8.703468468,10,10,10,3.670886076,10,7,10,8,86.72
FW08RWA9902,2009,1,NRS_WA-10379,WMT,S,10,10,10,10,8.860759494,10,10,10,8,98.58
FW08RWA9903,2009,1,NRS_WA-10380,WMT,S,10,10,10,10,10,0,7.5,10,8,84.38
WALS-1067,2014,1,NRS_WA-10381,WMT,S,9.060631532,10,10,9.5625,10,10,10,10,8,98.28
NRS18_WA_10013,2018,1,NRS_WA-10381,WMT,S,10,10,10,6.875,10,10,10,10,8,96.09
NRS18_WA_10013,2018,2,NRS_WA-10381,WMT,S,9.849778378,10,10,10,10,10,10,10,8,99.81
WALS-1068,2014,1,NRS_WA-10382,WMT,R,10,7.546639548,10,10,10,10,10,10,8,96.93
NRS18_WA_10018,2018,1,NRS_WA-10382,WMT,R,10,8.985219209,10,10,10,10,10,10,8,98.73
WALS-1069,2013,1,NRS_WA-10383,WMT,S,10,10,1.739130435,10,10,10,10,10,8,89.67
WALS-1070,2013,1,NRS_WA-10384,XER,S,10,10,2.526724976,10,10,0,10,10,8,78.16
WALS-1072,2013,1,NRS_WA-10386,WMT,S,8.709115315,10,10,7.375,10,10,10,10,8,95.11
WALS-1073,2014,1,NRS_WA-10387,WMT,S,10,10,6.304347826,5.3125,10,10,10,10,8,89.52
WARM-1001,2013,1,NRS_WA-10388,WMT,S,10,10,10,10,10,10,10,10,8,100.00
NRS18_WA_10014,2018,1,NRS_WA-10388,WMT,S,10,10,10,10,10,10,10,10,8,100.00
NRS18_WA_10014,2018,2,NRS_WA-10388,WMT,S,10,10,10,10,10,10,10,10,8,100.00
WARM-1002,2014,1,NRS_WA-10389,XER,T,10,10,10,10,10,10,10,10,8,100.00
NRS18_WA_10024,2018,1,NRS_WA-10389,XER,T,10,10,10,10,10,10,10,10,8,100.00
WARM-1003,2014,1,NRS_WA-10390,WMT,S,10,10,6.304347826,10,10,10,10,10,8,95.38
NRS18_WA_10025,2018,1,NRS_WA-10390,WMT,S,10,10,8.602173913,8.0625,10,0,10,10,8,83.33
WARM-1004,2014,1,NRS_WA-10391,XER,S,10,10,10,10,10,10,10,10,8,100.00
NRS18_WA_10026,2018,1,NRS_WA-10391,XER,S,10,10,10,10,10,0,10,10,8,87.50
WARM-1005,2014,1,NRS_WA-10392,XER,S,10,10,10,10,10,10,10,10,8,100.00
WARM-1008,2014,1,NRS_WA-10395,XER,S,10,10,10,10,10,10,10,10,8,100.00
WARO-1038,2014,1,NRS_WA-10397,XER,T,10,10,0,4.2,3.664795509,10,10,10,8,72.33
NRS18_WA_10021,2018,1,NRS_WA-10397,XER,S,10,10,5.134791059,9.08,10,10,10,10,8,92.77
WARO-1039,2014,1,NRS_WA-10398,WMT,S,10,10,1.086956522,10,0,10,10,10,8,76.36
NRS18_WA_10022,2018,1,NRS_WA-10398,WMT,S,10,10,10,10,0,10,10,10,8,87.50
WARO-1040,2013,1,NRS_WA-10399,WMT,S,8.697821622,6.358017514,0.652173913,10,10,10,10,10,8,82.14
NRS18_WA_10023,2018,1,NRS_WA-10399,WMT,S,9.337327027,5.660488701,9.73673913,6.0625,10,10,10,10,8,88.50
WARO-1041,2013,1,NRS_WA-10400,WMT,T,9.502497297,8.46589548,0,2.9375,0,0,10,10,8,51.13
WARO-1043,2014,1,NRS_WA-10402,WMT,S,10,10,0,10,0,10,10,10,8,75.00
WARO-1044,2013,1,NRS_WA-10403,XER,T,10,10,3.401360544,0,10,10,10,10,8,79.25
WASS-1133,2013,1,NRS_WA-10404,WMT,S,10,9.822136158,5.869565217,10,10,10,10,10,8,94.61
WASS-1134,2014,1,NRS_WA-10405,WMT,R,10,10,7.826086957,10,10,10,10,10,8,97.28
NRS18_WA_10016,2018,1,NRS_WA-10405,WMT,R,10,10,1.855217391,10,7.46835443,10,10,10,8,86.65
WASS-1136,2013,1,NRS_WA-10407,WMT,S,10,9.861541243,10,10,10,10,10,10,8,99.83
NRS18_WA_10017,2018,1,NRS_WA-10407,WMT,S,10,10,10,10,10,10,10,10,8,100.00
WASS-1139,2014,1,NRS_WA-10410,XER,T,10,10,10,10,10,0,10,10,8,87.50
NRS18_WA_10049,2018,1,NRS_WA-10410,XER,T,10,10,10,10,10,10,10,10,8,100.00
WASS-1140,2013,1,NRS_WA-10411,WMT,S,4.329985586,10,2.173913043,0.6875,0.316455696,0,10,10,8,46.88
WASS-1145,2013,1,NRS_WA-10416,XER,S,10,10,0,8.32,9.703287891,10,10,10,8,85.03
WASS-1146,2014,1,NRS_WA-10417,WMT,S,10,10,6.086956522,10,10,10,10,10,8,95.11
WARF-0001,2014,1,NRS_WA-10418,WMT,T,9.12557027,10,9.130434783,5.375,10,10,10,10,8,92.04
WARF-0002,2014,1,NRS_WA-10419,WMT,S,10,10,10,10,10,10,10,10,8,100.00
WARF-0101,2013,1,NRS_WA-10420,WMT,S,10,10,0,10,0,10,10,10,8,75.00
WARF-0102,2013,1,NRS_WA-10421,WMT,S,10,10,8.043478261,10,8.291139241,10,10,10,8,95.42
WARF-0103,2013,1,NRS_WA-10422,WMT,S,10,5.882215819,0,10,0,10,10,10,8,69.85
WARF-0104,2013,1,NRS_WA-10423,WMT,S,9.959891892,9.396914124,0,10,0,10,10,10,8,74.20
WARF-0105,2013,1,NRS_WA-10424,WMT,R,10,10,0,10,0,,10,10,7,71.43
WARF-0106,2013,1,NRS_WA-10425,WMT,S,10,10,3.913043478,10,0,10,10,10,8,79.89
WARF-0107,2014,1,NRS_WA-10426,WMT,R,10,10,10,10,10,,10,10,7,100.00
WARF-0108,2014,1,NRS_WA-10427,WMT,R,10,10,10,10,0,10,10,10,8,87.50
WARF-0109,2014,1,NRS_WA-10428,WMT,R,10,9.65510565,10,10,10,10,10,10,8,99.57
WARF-0110,2014,1,NRS_WA-10429,WMT,T,10,9.513364972,10,10,0,10,10,10,8,86.89
NRS18_WA_10029,2018,1,NRS_WA-10432,WMT,S,10,10,8.051956522,10,9.683544304,10,10,10,8,97.17
NRS18_WA_10032,2018,1,NRS_WA-10435,WMT,S,7.495043243,8.685858192,10,5,10,10,10,10,8,88.98
NRS18_WA_10034,2018,1,NRS_WA-10437,WMT,S,10,10,10,10,10,10,10,10,8,100.00
NRS18_WA_10035,2018,1,NRS_WA-10438,XER,S,10,10,10,10,10,10,10,10,8,100.00
NRS18_WA_10037,2018,1,NRS_WA-10440,WMT,T,10,10,10,2.9375,10,10,10,10,8,91.17
NRS18_WA_10038,2018,1,NRS_WA-10441,XER,S,10,10,10,10,10,10,10,10,8,100.00
NRS18_WA_10039,2018,1,NRS_WA-10442,XER,S,10,10,10,10,10,10,10,10,8,100.00
NRS18_WA_10040,2018,1,NRS_WA-10443,XER,T,10,10,10,10,10,10,10,10,8,100.00
NRS18_WA_10060,2018,1,NRS_WA-10444,WMT,S,7.229641441,10,0,0,0,10,10,10,8,59.04
NRS18_WA_10065,2018,1,NRS_WA-10449,WMT,S,10,10,10,10,10,10,10,10,8,100.00
NRS18_WA_10211,2018,1,NRS_WA-10451,XER,S,10,10,10,10,9.975942261,10,10,10,8,99.97
NRS18_WA_10212,2018,1,NRS_WA-10452,XER,S,10,10,0,10,10,10,10,10,8,87.50
NRS18_WA_10360,2018,1,NRS_WA-10453,WMT,T,6.323322523,10,10,8.3125,10,10,10,10,8,93.29
NRS18_WA_10519,2018,1,NRS_WA-10463,XER,S,10,10,10,10,10,0,10,10,8,87.50
NRS18_WA_10522,2018,1,NRS_WA-10466,XER,S,10,10,10,10,10,10,10,10,8,100.00
NRS18_WA_10811,2018,1,NRS_WA-10468,XER,S,10,10,10,10,10,10,10,10,8,100.00
FW08WI017,2009,1,NRS_WI-10008,UMW,S,0,10,0,10,8.506024096,10,4,10,8,65.63
FW08WI012,2009,1,NRS_WI-10009,UMW,S,8.189909749,10,0,0,0,10,10,10,8,60.24
FW08WI005,2009,1,NRS_WI-10011,UMW,S,10,10,0,0,1.036144578,,10,10,7,58.62
FW08WI014,2009,1,NRS_WI-10012,UMW,S,0,10,3.707331731,9.06626506,0,0,0,10,8,40.97
FW08WI018,2009,1,NRS_WI-10013,UMW,R,10,10,10,10,10,0,10,10,8,87.50
FW08WI016,2009,1,NRS_WI-10014,UMW,S,10,10,0,10,10,10,10,10,8,87.50
FW08WI009,2009,1,NRS_WI-10015,UMW,S,10,10,10,10,10,10,10,10,8,100.00
FW08WI007,2009,1,NRS_WI-10016,TPL,T,0,10,10,0,10,10,10,10,8,75.00
FW08WI006,2009,1,NRS_WI-10018,UMW,S,10,10,0,5.271084337,0,10,10,10,8,69.09
FW08WI019,2009,1,NRS_WI-10024,UMW,S,9.352719777,5.741173554,0,0,0,10,10,10,8,56.37
FW08WI011,2009,1,NRS_WI-10026,TPL,S,0,10,0,0,0,0,0,10,8,25.00
FW08WI003,2009,1,NRS_WI-10028,UMW,S,10,10,0,0,0,0,10,10,8,50.00
FW08WI003,2009,2,NRS_WI-10028,UMW,S,10,10,0,0,6.457831325,10,10,10,8,70.57
FW08WI004,2009,1,NRS_WI-10029,UMW,S,5.432164345,10,0,10,10,10,10,10,8,81.79
FW08WI008,2009,1,NRS_WI-10031,UMW,S,7.357086351,5.362628099,0,0,0,,10,10,7,46.74
FW08WI013,2009,1,NRS_WI-10032,UMW,S,10,10,2.996995192,10,10,10,10,10,8,91.25
FW08WI002,2009,1,NRS_WI-10033,UMW,S,10,10,9.577211538,10,10,0,10,10,8,86.97
FW08WI020,2009,1,NRS_WI-10037,UMW,S,8.732030641,10,7.991586538,9.939759036,0,10,10,10,8,83.33
FW08WI010,2009,1,NRS_WI-10042,TPL,S,0,9.419725664,8.79107171,10,10,10,10,10,8,85.26
FW08WI001,2009,1,NRS_WI-10043,UMW,S,5.777864624,10,0,10,0,10,1,10,8,58.47
FW08WI001,2009,2,NRS_WI-10043,UMW,S,3.287251253,10,2.787860577,10,0,10,10,10,8,70.09
FW08WI021,2008,1,NRS_WI-10051,UMW,S,0,0,0,0,0,10,10,10,8,37.50
FW08WI021,2008,2,NRS_WI-10051,UMW,S,0,0,0.197115385,0,0,10,10,10,8,37.75
WIR9-0901,2014,1,NRS_WI-10051,UMW,S,0,0,0,0,2.048192771,10,10,10,8,40.06
WIR9-0901,2014,2,NRS_WI-10051,UMW,S,0,0,0,0,0,10,10,10,8,37.50
NRS18_WI_10002,2019,1,NRS_WI-10051,UMW,S,0,0,0,0,0,10,10,10,8,37.50
NRS18_WI_10002,2019,2,NRS_WI-10051,UMW,S,3.192969359,0,0,0,0,10,10,10,8,41.49
FW08WI022,2008,1,NRS_WI-10052,UMW,S,6.579260724,10,0,2.680722892,0,10,10,10,8,61.57
FW08WI022,2008,2,NRS_WI-10052,UMW,S,6.162849025,10,7.0271875,10,0,10,10,10,8,78.99
WIR9-0902,2014,1,NRS_WI-10052,UMW,S,4.842902507,5.293801653,0,0,0,10,10,10,8,50.17
WIR9-0902,2014,2,NRS_WI-10052,UMW,S,6.807108635,7.01446281,0,7.65060241,0,10,10,10,8,64.34
FW08WI025,2009,1,NRS_WI-10055,UMW,S,0,5.027099174,0,0,10,10,10,10,8,56.28
WIS9-0923,2013,1,NRS_WI-10055,UMW,S,1.228763231,7.100495868,3.052884615,0,10,10,10,10,8,64.23
NRS18_WI_10003,2018,1,NRS_WI-10055,UMW,S,0,4.777603306,0,0,9.855421687,10,10,10,8,55.79
FW08WI026,2009,1,NRS_WI-10056,UMW,R,0,10,1.193798077,10,0,,0,10,7,44.56
WIS9-0924,2013,1,NRS_WI-10056,UMW,R,1.464467967,,0,0,0,10,0,10,7,30.66
WIS9-0924,2013,2,NRS_WI-10056,UMW,R,0,10,0,0,,10,0,10,7,42.86
NRS18_WI_10001,2018,1,NRS_WI-10056,UMW,S,10,10,0,0,0,10,10,10,8,62.50
NRS18_WI_10001,2018,2,NRS_WI-10056,UMW,S,10,10,0,0,0,10,9.05,10,8,61.31
FW08WI029,2008,1,NRS_WI-10059,UMW,S,1.33090195,0,0,0,0,10,10,10,8,39.16
WIR9-0903,2014,1,NRS_WI-10059,UMW,T,2.564423398,0,0,0,0,10,10,10,8,40.71
NRS18_WI_10009,2019,1,NRS_WI-10059,UMW,T,3.742947075,0,0,0,0,0,10,10,8,29.68
FW08WI030,2008,1,NRS_WI-10060,UMW,S,3.428674095,5.629330579,0,9.307228916,0,10,10,10,8,60.46
WIR9-0904,2014,1,NRS_WI-10060,UMW,S,3.192969359,4.863636364,8.774038462,0,0,10,10,10,8,58.54
NRS18_WI_10010,2019,1,NRS_WI-10060,UMW,S,7.04281337,10,0.769230769,0,0,0,10,10,8,47.27
FW08WI031,2008,1,NRS_WI-10061,UMW,S,10,10,0,0,0,10,10,10,8,62.50
FW08WI033,2008,1,NRS_WI-10063,UMW,S,0,0,0,0,1.204819277,10,10,10,8,39.01
WIR9-0906,2014,1,NRS_WI-10063,UMW,S,0,0,0,0,0,10,10,10,8,37.50
NRS18_WI_10011,2019,1,NRS_WI-10063,UMW,S,1.621604457,0,0,0,5.903614458,10,10,10,8,46.91
FW08WI034,2008,1,NRS_WI-10064,UMW,S,10,10,8.329927885,8.253012048,0,10,,10,7,80.83
WIR9-0907,2014,1,NRS_WI-10064,UMW,S,10,10,10,10,8.915662651,10,10,10,8,98.64
FW08WI036,2008,1,NRS_WI-10066,UMW,R,10,10,10,10,10,10,10,10,8,100.00
FW08WI038,2009,1,NRS_WI-10068,UMW,S,10,7.393008264,10,2.228915663,10,10,10,10,8,87.03
WIS9-0925,2013,1,NRS_WI-10068,UMW,S,10,8.477024793,10,0,10,10,10,10,8,85.60
NRS18_WI_10004,2018,1,NRS_WI-10068,UMW,S,10,8.132892562,10,0,10,10,10,10,8,85.17
FW08WI039,2009,1,NRS_WI-10069,UMW,S,10,10,10,10,4.939759036,0,10,10,8,81.17
WIR9-0909,2014,1,NRS_WI-10069,UMW,S,10,9.741710744,10,10,0,10,10,10,8,87.18
NRS18_WI_10013,2019,1,NRS_WI-10069,UMW,S,10,10,10,10,0.86746988,10,10,10,8,88.58
FW08WI040,2008,1,NRS_WI-10070,UMW,S,10,10,10,10,10,10,10,10,8,100.00
FW08WI041,2008,1,NRS_WI-10071,UMW,T,0,0,0,0,0,10,,10,7,28.57
WIR9-0911,2014,1,NRS_WI-10071,UMW,T,0,0,0,0,0,0,10,10,8,25.00
NRS18_WI_10014,2019,1,NRS_WI-10071,UMW,T,0,0,0,0,0,0,10,10,8,25.00
FW08WI042,2009,1,NRS_WI-10072,UMW,S,0,10,10,10,10,10,10,10,8,87.50
WIS9-0926,2013,1,NRS_WI-10072,UMW,S,0,10,10,10,10,0,10,8.8,8,73.50
NRS18_WI_10005,2018,1,NRS_WI-10072,UMW,S,0,10,7.620192308,2.710843373,5.662650602,,10,10,7,65.71
FW08WI044,2008,1,NRS_WI-10074,TPL,S,0,10,0,0,0.147058824,10,10,10,8,50.18
WIR9-0912,2014,1,NRS_WI-10074,TPL,T,0,10,0,0,0,10,10,10,8,50.00
NRS18_WI_10071,2019,1,NRS_WI-10074,TPL,S,0,10,0,0,0,10,10,10,8,50.00
FW08WI045,2009,1,NRS_WI-10075,UMW,S,6.665685794,3.693586777,0,0,3.78313253,0,10,10,8,42.68
FW08WI046,2008,1,NRS_WI-10076,UMW,S,4.363636212,5.526090909,0.163004808,8.644578313,0,10,10,10,8,60.87
WIR9-0914,2014,1,NRS_WI-10076,UMW,S,4.921470752,9.363165289,0,0,0,0,10,10,8,42.86
FW08WI047,2009,1,NRS_WI-10077,UMW,T,9.368433426,10,0,0,10,0,10,10,8,61.71
WIS9-0927,2013,1,NRS_WI-10077,UMW,T,8.975592201,10,0,0,10,10,10,10,8,73.72
WIS9-0927,2013,2,NRS_WI-10077,UMW,T,10,10,0,0,10,10,10,10,8,75.00
FW08WI048,2008,1,NRS_WI-10078,UMW,S,7.168522563,9.793330579,10,10,10,10,10,10,8,96.20
WIR9-0915,2014,1,NRS_WI-10078,UMW,S,6.72854039,9.165289256,10,10,10,10,10,10,8,94.87
FW08WI049,2008,1,NRS_WI-10079,UMW,S,0,0,0,0,4.746987952,10,10,10,8,43.43
WIR9-0916,2014,1,NRS_WI-10079,UMW,S,4.607197772,0,0,0,2.963855422,10,10,10,8,46.96
FW08WI050,2008,1,NRS_WI-10080,UMW,S,10,10,3.743389423,5.451807229,0,0,,10,7,55.99
WIR9-0917,2014,1,NRS_WI-10080,UMW,S,10,7.616694215,6.658653846,8.222891566,3.277108434,0,10,10,8,69.72
FW08WI051,2008,1,NRS_WI-10081,UMW,S,6.587117549,10,0,1.475903614,0,10,10,9.45,8,59.39
WIR9-0918,2014,1,NRS_WI-10081,UMW,S,6.257130919,9.518024793,0,0,3.036144578,10,10,10,8,61.01
FW08WI053,2008,1,NRS_WI-10083,UMW,S,1.236620056,0,0,0,0,10,10,10,8,39.05
WIR9-0919,2014,1,NRS_WI-10083,UMW,S,4.528629526,0,0,0,0,,10,10,7,35.04
FW08WI054,2008,1,NRS_WI-10084,UMW,S,9.611994986,7.788760331,1.8009375,0,0,10,,10,7,56.00
FW08WI055,2008,1,NRS_WI-10085,UMW,S,10,10,10,10,0,10,,10,7,85.71
FW08WI056,2009,1,NRS_WI-10086,UMW,S,6.799251811,10,0,0,0,10,10,10,8,58.50
FW08WI060,2009,1,NRS_WI-10087,UMW,S,10,10,10,10,10,10,10,10,8,100.00
WIS9-0928,2013,1,NRS_WI-10087,UMW,S,10,10,10,10,10,10,10,10,8,100.00
NRS18_WI_10006,2018,1,NRS_WI-10087,UMW,S,10,10,10,10,10,10,10,10,8,100.00
FW08WI062,2009,1,NRS_WI-10088,UMW,S,0.702355989,10,0,10,8.43373494,10,10,10,8,73.92
WIS9-0929,2013,1,NRS_WI-10088,UMW,S,0,10,0,4.126506024,5.831325301,10,10,10,8,62.45
NRS18_WI_10007,2018,1,NRS_WI-10088,UMW,S,2.485855153,10,0,8.102409639,8.746987952,10,10,10,8,74.17
FW08WI069,2009,1,NRS_WI-10090,UMW,S,4.591484123,1.473933884,2.666610577,0,10,10,10,10,8,60.92
WIS9-0930,2013,1,NRS_WI-10090,UMW,S,7.121381616,4.261404959,8.149038462,0,10,10,10,10,8,74.41
