,O,E,OoverE,Onull,Enull,OoverE.null,BC,BC.null
1000098,10,7.195015969,1.389850981,11,7.693617021,1.429756637,0.235050736,0.233781015
1000100,7,7.255939384,0.964726913,9,7.693617021,1.169800885,0.299034182,0.267907214
1000102,11,10.83098037,1.015605201,10,7.693617021,1.299778761,0.321511271,0.262626263
1000103,14,14.27776892,0.980545355,9,7.693617021,1.169800885,0.313828025,0.334183023
1000104,9,9.677169392,0.930024022,8,7.693617021,1.039823009,0.362266856,0.363340564
1000105,17,13.65966057,1.244540442,11,7.693617021,1.429756637,0.283034806,0.259276121
1000106,13,12.91432606,1.006634023,10,7.693617021,1.299778761,0.309255561,0.262626263
1000107,8,11.51001572,0.695046835,6,7.693617021,0.779867257,0.471641955,0.450590429
1000108,7,11.20857636,0.624521775,6,7.693617021,0.779867257,0.438585371,0.408328154
1000109,4,9.812841721,0.407629116,4,7.693617021,0.519911504,0.566602642,0.531295488
1000110,10,10.90174614,0.917284247,8,7.693617021,1.039823009,0.375333194,0.329718004
1000111,10,8.439132338,1.184955941,10,7.693617021,1.299778761,0.218301178,0.250601251
1000112,7,11.20572094,0.624680914,5,7.693617021,0.649889381,0.45137623,0.466309085
1000113,2,9.422471827,0.212258528,3,7.693617021,0.389933628,0.696848497,0.602865101
1000114,3,8.532413618,0.351600395,3,7.693617021,0.389933628,0.602837632,0.586947871
1000115,2,9.387322198,0.213053303,1,7.693617021,0.129977876,0.748400589,0.805188448
1000116,6,9.572183803,0.626816213,7,7.693617021,0.909845133,0.462332975,0.359976832
1000117,4,6.581965231,0.607721229,6,7.693617021,0.779867257,0.481720333,0.426973275
1000118,17,13.41364266,1.2673664,10,7.693617021,1.299778761,0.282284877,0.25974026
1000122,13,12.91432606,1.006634023,10,7.693617021,1.299778761,0.317271786,0.262626263
1000123,13,11.26207548,1.15431654,10,7.693617021,1.299778761,0.273465879,0.281866282
1000126,5,8.507603345,0.587709581,4,7.693617021,0.519911504,0.441829906,0.467248908
1000127,10,10.87494556,0.919544833,9,7.693617021,1.169800885,0.348188176,0.289319398
1000129,6,8.558502149,0.701057252,5,7.693617021,0.649889381,0.460039109,0.487763996
1000131,4,6.519930918,0.613503433,6,7.693617021,0.779867257,0.489789583,0.456183965
1000132,10,9.061705623,1.103545008,10,7.693617021,1.299778761,0.285434471,0.247715248
1000136,7,8.694222502,0.805132374,6,7.693617021,0.779867257,0.365294907,0.400870106
1430311,12,10.78194122,1.112972122,11,7.693617021,1.429756637,0.290376121,0.231049397
1430313,10,7.364952091,1.357782084,10,7.693617021,1.299778761,0.23697899,0.271765272
1430314,3,8.470447539,0.354172549,4,7.693617021,0.519911504,0.554187952,0.49636099
1430315,13,12.06015064,1.077930151,8,7.693617021,1.039823009,0.276251642,0.3329718
1430316,10,11.8951107,0.840681542,5,7.693617021,0.649889381,0.425476221,0.489104928
10054,3,10.72049534,0.279837816,3,9.059375,0.331148672,0.674107936,0.683337652
10058,11,8.704293607,1.263744136,9,9.059375,0.993446016,0.253388342,0.292092057
10060,14,10.53352951,1.32908917,6,9.059375,0.662297344,0.195318541,0.397800374
10087,3,10.72049534,0.279837816,3,9.059375,0.331148672,0.674107936,0.683337652
10141,2,8.871244094,0.225447522,2,9.059375,0.220765781,0.786736715,0.792314213
10145,5,6.793558682,0.735991287,4,9.059375,0.441531563,0.37581627,0.587461115
10146,6,7.85500148,0.763844541,5,9.059375,0.551914453,0.344488224,0.488108469
10147,2,10.24413041,0.19523375,2,9.059375,0.220765781,0.76669796,0.792314213
10203,2,7.892380163,0.253408979,2,9.059375,0.220765781,0.672332818,0.761231986
10205,6,8.913361198,0.673146736,3,9.059375,0.331148672,0.475215802,0.659497279
10232,9,9.520422506,0.945336196,8,9.059375,0.883063125,0.288284847,0.324967943
10234,6,9.511771475,0.630797325,4,9.059375,0.441531563,0.446680466,0.587461115
10249,5,8.963478634,0.557819146,5,9.059375,0.551914453,0.490874882,0.518781952
10300,10,10.01482938,0.998519258,10,9.059375,1.103828907,0.258071559,0.251024758
10305,14,12.7614895,1.097050622,11,9.059375,1.214211797,0.205926594,0.218414083
10326,6,10.97272295,0.546810489,6,9.059375,0.662297344,0.487107198,0.438057688
10327,7,8.93056322,0.783825144,5,9.059375,0.551914453,0.381641598,0.492776172
10330,2,15.50041525,0.129028801,2,9.059375,0.220765781,0.80234101,0.71178299
10331,6,11.22841065,0.534358796,6,9.059375,0.662297344,0.49129668,0.438057688
10337,7,14.09611814,0.496590617,3,9.059375,0.331148672,0.582196195,0.659497279
10349,14,14.28693346,0.979916372,9,9.059375,0.993446016,0.292037939,0.26648209
10410,9,10.12163042,0.889184808,8,9.059375,0.883063125,0.35921072,0.358124199
10416,7,10.53523768,0.664436837,6,9.059375,0.662297344,0.457876539,0.447603237
10417,5,8.429820276,0.593132456,5,9.059375,0.551914453,0.430399058,0.466548122
10428,9,12.86574056,0.699532216,7,9.059375,0.772680235,0.44190378,0.398715703
10431,9,9.759465348,0.922181665,9,9.059375,0.993446016,0.271718722,0.276172348
10439,5,12.55450514,0.398263408,3,9.059375,0.331148672,0.570586795,0.597045867
10440,13,11.9851287,1.084677547,9,9.059375,0.993446016,0.273428422,0.291572936
10444,5,9.815563725,0.509395093,5,9.059375,0.551914453,0.511538513,0.497221605
10469,12,15.53745558,0.772327228,7,9.059375,0.772680235,0.370414778,0.344230395
10472,6,7.14261939,0.840027961,4,9.059375,0.441531563,0.341089385,0.512323522
10475,13,11.7139276,1.109790024,8,9.059375,0.883063125,0.247875371,0.304268181
10478,4,8.772168093,0.455987614,4,9.059375,0.441531563,0.518701033,0.565446279
10490,17,14.36164127,1.183708719,11,9.059375,1.214211797,0.164274523,0.212494158
10492,5,7.504135662,0.666299255,5,9.059375,0.551914453,0.415773078,0.497221605
10506,6,9.343127778,0.642183233,3,9.059375,0.331148672,0.462191967,0.659497279
10510,12,13.37554553,0.897159669,8,9.059375,0.883063125,0.396581271,0.3513464
10535,13,13.80300985,0.941823569,12,9.059375,1.324594688,0.255493245,0.205074937
10546,11,8.994422433,1.222980139,7,9.059375,0.772680235,0.241918316,0.362132711
10552,2,7.735324009,0.258554134,2,9.059375,0.220765781,0.670483912,0.729867194
10556,7,8.341979045,0.839129415,5,9.059375,0.551914453,0.357003365,0.498777506
10558,4,8.408157559,0.475728478,3,9.059375,0.331148672,0.518903134,0.659497279
10560,8,7.732446606,1.034601389,7,9.059375,0.772680235,0.295138831,0.397937342
10561,7,8.188446236,0.854863035,4,9.059375,0.441531563,0.395540077,0.580043073
10566,14,12.20333763,1.14722713,9,9.059375,0.993446016,0.259524124,0.291572936
10582,8,9.976199362,0.801908594,6,9.059375,0.662297344,0.380221675,0.410043578
10619,4,11.28858465,0.354340258,4,9.059375,0.441531563,0.604819563,0.549174444
10638,3,12.99373112,0.230880566,2,9.059375,0.220765781,0.720133331,0.729867194
10641,8,10.49262442,0.762440328,5,9.059375,0.551914453,0.411474943,0.501667037
10642,6,8.197318489,0.731946674,6,9.059375,0.662297344,0.393155674,0.417098983
10646,10,7.752059986,1.289979698,7,9.059375,0.772680235,0.193859216,0.368748784
10649,9,8.704311141,1.033970392,5,9.059375,0.551914453,0.319021129,0.480773505
10650,5,10.53544255,0.474588512,3,9.059375,0.331148672,0.562618641,0.659497279
10663,10,9.530876026,1.049221496,8,9.059375,0.883063125,0.267532268,0.316724675
10665,9,10.66936543,0.843536577,9,9.059375,0.993446016,0.33418068,0.286727808
10668,6,11.50954896,0.521306267,4,9.059375,0.441531563,0.535053706,0.565446279
10672,7,9.395510346,0.745036698,5,9.059375,0.551914453,0.357680954,0.466548122
10673,10,9.823631011,1.017953544,9,9.059375,0.993446016,0.341147395,0.301263194
10702,10,12.75254267,0.784157345,7,9.059375,0.772680235,0.345674127,0.353376143
10709,14,10.85640389,1.289561455,10,9.059375,1.103828907,0.261844396,0.244466306
10711,12,10.04994124,1.194036832,9,9.059375,0.993446016,0.25228928,0.302128396
10718,8,9.902531727,0.80787421,9,9.059375,0.993446016,0.326544662,0.285343485
10722,10,9.034426481,1.106877124,6,9.059375,0.662297344,0.244670416,0.418966591
10739,6,10.02312263,0.598615843,6,9.059375,0.662297344,0.443718296,0.417098983
10740,11,10.21390495,1.076963224,10,9.059375,1.103828907,0.276919275,0.26250205
10745,4,7.801137265,0.512745753,4,9.059375,0.441531563,0.515978112,0.583153865
10747,5,7.845072886,0.637342708,3,9.059375,0.331148672,0.453489561,0.659497279
10749,16,19.15622215,0.835237756,13,9.059375,1.434977578,0.325531515,0.178637201
10751,23,19.71230335,1.166783992,9,9.059375,0.993446016,0.258535388,0.285689566
10756,4,9.411529387,0.425010626,3,9.059375,0.331148672,0.5873391,0.659497279
10758,17,18.05692358,0.941467129,7,9.059375,0.772680235,0.36867721,0.363884024
10763,7,9.936879788,0.704446481,4,9.059375,0.441531563,0.428171002,0.542234984
10784,4,8.363169052,0.478287594,3,9.059375,0.331148672,0.529842673,0.659497279
10785,4,9.285219711,0.430792176,3,9.059375,0.331148672,0.574097454,0.654314589
10786,4,13.15972006,0.303957834,3,9.059375,0.331148672,0.673689972,0.659497279
10792,10,8.985901796,1.112854361,8,9.059375,0.883063125,0.267476195,0.321304268
10799,4,12.28215398,0.325675774,3,9.059375,0.331148672,0.657569886,0.659497279
10805,20,17.30558696,1.155696137,10,9.059375,1.103828907,0.292886526,0.246433842
10811,4,7.792841992,0.513291557,2,9.059375,0.220765781,0.526068382,0.729867194
10812,7,9.031026902,0.775105653,4,9.059375,0.441531563,0.407746398,0.562574779
10813,9,9.46034708,0.951339303,5,9.059375,0.551914453,0.317495537,0.498777506
10814,14,10.63688373,1.316174958,13,9.059375,1.434977578,0.178988977,0.178637201
10822,16,13.88738321,1.152124901,12,9.059375,1.324594688,0.191821989,0.19038433
10853,4,12.55789297,0.318524773,5,9.059375,0.551914453,0.656144936,0.514114248
10856,6,7.269571108,0.825358183,3,9.059375,0.331148672,0.37177995,0.659497279
10857,8,13.06399689,0.612370017,5,9.059375,0.551914453,0.464763618,0.480995777
10863,16,12.96065436,1.23450557,12,9.059375,1.324594688,0.16263244,0.205074937
10866,16,14.35167399,1.114852526,10,9.059375,1.103828907,0.19120382,0.262666011
10887,5,10.12163042,0.49399156,4,9.059375,0.441531563,0.531058977,0.563531945
10888,10,13.05160678,0.766189188,9,9.059375,0.993446016,0.37463605,0.283613082
10911,5,8.720282266,0.573375935,3,9.059375,0.331148672,0.484895844,0.654314589
10913,3,11.14820138,0.269101705,2,9.059375,0.220765781,0.684786353,0.735235942
10917,5,9.091030289,0.549992668,3,9.059375,0.331148672,0.488185073,0.683337652
10918,13,18.66239717,0.696587897,3,9.059375,0.331148672,0.417075849,0.597045867
10920,7,8.921629613,0.784610021,4,9.059375,0.441531563,0.366113303,0.542234984
10923,20,16.03864538,1.246988104,13,9.059375,1.434977578,0.139870805,0.178637201
10936,9,9.454742751,0.951903213,5,9.059375,0.551914453,0.335148698,0.476772616
10945,9,9.454919343,0.951885434,5,9.059375,0.551914453,0.312058849,0.466548122
10946,4,8.558203553,0.467387808,6,9.059375,0.662297344,0.566016377,0.462544096
10966,20,18.65922042,1.071856141,8,9.059375,0.883063125,0.291536903,0.321670636
10969,15,10.43190674,1.43789629,12,9.059375,1.324594688,0.239732309,0.211900876
10978,13,16.22161916,0.801399655,6,9.059375,0.662297344,0.446269734,0.462129072
10981,5,9.467362206,0.528130211,4,9.059375,0.441531563,0.498855392,0.565446279
10988,20,17.97785432,1.112479812,12,9.059375,1.324594688,0.174010399,0.19038433
10991,5,10.97272295,0.455675407,4,9.059375,0.441531563,0.566113692,0.557788945
10992,9,8.93056322,1.007775185,7,9.059375,0.772680235,0.270913583,0.391515859
10993,7,11.9851287,0.584057141,3,9.059375,0.331148672,0.494115236,0.659497279
11029,8,10.09030539,0.792840225,4,9.059375,0.441531563,0.399021566,0.525484566
11030,4,8.255033036,0.484552876,4,9.059375,0.441531563,0.505830547,0.565446279
11031,11,10.84602332,1.014196603,9,9.059375,0.993446016,0.294385011,0.284132203
11052,11,11.74517459,0.936554831,8,9.059375,0.883063125,0.342050171,0.334310313
11077,10,10.57032092,0.94604507,5,9.059375,0.551914453,0.349205224,0.519226495
11081,9,9.823631011,0.916158189,8,9.059375,0.883063125,0.366025569,0.35720828
11098,2,12.99373112,0.153920378,1,9.059375,0.110382891,0.813297102,0.882882883
11138,4,10.53544255,0.379670809,2,9.059375,0.220765781,0.627491414,0.729867194
11143,9,9.196504679,0.978632678,9,9.059375,0.993446016,0.28709819,0.288977332
11179,2,17.85145442,0.112035689,2,9.059375,0.220765781,0.854239491,0.729867194
11180,14,15.95599532,0.877413143,7,9.059375,0.772680235,0.331539642,0.360381397
11196,10,8.263701327,1.210111499,6,9.059375,0.662297344,0.242380116,0.431002283
11218,5,12.66014891,0.394940062,4,9.059375,0.441531563,0.592683931,0.569035654
11236,4,9.536681889,0.419433095,5,9.059375,0.551914453,0.55424732,0.495443432
11247,8,7.565695815,1.057404394,6,9.059375,0.662297344,0.226949637,0.397800374
11263,17,15.59081495,1.090385593,13,9.059375,1.434977578,0.196081963,0.178637201
11281,3,8.333339581,0.35999973,3,9.059375,0.331148672,0.601889735,0.683337652
11282,8,13.7522453,0.58172319,7,9.059375,0.772680235,0.457977463,0.402607511
11284,5,8.408157559,0.594660598,4,9.059375,0.441531563,0.432891036,0.569035654
11317,9,10.66373611,0.843981875,3,9.059375,0.331148672,0.400409125,0.659497279
11323,12,13.51918673,0.887627358,9,9.059375,0.993446016,0.338930311,0.280844437
11333,18,16.0462559,1.121757008,11,9.059375,1.214211797,0.188131907,0.234927559
11356,8,10.68209008,0.748917107,4,9.059375,0.441531563,0.397378238,0.569035654
11359,4,9.37909288,0.426480476,3,9.059375,0.331148672,0.553259985,0.62606893
11369,7,7.729258011,0.905649674,8,9.059375,0.883063125,0.324005238,0.344751786
11370,6,11.73894182,0.511119323,4,9.059375,0.441531563,0.537292993,0.569035654
11378,16,13.35297804,1.198234577,9,9.059375,0.993446016,0.307514121,0.294687662
11387,4,8.914674085,0.4486984,3,9.059375,0.331148672,0.53485495,0.659497279
11393,25,20.41227665,1.224753144,12,9.059375,1.324594688,0.234783801,0.202255528
11424,16,13.49891457,1.185280484,8,9.059375,0.883063125,0.3049768,0.335958967
11475,13,9.687436505,1.341944279,12,9.059375,1.324594688,0.208469393,0.202403917
11482,14,16.19910746,0.864245147,10,9.059375,1.103828907,0.402064876,0.272995573
11483,16,18.05692358,0.88608671,8,9.059375,0.883063125,0.370171334,0.324784759
11490,16,14.36164127,1.114078795,12,9.059375,1.324594688,0.183850344,0.19275857
11554,21,17.89781538,1.173327557,12,9.059375,1.324594688,0.229836236,0.196765099
11568,8,12.48072331,0.640988491,5,9.059375,0.551914453,0.493170064,0.515892421
11569,6,8.430921181,0.711666006,5,9.059375,0.551914453,0.419987726,0.533896421
11570,13,14.32593226,0.907445307,9,9.059375,0.993446016,0.294331359,0.285862606
11582,12,11.27198027,1.064586675,7,9.059375,0.772680235,0.328613476,0.406110138
11583,14,13.87635706,1.008910332,9,9.059375,0.993446016,0.354506534,0.281190517
11642,10,11.23744901,0.889881679,6,9.059375,0.662297344,0.366443043,0.418966591
11668,15,16.67216232,0.899703333,8,9.059375,0.883063125,0.335218884,0.305916835
11678,9,11.99930309,0.75004356,8,9.059375,0.883063125,0.381990939,0.360322403
11679,14,14.77290712,0.947680771,10,9.059375,1.103828907,0.266491468,0.233480899
11688,12,14.6819821,0.817328336,6,9.059375,0.662297344,0.445230281,0.451753476
11691,16,17.93825854,0.891948344,11,9.059375,1.214211797,0.247115448,0.229163421
11693,5,9.031026902,0.553646895,2,9.059375,0.220765781,0.547560264,0.755863238
11694,6,8.495212671,0.706280141,2,9.059375,0.220765781,0.448742548,0.755863238
11710,1,12.70009802,0.07873955,2,9.059375,0.220765781,0.863086245,0.735235942
11718,15,12.51975531,1.198106483,12,9.059375,1.324594688,0.232667219,0.202255528
11719,15,12.95108467,1.158204149,12,9.059375,1.324594688,0.233727366,0.195577979
11727,4,12.55450514,0.318610726,3,9.059375,0.331148672,0.654505009,0.659497279
11736,11,9.963239773,1.104058544,6,9.059375,0.662297344,0.297376334,0.433284914
11738,8,11.28503304,0.708903551,3,9.059375,0.331148672,0.461713244,0.659497279
11757,11,9.822569638,1.119869892,10,9.059375,1.103828907,0.265712574,0.272995573
11761,12,14.00611237,0.856768793,9,9.059375,0.993446016,0.327759661,0.336390379
11764,13,11.48286319,1.132121822,10,9.059375,1.103828907,0.249108244,0.272995573
11770,11,13.09910814,0.839751828,8,9.059375,0.883063125,0.356950215,0.310313244
11790,10,9.538615159,1.048370212,6,9.059375,0.662297344,0.289165981,0.418966591
11791,9,10.80856241,0.832673177,6,9.059375,0.662297344,0.392683543,0.431624818
11792,10,9.554300462,1.046649102,6,9.059375,0.662297344,0.264890389,0.410043578
11793,4,7.716313903,0.518382229,3,9.059375,0.331148672,0.495153906,0.659497279
11794,8,9.489712944,0.843018124,4,9.059375,0.441531563,0.415183992,0.611868868
11825,16,12.4211651,1.288123929,12,9.059375,1.324594688,0.180770432,0.211900876
11828,10,8.983357113,1.113169595,10,9.059375,1.103828907,0.258338871,0.26250205
11862,16,12.31376291,1.299359109,12,9.059375,1.324594688,0.215139715,0.202255528
11863,18,14.94295711,1.204580851,12,9.059375,1.324594688,0.126911916,0.19275857
11871,10,11.48153764,0.870963482,9,9.059375,0.993446016,0.340903589,0.28828517
11930,4,13.10348278,0.305262354,3,9.059375,0.331148672,0.665348741,0.659497279
11945,10,10.88066308,0.919061635,9,9.059375,0.993446016,0.270970053,0.289150372
11948,15,12.41273584,1.208436254,12,9.059375,1.324594688,0.229593795,0.211900876
11961,8,12.7494021,0.627480405,8,9.059375,0.883063125,0.397348653,0.33907309
11963,11,11.2562025,0.977238993,9,9.059375,0.993446016,0.294318841,0.299532791
11974,11,11.44058533,0.961489267,8,9.059375,0.883063125,0.307438042,0.320937901
11994,9,11.17475214,0.805386991,5,9.059375,0.551914453,0.428935574,0.518781952
11995,5,8.394735206,0.595611401,3,9.059375,0.331148672,0.472654935,0.659497279
12001,5,8.333339581,0.59999955,4,9.059375,0.441531563,0.452738818,0.587461115
12011,3,7.709016821,0.389154683,2,9.059375,0.220765781,0.608947445,0.751624753
12012,10,9.15158205,1.092707244,10,9.059375,1.103828907,0.264761904,0.275454993
12018,10,8.906566378,1.122767133,7,9.059375,0.772680235,0.232203608,0.360381397
12023,8,12.94447411,0.618024335,7,9.059375,0.772680235,0.39735327,0.380618797
12031,3,9.972433101,0.300829293,2,9.059375,0.220765781,0.655358868,0.729867194
12069,4,7.704955064,0.519146441,2,9.059375,0.220765781,0.532899013,0.755863238
12076,7,9.364309623,0.747519068,3,9.059375,0.331148672,0.419149637,0.659497279
12088,10,8.998803358,1.111258864,7,9.059375,0.772680235,0.25473807,0.381397159
12090,10,10.52486472,0.950130977,9,9.059375,0.993446016,0.335449142,0.307492646
12097,9,10.61721918,0.84767959,6,9.059375,0.662297344,0.400833356,0.483502801
12103,4,8.367452017,0.478042777,2,9.059375,0.220765781,0.579572901,0.792314213
12111,13,10.44450717,1.244673377,11,9.059375,1.214211797,0.237544703,0.238354884
12118,11,11.82300661,0.930389398,9,9.059375,0.993446016,0.340228583,0.293822461
12138,13,13.20551376,0.984437276,7,9.059375,0.772680235,0.3381704,0.380618797
12147,3,9.375773211,0.31997361,3,9.059375,0.331148672,0.675503564,0.70976937
12159,5,11.96841458,0.417766277,3,9.059375,0.331148672,0.595340417,0.659497279
12187,12,12.54261365,0.956738391,10,9.059375,1.103828907,0.331228383,0.26250205
12190,12,14.32593226,0.837641822,9,9.059375,0.993446016,0.310949543,0.334140855
12193,5,8.343121592,0.599296072,4,9.059375,0.441531563,0.446451981,0.564249821
12203,11,9.83759537,1.118159427,8,9.059375,0.883063125,0.290813021,0.321121084
12204,8,8.985901796,0.890283489,7,9.059375,0.772680235,0.351147767,0.395602257
12216,10,8.926269345,1.120288848,6,9.059375,0.662297344,0.268919245,0.407345922
12218,8,13.17866931,0.607041562,4,9.059375,0.441531563,0.481751824,0.542234984
12224,12,9.137362041,1.313289322,9,9.059375,0.993446016,0.25760254,0.309396089
12225,4,9.990581992,0.400377075,3,9.059375,0.331148672,0.589429166,0.659497279
12240,9,10.78730974,0.834313672,6,9.059375,0.662297344,0.339325884,0.397800374
12241,8,11.14013087,0.718124418,6,9.059375,0.662297344,0.423929884,0.444283046
12242,9,9.340749789,0.963520082,7,9.059375,0.772680235,0.288029339,0.363494843
12243,16,12.82960705,1.247115359,11,9.059375,1.214211797,0.268073484,0.222464558
12262,14,14.54102808,0.962792997,11,9.059375,1.214211797,0.259647973,0.238354884
12263,12,13.78623602,0.870433379,8,9.059375,0.883063125,0.336141344,0.365817915
12275,9,10.61721918,0.84767959,4,9.059375,0.441531563,0.361334587,0.542234984
12276,14,11.59907923,1.206992359,9,9.059375,0.993446016,0.28746691,0.335525177
12296,16,14.22850319,1.124503385,9,9.059375,0.993446016,0.272358935,0.285862606
12302,9,8.906566378,1.01049042,6,9.059375,0.662297344,0.266047824,0.405063291
12304,4,10.89372008,0.367184026,2,9.059375,0.220765781,0.563229478,0.698784968
12350,12,11.28503304,1.063355327,5,9.059375,0.551914453,0.292085497,0.466548122
12355,11,11.67296275,0.942348591,9,9.059375,0.993446016,0.287153033,0.296937186
12356,14,12.02846877,1.163905421,10,9.059375,1.103828907,0.267118851,0.276110838
12359,10,10.53525223,0.949194171,8,9.059375,0.883063125,0.313033074,0.335226232
12396,9,12.32775244,0.730060086,6,9.059375,0.662297344,0.449417504,0.443245487
12429,7,11.44081188,0.61184469,6,9.059375,0.662297344,0.42996408,0.42539946
138210,3,9.815256139,0.305646634,2,9.059375,0.220765781,0.65142315,0.755863238
138220,7,9.80043391,0.71425409,4,9.059375,0.441531563,0.409887797,0.569035654
138410,6,9.712173923,0.617781359,2,9.059375,0.220765781,0.478106332,0.755863238
138450,12,9.677975765,1.239928709,6,9.059375,0.662297344,0.210630588,0.397800374
138451,13,9.093782191,1.429548204,7,9.059375,0.772680235,0.17680168,0.368748784
138503,10,10.94306153,0.913821052,8,9.059375,0.883063125,0.305373156,0.298406302
138550,9,10.44118211,0.861971366,8,9.059375,0.883063125,0.327900896,0.309214142
138721,10,11.83202447,0.845163905,8,9.059375,0.883063125,0.31788497,0.31013006
138740,6,7.171424226,0.836653893,5,9.059375,0.551914453,0.32399227,0.483663036
138741,4,7.135014041,0.560615575,6,9.059375,0.662297344,0.417973102,0.424776925
138742,7,7.118102291,0.983408177,6,9.059375,0.662297344,0.29665853,0.418966591
138760,10,7.254395028,1.378474699,7,9.059375,0.772680235,0.159124963,0.360381397
138780,3,6.734995086,0.445434623,4,9.059375,0.441531563,0.561313299,0.598468533
138845,10,12.06292115,0.828986601,9,9.059375,0.993446016,0.322350559,0.281709638
139016,5,8.126341624,0.615283018,6,9.059375,0.662297344,0.405408795,0.442207927
139050,11,8.290089975,1.326885478,10,9.059375,1.103828907,0.197256488,0.250204952
139072,9,7.340327182,1.226103384,6,9.059375,0.662297344,0.188026017,0.397800374
139170,4,9.036603019,0.44264421,7,9.059375,0.772680235,0.51645426,0.365246157
139240,5,7.818426042,0.639514907,5,9.059375,0.551914453,0.459892994,0.501667037
139341,8,7.882920702,1.014852274,5,9.059375,0.551914453,0.271569334,0.488108469
139460,8,7.973707635,1.003297383,4,9.059375,0.441531563,0.292978258,0.529791816
139501,4,9.743123017,0.410545981,3,9.059375,0.331148672,0.55385056,0.62606893
139581,9,9.954253162,0.904136137,3,9.059375,0.331148672,0.389745142,0.637989116
139583,6,8.076668781,0.742880532,4,9.059375,0.441531563,0.364837035,0.523809524
139690,5,9.815256139,0.509411057,3,9.059375,0.331148672,0.536581342,0.622181912
139691,10,8.691391934,1.150563693,7,9.059375,0.772680235,0.239358056,0.353181553
139870,21,17.96079864,1.169213041,11,9.059375,1.214211797,0.267431658,0.241314847
139871,6,16.85049415,0.356072644,3,9.059375,0.331148672,0.661180122,0.637989116
139873,9,7.769219464,1.158417527,5,9.059375,0.551914453,0.238606075,0.466548122
139874,8,7.743803921,1.033084009,7,9.059375,0.772680235,0.246141175,0.360381397
140270,3,7.695457034,0.389840394,2,9.059375,0.220765781,0.60885995,0.756993501
140464,7,7.694989868,0.909682809,7,9.059375,0.772680235,0.31038043,0.391126678
140490,14,14.75751145,0.948669432,9,9.059375,0.993446016,0.344546643,0.304897041
140530,5,9.712173923,0.514817799,2,9.059375,0.220765781,0.576907128,0.792314213
140590,3,10.67187062,0.281112853,1,9.059375,0.110382891,0.730627455,0.882882883
140740,5,8.063124219,0.620107028,3,9.059375,0.331148672,0.459168013,0.625809795
140780,20,18.1489836,1.101990086,11,9.059375,1.214211797,0.301739994,0.216700421
140790,3,9.568411806,0.313531656,3,9.059375,0.331148672,0.649880553,0.647317958
140923,4,10.79410689,0.370572576,1,9.059375,0.110382891,0.639240471,0.820130475
140924,8,10.81002832,0.740053565,3,9.059375,0.331148672,0.414763237,0.683337652
141010,4,11.44968356,0.349354633,3,9.059375,0.331148672,0.648345157,0.659497279
141012,16,17.76475158,0.900659935,8,9.059375,0.883063125,0.356402043,0.29932222
141013,23,21.68766402,1.060510712,11,9.059375,1.214211797,0.270369606,0.218725658
141160,7,7.57039272,0.924654804,7,9.059375,0.772680235,0.298571632,0.387234871
141200,4,8.883814362,0.450257045,3,9.059375,0.331148672,0.567243755,0.659497279
141360,21,20.57210327,1.020799853,10,9.059375,1.103828907,0.259775644,0.233480899
141393,10,11.6912138,0.855343181,8,9.059375,0.883063125,0.343377017,0.321670636
141580,5,7.769219464,0.643565293,3,9.059375,0.331148672,0.480803341,0.657424203
141590,9,8.295785948,1.084888166,6,9.059375,0.662297344,0.272379485,0.410458601
141640,14,13.63701539,1.0266176,10,9.059375,1.103828907,0.265021255,0.26250205
141650,7,6.967799879,1.004621275,7,9.059375,0.772680235,0.227915379,0.360381397
141750,10,9.721745013,1.028621918,9,9.059375,0.993446016,0.257099262,0.274441945
141880,10,8.089033849,1.236241582,5,9.059375,0.551914453,0.205048865,0.463214048
141890,1,7.500865743,0.133317944,1,9.059375,0.110382891,0.818670972,0.844050947
141932,14,11.91516813,1.174972929,9,9.059375,0.993446016,0.251451482,0.277556671
141933,11,13.33133215,0.825123842,5,9.059375,0.551914453,0.420239154,0.519004223
141934,15,13.82361173,1.085099921,9,9.059375,0.993446016,0.319423159,0.322547153
141991,1,7.223860918,0.138430129,1,9.059375,0.110382891,0.82438126,0.888785337
142074,6,11.54271055,0.519808582,6,9.059375,0.662297344,0.502370008,0.438057688
142250,7,9.699887771,0.721657834,7,9.059375,0.772680235,0.366816,0.359603036
142270,7,7.171424226,0.976096209,6,9.059375,0.662297344,0.247922827,0.397800374
142280,2,9.228095473,0.216729444,0,9.059375,0,0.796689598,1
142290,3,10.46925506,0.286553339,2,9.059375,0.220765781,0.678634262,0.735235942
142303,9,8.376962036,1.074375169,10,9.059375,1.103828907,0.262715945,0.278570257
142320,18,18.34959302,0.980948187,10,9.059375,1.103828907,0.284268337,0.23741597
142390,7,14.15918057,0.494378892,7,9.059375,0.772680235,0.460681399,0.352986962
142424,5,9.403141455,0.531737188,5,9.059375,0.551914453,0.458850712,0.463214048
142440,10,9.24752552,1.08137036,5,9.059375,0.551914453,0.270535212,0.463214048
142441,17,13.67919689,1.242763017,12,9.059375,1.324594688,0.185353188,0.19275857
142540,3,9.411210772,0.318768761,2,9.059375,0.220765781,0.694346915,0.792314213
142620,4,10.47000965,0.382043583,3,9.059375,0.331148672,0.617910114,0.659497279
142624,8,8.763612834,0.912865521,6,9.059375,0.662297344,0.32120535,0.396140278
142625,5,7.728810207,0.646930105,3,9.059375,0.331148672,0.46075316,0.683337652
