UID,O,E,OoverE,Onull,Enull,OoverE.null,BC,BC.null
2013190,7,15.33264157,0.456542336,7,12.1559322,0.57585053,0.511529091,0.453194125
2013191,12,14.33831862,0.836918213,10,12.1559322,0.822643614,0.311551064,0.36627907
2013192,8,8.23356976,0.971632018,8,7.693617021,1.039823009,0.249341794,0.302603037
2013193,13,14.05242664,0.925107125,11,12.1559322,0.904907975,0.290318536,0.337139511
2013194,19,13.40615173,1.417259806,11,9.059375,1.214211797,0.238244686,0.210001558
2013195,10,10.28197361,0.972575925,6,7.693617021,0.779867257,0.361832177,0.408328154
2013196,7,8.614035118,0.812627288,6,7.693617021,0.779867257,0.358584979,0.374145432
2013197,7,7.934901807,0.882178529,6,7.693617021,0.779867257,0.325015347,0.382224984
2013198,17,13.62441746,1.24775977,14,12.1559322,1.15170106,0.201723506,0.2656817
2013199,8,8.278311263,0.966380672,6,7.693617021,0.779867257,0.361567151,0.392169049
2013200,15,11.54937824,1.298771214,8,7.693617021,1.039823009,0.28883783,0.341106291
2013201,7,7.654728081,0.914467493,6,7.693617021,0.779867257,0.41497659,0.438781852
2013202,2,7.664701253,0.260936458,2,9.059375,0.220765781,0.686882388,0.729867194
2013203,2,8.431852873,0.23719579,2,9.059375,0.220765781,0.700164506,0.735235942
2013204,10,11.57424216,0.863987453,10,12.1559322,0.822643614,0.339918873,0.356181151
2013205,3,11.87271807,0.252680135,2,7.693617021,0.259955752,0.721954535,0.715539947
2013206,16,14.76938246,1.083322207,9,9.059375,0.993446016,0.31544141,0.272365461
2013207,14,19.46779038,0.71913657,10,12.1559322,0.822643614,0.422242704,0.365361077
2013208,10,11.01393376,0.907940815,11,12.1559322,0.904907975,0.394295284,0.352071439
2013209,12,13.76407068,0.871835104,11,12.1559322,0.904907975,0.303031347,0.307861221
2013210,16,19.26736878,0.830419565,11,12.1559322,0.904907975,0.3759331,0.340360123
2013211,21,22.93983194,0.915438267,11,12.1559322,0.904907975,0.359863745,0.342995169
2013212,12,13.57879484,0.883730857,10,12.1559322,0.822643614,0.299163423,0.380660955
2013213,6,14.12334687,0.424828481,5,12.1559322,0.411321807,0.538671793,0.560561154
2013214,15,17.46624378,0.858799418,13,12.1559322,1.069436698,0.36545687,0.277725374
2013215,11,7.8203265,1.406590888,10,7.693617021,1.299778761,0.240918812,0.261183261
2013216,5,6.6853567,0.74790325,5,7.693617021,0.649889381,0.441070852,0.496480054
2013217,9,7.819085006,1.151029819,5,9.059375,0.551914453,0.259474761,0.489219827
2013218,11,10.59908716,1.037825224,9,7.693617021,1.169800885,0.30648165,0.267907214
2013219,5,7.866921148,0.63557266,2,9.059375,0.220765781,0.48509333,0.792314213
2013220,7,8.701370563,0.804470968,7,7.693617021,0.909845133,0.371080873,0.348971908
2013221,15,13.74315424,1.091452496,11,12.1559322,0.904907975,0.278008704,0.337139511
2013222,5,12.90159943,0.387548848,3,7.693617021,0.389933628,0.583477675,0.59172304
2013223,10,17.76203528,0.562998544,7,12.1559322,0.57585053,0.493634606,0.498849761
2013225,8,8.369807598,0.955816476,4,9.059375,0.441531563,0.353567432,0.60373295
2013226,5,8.968669222,0.55749631,2,9.059375,0.220765781,0.529782456,0.792314213
2013227,7,11.48272761,0.609611256,5,9.059375,0.551914453,0.481346774,0.498332963
2013228,10,11.72231864,0.853073552,8,12.1559322,0.658114891,0.306825198,0.420114363
2013229,6,8.094275419,0.741264621,5,7.693617021,0.649889381,0.404172277,0.456252095
2013230,14,13.99503531,1.000354746,11,9.059375,1.214211797,0.212541948,0.224178221
2013231,8,8.358277952,0.957134956,6,7.693617021,0.779867257,0.350827887,0.397762585
2013232,16,12.01448207,1.331726155,10,7.693617021,1.299778761,0.229127547,0.249158249
2013233,4,10.73052837,0.372768224,4,7.693617021,0.519911504,0.620699986,0.5356623
2013234,9,15.52369484,0.579758884,8,12.1559322,0.658114891,0.488465805,0.429868819
2013235,7,7.920902787,0.883737648,9,7.693617021,1.169800885,0.345805137,0.299005863
2013236,7,10.31092809,0.678891361,6,7.693617021,0.779867257,0.437351027,0.40149161
2013237,10,10.18018171,0.982300738,5,9.059375,0.551914453,0.328811088,0.533896421
2013238,5,8.937315845,0.559452087,2,9.059375,0.220765781,0.514631352,0.792314213
2013239,8,8.074367667,0.990789661,6,7.693617021,0.779867257,0.310068448,0.399005594
2013240,13,16.26056173,0.799480376,13,12.1559322,1.069436698,0.327937138,0.272874276
2013241,13,10.99820133,1.182011459,11,12.1559322,0.904907975,0.27897008,0.324549846
2013242,5,16.33073603,0.306171136,6,12.1559322,0.493586168,0.643224102,0.523898432
2013243,7,9.648941408,0.725468184,5,7.693617021,0.649889381,0.435974824,0.47703654
2013244,11,9.634952127,1.141676664,8,7.693617021,1.039823009,0.306075349,0.325921909
2013245,17,14.4996006,1.172446088,12,9.059375,1.324594688,0.18629426,0.195577979
2013246,8,6.64483283,1.203943004,8,7.693617021,1.039823009,0.251379008,0.291214751
2013247,22,21.80918539,1.008749277,8,12.1559322,0.658114891,0.32777603,0.424823411
2013248,9,8.74492885,1.029167893,9,7.693617021,1.169800885,0.297466282,0.295946979
2013254,11,9.919240046,1.108955923,9,7.693617021,1.169800885,0.308029305,0.308692327
2013255,4,15.78279859,0.253440477,4,12.1559322,0.329057446,0.724115258,0.664708351
2013256,19,16.46937477,1.153656424,12,9.059375,1.324594688,0.147849057,0.214126725
2013257,8,8.715897155,0.917863056,9,7.693617021,1.169800885,0.331604642,0.306653072
2013258,8,8.849116253,0.904045079,5,9.059375,0.551914453,0.345976809,0.510780173
2013259,8,8.373988945,0.955339212,5,9.059375,0.551914453,0.301436008,0.489219827
2013260,13,12.76095045,1.018732895,9,9.059375,0.993446016,0.300473488,0.289496453
2013261,9,6.709821971,1.341317257,9,7.693617021,1.169800885,0.219679444,0.268926842
2013262,11,15.72012265,0.699740088,10,12.1559322,0.822643614,0.430584482,0.36505508
2013263,11,9.531330314,1.154088636,8,7.693617021,1.039823009,0.255263316,0.327006508
2013264,7,8.922033267,0.784574524,6,7.693617021,0.779867257,0.419309141,0.416407707
2013265,5,8.940605698,0.559246227,5,7.693617021,0.649889381,0.517134092,0.479718404
2013266,9,12.87948762,0.698785562,9,7.693617021,1.169800885,0.40078111,0.280652562
2013267,5,9.973875474,0.501309648,5,7.693617021,0.649889381,0.518618315,0.420046933
2013268,14,10.57647167,1.323692857,8,7.693617021,1.039823009,0.2458227,0.305314534
2013269,9,8.730769331,1.030836993,7,7.693617021,0.909845133,0.271296805,0.338546192
2013270,7,11.35420709,0.616511567,6,7.693617021,0.779867257,0.443737545,0.428837787
2013271,15,11.68528174,1.283666096,12,12.1559322,0.987172337,0.268052083,0.326410328
2013272,16,12.40491511,1.289811326,12,9.059375,1.324594688,0.171650154,0.19038433
2013273,16,16.20097671,0.987594778,11,12.1559322,0.904907975,0.354268258,0.355877617
2013274,8,9.025961108,0.886332204,6,9.059375,0.662297344,0.359582079,0.472297157
2013275,19,17.31040213,1.097605928,10,12.1559322,0.822643614,0.316651272,0.377906977
2013276,2,10.68018696,0.18726264,2,7.693617021,0.259955752,0.725512502,0.661106234
2013277,10,7.167885829,1.395111507,12,7.693617021,1.559734513,0.223662141,0.218668971
2013278,7,9.731874985,0.719285853,8,7.693617021,1.039823009,0.374643344,0.302603037
2013279,6,7.800268786,0.769204263,5,7.693617021,0.649889381,0.397746437,0.443513242
2013280,10,9.051998003,1.104728481,6,9.059375,0.662297344,0.257430423,0.434529985
2013281,6,8.949619541,0.670419561,3,9.059375,0.331148672,0.435173098,0.654314589
2013282,6,10.44673469,0.574342144,6,9.059375,0.662297344,0.445292348,0.410458601
2013283,0,6.66796578,0,0,9.059375,0,1,1
2013284,6,10.29857825,0.582604691,3,7.693617021,0.389933628,0.436315644,0.553521687
2013285,8,12.13582782,0.659205134,6,12.1559322,0.493586168,0.437977889,0.538088125
2013286,9,9.03037414,0.996636447,7,7.693617021,0.909845133,0.323955331,0.344917463
2013287,6,13.69610022,0.438080907,7,12.1559322,0.57585053,0.541838021,0.470890108
2013288,10,14.10321665,0.7090581,10,12.1559322,0.822643614,0.397455335,0.36995104
2013289,10,14.9410584,0.669296628,9,12.1559322,0.740379253,0.402958943,0.392405063
2013290,14,14.47422501,0.967236587,12,12.1559322,0.987172337,0.321156,0.303957339
2013291,10,8.059955233,1.24070168,8,7.693617021,1.039823009,0.232869232,0.302603037
2013292,9,9.681334759,0.929623882,6,7.693617021,0.779867257,0.341166789,0.367930392
2013293,6,10.2150001,0.587371507,5,7.693617021,0.649889381,0.493577902,0.452229299
2013294,6,8.616276474,0.696356485,5,7.693617021,0.649889381,0.435525874,0.48709353
2013295,17,13.36670003,1.271817274,13,9.059375,1.434977578,0.189852553,0.178637201
2013296,8,9.840740694,0.812946937,6,7.693617021,0.779867257,0.370972461,0.383467993
2013297,7,7.450453713,0.939540096,8,7.693617021,1.039823009,0.314404249,0.335683297
2013298,3,9.637868789,0.311272136,3,7.693617021,0.389933628,0.656173347,0.586947871
2013299,1,9.641811092,0.103714955,1,7.693617021,0.129977876,0.851726864,0.816935879
2013300,1,9.635591557,0.1037819,1,7.693617021,0.129977876,0.851206507,0.816935879
2013301,1,9.635591557,0.1037819,1,7.693617021,0.129977876,0.851206507,0.816935879
2013302,5,10.262,0.487234457,3,7.693617021,0.389933628,0.566552125,0.586947871
2013303,0,10.262,0,0,7.693617021,0,1,1
2013304,3,13.75074021,0.218170073,3,9.059375,0.331148672,0.74431436,0.659497279
2013305,5,12.71878116,0.39311943,6,12.1559322,0.493586168,0.573550115,0.560866318
2013306,7,10.42019051,0.671772747,5,7.693617021,0.649889381,0.460076499,0.471672813
2013307,11,14.30965519,0.768711744,8,12.1559322,0.658114891,0.387956983,0.433232425
2013308,17,16.48607592,1.03117322,13,12.1559322,1.069436698,0.292021941,0.288775098
2013309,7,6.683270932,1.047391325,6,7.693617021,0.779867257,0.315470904,0.389061529
2013310,8,7.751592773,1.032045959,8,7.693617021,1.039823009,0.334550126,0.336225597
2013311,12,11.74680768,1.021554138,8,7.693617021,1.039823009,0.311839368,0.306941432
2013312,3,8.533121067,0.351571245,3,7.693617021,0.389933628,0.642117594,0.618782332
2013313,7,11.16167469,0.627146033,5,7.693617021,0.649889381,0.454439122,0.44552464
2013314,22,20.89254625,1.053007122,9,9.059375,0.993446016,0.26282024,0.278421872
2013315,11,10.24982978,1.073188554,7,7.693617021,0.909845133,0.328300735,0.344338257
2013316,8,10.43055473,0.766977424,4,7.693617021,0.519911504,0.452989356,0.550946143
2013317,3,7.748848043,0.387154321,2,9.059375,0.220765781,0.584025824,0.729867194
2013318,5,8.545621805,0.585094931,3,7.693617021,0.389933628,0.507363557,0.622761639
2013319,13,16.77159983,0.775119853,11,12.1559322,0.904907975,0.335706506,0.303176694
2013320,7,10.35341416,0.676105475,6,12.1559322,0.493586168,0.406666789,0.517176998
2013321,7,14.45323676,0.484320579,6,12.1559322,0.493586168,0.492461952,0.501493652
2013322,10,10.21404777,0.979043787,7,7.693617021,0.909845133,0.335773267,0.338546192
2013323,9,10.30386564,0.873458594,6,7.693617021,0.779867257,0.369743657,0.384089497
2013324,10,11.68333652,0.855919881,8,9.059375,0.883063125,0.362667517,0.337973988
2013325,7,7.183722052,0.974425228,5,7.693617021,0.649889381,0.340449808,0.43546765
2013326,7,12.58799263,0.556085486,6,7.693617021,0.779867257,0.493821827,0.383467993
2013327,1,12.4845646,0.080098909,1,7.693617021,0.129977876,0.92293398,0.87567303
2013328,11,11.20423781,0.981771379,7,7.693617021,0.909845133,0.31071999,0.335650159
2013329,9,13.66945301,0.658402351,4,9.059375,0.441531563,0.476499018,0.576692989
2013330,12,12.56442352,0.955077643,11,12.1559322,0.904907975,0.342358304,0.352071439
2013331,9,13.60786017,0.661382458,8,12.1559322,0.658114891,0.432248778,0.428187016
2013332,11,10.72638313,1.025508773,8,7.693617021,1.039823009,0.276909281,0.330260304
2013333,10,8.055913242,1.241324192,10,7.693617021,1.299778761,0.232449095,0.246272246
2013334,14,10.12722048,1.382412877,13,12.1559322,1.069436698,0.271491642,0.287966581
2013335,9,12.32564179,0.730185102,7,7.693617021,0.909845133,0.422741868,0.361714451
2013336,4,9.754908495,0.410049977,4,7.693617021,0.519911504,0.560320014,0.490538574
2013337,9,9.848434247,0.913850849,7,7.693617021,0.909845133,0.374597338,0.379090646
2013338,15,12.45953539,1.203897219,6,12.1559322,0.493586168,0.26029168,0.504854369
2013339,14,13.76407068,1.017140955,13,12.1559322,1.069436698,0.265754542,0.290122625
2013340,17,15.72714212,1.080933832,11,9.059375,1.214211797,0.209458984,0.225891883
2013341,14,11.65048113,1.201667111,10,7.693617021,1.299778761,0.272236891,0.262626263
2013342,14,11.14159161,1.256552967,10,7.693617021,1.299778761,0.257598062,0.262626263
2013343,9,12.83065339,0.701445182,10,12.1559322,0.822643614,0.389585168,0.372705018
2013344,10,10.23414224,0.977121459,8,7.693617021,1.039823009,0.35538498,0.332429501
2013345,10,8.502902857,1.176068946,10,7.693617021,1.299778761,0.287750216,0.273689274
2013346,3,10.65510628,0.281555145,2,7.693617021,0.259955752,0.656363349,0.666374012
2013347,3,8.8408112,0.339335377,3,7.693617021,0.389933628,0.623080165,0.573418225
2013348,7,10.2150001,0.685266758,5,7.693617021,0.649889381,0.486067614,0.487763996
2013349,7,10.2150001,0.685266758,5,7.693617021,0.649889381,0.468214864,0.473013745
2013350,13,13.58376781,0.957024603,13,12.1559322,1.069436698,0.235256244,0.272065759
2013351,3,9.025478548,0.332392347,3,9.059375,0.331148672,0.626291641,0.659497279
2013352,12,9.983185007,1.202021198,9,9.059375,0.993446016,0.266040921,0.286381727
2013353,9,15.01847571,0.599261881,7,12.1559322,0.57585053,0.453960482,0.484339055
2013354,8,11.87107674,0.673906856,8,12.1559322,0.658114891,0.424260244,0.452404978
2013355,17,16.54245516,1.027658823,14,12.1559322,1.15170106,0.273924384,0.286158631
2013356,9,12.11157782,0.743090631,7,12.1559322,0.57585053,0.391690644,0.481507698
2013357,15,11.76362499,1.275117153,11,7.693617021,1.429756637,0.256506445,0.237423173
2013358,11,9.622853122,1.143112117,7,7.693617021,0.909845133,0.318526917,0.377353026
2013359,3,8.179046534,0.36679092,3,7.693617021,0.389933628,0.637247713,0.629924393
2013360,14,11.07298434,1.264338463,10,7.693617021,1.299778761,0.257919066,0.250601251
2013361,4,14.75147672,0.271159293,5,12.1559322,0.411321807,0.685752314,0.609563327
2013362,7,7.886725092,0.887567389,6,9.059375,0.662297344,0.295595487,0.42207927
2013363,11,8.955792206,1.228255384,7,9.059375,0.772680235,0.241888003,0.369332555
2013364,10,8.704105426,1.148883143,10,7.693617021,1.299778761,0.253205141,0.255411255
2013365,15,13.24052093,1.13288594,12,12.1559322,0.987172337,0.310248431,0.335110862
2013366,11,8.956394104,1.228172842,7,9.059375,0.772680235,0.232977794,0.372251411
2013367,6,9.153399277,0.655494185,5,7.693617021,0.649889381,0.446452441,0.440160912
2013368,8,7.597992966,1.052909635,10,7.693617021,1.299778761,0.310298126,0.262626263
2013369,10,10.45813226,0.956193682,7,7.693617021,0.909845133,0.346950916,0.346655083
2013370,15,14.03028754,1.069115652,14,12.1559322,1.15170106,0.231924664,0.266200104
2013371,7,10.38155734,0.674272633,6,9.059375,0.662297344,0.485456744,0.48765304
2013372,9,9.975763533,0.902186582,6,7.693617021,0.779867257,0.344973557,0.395898073
2013373,9,9.45004461,0.952376457,9,7.693617021,1.169800885,0.347584548,0.280652562
2013374,7,16.69563587,0.419271243,8,12.1559322,0.658114891,0.506545439,0.403969055
2013375,9,7.069297159,1.273111004,9,7.693617021,1.169800885,0.189012887,0.280652562
2013376,10,13.20991212,0.757007307,9,12.1559322,0.740379253,0.331606549,0.388239064
2013377,6,12.5679871,0.477403418,6,12.1559322,0.493586168,0.486481525,0.51493652
2013378,8,8.961749197,0.892682871,9,7.693617021,1.169800885,0.356687237,0.294927352
2013379,7,7.860650355,0.890511559,6,9.059375,0.662297344,0.306725301,0.431624818
2013380,13,11.86982762,1.095213883,9,7.693617021,1.169800885,0.313749591,0.267907214
2013381,15,15.60687381,0.961114966,10,9.059375,1.103828907,0.238901335,0.261518282
2013382,13,13.66240753,0.951516046,10,9.059375,1.103828907,0.26894694,0.237907854
2013383,7,7.592530456,0.921958765,8,7.693617021,1.039823009,0.348633658,0.315618221
2013384,8,13.53473521,0.591071778,8,12.1559322,0.658114891,0.454030137,0.42448705
2013385,5,12.1263324,0.412325824,6,12.1559322,0.493586168,0.525953595,0.517176998
2013386,4,6.575965521,0.608275695,5,7.693617021,0.649889381,0.483707748,0.479047938
2013387,5,8.75826607,0.570889256,4,7.693617021,0.519911504,0.542457504,0.545851528
2013388,13,14.60139372,0.890325968,12,12.1559322,0.987172337,0.274986452,0.300308729
2013389,7,14.62628794,0.478590332,6,12.1559322,0.493586168,0.533581396,0.516803585
2013390,10,14.19039071,0.704702232,12,12.1559322,0.987172337,0.380850993,0.31714847
2013391,14,13.12787644,1.06643295,6,12.1559322,0.493586168,0.282184112,0.513442868
2013392,9,11.0726382,0.81281442,9,9.059375,0.993446016,0.352069006,0.286727808
2013393,6,8.854723283,0.677604461,3,9.059375,0.331148672,0.444182106,0.683337652
2013394,17,15.16186123,1.121234375,13,9.059375,1.434977578,0.200513029,0.178637201
2013395,8,10.08695546,0.793103532,6,7.693617021,0.779867257,0.391626399,0.400870106
2013396,10,11.48809463,0.870466367,8,12.1559322,0.658114891,0.349325409,0.442314161
2013397,5,8.754632033,0.571126231,4,7.693617021,0.519911504,0.537976471,0.540029112
2013398,11,13.19556196,0.833613607,11,12.1559322,0.904907975,0.303158178,0.344459084
2013399,14,18.38232449,0.761601179,12,12.1559322,0.987172337,0.377333544,0.288801572
2013400,13,13.30026956,0.977423799,13,12.1559322,1.069436698,0.259799256,0.299016305
2013401,15,15.44775637,0.971014796,13,12.1559322,1.069436698,0.246578829,0.268292683
2013402,8,8.651761116,0.924667232,6,7.693617021,0.779867257,0.343750065,0.392169049
2013404,15,13.08451366,1.146393392,14,12.1559322,1.15170106,0.254720228,0.255832037
2013405,7,8.958522022,0.781378891,6,7.693617021,0.779867257,0.376122206,0.387197017
2013406,12,16.48452202,0.727955593,10,12.1559322,0.822643614,0.416675174,0.373929009
2013407,6,7.828878984,0.766393249,4,9.059375,0.441531563,0.394981125,0.583153865
2013408,11,13.70134492,0.802840894,11,12.1559322,0.904907975,0.290763139,0.34211682
2013409,6,11.96889572,0.50129938,5,12.1559322,0.411321807,0.456045012,0.536455246
2013410,8,9.334845066,0.857004047,7,7.693617021,0.909845133,0.303860156,0.328699681
2013411,7,7.705427155,0.90845061,6,7.693617021,0.779867257,0.352548666,0.389061529
2013412,11,8.498871449,1.294289491,9,9.059375,0.993446016,0.180080536,0.283959162
2013413,8,9.686314447,0.825907526,6,7.693617021,0.779867257,0.404818605,0.406463642
2013414,9,9.431602437,0.954238695,5,9.059375,0.551914453,0.345293943,0.546343632
2013415,10,15.00920328,0.666257883,11,12.1559322,0.904907975,0.449295356,0.354413702
2013416,16,17.85414139,0.896150627,13,12.1559322,1.069436698,0.356176574,0.27556933
2013417,5,9.686405068,0.516187374,3,7.693617021,0.389933628,0.523841102,0.573418225
2013418,5,7.743268035,0.645722191,6,7.693617021,0.779867257,0.530660237,0.490988191
2013419,8,10.17368197,0.786342646,5,7.693617021,0.649889381,0.417641365,0.496480054
2013420,14,18.44192184,0.75913997,13,12.1559322,1.069436698,0.395085557,0.265058617
2013421,4,7.870980556,0.508195894,4,9.059375,0.441531563,0.495935451,0.569035654
2013422,11,7.820601249,1.406541473,11,7.693617021,1.429756637,0.229200621,0.233781015
2013423,6,11.98628759,0.500572004,5,12.1559322,0.411321807,0.479723382,0.553447935
2013424,10,10.05459552,0.994570093,6,7.693617021,0.779867257,0.316184504,0.377874456
2013425,14,9.143312506,1.531173739,12,7.693617021,1.559734513,0.209852738,0.218668971
2013426,9,9.69240208,0.928562386,10,9.059375,1.103828907,0.299038095,0.276602722
2013428,3,6.518131428,0.460254604,2,7.693617021,0.259955752,0.570107916,0.696224759
2013429,2,7.868289815,0.254184842,2,9.059375,0.220765781,0.684320357,0.735235942
2013430,6,11.85113758,0.506280512,7,12.1559322,0.57585053,0.466652852,0.488232171
2013431,10,7.820601249,1.278674066,9,7.693617021,1.169800885,0.285068411,0.318378792
2013432,4,12.11108537,0.330275931,3,12.1559322,0.246793084,0.595877542,0.661373295
2013433,13,12.6864916,1.024711986,13,12.1559322,1.069436698,0.218234138,0.265867134
2013434,11,12.66407841,0.868598538,12,12.1559322,0.987172337,0.255625092,0.310973898
2013435,16,16.46937477,0.971500146,9,9.059375,0.993446016,0.213400843,0.306108323
2013436,12,12.87498039,0.932040255,10,12.1559322,0.822643614,0.293460294,0.342717258
2013437,12,12.66058447,0.94782354,11,12.1559322,0.904907975,0.27812142,0.343287952
2013438,0,6.66796578,0,0,9.059375,0,1,1
2013439,11,10.80520159,1.018028207,10,9.059375,1.103828907,0.283099575,0.280701754
2013440,12,17.69989892,0.677969973,6,12.1559322,0.493586168,0.463480485,0.535100822
2013441,13,15.40175799,0.84405949,12,12.1559322,0.987172337,0.334509215,0.292730845
2013442,21,18.84460987,1.11437701,10,9.059375,1.103828907,0.305314645,0.260206591
2013443,9,16.08036327,0.559688849,8,12.1559322,0.658114891,0.501139175,0.434241507
2013444,8,8.502902857,0.940855157,8,7.693617021,1.039823009,0.368944015,0.351409978
2013445,7,7.963677473,0.878990896,6,7.693617021,0.779867257,0.323504305,0.353635799
2013446,17,13.37816123,1.270727697,10,9.059375,1.103828907,0.272096605,0.272995573
2013447,5,14.7826396,0.338234587,6,12.1559322,0.493586168,0.578984545,0.517550411
2013448,10,14.58240923,0.68575774,9,12.1559322,0.740379253,0.381214224,0.422848902
2013449,7,15.10267757,0.463493971,6,12.1559322,0.493586168,0.502939193,0.503360717
2013450,16,14.36700827,1.113662615,14,12.1559322,1.15170106,0.262250991,0.263089684
2013451,6,16.77159983,0.357747625,6,12.1559322,0.493586168,0.601186707,0.52987304
2013452,9,11.72231864,0.767766197,7,12.1559322,0.57585053,0.362025816,0.471951867
2013453,11,12.84980911,0.856043845,11,12.1559322,0.904907975,0.319463639,0.33801786
2013454,9,13.62587632,0.660507977,6,9.059375,0.662297344,0.431925289,0.45113094
2013455,13,13.36670003,0.972566151,10,9.059375,1.103828907,0.290639187,0.276602722
2013456,5,14.45323676,0.345943271,5,12.1559322,0.411321807,0.577787109,0.541197392
2013457,4,6.162182091,0.649120708,5,7.693617021,0.649889381,0.413398158,0.43546765
2013458,11,14.65174754,0.750763687,10,12.1559322,0.822643614,0.378196194,0.338127295
2013459,5,9.298689744,0.537710165,4,7.693617021,0.519911504,0.486590703,0.500727802
2013460,12,10.11385132,1.186491636,6,9.059375,0.662297344,0.26051331,0.418966591
2013461,10,8.493913796,1.177313573,8,7.693617021,1.039823009,0.292401277,0.323752711
2013462,7,9.151606018,0.764893068,6,7.693617021,0.779867257,0.38439282,0.382224984
2013463,5,7.193627157,0.695059654,6,7.693617021,0.779867257,0.425466403,0.40149161
2013464,8,7.997795254,1.000275669,8,7.693617021,1.039823009,0.329454345,0.334598698
2013465,11,8.471417758,1.298483951,8,7.693617021,1.039823009,0.263885226,0.342190889
2013466,16,16.87409787,0.948198839,10,12.1559322,0.822643614,0.348273569,0.350367197
2013467,9,9.153399277,0.983241278,6,7.693617021,0.779867257,0.346519432,0.407085146
2013468,13,18.38232449,0.707201095,10,12.1559322,0.822643614,0.386558777,0.3375153
2013469,6,14.63883945,0.409868557,8,12.1559322,0.658114891,0.549273161,0.411032627
2013470,9,8.016882544,1.122630892,8,7.693617021,1.039823009,0.281019774,0.320498915
2013471,12,13.05871455,0.918926588,9,9.059375,0.993446016,0.320294807,0.338985984
2013472,6,10.82257169,0.554396882,7,7.693617021,0.909845133,0.421763885,0.32406603
2013473,17,17.64727609,0.963321473,12,12.1559322,0.987172337,0.331249697,0.322481055
2013474,8,8.104356505,0.987123406,7,7.693617021,0.909845133,0.293152537,0.356501593
2013475,14,10.59228998,1.32171608,9,7.693617021,1.169800885,0.254001295,0.301045119
2013476,12,12.79408628,0.937933334,11,12.1559322,0.904907975,0.326860693,0.356755965
2013477,16,14.11693941,1.133390144,15,12.1559322,1.233965421,0.262795294,0.237548371
2013478,5,12.51301901,0.399583825,5,12.1559322,0.411321807,0.553797537,0.546729895
2013479,4,5.490714784,0.728502601,8,7.693617021,1.039823009,0.34187451,0.331344902
2013480,6,5.255777705,1.141600794,9,7.693617021,1.169800885,0.297929973,0.299515677
2013481,6,8.889365191,0.674963833,7,7.693617021,0.909845133,0.435684807,0.359397625
2013482,8,10.83725881,0.738194052,8,9.059375,0.883063125,0.403624124,0.363070159
2013483,9,10.45976121,0.860440293,8,7.693617021,1.039823009,0.341599316,0.303687636
2013484,10,16.13808794,0.619652095,5,12.1559322,0.411321807,0.452086699,0.555423829
2013485,9,9.077653194,0.991445675,7,7.693617021,0.909845133,0.336285943,0.373298581
2013486,7,8.72919612,0.801906602,6,9.059375,0.662297344,0.349828293,0.42539946
2013487,7,11.01457542,0.635521546,4,7.693617021,0.519911504,0.46658793,0.500727802
2013488,2,12.44796771,0.160668797,2,12.1559322,0.164528723,0.748644818,0.763888889
2013489,11,9.823536751,1.119759642,9,7.693617021,1.169800885,0.281610528,0.284731073
2013490,5,7.83026558,0.638547946,5,7.693617021,0.649889381,0.44949433,0.433456252
2013491,6,6.751914199,0.888636885,7,7.693617021,0.909845133,0.332180441,0.366348103
2013492,7,7.922563933,0.883552352,7,7.693617021,0.909845133,0.400491534,0.401100492
2013493,9,11.78757695,0.763515694,6,7.693617021,0.779867257,0.426188082,0.408328154
2013494,10,10.12824701,0.987337689,6,7.693617021,0.779867257,0.372150473,0.384711001
2013495,5,13.50598882,0.370206141,5,12.1559322,0.411321807,0.57989146,0.560561154
2013496,7,7.149300499,0.979116768,7,7.693617021,0.909845133,0.328319944,0.357660006
2013497,17,16.94870692,1.003026371,11,12.1559322,0.904907975,0.303627396,0.33801786
2013498,9,8.971198466,1.003210444,6,9.059375,0.662297344,0.273684418,0.42207927
2013499,5,8.952525553,0.558501617,4,9.059375,0.441531563,0.488552383,0.602057909
2013500,6,6.48242128,0.925580079,9,7.693617021,1.169800885,0.356612536,0.297986235
2013501,8,14.11775672,0.566662265,7,12.1559322,0.57585053,0.445642129,0.481507698
2013502,13,11.46426141,1.13395879,14,12.1559322,1.15170106,0.306424012,0.268273717
2013503,9,9.255980671,0.972344295,7,7.693617021,0.909845133,0.303582796,0.351867941
2013504,7,8.501493047,0.823384782,5,7.693617021,0.649889381,0.418730524,0.484411666
2013505,10,13.10586259,0.763017309,10,12.1559322,0.822643614,0.351704398,0.342411261
2013506,10,8.613745775,1.160935122,8,7.693617021,1.039823009,0.244584498,0.302603037
2013507,11,10.24953334,1.073219593,8,7.693617021,1.039823009,0.321123809,0.337852495
2013508,7,11.1976603,0.625130591,5,7.693617021,0.649889381,0.483564347,0.483070734
2013509,12,11.48979145,1.044405379,11,12.1559322,0.904907975,0.299525046,0.340360123
2013510,8,9.993411765,0.800527406,7,7.693617021,0.909845133,0.380186839,0.394150014
2013511,14,11.31033556,1.237805893,11,7.693617021,1.429756637,0.274361922,0.233781015
2013512,12,9.766643903,1.228671806,10,7.693617021,1.299778761,0.299890033,0.31024531
2013513,5,6.62801356,0.754373834,5,7.693617021,0.649889381,0.358009049,0.424069728
2013514,9,10.47653053,0.859063024,9,7.693617021,1.169800885,0.348246708,0.289829212
2013515,2,9.867619041,0.202683139,2,7.693617021,0.259955752,0.782879735,0.7190518
2013516,1,13.20267577,0.075742222,1,12.1559322,0.082264361,0.897204909,0.876320536
