UNIQUE_ID,IND_DOMAIN,DSGN_CYCLE,WGT_TP,SITE_ID
NRS_MT-10330,CORE,2008-09,226.537162,FW08MT098
NRS_MT-10330,CORE,2013-14,226.537162,MTS9-0945
NRS_MT-10330,CORE,2018-19,226.537162,NRS18_MT_10084
NRS_MT-10333,CORE,2008-09,251.5796524,FW08MT103
NRS_MT-10333,CORE,2013-14,251.5796524,MTS9-0946
NRS_MT-10334,CORE,2008-09,251.5796524,FW08MT111
NRS_MT-10339,CORE,2008-09,251.5796524,FW08MT124
NRS_MT-10339,CORE,2013-14,251.5796524,MTS9-0948
NRS_MT-10353,CORE,2013-14,226.537162,MTLS-1130
NRS_MT-10353,CORE,2018-19,226.537162,NRS18_MT_10027
NRS_MT-10354,CORE,2013-14,695.6991482,MTLS-1131
NRS_MT-10354,CORE,2018-19,695.6991482,NRS18_MT_10035
NRS_MT-10356,CORE,2013-14,695.6991482,MTLS-1133
NRS_MT-10358,CORE,2013-14,226.537162,MTLS-1135
NRS_MT-10358,CORE,2018-19,226.537162,NRS18_MT_10037
NRS_MT-10359,CORE,2013-14,226.537162,MTLS-1136
NRS_MT-10361,CORE,2013-14,226.537162,MTLS-1138
NRS_MT-10362,CORE,2013-14,226.537162,MTLS-1139
NRS_MT-10362,CORE,2018-19,226.537162,NRS18_MT_10040
NRS_MT-10363,CORE,2013-14,226.537162,MTLS-1140
NRS_MT-10364,CORE,2013-14,695.6991482,MTLS-1141
NRS_MT-10364,CORE,2018-19,695.6991482,NRS18_MT_10106
NRS_MT-10365,CORE,2013-14,226.537162,MTLS-1142
NRS_MT-10365,CORE,2018-19,226.537162,NRS18_MT_10107
NRS_MT-10367,CORE,2013-14,226.537162,MTLS-1144
NRS_MT-10367,CORE,2018-19,226.537162,NRS18_MT_10108
NRS_MT-10368,CORE,2013-14,695.6991482,MTLS-1145
NRS_MT-10372,CORE,2013-14,695.6991482,MTLS-1149
NRS_MT-10378,CORE,2013-14,226.537162,MTLS-1155
NRS_MT-10379,CORE,2013-14,127.5886152,MTRM-1001
NRS_MT-10379,CORE,2018-19,127.5886152,NRS18_MT_10028
NRS_MT-10380,CORE,2013-14,127.5886152,MTRM-1002
NRS_MT-10380,CORE,2018-19,127.5886152,NRS18_MT_10047
NRS_MT-10381,CORE,2013-14,158.7095823,MTRM-1003
NRS_MT-10381,CORE,2018-19,158.7095823,NRS18_MT_10048
NRS_MT-10382,CORE,2013-14,158.7095823,MTRM-1004
NRS_MT-10382,CORE,2018-19,158.7095823,NRS18_MT_10049
NRS_MT-10383,CORE,2013-14,127.5886152,MTRM-1005
NRS_MT-10384,CORE,2013-14,127.5886152,MTRM-1006
NRS_MT-10384,CORE,2018-19,127.5886152,NRS18_MT_10051
NRS_MT-10385,CORE,2013-14,158.7095823,MTRM-1007
NRS_MT-10385,CORE,2018-19,158.7095823,NRS18_MT_10052
NRS_MT-10386,CORE,2013-14,158.7095823,MTRM-1008
NRS_MT-10386,CORE,2018-19,158.7095823,NRS18_MT_10117
NRS_MT-10387,CORE,2013-14,127.5886152,MTRM-1009
NRS_MT-10388,CORE,2013-14,127.5886152,MTRM-1010
NRS_MT-10389,CORE,2013-14,127.5886152,MTRO-1061
NRS_MT-10389,CORE,2018-19,127.5886152,NRS18_MT_10041
NRS_MT-10390,CORE,2013-14,127.5886152,MTRO-1062
NRS_MT-10392,CORE,2013-14,158.7095823,MTRO-1064
NRS_MT-10392,CORE,2018-19,158.7095823,NRS18_MT_10043
NRS_MT-10393,CORE,2013-14,127.5886152,MTRO-1065
NRS_MT-10393,CORE,2018-19,127.5886152,NRS18_MT_10044
NRS_MT-10396,CORE,2013-14,127.5886152,MTRO-1068
NRS_MT-10397,CORE,2013-14,127.5886152,MTRO-1069
NRS_MT-10398,CORE,2013-14,127.5886152,MTRO-1070
NRS_MT-10398,CORE,2018-19,127.5886152,NRS18_MT_10112
NRS_MT-10399,CORE,2013-14,158.7095823,MTRO-1071
NRS_MT-10399,CORE,2018-19,158.7095823,NRS18_MT_10113
NRS_MT-10401,CORE,2013-14,127.5886152,MTRO-1073
NRS_MT-10401,CORE,2018-19,127.5886152,NRS18_MT_10114
NRS_MT-10402,CORE,2013-14,158.7095823,MTRO-1074
NRS_MT-10403,CORE,2013-14,158.7095823,MTRO-1075
NRS_MT-10405,CORE,2013-14,251.5796524,MTSS-1260
NRS_MT-10405,CORE,2018-19,251.5796524,NRS18_MT_10029
NRS_MT-10407,CORE,2013-14,1735.518856,MTSS-1262
NRS_MT-10407,CORE,2018-19,1735.518856,NRS18_MT_10030
NRS_MT-10410,CORE,2013-14,1735.518856,MTSS-1265
NRS_MT-10434,CORE,2013-14,1735.518856,MTSS-1289
NRS_MT-10434,CORE,2018-19,1735.518856,NRS18_MT_10032
NRS_MT-10435,CORE,2013-14,14.74213622,MTSS-1290
NRS_MT-10436,CORE,2013-14,251.5796524,MTSS-1291
NRS_MT-10437,CORE,2013-14,251.5796524,MTSS-1292
NRS_MT-10437,CORE,2018-19,251.5796524,NRS18_MT_10094
NRS_MT-10439,CORE,2013-14,251.5796524,MTSS-1294
NRS_MT-10442,CORE,2013-14,1735.518856,MTSS-1297
NRS_MT-10442,CORE,2018-19,1735.518856,NRS18_MT_10096
NRS_MT-10447,CORE,2013-14,1735.518856,MTSS-1302
NRS_MT-10447,CORE,2018-19,1735.518856,NRS18_MT_10097
NRS_MT-10450,CORE,2013-14,1735.518856,MTSS-1305
NRS_MT-10464,CORE,2013-14,251.5796524,MTSS-1319
NRS_MT-10466,CORE,2013-14,1735.518856,MTSS-1321
NRS_MT-10471,CORE,2013-14,251.5796524,MTSS-1326
NRS_MT-10473,CORE,2013-14,251.5796524,MTSS-1328
NRS_MT-10475,CORE,2013-14,251.5796524,MTSS-1330
NRS_MT-10476,CORE,2013-14,1735.518856,MTSS-1331
NRS_MT-10503,CORE,2018-19,695.6991482,NRS18_MT_10062
NRS_MT-10504,CORE,2018-19,41.46292414,NRS18_MT_10063
NRS_MT-10505,CORE,2018-19,127.5886152,NRS18_MT_10064
NRS_MT-10506,CORE,2018-19,127.5886152,NRS18_MT_10065
NRS_MT-10508,CORE,2018-19,127.5886152,NRS18_MT_10067
NRS_MT-10509,CORE,2018-19,158.7095823,NRS18_MT_10068
NRS_MT-10511,CORE,2018-19,127.5886152,NRS18_MT_10070
NRS_MT-10512,CORE,2018-19,127.5886152,NRS18_MT_10071
NRS_MT-10513,CORE,2018-19,127.5886152,NRS18_MT_10072
NRS_MT-10514,CORE,2018-19,127.5886152,NRS18_MT_10073
NRS_MT-10517,CORE,2018-19,251.5796524,NRS18_MT_10120
NRS_MT-10518,CORE,2018-19,1735.518856,NRS18_MT_10270
NRS_MT-10520,CORE,2018-19,1735.518856,NRS18_MT_10272
NRS_MT-10522,CORE,2018-19,1735.518856,NRS18_MT_10274
NRS_MT-10524,CORE,2018-19,30.64678773,NRS18_MT_10421
NRS_MT-10544,CORE,2018-19,226.537162,NRS18_MT_10589
NRS_MT-10547,CORE,2018-19,226.537162,NRS18_MT_10592
NRS_MT-10548,CORE,2018-19,226.537162,NRS18_MT_10593
NRS_MT-10558,CORE,2018-19,226.537162,NRS18_MT_10603
NRS_MT-10559,CORE,2018-19,127.5886152,NRS18_MT_11020
NRS_MT-10560,CORE,2018-19,14.74213622,NRS18_MT_11320
NRS_MT-10561,CORE,2018-19,127.5886152,NRS18_MT_11470
NRS_MT-10563,CORE,2018-19,158.7095823,NRS18_MT_11621
NRS_NC-10041,CORE,2008-09,668.375425,FW08NC015
NRS_NC-10041,CORE,2013-14,668.375425,NCS9-0917
NRS_NC-10041,CORE,2018-19,668.375425,NRS18_NC_10001
NRS_NC-10043,CORE,2008-09,81.89321797,FW08NC017
NRS_NC-10043,CORE,2013-14,81.89321797,NCR9-0901
NRS_NC-10043,CORE,2018-19,81.89321797,NRS18_NC_10006
NRS_NC-10047,CORE,2008-09,126.8092375,FW08NC021
NRS_NC-10049,CORE,2008-09,882.3248515,FW08NC023
NRS_NC-10049,CORE,2013-14,882.3248515,NCS9-0918
NRS_NC-10050,CORE,2008-09,81.89321797,FW08NC024
NRS_NC-10050,CORE,2013-14,81.89321797,NCR9-0903
NRS_NC-10050,CORE,2018-19,81.89321797,NRS18_NC_10007
NRS_NC-10051,CORE,2008-09,81.89321797,FW08NC025
NRS_NC-10052,CORE,2008-09,1961.949547,FW08NC026
NRS_NC-10052,CORE,2013-14,1961.949547,NCS9-0919
NRS_NC-10052,CORE,2018-19,1961.949547,NRS18_NC_10003
NRS_NC-10055,CORE,2008-09,126.8092375,FW08NC029
NRS_NC-10055,CORE,2013-14,126.8092375,NCR9-0905
NRS_NC-10055,CORE,2018-19,126.8092375,NRS18_NC_10008
NRS_NC-10058,CORE,2008-09,81.89321797,FW08NC032
NRS_NC-10060,CORE,2008-09,126.8092375,FW08NC034
NRS_NC-10060,CORE,2013-14,126.8092375,NCR9-0907
NRS_NC-10060,CORE,2018-19,126.8092375,NRS18_NC_10002
NRS_NC-10061,CORE,2008-09,126.8092375,FW08NC035
NRS_NC-10061,CORE,2013-14,126.8092375,NCR9-0908
NRS_NC-10062,CORE,2008-09,668.375425,FW08NC036
NRS_NC-10062,CORE,2013-14,668.375425,NCS9-0920
NRS_NC-10063,CORE,2008-09,126.8092375,FW08NC037
NRS_NC-10063,CORE,2013-14,126.8092375,NCR9-0909
NRS_NC-10065,CORE,2008-09,126.8092375,FW08NC039
NRS_NC-10066,CORE,2008-09,1961.949547,FW08NC040
NRS_NC-10066,CORE,2013-14,1961.949547,NCS9-0921
NRS_NC-10067,CORE,2008-09,81.89321797,FW08NC041
NRS_NC-10068,CORE,2008-09,81.89321797,FW08NC042
NRS_NC-10070,CORE,2008-09,126.8092375,FW08NC044
NRS_NC-10072,CORE,2008-09,882.3248515,FW08NC046
NRS_NC-10075,CORE,2008-09,81.89321797,FW08NC049
NRS_NC-10076,CORE,2008-09,126.8092375,FW08NC050
NRS_NC-10076,CORE,2013-14,126.8092375,NCR9-0915
NRS_NC-10081,CORE,2008-09,81.89321797,FW08NC055
NRS_NC-10084,CORE,2008-09,1961.949547,FW08NC061
NRS_NC-10084,CORE,2013-14,1961.949547,NCS9-0923
NRS_NC-10084,CORE,2018-19,1961.949547,NRS18_NC_10030
NRS_NC-10088,CORE,2008-09,1961.949547,FW08NC079
NRS_NC-10090,CORE,2008-09,3961.560839,FW08NC083
NRS_NC-10090,CORE,2013-14,3961.560839,NCS9-0925
NRS_NC-10091,CORE,2008-09,1961.949547,FW08NC086
NRS_NC-10091,CORE,2013-14,1961.949547,NCS9-0926
NRS_NC-10091,CORE,2018-19,1961.949547,NRS18_NC_10032
NRS_NC-10094,CORE,2008-09,1961.949547,FW08NC096
NRS_NC-10096,CORE,2008-09,1961.949547,FW08NC102
NRS_NC-10104,CORE,2008-09,1961.949547,FW08NC116
NRS_NC-10105,CORE,2008-09,1961.949547,FW08NC117
NRS_NC-10107,CORE,2008-09,668.375425,FW08NC120
NRS_NC-10113,CORE,2008-09,668.375425,FW08NC139
NRS_NC-10114,CORE,2008-09,668.375425,FW08NC145
NRS_NC-10116,CORE,2008-09,882.7905048,FW08NC158
NRS_NC-10120,CORE,2013-14,882.7905048,NCLS-1037
NRS_NC-10120,CORE,2018-19,882.7905048,NRS18_NC_10009
NRS_NC-10121,CORE,2013-14,882.7905048,NCLS-1038
NRS_NC-10122,CORE,2013-14,668.375425,NCLS-1039
NRS_NC-10122,CORE,2018-19,668.375425,NRS18_NC_10014
NRS_NC-10123,CORE,2013-14,668.375425,NCLS-1040
NRS_NC-10123,CORE,2018-19,668.375425,NRS18_NC_10037
NRS_NC-10125,CORE,2013-14,81.89321797,NCRM-1002
NRS_NC-10125,CORE,2018-19,81.89321797,NRS18_NC_10010
NRS_NC-10126,CORE,2013-14,81.89321797,NCRM-1003
NRS_NC-10126,CORE,2018-19,81.89321797,NRS18_NC_10017
NRS_NC-10127,CORE,2013-14,81.89321797,NCRO-1013
NRS_NC-10128,CORE,2013-14,81.89321797,NCRO-1014
NRS_NC-10129,CORE,2013-14,126.8092375,NCRO-1015
NRS_NC-10129,CORE,2018-19,126.8092375,NRS18_NC_10038
NRS_NC-10130,CORE,2013-14,126.8092375,NCRO-1016
NRS_NC-10131,CORE,2013-14,3961.560839,NCSS-1081
NRS_NC-10133,CORE,2013-14,1961.949547,NCSS-1083
NRS_NC-10133,CORE,2018-19,1961.949547,NRS18_NC_10012
NRS_NC-10136,CORE,2013-14,1961.949547,NCSS-1086
NRS_NC-10136,CORE,2018-19,1961.949547,NRS18_NC_10035
NRS_NC-10138,CORE,2013-14,1961.949547,NCSS-1088
NRS_NC-10144,CORE,2018-19,81.89321797,NRS18_NC_10016
NRS_NC-10147,CORE,2018-19,1961.949547,NRS18_NC_10020
NRS_NC-10150,CORE,2018-19,668.375425,NRS18_NC_10023
NRS_NC-10153,CORE,2018-19,126.8092375,NRS18_NC_10026
NRS_NC-10154,CORE,2018-19,81.89321797,NRS18_NC_10027
NRS_NC-10226,CORE,2018-19,3961.560839,NRS18_NC_10111
NRS_NC-10270,CORE,2018-19,3961.560839,NRS18_NC_10155
NRS_NC-10277,CORE,2018-19,882.7905048,NRS18_NC_10346
NRS_NC-10343,CORE,2018-19,668.375425,NRS18_NC_10555
NRS_NC-10349,CORE,2018-19,126.8092375,NRS18_NC_10645
NRS_NC-10457,CORE,2018-19,81.89321797,NRS18_NC_10897
NRS_ND-10259,CORE,2008-09,142.3795196,FW08ND020
NRS_ND-10259,CORE,2013-14,142.3795196,NDR9-0901
NRS_ND-10260,CORE,2008-09,41.99562641,FW08ND021
NRS_ND-10260,CORE,2013-14,41.99562641,NDR9-0902
NRS_ND-10260,CORE,2018-19,41.99562641,NRS18_ND_10007
NRS_ND-10261,CORE,2008-09,41.99562641,FW08ND022
NRS_ND-10262,CORE,2008-09,142.3795196,FW08ND023
NRS_ND-10262,CORE,2013-14,142.3795196,NDR9-0904
NRS_ND-10262,CORE,2018-19,142.3795196,NRS18_ND_10008
NRS_ND-10263,CORE,2008-09,41.99562641,FW08ND024
NRS_ND-10263,CORE,2013-14,41.99562641,NDR9-0905
NRS_ND-10263,CORE,2018-19,41.99562641,NRS18_ND_10009
NRS_ND-10265,CORE,2008-09,64.97819445,FW08ND026
NRS_ND-10265,CORE,2013-14,64.97819445,NDS9-0938
NRS_ND-10265,CORE,2018-19,64.97819445,NRS18_ND_10001
NRS_ND-10266,CORE,2008-09,142.3795196,FW08ND027
NRS_ND-10266,CORE,2013-14,142.3795196,NDR9-0906
NRS_ND-10267,CORE,2008-09,41.99562641,FW08ND028
NRS_ND-10267,CORE,2013-14,41.99562641,NDR9-0907
NRS_ND-10267,CORE,2018-19,41.99562641,NRS18_ND_10049
NRS_ND-10268,CORE,2008-09,41.99562641,FW08ND029
NRS_ND-10268,CORE,2013-14,41.99562641,NDR9-0908
NRS_ND-10270,CORE,2008-09,142.3795196,FW08ND031
NRS_ND-10270,CORE,2013-14,142.3795196,NDR9-0909
NRS_ND-10271,CORE,2008-09,64.97819445,FW08ND032
NRS_ND-10272,CORE,2008-09,64.97819445,FW08ND033
NRS_ND-10272,CORE,2013-14,64.97819445,NDS9-0940
NRS_ND-10272,CORE,2018-19,64.97819445,NRS18_ND_10003
NRS_ND-10273,CORE,2008-09,41.99562641,FW08ND034
NRS_ND-10273,CORE,2013-14,41.99562641,NDR9-0910
NRS_ND-10274,CORE,2008-09,142.3795196,FW08ND035
NRS_ND-10275,CORE,2008-09,41.99562641,FW08ND036
NRS_ND-10275,CORE,2013-14,41.99562641,NDR9-0912
NRS_ND-10277,CORE,2008-09,41.99562641,FW08ND038
NRS_ND-10278,CORE,2008-09,142.3795196,FW08ND039
NRS_ND-10279,CORE,2008-09,41.99562641,FW08ND040
NRS_ND-10280,CORE,2008-09,41.99562641,FW08ND041
NRS_ND-10281,CORE,2008-09,41.99562641,FW08ND042
NRS_ND-10282,CORE,2008-09,142.3795196,FW08ND043
NRS_ND-10282,CORE,2013-14,142.3795196,NDR9-0918
NRS_ND-10282,CORE,2018-19,142.3795196,NRS18_ND_10002
NRS_ND-10283,CORE,2008-09,41.99562641,FW08ND044
NRS_ND-10285,CORE,2008-09,41.99562641,FW08ND046
NRS_ND-10288,CORE,2008-09,41.99562641,FW08ND049
NRS_ND-10288,CORE,2013-14,41.99562641,NDR9-0921
NRS_ND-10291,CORE,2008-09,41.99562641,FW08ND052
NRS_ND-10292,CORE,2008-09,41.99562641,FW08ND053
NRS_ND-10293,CORE,2008-09,41.99562641,FW08ND054
NRS_ND-10294,CORE,2008-09,142.3795196,FW08ND055
NRS_ND-10295,CORE,2008-09,41.99562641,FW08ND056
NRS_ND-10296,CORE,2008-09,41.99562641,FW08ND057
NRS_ND-10297,CORE,2008-09,41.99562641,FW08ND058
NRS_ND-10299,CORE,2008-09,41.99562641,FW08ND060
NRS_ND-10300,CORE,2008-09,41.99562641,FW08ND061
NRS_ND-10302,CORE,2008-09,142.3795196,FW08ND063
NRS_ND-10303,CORE,2008-09,64.97819445,FW08ND064
NRS_ND-10303,CORE,2013-14,64.97819445,NDS9-0941
NRS_ND-10303,CORE,2018-19,64.97819445,NRS18_ND_10004
NRS_ND-10305,CORE,2008-09,41.99562641,FW08ND066
NRS_ND-10310,CORE,2008-09,268.7338698,FW08ND071
NRS_ND-10310,CORE,2013-14,268.7338698,NDS9-0942
NRS_ND-10310,CORE,2018-19,268.7338698,NRS18_ND_10005
NRS_ND-10311,CORE,2008-09,41.99562641,FW08ND072
NRS_ND-10313,CORE,2008-09,41.99562641,FW08ND074
NRS_ND-10318,CORE,2008-09,142.3795196,FW08ND079
NRS_ND-10319,CORE,2008-09,64.97819445,FW08ND081
NRS_ND-10319,CORE,2013-14,64.97819445,NDS9-0943
NRS_ND-10322,CORE,2008-09,64.97819445,FW08ND086
NRS_ND-10327,CORE,2008-09,64.97819445,FW08ND118
NRS_ND-10331,CORE,2008-09,64.97819445,FW08ND138
NRS_ND-10332,CORE,2008-09,64.97819445,FW08ND142
NRS_ND-10335,CORE,2008-09,64.97819445,FW08ND161
NRS_ND-10341,CORE,2013-14,64.97819445,NDLS-1055
NRS_ND-10341,CORE,2018-19,64.97819445,NRS18_ND_10010
NRS_ND-10343,CORE,2013-14,64.97819445,NDLS-1057
NRS_ND-10343,CORE,2018-19,64.97819445,NRS18_ND_10014
NRS_ND-10345,CORE,2013-14,64.97819445,NDLS-1059
NRS_ND-10345,CORE,2018-19,64.97819445,NRS18_ND_10015
NRS_ND-10349,CORE,2013-14,64.97819445,NDLS-1063
NRS_ND-10350,CORE,2013-14,64.97819445,NDLS-1064
NRS_ND-10351,CORE,2013-14,64.97819445,NDLS-1065
NRS_ND-10352,CORE,2013-14,64.97819445,NDLS-1067
NRS_ND-10353,CORE,2013-14,64.97819445,NDLS-1068
NRS_ND-10355,CORE,2013-14,64.97819445,NDLS-1070
NRS_ND-10357,CORE,2013-14,64.97819445,NDLS-1072
NRS_ND-10358,CORE,2013-14,64.97819445,NDLS-1073
NRS_ND-10362,CORE,2013-14,64.97819445,NDLS-1077
NRS_ND-10364,CORE,2013-14,64.97819445,NDLS-1079
NRS_ND-10365,CORE,2013-14,41.99562641,NDRM-1001
NRS_ND-10365,CORE,2018-19,41.99562641,NRS18_ND_10011
NRS_ND-10366,CORE,2013-14,41.99562641,NDRM-1002
NRS_ND-10366,CORE,2018-19,41.99562641,NRS18_ND_10018
NRS_ND-10369,CORE,2013-14,41.99562641,NDRM-1005
NRS_ND-10369,CORE,2018-19,41.99562641,NRS18_ND_10019
NRS_ND-10371,CORE,2013-14,41.99562641,NDRO-1020
NRS_ND-10372,CORE,2013-14,41.99562641,NDRO-1021
NRS_ND-10372,CORE,2018-19,41.99562641,NRS18_ND_10017
NRS_ND-10373,CORE,2013-14,41.99562641,NDRO-1022
NRS_ND-10373,CORE,2018-19,41.99562641,NRS18_ND_10071
NRS_ND-10375,CORE,2013-14,41.99562641,NDRO-1024
NRS_ND-10377,CORE,2013-14,41.99562641,NDRO-1026
NRS_ND-10380,CORE,2013-14,41.99562641,NDRO-1029
NRS_ND-10385,CORE,2013-14,24.40970278,NDSS-1103
NRS_ND-10387,CORE,2013-14,24.40970278,NDSS-1105
NRS_ND-10387,CORE,2018-19,24.40970278,NRS18_ND_10013
NRS_ND-10388,CORE,2013-14,24.40970278,NDSS-1106
NRS_ND-10388,CORE,2018-19,24.40970278,NRS18_ND_10054
NRS_ND-10390,CORE,2013-14,24.40970278,NDSS-1108
NRS_ND-10393,CORE,2013-14,24.40970278,NDSS-1111
NRS_ND-10394,CORE,2013-14,24.40970278,NDSS-1112
NRS_ND-10397,CORE,2013-14,24.40970278,NDSS-1115
NRS_ND-10413,CORE,2013-14,24.40970278,NDSS-1131
NRS_ND-10415,CORE,2013-14,24.40970278,NDSS-1133
NRS_ND-10423,CORE,2018-19,64.97819445,NRS18_ND_10023
NRS_ND-10426,CORE,2018-19,41.99562641,NRS18_ND_10026
NRS_ND-10427,CORE,2018-19,41.99562641,NRS18_ND_10027
NRS_ND-10428,CORE,2018-19,41.99562641,NRS18_ND_10028
NRS_ND-10429,CORE,2018-19,41.99562641,NRS18_ND_10029
NRS_ND-10430,CORE,2018-19,41.99562641,NRS18_ND_10030
NRS_ND-10431,CORE,2018-19,41.99562641,NRS18_ND_10031
NRS_ND-10432,CORE,2018-19,41.99562641,NRS18_ND_10032
NRS_ND-10433,CORE,2018-19,41.99562641,NRS18_ND_10033
NRS_ND-10434,CORE,2018-19,41.99562641,NRS18_ND_10034
NRS_ND-10435,CORE,2018-19,142.3795196,NRS18_ND_10035
NRS_ND-10436,CORE,2018-19,142.3795196,NRS18_ND_10036
NRS_ND-10437,CORE,2018-19,142.3795196,NRS18_ND_10037
NRS_ND-10438,CORE,2018-19,41.99562641,NRS18_ND_10038
NRS_ND-10439,CORE,2018-19,41.99562641,NRS18_ND_10039
NRS_ND-10440,CORE,2018-19,41.99562641,NRS18_ND_10040
NRS_ND-10442,CORE,2018-19,41.99562641,NRS18_ND_10042
NRS_ND-10443,CORE,2018-19,41.99562641,NRS18_ND_10043
NRS_ND-10444,CORE,2018-19,41.99562641,NRS18_ND_10044
NRS_ND-10445,CORE,2018-19,142.3795196,NRS18_ND_10045
NRS_ND-10446,CORE,2018-19,24.40970278,NRS18_ND_10075
NRS_ND-10447,CORE,2018-19,164.0255752,NRS18_ND_10225
NRS_ND-10450,CORE,2018-19,64.97819445,NRS18_ND_10377
NRS_ND-10451,CORE,2018-19,64.97819445,NRS18_ND_10378
NRS_ND-10452,CORE,2018-19,268.7338698,NRS18_ND_10525
NRS_ND-10455,CORE,2018-19,268.7338698,NRS18_ND_10528
NRS_ND-10457,CORE,2018-19,41.99562641,NRS18_ND_10676
NRS_ND-10458,CORE,2018-19,41.99562641,NRS18_ND_10975
NRS_NE-10020,CORE,2008-09,115.6546855,FW08NE010
NRS_NE-10022,CORE,2008-09,187.1879177,FW08NE012
NRS_NE-10022,CORE,2013-14,187.1879177,NES9-0921
NRS_NE-10023,CORE,2008-09,79.22681464,FW08NE013
NRS_NE-10023,CORE,2013-14,79.22681464,NER9-0902
NRS_NE-10023,CORE,2018-19,79.22681464,NRS18_NE_10008
NRS_NE-10024,CORE,2008-09,79.22681464,FW08NE014
NRS_NE-10025,CORE,2008-09,79.22681464,FW08NE015
NRS_NE-10025,CORE,2013-14,79.22681464,NER9-0904
NRS_NE-10025,CORE,2018-19,79.22681464,NRS18_NE_10009
NRS_NE-10026,CORE,2008-09,88.79805782,FW08NE016
NRS_NE-10026,CORE,2013-14,88.79805782,NER9-0905
NRS_NE-10026,CORE,2018-19,88.79805782,NRS18_NE_10010
NRS_NE-10027,CORE,2008-09,79.22681464,FW08NE017
NRS_NE-10029,CORE,2008-09,33.73180058,FW08NE019
NRS_NE-10031,CORE,2008-09,164.7469971,FW08NE021
NRS_NE-10031,CORE,2013-14,164.7469971,NES9-0922
NRS_NE-10031,CORE,2018-19,164.7469971,NRS18_NE_10003
NRS_NE-10032,CORE,2008-09,79.22681464,FW08NE022
NRS_NE-10032,CORE,2013-14,79.22681464,NER9-0908
NRS_NE-10032,CORE,2018-19,79.22681464,NRS18_NE_10011
NRS_NE-10034,CORE,2008-09,33.73180058,FW08NE024
NRS_NE-10034,CORE,2013-14,33.73180058,NER9-0909
NRS_NE-10035,CORE,2008-09,164.7469971,FW08NE025
NRS_NE-10035,CORE,2013-14,164.7469971,NES9-0923
NRS_NE-10035,CORE,2018-19,164.7469971,NRS18_NE_10004
NRS_NE-10036,CORE,2008-09,79.22681464,FW08NE026
NRS_NE-10037,CORE,2008-09,79.22681464,FW08NE027
NRS_NE-10037,CORE,2013-14,79.22681464,NER9-0911
NRS_NE-10037,CORE,2018-19,79.22681464,NRS18_NE_10012
NRS_NE-10038,CORE,2008-09,164.7469971,FW08NE028
NRS_NE-10040,CORE,2008-09,79.22681464,FW08NE030
NRS_NE-10040,CORE,2013-14,79.22681464,NER9-0912
NRS_NE-10041,CORE,2008-09,79.22681464,FW08NE031
NRS_NE-10041,CORE,2013-14,79.22681464,NER9-0913
NRS_NE-10042,CORE,2008-09,446.1471598,FW08NE032
NRS_NE-10042,CORE,2013-14,446.1471598,NES9-0925
NRS_NE-10042,CORE,2018-19,446.1471598,NRS18_NE_10005
NRS_NE-10045,CORE,2008-09,446.1471598,FW08NE035
NRS_NE-10045,CORE,2013-14,446.1471598,NES9-0926
NRS_NE-10045,CORE,2018-19,446.1471598,NRS18_NE_10006
NRS_NE-10046,CORE,2008-09,88.79805782,FW08NE036
NRS_NE-10046,CORE,2013-14,88.79805782,NER9-0914
NRS_NE-10046,CORE,2018-19,88.79805782,NRS18_NE_10059
NRS_NE-10047,CORE,2008-09,79.22681464,FW08NE037
NRS_NE-10047,CORE,2013-14,79.22681464,NER9-0915
NRS_NE-10050,CORE,2008-09,83.4122103,FW08NE040
NRS_NE-10050,CORE,2013-14,83.4122103,NES9-0927
NRS_NE-10050,CORE,2018-19,83.4122103,NRS18_NE_10007
NRS_NE-10051,CORE,2008-09,79.22681464,FW08NE041
NRS_NE-10051,CORE,2013-14,79.22681464,NER9-0916
NRS_NE-10053,CORE,2008-09,79.22681464,FW08NE043
NRS_NE-10054,CORE,2008-09,164.7469971,FW08NE044
NRS_NE-10054,CORE,2013-14,164.7469971,NES9-0928
NRS_NE-10055,CORE,2008-09,79.22681464,FW08NE045
NRS_NE-10056,CORE,2008-09,164.7469971,FW08NE046
NRS_NE-10057,CORE,2008-09,79.22681464,FW08NE047
NRS_NE-10058,CORE,2008-09,164.7469971,FW08NE048
NRS_NE-10058,CORE,2013-14,164.7469971,NES9-0930
NRS_NE-10060,CORE,2008-09,164.7469971,FW08NE050
NRS_NE-10060,CORE,2013-14,164.7469971,NES9-0931
NRS_NE-10062,CORE,2008-09,79.22681464,FW08NE052
NRS_NE-10063,CORE,2008-09,83.4122103,FW08NE056
NRS_NE-10063,CORE,2013-14,83.4122103,NES9-0932
NRS_NE-10064,CORE,2008-09,164.7469971,FW08NE057
NRS_NE-10066,CORE,2008-09,544.6108292,FW08NE060
NRS_NE-10066,CORE,2013-14,544.6108292,NES9-0934
NRS_NE-10066,CORE,2018-19,544.6108292,NRS18_NE_10058
NRS_NE-10067,CORE,2008-09,164.7469971,FW08NE066
NRS_NE-10067,CORE,2013-14,164.7469971,NES9-0935
NRS_NE-10068,CORE,2008-09,83.4122103,FW08NE067
NRS_NE-10068,CORE,2013-14,83.4122103,NES9-0936
NRS_NE-10070,CORE,2008-09,544.6108292,FW08NE070
NRS_NE-10075,CORE,2008-09,842.7917545,FW08NE081
NRS_NE-10080,CORE,2008-09,164.7469971,FW08NE092
NRS_NE-10082,CORE,2008-09,164.7469971,FW08NE102
