"UID","SITE_ID","VISIT_NO","OE_SCORE"
1003799,"MTRM-1005",1,0.554010281
1003800,"NDR9-0906",1,0.717209503
1003801,"WVS9-0924",2,1.255756737
1003802,"WVSS-1041",1,1.039648199
1003803,"WVLS-1019",1,1.146985945
1003804,"TXRM-1021",1,0.930076354
1003805,"MNRF-0009",1,0.991668904
1003806,"MNSS-1174",1,1.399090718
1003807,"NERO-1043",1,0.834886603
1003808,"NVRO-1041",1,1.028453094
1003809,"WARM-1008",1,0.36406318
1003811,"COR9-0907",1,0.776020143
1003812,"CORM-1007",1,0.78951822
1003814,"MNRF-0003",1,1.240728377
1003815,"TXR9-0924",1,0.997857879
1003816,"ALLS-1037",1,1.309404583
1003817,"ALR9-0903",1,1.179001392
1003818,"MNRF-0010",1,1.196751273
1003819,"ORR9-0907",1,0.718605202
1003820,"MNRF-0006",1,1.325529956
1003821,"OKRO-1092",1,0.880263838
1003822,"ORR9-0901",1,1.102662106
1003823,"IDRO-1052",1,0.946567736
1003824,"VTRS-1013",1,0.929829242
1003825,"MNRF-0007",1,1.008031503
1003826,"OKRF-0002",1,1.127267933
1003827,"IDS9-0924",1,0.651373294
1003828,"ILSS-1118",1,0.532927584
1003829,"LAS9-0947",1,0
1003830,"PAR9-0901",1,1.044658212
1003835,"NVLS-1072",1,1.263431385
1003836,"WAR9-0909",1,0.794899461
1003837,"WARF-0108",1,1.308111498
1003838,"WARF-0109",1,0.873538443
1003839,"DESS-1092",1,0.828942787
1003840,"INRM-1003",1,0.428100675
1003841,"NESS-1134",1,0.331088426
1003842,"WIRF-0001",1,1.031915865
1003843,"LAS9-0945",2,1.110683084
1003845,"WARF-0110",1,0.811384063
1003846,"WAS9-0916",1,0.268128416
1003847,"MSS9-0919",1,1.153698518
1003848,"NYRF-0006",1,0.667537646
1003849,"ORR9-0906",1,0.626030996
1003850,"MER9-0905",1,0.29961003
1003851,"IAS9-0921",1,1.124769536
1003852,"NYR9-0914",1,1.054042438
1003853,"TXSS-1229",1,0.148319203
1003854,"CORF-0003",1,1.127082953
1003855,"MIRM-1001",1,0.891592824
1003856,"MSS9-0917",2,1.039145126
1003857,"OKS9-0941",1,0.948343105
1003858,"WVLS-1020",1,0.680365096
1003860,"ILS9-0924",1,0.73759704
1003861,"WIRF-0010",1,1.210692185
1003862,"INRM-1005",1,1.369121927
1003863,"NYRF-0004",1,1.133876297
1003864,"NYRM-1006",1,1.14722082
1003865,"CALS-1102",1,0.588327319
1003866,"CORF-0005",1,0.612514465
1003868,"MNSS-1168",1,1.557124894
1003869,"MOLS-1086",1,0.766627238
1003870,"MSR9-0908",1,1.239675554
1003871,"NDLS-1068",1,0.908559764
1003872,"NESS-1128",1,0.879462041
1003873,"OKSS-1429",1,0.140915139
1003874,"ORRM-1010",1,0.35989504
1003875,"PAR9-0909",1,0.629141504
1003876,"LAR9-0905",1,0.861788785
1003877,"MTR9-0921",1,0.713813663
1003878,"MTS9-0930",1,1.124038244
1003879,"SDRO-1070",1,0.778815695
1003880,"IAS9-0932",1,1.379153974
1003881,"WARM-1003",1,1.066004103
1003883,"MIR9-0909",1,1.044326637
1003884,"NYRF-0003",1,0.796131801
1003885,"RIS9-0911",1,0.294370749
1003886,"NDLS-1070",1,0.814121816
1003887,"WIRF-0009",1,0.667663546
1003888,"CORF-0002",1,0.910610836
1003889,"ILSS-1117",1,0.222760633
1003890,"MNS9-0931",1,1.421745879
1003891,"MOSS-1166",1,0.449152973
1003892,"NER9-0911",1,1.187263929
1003893,"ORSS-1175",1,1.13066169
1003894,"TXR9-0906",1,0.352089801
1003895,"MER9-0901",1,0.352157635
1003896,"MTS9-0933",1,0.69524132
1003897,"OKSS-1430",1,0.63282643
1003898,"PAS9-0915",1,0.878883189
1003899,"SDRO-1074",1,0.393992338
1003901,"MTRM-1001",1,0.634119143
1003902,"NYRM-1002",1,0.934623866
1003903,"DELS-1038",1,1.024362318
1003904,"WAR9-0904",1,1.05788711
1003905,"NDLS-1073",1,0.990925672
1003906,"TXLS-1120",1,0.626775098
1003907,"CORF-0004",1,0.844013817
1003908,"CALS-1099",1,1.078947327
1003909,"ILS9-0926",1,1.07267858
1003910,"MNRO-1050",1,0.706212125
1003911,"MSR9-0903",2,0.55207331
1003912,"IDRF-0101",1,1.156456964
1003913,"IDR9-0902",1,1.221507063
1003914,"IDRM-1003",1,1.275417108
1003915,"MSR9-0906",1,1.247881899
1003916,"CASS-1271",1,1.036963571
1003917,"KSR9-0915",1,1.279980695
1003918,"WARF-0107",1,1.003889493
1003919,"IDRM-1005",1,1.05439467
1003920,"PAS9-0914",1,0.73485157
1003921,"SCR9-0902",2,0.845882151
1003922,"SCS9-0920",2,1.342089856
1003923,"SCR9-0901",2,1.198650941
1003924,"NYRF-0001",1,1.029522816
1003925,"UTS9-0928",1,1.109589728
1003926,"NER9-0912",1,0.613985508
1003927,"NERO-1042",1,0.723708517
1003928,"ILS9-0919",2,0.956872956
1003930,"CORO-1034",1,1.067532599
1003932,"MSRF-0001",1,0.760780372
1003933,"MTLS-1139",1,0.600187232
1003934,"COR9-0904",1,0.390388811
1003935,"MELS-1049",1,1.193719732
1003936,"MELS-1053",1,0.948909517
1003937,"NYLS-1116",1,0.58499324
1003938,"SCRO-1014",1,0.881316575
1003939,"COLS-1061",1,1.154506406
1003941,"COS9-0930",1,0.71381859
1003942,"NYRF-0005",1,0.389629716
1003943,"NYRO-1060",1,0.485729287
1003944,"MOLS-1079",1,1.06105478
1003945,"MOR9-0904",1,1.015774949
1003946,"OKLS-1203",1,1.29728664
1003947,"ORS9-0940",1,1.063491043
1003948,"SCLS-1033",1,0.742273616
1003949,"ALR9-0906",1,0.904561332
1003950,"MERO-1027",1,1.196019854
1003951,"IDRF-0103",1,0.825170953
1003952,"IDRF-0104",1,1.026083478
1003953,"IDRF-0105",1,1.013621055
1003954,"MTR9-0902",1,0.246570861
1003955,"NYSS-1258",1,1.21352925
1003956,"IDRO-1040",1,0.830557539
1003957,"INR9-0901",1,0.505309775
1003958,"TXSS-1232",1,0.270853705
1003959,"NDLS-1079",1,1.100183045
1003960,"UTR9-0906",2,0.64973399
1003961,"ILRO-1024",1,0.515579595
1003962,"CALS-1106",1,1.136430796
1003963,"MERO-1026",1,1.33905017
1003964,"MTSS-1294",1,1.224957873
1003965,"NELS-1079",1,0.896576594
1003966,"WAR9-0905",1,1.142809069
1003967,"WVS9-0923",1,1.055658153
1003968,"NYSS-1239",1,0.10563687
1003969,"SDR9-0905",1,1.035841357
1003970,"SCRM-1002",1,0.399018096
1003971,"SCSS-1057",1,0.623186408
1003972,"INR9-0902",1,0.538651761
1003973,"NELS-1082",1,0.776028136
1003974,"GARM-1001",1,1.350528931
1003975,"MTR9-0911",1,0.507328267
1003976,"ORS9-0931",1,1.159426561
1003977,"ORS9-0936",1,1.398609023
1003978,"SDLS-1118",1,1.18071025
1003979,"TXSS-1224",1,1.497520128
1003980,"WYRM-1004",1,0.983392517
1003981,"ILRO-1019",1,1.357459905
1003982,"LARF-0001",1,1.072593647
1003983,"MES9-0910",1,1.02539253
1003984,"PAR9-0901",2,0.970039769
1003985,"MSS9-0914",1,0.966899106
1003986,"UTS9-0932",1,0.840094059
1003987,"NYRF-0002",1,0.864659694
1003988,"DES9-0905",1,0.845683736
1003989,"MTLS-1145",1,0.957473343
1003990,"GAR9-0911",1,0.534297157
1003991,"INRO-1026",1,0.776511008
1003992,"ILSS-1120",1,1.384561663
1003993,"NVLS-1074",1,0.783402287
1003994,"NDLS-1064",1,0.899157373
1003998,"MDLS-1039",1,0.559983502
1003999,"MER9-0902",1,1.059375831
1004000,"MSLS-1037",1,0.962322911
1004001,"WIR9-0914",1,0.599614348
1004002,"WIRM-1004",1,0.599614348
1004003,"WYR9-0908",1,1.282137926
1004004,"WYS9-0937",1,1.299093129
1004005,"WVR9-0904",2,0.732807651
1004006,"WVRO-1007",1,1.044382618
1004007,"MTLS-1142",1,0.839314831
1004008,"SCS9-0923",1,0.417049607
1004009,"WAR9-0907",1,1.016756235
1004010,"NYR9-0905",1,0.46845825
1004011,"ILSS-1124",1,1.101506434
1004012,"WYLS-1102",1,1.299901421
1004013,"WYLS-1097",1,1.431018925
1004014,"MOLS-1084",1,0.430562444
1004015,"MORO-1046",1,0.687329713
1004016,"NHS9-0911",2,0.515848125
1004017,"SDLS-1119",1,1.154036025
1004018,"SDR9-0903",1,0.752399307
1004019,"CTLS-1044",1,1.172161754
1004020,"WYS9-0938",1,1.111571476
1004021,"NHRM-1001",1,0.781301926
1004022,"MTRF-0109",1,0.930009582
1004023,"TNLS-1034",1,1.05281989
1004024,"TNS9-0920",1,1.058810588
1004025,"TNSS-1065",1,0.503096755
1004026,"AZRO-1028",1,0.514142865
1004027,"IDSS-1115",1,1.233055748
1004028,"IDSS-1143",1,0.555297994
1004029,"IDLS-1064",1,0.896754227
1004030,"IDSS-1129",1,1.101633363
1004031,"IDS9-0927",1,1.141095678
1004032,"IDS9-0923",1,1.184604341
1004033,"CTRO-1020",1,0.681302555
1004034,"WYRO-1042",1,0.336772477
1004035,"WIRM-1003",1,0.956730475
1004036,"TNS9-0926",1,0.266458826
1004037,"TNSS-1064",1,0.767098107
1004038,"SCSS-1072",1,0.734244431
1004039,"SCSS-1059",1,0.885575363
1004040,"DER9-0902",1,0.727031854
1004041,"MTR9-0914",1,0.989038751
1004043,"INRM-1004",1,1.068646144
1004044,"NJRM-1003",1,0.77297234
1004045,"WYS9-0926",1,1.090540193
1004046,"ILR9-0909",1,0.727835427
1004047,"TXLS-1131",1,1.108610733
1004048,"WIRM-1005",1,0.593894999
1004049,"CAR9-0908",1,0.563782587
1004050,"MIR9-0906",1,1.047274264
1004051,"TNS9-0923",1,0.615996721
1004052,"TNSS-1072",1,0.140408642
1004053,"CASS-1297",1,0.913786503
1004054,"MTLS-1136",1,1.235785314
1004055,"MTRM-1006",1,1.00912062
1004056,"MTR9-0910",1,1.135260697
1004057,"OKS9-0941",2,0.853508795
1004058,"RILS-1023",1,0.375906646
1004059,"RIS9-0912",1,0.527328512
1004060,"NER9-0914",1,0.108360037
1004061,"NERO-1037",1,0.716180458
1004062,"WYR9-0914",1,0.829738166
1004063,"IDLS-1068",1,0.812847517
1004064,"INR9-0903",1,0.97106934
1004065,"MNS9-0939",1,1.33315908
1004066,"MIRO-1021",1,0.91778493
1004067,"WYR9-0911",1,0.959014628
1004068,"WYRM-1003",1,0.714784395
1004069,"WVR9-0901",1,0.694085475
1004070,"GAR9-0901",2,1.222127325
1004071,"ILS9-0928",1,1.192947775
1004072,"WIRM-1001",1,0.355807758
1004073,"CAR9-0901",1,0.607713275
1004074,"CARM-1004",1,0.487241184
1004075,"MTS9-0940",1,1.3530654
1004076,"SCS9-0921",2,0.767146229
1004077,"SDRO-1077",1,1.237033295
1004078,"UTRO-1036",1,0.995546533
1004079,"TXLS-1115",1,1.353712726
1004080,"WYS9-0933",1,1.062012329
1004081,"WYSS-1212",1,0.336759981
1004082,"MOS9-0934",1,0.718271891
1004083,"MOSS-1165",1,0.910243975
1004084,"CTLS-1045",1,0.587065733
1004085,"DER9-0901",1,0.606352079
1004086,"MTRF-0008",1,0.887260238
1004087,"TNR9-0903",1,0.463519156
1004088,"TNRM-1003",1,0.463121906
1004089,"WVRF-0006",1,0.439340721
1004090,"GARM-1004",1,0.944537781
1004091,"NERM-1001",1,0.556842673
1004092,"NERM-1005",1,0.479011081
1004093,"WYRF-0101",1,0.555650819
1004094,"MIR9-0904",1,1.001398339
1004095,"WAS9-0916",2,0.268128416
1004096,"WIR9-0907",1,0.445012382
1004097,"IAR9-0914",1,0.368987394
1004098,"NHR9-0901",2,0.518471686
1004099,"TXS9-0938",1,0.721989662
1004100,"MTRM-1010",1,0.670966326
1004101,"MTR9-0903",1,0.101699709
1004102,"WYS9-0936",1,1.108118173
1004103,"INRO-1025",1,1.272236068
1004104,"CTRO-1022",1,0.361146883
1004105,"TNRO-1014",1,0.366442924
1004106,"WYLS-1104",1,0.838690292
1004107,"WYLS-1108",1,0.838457666
1004108,"IAR9-0901",1,0.447256399
1004109,"TNS9-0924",1,0.772528004
1004110,"TNSS-1074",1,0.555230877
1004111,"CASS-1183",1,0.852049449
1004112,"CASS-1313",1,1.022672029
1004113,"COS9-0927",1,0.651354748
1004114,"IDLS-1081",1,1.294390855
1004115,"IDS9-0929",1,0.771070966
1004116,"RIR9-0902",1,1.032316586
1004117,"WYR9-0915",1,1.148173091
1004118,"WYLS-1085",1,0.818457079
1004119,"CTR9-0906",1,0.213940972
1004121,"ORRO-1062",1,0.929516865
1004122,"MTR9-0915",1,0.801285149
1004123,"IARO-1016",1,0.548025446
1004124,"COR9-0902",2,0.957807228
1004125,"CASS-1357",1,0.354997107
1004126,"MOR9-0907",1,1.20209321
1004127,"MTRF-0007",1,1.386294234
1004128,"MTRF-0106",1,0.867664953
1004129,"MTRF-0107",1,1.285622327
1004130,"MTRF-0117",1,1.098682541
1004131,"IDRO-1056",1,0.59374434
1004132,"LAR9-0901",1,0.681674803
1004133,"LAR9-0906",1,0.451292303
1004134,"MNS9-0936",1,1.290180518
1004135,"NDLS-1077",1,1.101768721
1004136,"CTR9-0901",1,0.480008523
1004137,"CTRF-0001",1,1.022184832
1004138,"WYR9-0905",1,1.342906854
1004139,"MTSS-1305",1,1.244805337
1004140,"PASS-1168",1,1.044311978
1004141,"ILRM-1001",1,0.959454201
1004143,"CASS-1350",1,0.741355713
1004144,"IARO-1017",1,0.630779857
1004145,"MTLS-1144",1,0.80250639
1004146,"OKRO-1102",1,1.180424608
1004147,"ORR9-0905",1,1.023208013
1004148,"SDS9-0945",1,0.634751503
1004150,"TXSS-1206",1,0.857004186
1004151,"NERM-1008",1,0.387506236
1004152,"UTS9-0928",2,1.226388647
1004153,"CORM-1001",1,0.834471485
1004154,"PAS9-0925",1,0.578228545
1004155,"IAR9-0904",1,0.69208147
1004156,"MAS9-0914",1,0.45611384
1004157,"DELS-1027",1,1.251924159
1004158,"ILR9-0907",1,1.053948657
1004159,"MNS9-0937",1,1.014300395
1004160,"MOR9-0904",2,0.761831212
1004161,"MORM-1004",1,1.180674998
1004162,"MTS9-0938",1,0.841319492
1004163,"TXR9-0921",1,0.71451435
1004164,"WARO-1039",1,0.509099281
1004165,"WYS9-0937",2,0.866062086
1004166,"WYRO-1043",1,1.331288126
1004167,"WAR9-0903",1,0.549574847
1004168,"MORO-1047",1,0.690394463
1004169,"NER9-0914",2,0.65016022
1004170,"NERM-1004",1,0.617948131
1004171,"WIRO-1043",1,0.259836712
1004172,"RILS-1024",1,0.211831372
1004173,"RIR9-0901",1,0.301347614
1004174,"IAR9-0907",1,0.831424355
1004175,"ILSS-1119",1,0.833944591
1004176,"LAS9-0949",1,0.767214476
1004177,"MTS9-0922",1,1.110026593
1004178,"NDR9-0902",1,0.95805571
1004179,"SDRM-1004",1,0.993025408
1004180,"CALS-1120",1,0.821812783
1004181,"CASS-1275",1,1.011326565
1004182,"ILRM-1002",1,0.766693549
1004184,"NERM-1007",1,1.04154739
1004185,"IAR9-0914",2,0.553481091
1004186,"IDSS-1128",1,1.054405194
1004187,"IDS9-0920",1,0.939376233
1004188,"NDS9-0942",1,0.70975664
1004189,"OKSS-1403",1,0.5627479
1004190,"TXSS-1215",1,1.307043212
1004191,"WIR9-0901",1,0.421998099
1004192,"MIR9-0901",1,0.88269478
1004193,"GARM-1006",1,0.518357923
1004194,"MTR9-0904",1,1.242894746
1004195,"WIRM-1002",1,0.602911528
1004196,"MOSS-1163",1,0.775884688
1004197,"MSR9-0908",2,1.416772062
1004198,"LALS-1037",1,0.991597397
1004199,"ILLS-1070",1,1.206374876
1004200,"MIRO-1022",1,0.586463514
1004201,"IAR9-0901",2,0.670884598
1004202,"MTSS-1290",1,1.188578548
1004203,"SDLS-1120",1,0.839467488
1004204,"ORS9-0931",2,0.901776214
1004205,"NDR9-0904",1,1.044999963
1004206,"NERO-1045",1,1.009158058
1004207,"NES9-0936",1,1.096486228
1004208,"TXR9-0919",1,0.701573675
1004209,"CALS-1116",1,0.593767991
1004210,"INRM-1002",1,1.117780818
1004211,"WASS-1146",1,0.904940665
1004212,"MNRO-1053",1,1.040472501
1004213,"IAR9-0908",1,0.63319542
1004214,"RIS9-0913",1,0.521242285
1004215,"MTRF-0102",1,1.08126459
1004216,"MTRF-0105",1,0.928946054
1004217,"TNR9-0902",1,0.400533922
1004218,"TNS9-0919",1,0.747196424
1004219,"ILRO-1026",1,0.878143485
1004222,"IAS9-0929",1,1.285736072
1004223,"MTLS-1164",1,0.964948595
1004224,"MTS9-0943",1,1.063616915
1004225,"DES9-0905",2,0.634262802
1004226,"RIRF-0001",1,0.261767218
1004227,"MIR9-0905",1,0.933252673
1004228,"MOSS-1161",1,0.791275295
1004229,"TXRM-1016",1,1.152276847
1004230,"ORSS-1169",1,1.025294208
1004231,"LAR9-0901",2,0.779056918
1004232,"MTR9-0906",1,0.894883867
1004233,"MTRO-1073",1,1.074194999
1004234,"NDR9-0901",1,1.031025166
1004235,"SDR9-0916",1,1.012434934
1004236,"WALS-1073",1,1.105864035
1004237,"GAR9-0910",1,1.237123556
1004238,"NHRF-0004",1,1.015814858
1004239,"ALRO-1023",1,1.109648369
1004240,"ILS9-0928",2,0.92784827
1004241,"IAR9-0906",1,0.44621272
1004242,"MSS9-0919",2,1.236105555
1004243,"MDR9-0901",1,0.560691089
1004244,"IARM-1002",1,0.803182895
1004245,"NES9-0935",1,0.983153885
1004246,"MTRO-1065",1,0.472777172
1004247,"NER9-0909",1,1.01026623
1004248,"TNS9-0927",1,0.510861104
1004249,"MSS9-0912",1,1.174883556
1004250,"TNR9-0905",1,0.646708109
1004251,"TNS9-0921",1,0.712818966
1004252,"IDS9-0925",1,0.762073694
1004253,"IDLS-1074",1,1.236477654
1004254,"IDRO-1046",1,1.021573603
1004255,"IDR9-0912",1,1.14994702
1004256,"RIRO-1002",1,0.451435355
1004257,"RIR9-0902",2,0.903277013
1004258,"MAS9-0915",1,0.948572449
1004259,"IDLS-1083",1,0.903355604
1004260,"IDRO-1051",1,1.14580226
1004261,"IDRO-1055",1,0.813107634
1004262,"IDRF-0102",1,0.508832283
1004263,"MTRF-0115",1,0.75970835
1004264,"MTRF-0110",1,1.003060227
1004265,"MTRF-0116",1,1.084335686
1004266,"IARO-1014",1,0.606963294
1004267,"OKRM-1020",1,0.137324036
1004268,"CAR9-0901",2,0.607713275
1004269,"TNLS-1032",1,0.772121481
1004270,"TNS9-0922",1,0.985033025
1004271,"ORRM-1007",1,0.290975457
1004272,"MSR9-0904",1,0.380963773
1004273,"DER9-0901",2,0.707410759
1004274,"CTR9-0901",2,0.822871754
1004275,"CTR9-0906",2,0.356568287
1004276,"IALS-1049",1,0.822733053
1004277,"OKRO-1103",1,0.28579672
1004278,"TXLS-1134",1,0.647135073
1004279,"WIRF-0014",1,1.154682822
1004280,"INR9-0904",1,0.512900183
1004281,"NDLS-1063",1,1.378541904
1004282,"SDRM-1022",1,0.767871989
1004283,"VAS9-0915",1,0.353163423
1004284,"VAS9-0917",1,1.190740551
1004285,"CAR9-0913",1,0.609654181
1004286,"CAR9-0906",1,0.571925244
1004287,"NESS-1138",1,0.918650376
1004288,"SDS9-0945",2,0.634751503
1004289,"WIRO-1040",1,0.6830618
1004290,"ORRO-1049",1,0.24062468
1004291,"WVS9-0923",2,0.993560615
1004292,"MTRO-1068",1,1.011049576
1004293,"WYSS-1206",1,0.781494551
1004294,"WALS-1068",1,1.292368514
1004295,"INR9-0901",2,0.60637173
1004296,"IALS-1054",1,0.82920773
1004297,"MTS9-0922",2,0.763143283
1004298,"MTS9-0926",1,1.022469514
1004300,"PARO-1051",1,1.01203393
1004301,"WYSS-1210",1,0.332070885
1004302,"WAS9-0927",1,1.043785933
1004303,"ORRM-1004",1,0.841225827
1004304,"MSRM-1003",1,0.57101467
1004305,"WYS9-0938",2,0.889257181
1004306,"MTSS-1326",1,1.093503166
1004307,"NER9-0915",1,1.053674029
1004308,"MARM-1001",1,0.490165211
1004309,"TXRM-1020",1,0.989055941
1004310,"WASS-1139",1,0.978420783
1004311,"WISS-1163",1,0.164276168
1004312,"INR9-0902",2,0.46170151
1004313,"WIRF-0007",1,1.384480371
1004314,"MAR9-0901",1,0.397644101
1004321,"WAS9-0917",1,0.952091705
1004322,"NJRM-1002",1,0.925550517
1004324,"MAR9-0903",1,0.923024834
1004325,"MARM-1002",1,0.0767
1004327,"NER9-0916",1,0.713650486
1004328,"TXRO-1085",1,1.20867733
1004329,"VAS9-0916",1,1.047153487
1004330,"MSRM-1001",1,1.127491492
1004331,"WYSS-1204",1,1.023278613
1004332,"MASS-1076",1,0.453980346
1004333,"WYR9-0903",1,0.796437706
1004334,"MTLS-1189",1,1.283138801
1004335,"TNRM-1004",1,0.588631471
1004336,"LARO-1022",1,0.94352444
1004337,"MARM-1003",1,0.472993019
1004338,"MERO-1025",1,0.39360041
1004339,"MSRO-1022",1,0.21576362
1004340,"MSRO-1019",1,0.921061393
1004341,"NDRF-0008",1,1.319859015
1004342,"CTR9-0902",1,0.853810675
1004343,"MTRF-0103",1,1.109705954
1004344,"IDS9-0920",2,0.867116523
1004345,"IDS9-0921",1,0.893593763
1004346,"INSS-1095",1,0.740911596
1004347,"SDRO-1071",1,0.763371283
1004348,"RIR9-0901",2,0.376684518
1004349,"RIRO-1003",1,0.753417183
1004350,"CARM-1012",1,0.626638316
1004351,"MTLS-1138",1,1.059496571
1004352,"ORR9-0905",2,0.950121727
1004353,"MIS9-0926",1,0.820014946
1004354,"SDRO-1078",1,0.963168575
1004355,"VAS9-0918",1,0.579098859
1004356,"WYRF-0102",1,1.229362278
1004357,"WYSS-1213",1,0.870579346
1004358,"TNS9-0920",2,0.823519346
1004359,"NERO-1046",1,0.594943543
1004360,"TNLS-1031",1,0.998642155
1004361,"TNSS-1073",1,1.039500549
1004362,"INS9-0927",1,1.341510138
1004363,"MTR9-0917",1,0.844582303
1004364,"MALS-1041",1,0.964277348
1004365,"DELS-1033",1,1.06993479
1004366,"GAR9-0913",1,0.899129043
1004367,"KYRM-1005",1,0.535958623
1004369,"MERM-1004",1,0.719971891
1004370,"PALS-1089",1,0.943052294
1004371,"NDRO-1021",1,0.866475073
1004372,"SDRM-1013",1,0.508521599
1004373,"VAS9-0921",1,1.088260101
1004374,"TNR9-0901",1,0.336444668
1004375,"TNR9-0902",2,0.400533922
1004376,"TNRO-1015",1,0.686057526
1004377,"CAR9-0911",1,0.350211513
1004378,"MIRO-1025",1,1.105901549
1004379,"MERF-0003",1,1.312174553
1004380,"MORM-1003",1,0
1004381,"WAR9-0903",2,0.549574847
1004382,"OKRM-1026",1,0.550158733
1004383,"MTS9-0945",1,0.863601794
1004384,"WARF-0001",1,1.162059422
1004385,"SDRM-1017",1,0.979659358
1004386,"WYRO-1044",1,0.958652707
1004387,"ORLS-1110",1,0.837499806
1004388,"MALS-1042",1,0.745851005
1004389,"INLS-1043",1,1.233936545
1004390,"LAR9-0907",1,0
1004391,"LARM-1001",1,0.571264706
1004392,"KYRM-1001",1,0.707874785
1004393,"MTRF-0005",1,0.909957676
1004394,"PAS9-0915",2,0.743670391
1004395,"TXLS-1132",1,1.210417854
1004396,"OKLS-1222",1,1.033526802
1004397,"MOR9-0906",1,0.190690783
1004398,"MESS-1104",1,0.774853993
1004399,"VARS11-163",1,1.189646779
1004401,"ILR9-0903",1,0.238814543
1004402,"MERF-0004",1,1.39650246
1004403,"MIR9-0901",2,1.176926373
1004404,"ILR9-0901",1,0.30247193
1004405,"MTS9-0935",1,0.709590207
1004406,"WYS9-0929",1,0.63819812
1004407,"SDLS-1117",1,1.121204116
1004408,"SDRM-1014",1,0.534561475
1004409,"WARF-0002",1,1.2443734
1004411,"SDRO-1075",1,1.003539816
1004413,"NELS-1083",1,1.131164884
1004414,"NER9-0909",2,0.909239607
1004415,"WARO-1043",1,0.818172531
1004416,"CTRO-1019",1,1.059925645
1004417,"ILRM-1003",1,0.504433136
1004418,"WIR9-0915",1,0.710938374
1004419,"GAR9-0905",1,1.418152711
1004420,"MESS-1108",1,0.446321022
1004421,"KYR9-0901",2,0.106129264
1004422,"VAS9-0919",1,0.717288745
1004423,"UTRO-1037",1,0.473761601
1004424,"TNSS-1077",1,0.902360234
1004425,"MIR9-0908",1,1.075543056
1004426,"MOR9-0903",1,1.053928508
1004427,"SDR9-0915",1,0.763090239
1004428,"MAS9-0914",2,0.28507115
1004429,"CORM-1005",1,0.631753823
1004430,"SDR9-0920",1,1.056670947
1004431,"NESS-1140",1,0.982573951
1004432,"MTLS-1135",1,1.332603642
1004433,"MTR9-0903",2,1.118696799
1004434,"MELS-1052",1,0.69064396
1004435,"MER9-0901",2,0.774746796
1004437,"MAR9-0902",1,0.295131213
1004440,"WYR9-0901",1,1.035170195
1004441,"MERF-0002",1,1.096951841
1004442,"MORM-1006",1,0.199653322
1004443,"IDRM-1018",1,1.328676892
1004444,"IDRM-1010",1,0.604624568
1004445,"IDRM-1006",1,0.519316132
1004446,"RIS9-0913",2,0.469118057
1004447,"ILR9-0904",1,0.854330315
1004448,"IDS9-0928",1,0.809612307
1004449,"IDLS-1086",1,0.913530004
1004450,"IDLS-1077",1,1.215249721
1004451,"IDLS-1065",1,1.156463783
1004452,"IDSS-1132",1,0.801481105
1004453,"MTRF-0004",1,0.974484097
1004454,"MTRF-0108",1,0.882095284
1004455,"INSS-1090",1,0.934111082
1004456,"WYR9-0909",1,0.594359329
1004457,"UTRO-1032",1,0.947459447
1004458,"MALS-1038",1,0.418912503
1004459,"MOR9-0901",1,0.227296542
1004460,"MTSS-1302",1,1.049811555
1004461,"TXSS-1240",1,0.916404306
1004462,"WIR9-0901",2,0.421998099
1004463,"MES9-0910",2,1.02539253
1004464,"ORRO-1067",1,1.267224285
1004465,"MAS9-0915",2,1.067144006
1004466,"WAS9-0924",1,1.042514756
1004467,"WYRO-1039",1,0.716489594
1004468,"SDRM-1012",1,0.745735707
1004469,"DERO-1004",1,0.886938
1004470,"CTRO-1021",1,0.901660137
1004471,"MASS-1079",1,0.33875129
1004472,"MORM-1001",1,0.226804619
1004473,"WIR9-0906",1,0.339081633
1004474,"WIRO-1054",1,0.254354632
1004475,"IDLS-1082",1,0.995690526
1004476,"WYLS-1106",1,0.721795729
1004477,"ILRO-1023",1,0.836357033
1004478,"PAS9-0921",1,0.903509339
1004479,"MER9-0902",2,1.059375831
1004480,"UTR9-0902",1,0.780468434
1004481,"TNS9-0919",2,0.679269477
1004482,"MTSS-1297",1,0.960960424
1004483,"INS9-0919",1,0.375408495
1004484,"PAR9-0904",1,0.853482746
1004485,"WYR9-0903",2,0.707944627
1004486,"WAR9-0910",1,1.283233737
1004487,"MOS9-0938",1,0.87024106
1004488,"MTSS-1321",1,1.108961254
1004489,"MAR9-0901",2,0.397644101
1004490,"MASS-1072",1,0.117215899
1004491,"TXRM-1018",1,0.839647589
1004492,"VAS9-0916",2,1.134416277
1004493,"WIR9-0911",1,0.628099685
1004494,"ILRO-1028",1,0.82544682
1004495,"MASS-1077",1,1.064512649
1004497,"MTSS-1319",1,1.248586323
1004498,"WYRM-1010",1,0.893811299
1004499,"PARF-0005",1,1.206656
1004500,"MESS-1107",1,0.977607842
1004501,"MESS-1109",1,0.310445675
1004502,"RIRO-1001",1,1.096836373
1004504,"MELS-1050",1,0.404688736
1004505,"MER9-0906",1,1.04317436
1004506,"WIRO-1048",1,0.538253663
1004507,"CARM-1002",1,0.713422835
1004508,"KSRS-1308",1,1.291790049
1004509,"WVR9-0903",1,0.426753219
1004511,"INS9-0924",1,0.638598844
1004512,"DELS-1032",1,1.266218825
1004513,"MDR9-0901",2,0.560691089
1004514,"RISS-1093",1,0.686728012
