"lhs","op","rhs","label","est.std","se","z","pvalue","ci.lower","ci.upper"
"drought_mean","~~","asin_PCTWET_WsRp100","",0.0572712792463939,0,NA,NA,0.0572712792463939,0.0572712792463939
"drought_mean","~~","W1_HNOAG","",-0.192282209761008,0,NA,NA,-0.192282209761008,-0.192282209761008
"drought_mean","~~","asin_PCTURB_WS","",-0.0393642603795562,0,NA,NA,-0.0393642603795562,-0.0393642603795562
"L_NABD_NrmStorWs_ratio","~~","L_NABD_NrmStorWs_ratio","",1,0,NA,NA,1,1
"L_NABD_NrmStorWs_ratio","~~","W1_HAG","",-0.014366913491855,0,NA,NA,-0.014366913491855,-0.014366913491855
"L_NABD_NrmStorWs_ratio","~~","asin_PCTNATTERR_WsRp100","",-0.0772851747724488,0,NA,NA,-0.0772851747724488,-0.0772851747724488
"L_NABD_NrmStorWs_ratio","~~","asin_PCTAGR_WS","",0.0710027090128175,0,NA,NA,0.0710027090128175,0.0710027090128175
"L_NABD_NrmStorWs_ratio","~~","PSUMPY_SY_WS_sc","",-0.0700061543441699,0,NA,NA,-0.0700061543441699,-0.0700061543441699
"L_NABD_NrmStorWs_ratio","~~","asin_PCTWET_WsRp100","",0.19254835542293,0,NA,NA,0.19254835542293,0.19254835542293
"L_NABD_NrmStorWs_ratio","~~","W1_HNOAG","",0.0961138100927734,0,NA,NA,0.0961138100927734,0.0961138100927734
"L_NABD_NrmStorWs_ratio","~~","asin_PCTURB_WS","",0.172212842361798,0,NA,NA,0.172212842361798,0.172212842361798
"W1_HAG","~~","W1_HAG","",1,0,NA,NA,1,1
"W1_HAG","~~","asin_PCTNATTERR_WsRp100","",-0.0421302931649114,0,NA,NA,-0.0421302931649114,-0.0421302931649114
"W1_HAG","~~","asin_PCTAGR_WS","",0.0574953445858002,0,NA,NA,0.0574953445858002,0.0574953445858002
"W1_HAG","~~","PSUMPY_SY_WS_sc","",-0.167368406845037,0,NA,NA,-0.167368406845037,-0.167368406845037
"W1_HAG","~~","asin_PCTWET_WsRp100","",0.130801305289869,0,NA,NA,0.130801305289869,0.130801305289869
"W1_HAG","~~","W1_HNOAG","",-0.0720268393456873,0,NA,NA,-0.0720268393456873,-0.0720268393456873
"W1_HAG","~~","asin_PCTURB_WS","",-0.102915993946055,0,NA,NA,-0.102915993946055,-0.102915993946055
"asin_PCTNATTERR_WsRp100","~~","asin_PCTNATTERR_WsRp100","",1,0,NA,NA,1,1
"asin_PCTNATTERR_WsRp100","~~","asin_PCTAGR_WS","",-0.78958581138524,0,NA,NA,-0.78958581138524,-0.78958581138524
"asin_PCTNATTERR_WsRp100","~~","PSUMPY_SY_WS_sc","",0.114441098711518,0,NA,NA,0.114441098711518,0.114441098711518
"asin_PCTNATTERR_WsRp100","~~","asin_PCTWET_WsRp100","",-0.520560966683315,0,NA,NA,-0.520560966683315,-0.520560966683315
"asin_PCTNATTERR_WsRp100","~~","W1_HNOAG","",-0.380882193865146,0,NA,NA,-0.380882193865146,-0.380882193865146
"asin_PCTNATTERR_WsRp100","~~","asin_PCTURB_WS","",-0.667842090392113,0,NA,NA,-0.667842090392113,-0.667842090392113
"asin_PCTAGR_WS","~~","asin_PCTAGR_WS","",1,0,NA,NA,1,1
"asin_PCTAGR_WS","~~","PSUMPY_SY_WS_sc","",-0.141158277283281,0,NA,NA,-0.141158277283281,-0.141158277283281
"asin_PCTAGR_WS","~~","asin_PCTWET_WsRp100","",0.238806515395686,0,NA,NA,0.238806515395686,0.238806515395686
"asin_PCTAGR_WS","~~","W1_HNOAG","",0.339268889979281,0,NA,NA,0.339268889979281,0.339268889979281
"asin_PCTAGR_WS","~~","asin_PCTURB_WS","",0.519996699628,0,NA,NA,0.519996699628,0.519996699628
"PSUMPY_SY_WS_sc","~~","PSUMPY_SY_WS_sc","",1,0,NA,NA,1,1
"PSUMPY_SY_WS_sc","~~","asin_PCTWET_WsRp100","",-0.126124411015489,0,NA,NA,-0.126124411015489,-0.126124411015489
"PSUMPY_SY_WS_sc","~~","W1_HNOAG","",0.0637274086195095,0,NA,NA,0.0637274086195095,0.0637274086195095
"PSUMPY_SY_WS_sc","~~","asin_PCTURB_WS","",-0.00919949177370829,0,NA,NA,-0.00919949177370829,-0.00919949177370829
"asin_PCTWET_WsRp100","~~","asin_PCTWET_WsRp100","",1,0,NA,NA,1,1
"asin_PCTWET_WsRp100","~~","W1_HNOAG","",0.0391866046773152,0,NA,NA,0.0391866046773152,0.0391866046773152
"asin_PCTWET_WsRp100","~~","asin_PCTURB_WS","",0.0660948141312566,0,NA,NA,0.0660948141312566,0.0660948141312566
"W1_HNOAG","~~","W1_HNOAG","",1,0,NA,NA,1,1
"W1_HNOAG","~~","asin_PCTURB_WS","",0.4551398349,0,NA,NA,0.4551398349,0.4551398349
"asin_PCTURB_WS","~~","asin_PCTURB_WS","",1,0,NA,NA,1,1
"urb_oe",":=","u2*n1+u3*b2*r1+u3*b3*e2*su1+u4*su1","urb_oe",-0.102187295552155,0.0270128531304957,-3.78291382470785,0.000155003090463346,-0.155131514807596,-0.0492430762967133
"agr_oe",":=","a2*l2*r1+a2*l3*n1+a2*l4*su1+a2*l5*e2*su1","agr_oe",0.0310887455320166,0.0111742060557099,2.78218831629031,0.00539937001751944,0.0091877041069958,0.0529897869570374
